date,tmax,tmin,prec,rs,rh,u2_obs,eto
2013-04-18,29.07,22.64,17.5,16.9,85.37,1.01,3.504269528220413
2013-04-19,29.51,22.77,21.87,15.95,89.42,0.85,3.237306954626494
2013-04-20,26.34,22.57,9.43,14.61,89.87,0.84,2.8672738537112146
2013-04-21,30.0,21.88,4.87,14.0,85.07,1.18,3.098032740736504
2013-04-22,25.95,23.24,12.25,11.63,94.67,1.1,2.26035226313088
2013-04-23,27.94,21.85,3.73,16.77,88.59,1.42,3.2623997695683014
2013-04-24,29.66,22.66,0.73,21.03,85.65,1.4,4.128005895215306
2013-04-25,29.54,22.85,0.42,19.64,84.11,1.0,3.9728095777578147
2013-04-26,27.91,23.45,1.07,16.0,87.9,1.63,3.2334998358780815
2013-04-27,30.15,23.18,0.23,17.92,82.26,1.08,3.8310999857840833
2013-04-28,30.61,23.32,2.48,18.46,85.04,1.1,3.845079823714819
2013-04-29,29.97,23.28,5.46,17.7,86.43,1.5,3.6362183607475504
2013-04-30,30.07,23.0,2.92,18.0,85.8,1.45,3.6947100633541385
2013-05-01,29.64,22.8,3.04,17.54,85.35,1.34,3.6050468489283762
2013-05-02,30.04,23.02,2.54,15.71,86.39,1.26,3.322413374126897
2013-05-03,29.36,23.31,0.38,18.82,87.62,1.12,3.716901940093137
2013-05-04,28.08,23.54,1.48,17.15,87.3,0.73,3.415992802699171
2013-05-05,30.0,23.07,0.34,17.74,84.29,1.04,3.695263101881466
2013-05-06,30.39,22.97,0.02,20.42,85.06,1.58,4.085891052337785
2013-05-07,30.2,22.76,8.65,18.13,82.69,0.82,3.802264051932937
2013-05-08,27.96,23.43,3.48,17.76,89.83,1.07,3.393651508558148
2013-05-09,29.26,22.35,7.75,14.6,87.43,0.88,3.0379763487495555
2013-05-10,27.06,22.64,27.41,12.59,91.12,1.11,2.5227199946821277
2013-05-11,29.78,22.31,0.88,19.43,85.72,1.54,3.8273645408079533
2013-05-12,30.23,22.8,0.04,22.59,84.88,1.61,4.374633902261006
2013-05-13,30.79,22.46,0.0,22.89,84.58,1.51,4.4495534347637715
2013-05-14,30.29,22.25,0.0,21.97,80.77,1.5,4.381880258426028
2013-05-15,30.85,21.43,0.0,19.93,80.93,1.69,4.081240171373588
2013-05-16,30.3,22.84,0.0,19.29,79.95,1.27,4.049760664209403
2013-05-17,31.48,21.84,0.06,22.17,81.14,1.64,4.460690512865939
2013-05-18,31.1,23.48,0.15,21.43,80.28,1.3,4.436158454686896
2013-05-19,30.48,23.07,1.41,12.53,83.34,1.49,2.9545343836758065
2013-05-20,29.76,22.76,3.36,19.28,84.44,1.24,3.8448760079714317
2013-05-21,30.63,22.53,1.03,18.4,83.35,1.35,3.797764730649079
2013-05-22,30.18,23.64,1.1,17.27,81.94,0.96,3.702610042453701
2013-05-23,29.99,23.44,0.19,17.71,79.45,0.66,3.830356996442896
2013-05-24,28.1,23.41,0.97,15.11,85.51,0.7,3.135563856392389
2013-05-25,27.13,23.43,2.28,14.13,88.6,0.77,2.8379884293479676
2013-05-26,29.16,22.44,8.98,13.42,87.93,1.47,2.8139160630388025
2013-05-27,29.35,21.51,0.54,17.12,85.14,1.5,3.4135869617654224
2013-05-28,30.06,21.55,2.2,20.58,82.93,1.26,4.019775638081992
2013-05-29,30.31,21.87,1.01,19.24,84.8,1.45,3.7985914187205845
2013-05-30,30.64,22.17,0.05,20.77,82.93,1.33,4.116747932224765
2013-05-31,30.78,21.92,0.87,20.68,79.93,1.36,4.196650852461498
2013-06-01,31.01,21.76,0.22,15.25,82.0,1.48,3.3601634580840876
2013-06-02,30.64,22.53,0.01,20.14,79.73,1.41,4.143405242429408
2013-06-03,30.56,21.81,0.01,20.58,80.0,0.9,4.151821394453238
2013-06-04,30.39,22.12,0.1,17.51,76.87,0.69,3.832945047552816
2013-06-05,30.04,22.4,4.06,16.24,80.65,1.0,3.5125134615286955
2013-06-06,28.4,22.84,14.6,11.01,88.08,1.22,2.432955203475919
2013-06-07,28.95,23.15,5.05,16.18,86.92,1.4,3.2474396796921945
2013-06-08,28.35,22.25,0.83,18.0,86.12,1.18,3.455715715916011
2013-06-09,29.98,21.02,0.25,21.75,79.57,1.91,4.229911267532776
2013-06-10,30.19,20.71,0.0,20.67,77.07,1.8,4.163026997728853
2013-06-11,30.19,21.33,0.0,18.11,78.65,1.7,3.79544190411238
2013-06-12,29.77,22.43,0.02,19.26,78.45,1.33,3.9803528803956203
2013-06-13,31.03,22.18,0.04,20.45,75.51,1.22,4.317422408501845
2013-06-14,30.34,22.34,2.97,16.17,79.97,1.27,3.5327933062314485
2013-06-15,29.65,22.14,3.02,16.01,83.96,1.02,3.318356037394524
2013-06-16,30.1,21.62,1.06,15.82,82.99,1.13,3.3308824074856185
2013-06-17,30.38,21.83,0.0,17.07,82.03,1.52,3.564604054053417
2013-06-18,29.78,21.73,7.03,16.41,82.47,1.37,3.4162990189787217
2013-06-19,30.21,21.58,2.14,18.19,81.36,1.35,3.7208195898235314
2013-06-20,30.5,22.68,1.69,18.45,79.36,1.32,3.895017542926974
2013-06-21,30.42,21.1,0.06,19.62,78.64,1.15,3.9992869730435268
2013-06-22,30.97,21.34,0.0,19.25,76.06,0.91,4.085920663179002
2013-06-23,29.9,23.27,0.03,18.22,76.44,1.46,3.949111253765177
2013-06-24,31.07,22.95,0.04,19.02,75.54,1.48,4.15532366024215
2013-06-25,30.78,21.53,0.02,18.8,70.4,1.35,4.208548558737628
2013-06-26,31.52,21.35,0.01,21.45,70.07,1.09,4.6164714050121685
2013-06-27,31.65,20.75,0.0,21.17,70.02,1.09,4.5635586556292616
2013-06-28,29.89,21.84,0.02,17.79,77.95,1.04,3.7742856553843844
2013-06-29,29.7,21.88,0.04,13.62,81.47,1.22,3.0711493832159733
2013-06-30,30.58,22.68,0.23,14.77,78.73,1.04,3.409526021173547
2013-07-01,30.37,22.24,3.67,17.13,79.14,0.89,3.693624791593336
2013-07-02,29.95,21.9,1.4,15.47,79.61,0.95,3.4097381087220926
2013-07-03,30.08,21.0,0.21,15.8,80.09,1.16,3.41073341592338
2013-07-04,31.63,21.6,0.03,18.72,75.36,1.72,4.104769657608846
2013-07-05,31.76,22.55,0.0,21.02,69.11,1.73,4.67856990755539
2013-07-06,30.72,21.5,0.0,21.07,74.78,1.16,4.372027593797617
2013-07-07,31.6,21.01,0.0,21.05,74.16,1.12,4.437163404134865
2013-07-08,32.1,21.67,0.0,20.6,67.87,1.41,4.65172587342679
2013-07-09,30.66,21.62,0.0,19.19,76.9,1.07,4.054972413087418
2013-07-10,32.01,21.99,0.0,19.99,73.77,1.31,4.389983408572962
2013-07-11,32.32,20.83,0.0,22.03,66.46,1.95,4.869370211941957
2013-07-12,32.18,19.26,0.0,22.23,61.15,2.02,4.973213852097059
2013-07-13,30.48,22.45,0.0,17.96,71.94,1.49,4.088470750884899
2013-07-14,29.14,22.55,0.0,15.86,80.88,1.12,3.412983534828628
2013-07-15,31.37,21.78,0.04,18.85,75.08,1.16,4.139931810476203
2013-07-16,31.78,22.05,0.0,21.02,71.55,1.17,4.6016542699306555
2013-07-17,32.32,21.55,0.0,21.95,71.59,1.46,4.751364512380431
2013-07-18,32.07,21.22,0.0,21.02,67.92,1.18,4.70618279861919
2013-07-19,33.23,21.3,0.02,21.65,61.52,1.26,5.098952717949146
2013-07-20,31.12,23.11,0.11,16.67,70.63,1.35,4.046600159448939
2013-07-21,32.71,21.55,0.01,15.97,69.78,1.32,4.029421922606541
2013-07-22,32.81,21.97,0.08,18.35,66.67,0.98,4.493319472472135
2013-07-23,32.11,22.44,5.19,17.27,70.92,0.93,4.16582285677403
2013-07-24,31.76,21.84,3.12,17.65,71.08,1.03,4.165534651970593
2013-07-25,33.0,21.71,0.09,17.57,70.41,1.37,4.2657686284377725
2013-07-26,32.49,22.48,0.05,17.76,70.56,1.49,4.283972617887795
2013-07-27,31.24,22.87,2.52,19.04,75.08,1.58,4.23836172059655
2013-07-28,33.52,21.66,1.02,19.36,68.55,1.51,4.629781607027022
2013-07-29,33.65,21.15,0.01,21.24,62.62,1.87,5.0775714334353514
2013-07-30,33.0,19.23,2.08,22.37,62.27,1.99,5.096088783911129
2013-07-31,33.79,20.76,0.25,21.83,66.61,1.59,5.0326416312389215
2013-08-01,33.78,21.62,0.0,23.55,62.8,1.64,5.430651937413415
2013-08-02,33.78,20.3,0.0,23.87,59.08,1.86,5.5248085562166365
2013-08-03,34.71,19.83,0.0,23.66,56.49,1.49,5.655037280011172
2013-08-04,35.43,22.02,0.0,23.66,58.62,1.32,5.768849691355313
2013-08-05,36.07,21.38,0.0,22.62,55.13,1.45,5.775293577451397
2013-08-06,34.82,21.35,0.0,19.38,58.21,1.84,5.118440478389163
2013-08-07,35.36,22.92,0.0,21.0,56.34,1.47,5.517980592827972
2013-08-08,35.6,22.49,0.0,21.04,54.1,1.75,5.60462924764434
2013-08-09,36.27,21.05,0.0,22.5,50.81,1.64,5.918777937029001
2013-08-10,35.96,23.39,0.0,22.12,53.05,1.22,5.866278038016994
2013-08-11,35.96,23.58,0.0,20.71,57.66,1.21,5.5354080001119845
2013-08-12,35.55,23.48,0.0,16.89,58.88,1.31,4.909200989808314
2013-08-13,35.91,23.58,0.0,14.61,57.83,1.48,4.656652887399017
2013-08-14,37.25,24.29,0.0,19.53,51.57,1.74,5.731479676086084
2013-08-15,37.82,23.55,0.0,20.65,50.65,1.35,5.953195828576603
2013-08-16,35.48,24.65,0.07,16.77,60.19,1.34,4.8925376393763615
2013-08-17,37.7,24.05,0.0,22.28,52.13,2.35,6.15437475777475
2013-08-18,37.13,24.5,0.08,20.01,51.52,2.11,5.814340028444651
2013-08-19,36.24,25.11,0.04,18.57,53.77,1.81,5.478472811456405
2013-08-20,36.91,23.43,0.0,20.81,54.22,1.66,5.784520207571585
2013-08-21,36.15,24.33,0.08,18.54,57.07,1.88,5.326278327850396
2013-08-22,36.7,23.46,0.13,20.17,57.46,2.09,5.570790660238911
2013-08-23,37.77,23.33,0.0,23.76,48.29,2.65,6.484617527551497
2013-08-24,37.39,22.59,0.0,24.52,46.49,2.82,6.57242894710278
2013-08-25,37.71,23.27,0.0,23.44,45.14,2.51,6.532224150478558
2013-08-26,38.66,22.76,0.0,22.01,45.89,1.68,6.406343719362638
2013-08-27,38.54,24.22,0.0,21.57,46.18,1.35,6.37717193509822
2013-08-28,37.63,26.33,0.0,17.77,48.28,1.26,5.755803143470912
2013-08-29,37.5,24.28,0.0,19.22,52.54,1.92,5.733619986871754
2013-08-30,38.13,23.96,0.0,21.72,40.88,2.77,6.521828643851002
2013-08-31,37.72,22.49,0.0,23.85,41.21,2.77,6.701030546628878
2013-09-01,37.19,22.44,0.0,21.88,44.78,2.35,6.2807823940125695
2013-09-02,35.16,24.25,0.0,20.33,54.71,1.52,5.620058965788759
2013-09-03,35.81,24.28,0.0,19.56,54.85,1.4,5.566314061408747
2013-09-04,38.22,24.08,0.0,20.52,53.04,1.28,5.991024688586339
2013-09-05,37.36,25.11,1.58,18.5,54.87,1.68,5.582210357805536
2013-09-06,35.04,24.71,5.65,15.89,61.47,1.67,4.738599674421887
2013-09-07,31.93,24.01,22.85,18.11,67.72,1.12,4.589428056547311
2013-09-08,33.7,24.24,5.78,15.75,64.78,1.25,4.482137735002123
2013-09-09,34.68,24.17,0.32,20.24,63.44,2.09,5.282842201476245
2013-09-10,35.37,22.48,0.0,24.77,53.83,2.14,6.246270831029585
2013-09-11,35.02,24.07,0.0,21.16,58.64,1.8,5.616374571990239
2013-09-12,34.77,24.54,0.0,20.73,57.62,1.48,5.589875310031727
2013-09-13,34.38,22.89,0.01,23.91,55.44,1.69,6.006504683048509
2013-09-14,36.69,23.15,0.0,23.24,55.48,1.84,6.155601727091867
2013-09-15,37.41,23.85,0.0,23.66,56.33,1.96,6.300358984041326
2013-09-16,36.01,23.8,0.0,22.33,53.49,1.78,6.052922698173723
2013-09-17,37.83,24.2,0.0,22.83,53.39,1.9,6.332864072187014
2013-09-18,38.15,24.46,0.03,23.07,50.46,2.52,6.509432941562535
2013-09-19,39.02,24.94,0.11,23.97,47.41,2.24,6.853514491890315
2013-09-20,38.24,26.28,0.14,22.34,44.09,2.59,6.688921155987162
2013-09-21,37.87,22.7,0.07,24.6,45.18,1.99,6.7985238392601355
2013-09-22,37.74,23.08,0.03,22.27,48.81,1.75,6.358551615316241
2013-09-23,37.14,25.56,0.03,21.97,51.61,2.34,6.265724369049436
2013-09-24,38.87,25.96,0.0,25.1,47.04,1.68,7.0747110132220685
2013-09-25,38.84,25.94,0.0,17.34,47.53,1.56,5.886808155052238
2013-09-26,38.49,26.33,1.27,20.95,51.25,1.41,6.2900991288632895
2013-09-27,36.68,26.25,1.26,19.73,58.14,2.29,5.691607818132724
2013-09-28,38.17,24.98,0.48,21.17,53.9,2.01,6.151463269923222
2013-09-29,40.48,26.16,0.01,22.9,47.14,1.8,6.931366711261788
2013-09-30,39.29,25.68,0.01,21.49,47.97,2.23,6.544664851221797
2013-10-01,38.85,25.76,0.0,19.65,45.18,1.95,6.324161412045429
2013-10-02,40.23,27.16,0.0,22.2,40.32,2.24,7.0499346905847835
2013-10-03,39.28,27.37,0.0,24.56,40.95,2.73,7.287642963082569
2013-10-04,39.41,26.01,0.0,24.71,40.34,2.35,7.284991929701442
2013-10-05,39.79,25.57,0.0,23.49,39.3,1.36,7.167330851931486
2013-10-06,38.82,27.53,0.05,19.22,43.83,1.75,6.374554616414728
2013-10-07,31.18,24.71,5.2,12.7,70.91,2.2,3.681876523881138
2013-10-08,35.24,23.63,1.13,19.49,65.95,1.47,5.148128585191879
2013-10-09,36.55,25.06,0.0,18.01,56.41,2.17,5.441467680817716
2013-10-10,37.66,24.2,0.0,19.38,51.2,2.32,5.9118674755545335
2013-10-11,38.27,24.22,0.0,19.9,51.9,2.4,6.0238984674771725
2013-10-12,38.44,25.19,0.0,23.98,45.4,2.9,6.907322257369245
2013-10-13,35.48,25.87,0.0,22.81,50.92,3.6,6.301591320551243
2013-10-14,38.76,24.8,0.0,24.48,46.95,3.2,6.955931565130287
2013-10-15,39.22,26.61,0.0,24.18,42.4,2.37,7.169756697153631
2013-10-16,35.5,25.68,18.65,22.94,55.28,2.22,6.176976864054537
2013-10-17,34.17,24.72,14.47,18.21,70.14,1.63,4.756912617546737
2013-10-18,30.97,24.94,2.72,14.38,76.55,1.88,3.7127741411572726
2013-10-19,31.53,24.91,0.14,19.29,75.68,1.27,4.549807350920322
2013-10-20,31.82,24.14,2.24,17.88,73.4,1.55,4.397404643371763
2013-10-21,34.35,22.9,0.32,22.52,69.69,1.65,5.3879994693635505
2013-10-22,34.1,23.7,0.1,15.73,66.32,1.46,4.472346033648271
2013-10-23,34.08,25.0,0.78,18.07,64.98,1.34,4.938138855188401
2013-10-24,33.99,23.39,0.33,20.97,62.24,1.57,5.403320374666741
2013-10-25,36.11,23.76,0.03,20.84,58.98,1.49,5.700324577895598
2013-10-26,34.44,23.67,0.0,18.87,60.24,1.3,5.210066867122639
2013-10-27,30.94,24.36,9.22,17.8,71.05,1.62,4.427307543093368
2013-10-28,33.34,23.45,3.76,20.09,71.5,1.25,4.8878802923327225
2013-10-29,34.78,24.1,2.6,22.72,69.32,1.43,5.531662824125572
2013-10-30,33.47,23.54,6.35,6.08,73.3,1.71,2.6154388956307
2013-10-31,32.12,24.03,4.08,17.78,75.86,1.97,4.303670724427359
2013-11-01,33.03,22.36,9.66,20.97,73.78,1.42,4.866722278839701
2013-11-02,31.46,23.21,0.68,19.59,74.67,1.48,4.546842054989056
2013-11-03,33.19,22.83,1.09,16.66,72.61,1.28,4.2737400906233125
2013-11-04,30.76,22.5,3.23,16.09,77.98,1.54,3.8157413743609094
2013-11-05,29.85,21.33,13.09,14.05,80.04,2.0,3.3396796999040803
2013-11-06,32.39,21.93,1.29,21.21,76.56,1.1,4.73301592194705
2013-11-07,33.09,22.99,0.21,20.77,72.45,1.94,4.916830163929485
2013-11-08,34.05,23.32,0.02,22.12,68.22,1.66,5.369877428811988
2013-11-09,34.22,23.86,1.16,21.83,68.16,1.34,5.367615763868574
2013-11-10,33.22,24.23,1.79,19.35,73.66,1.2,4.716620652440138
2013-11-11,30.6,24.36,1.98,15.51,77.51,1.67,3.808089355062427
2013-11-12,31.98,23.6,0.16,19.65,76.38,1.31,4.546116526141382
2013-11-13,30.61,24.49,0.49,21.44,70.81,1.09,4.9632427104249714
2013-11-14,32.54,23.06,10.11,16.07,74.6,1.66,4.068757302885019
2013-11-15,28.52,23.02,17.32,15.17,82.52,1.62,3.4027977067830726
2013-11-16,30.54,22.53,7.37,13.78,82.14,1.09,3.286202114122249
2013-11-17,33.36,21.93,0.01,23.13,69.44,1.89,5.34938879634593
2013-11-18,32.96,22.54,2.34,21.53,72.31,1.85,5.003001858772128
2013-11-19,32.64,22.64,0.33,22.59,72.43,1.62,5.139636992942648
2013-11-20,33.71,22.91,0.0,16.73,70.0,1.81,4.420370028174227
2013-11-21,31.04,23.59,0.0,16.63,74.0,1.22,4.10611418728618
2013-11-22,32.35,22.47,8.5,15.39,73.56,0.96,3.969929805171323
2013-11-23,26.82,23.36,4.39,9.92,88.24,1.13,2.338885296880008
2013-11-24,30.6,22.66,1.11,14.48,77.31,1.72,3.5913634818375555
2013-11-25,33.05,21.99,0.8,22.02,72.13,1.34,5.061647918396129
2013-11-26,32.03,23.81,2.58,19.95,75.46,1.15,4.635018484692983
2013-11-27,29.3,23.8,3.22,11.46,80.67,1.4,2.9768523942241885
2013-11-28,31.52,22.51,9.41,17.08,77.41,1.08,4.026937840249904
2013-11-29,29.06,23.63,2.86,13.74,84.57,1.48,3.1504799418846527
2013-11-30,31.72,23.09,0.16,17.08,77.78,1.68,4.048216098640736
2013-12-01,33.71,22.77,0.01,22.45,70.91,2.14,5.262265482801375
2013-12-02,33.93,22.32,2.55,22.71,70.79,1.57,5.302754453149366
2013-12-03,34.62,22.46,0.39,23.0,70.21,1.68,5.43590164318681
2013-12-04,34.79,23.68,0.0,23.17,66.11,1.5,5.678336333299141
2013-12-05,29.66,24.97,0.03,20.51,72.94,1.3,4.701718778056407
2013-12-06,30.24,24.07,4.44,10.53,77.77,1.77,2.9997386820449994
2013-12-07,34.23,22.58,0.25,19.97,70.27,1.88,4.932479084038745
2013-12-08,34.68,22.76,0.0,22.34,65.49,1.69,5.51463596732508
2013-12-09,35.69,23.6,0.06,20.86,63.4,1.69,5.487459818515791
2013-12-10,33.68,23.95,20.86,21.39,68.01,1.35,5.252754115592667
2013-12-11,30.5,23.71,4.45,14.32,81.89,1.32,3.413748929828227
2013-12-12,33.38,22.51,0.21,19.29,71.04,1.75,4.729483293104892
2013-12-13,28.43,23.4,0.03,22.45,79.14,1.56,4.605725779780723
2013-12-14,33.86,22.26,0.08,23.25,71.47,1.15,5.3513930738374205
2013-12-15,33.74,24.39,0.01,18.17,69.29,1.27,4.728443321410978
2013-12-16,29.84,24.31,0.23,17.45,80.07,1.18,3.9580689690140116
2013-12-17,31.42,23.63,0.09,16.78,79.29,1.43,3.945656409901097
2013-12-18,32.9,22.84,1.59,17.43,74.55,1.39,4.289422577928983
2013-12-19,30.94,23.65,5.04,7.87,80.86,1.43,2.4663745172997813
2013-12-20,31.2,22.78,4.05,10.86,79.38,1.17,2.9841384079561974
