Day	Month	Year	MinTemp	MaxTemp	Precipitation	ReferenceET
23	3	2015	22.37	29.83	11.97	4.2575
24	3	2015	22.80	29.86	2.31	3.1151
25	3	2015	22.95	30.64	4.97	3.6368
26	3	2015	23.03	30.28	4.51	4.4325
27	3	2015	23.96	27.97	1.14	4.0357
28	3	2015	22.56	31.84	0.58	4.2470
29	3	2015	23.38	31.78	6.81	4.3496
30	3	2015	23.24	30.83	14.90	3.9748
31	3	2015	23.19	29.62	22.10	3.5648
1	4	2015	23.08	29.55	10.34	4.0239
2	4	2015	23.59	29.76	7.54	3.5567
3	4	2015	23.42	30.29	1.30	4.1299
4	4	2015	22.98	30.45	14.29	4.2990
5	4	2015	22.66	30.70	16.78	3.8637
6	4	2015	22.31	28.81	1.48	4.1674
7	4	2015	22.15	31.24	2.37	4.1976
8	4	2015	23.32	30.08	9.28	4.1526
9	4	2015	23.19	28.91	6.41	3.7906
10	4	2015	23.21	29.26	5.88	3.3393
11	4	2015	22.75	29.77	1.11	3.5175
12	4	2015	22.58	30.02	3.62	3.5590
13	4	2015	22.75	29.59	7.03	3.2917
14	4	2015	23.22	27.16	7.85	3.1724
15	4	2015	21.73	30.02	3.12	3.6619
16	4	2015	22.71	30.48	2.55	3.9406
17	4	2015	23.62	31.11	0.45	4.1818
18	4	2015	24.02	31.79	0.20	4.2846
19	4	2015	24.22	29.25	0.14	3.8577
20	4	2015	22.49	30.40	0.02	3.9265
21	4	2015	22.86	31.74	4.27	4.3060
22	4	2015	23.31	31.15	1.38	4.0026
23	4	2015	22.39	31.78	0.08	4.1389
24	4	2015	23.18	30.25	7.50	3.7009
25	4	2015	22.79	29.98	3.61	3.8730
26	4	2015	22.11	30.95	2.11	3.3074
27	4	2015	23.35	28.77	0.34	3.6949
28	4	2015	21.34	32.01	0.08	4.2638
29	4	2015	22.71	31.74	0.13	4.3326
30	4	2015	23.39	30.19	2.90	3.7385
1	5	2015	21.90	31.13	1.49	3.3258
2	5	2015	22.06	31.26	5.61	3.8596
3	5	2015	23.28	29.35	3.13	2.4236
4	5	2015	21.72	29.57	2.11	3.4334
5	5	2015	22.50	31.78	0.15	3.9695
6	5	2015	22.99	31.94	0.68	3.9585
7	5	2015	23.37	31.20	5.04	3.2058
8	5	2015	23.83	30.09	2.33	3.5716
9	5	2015	22.86	31.17	3.00	3.8094
10	5	2015	23.26	30.84	1.90	4.2516
11	5	2015	22.53	32.46	0.01	4.0454
12	5	2015	23.35	31.38	0.00	4.0544
13	5	2015	23.68	32.13	0.00	4.4319
14	5	2015	22.41	33.76	0.00	4.9125
15	5	2015	22.43	32.83	0.03	4.5044
16	5	2015	23.06	34.86	0.01	5.2038
17	5	2015	23.46	35.26	0.00	5.4125
18	5	2015	23.72	35.54	0.00	5.2957
19	5	2015	23.73	33.85	0.01	4.9646
20	5	2015	23.85	32.53	0.14	4.5159
21	5	2015	24.36	33.20	1.14	4.0502
22	5	2015	23.16	33.04	3.17	4.2397
23	5	2015	23.10	34.49	0.31	4.4640
24	5	2015	23.62	35.26	0.01	4.9276
25	5	2015	24.83	35.27	0.00	5.0476
26	5	2015	24.59	32.94	0.16	4.4088
27	5	2015	23.92	33.44	0.26	3.9237
28	5	2015	23.26	34.78	0.05	4.5777
29	5	2015	22.94	35.46	0.00	4.6736
30	5	2015	24.60	34.43	0.00	4.7799
31	5	2015	23.82	35.19	1.48	5.0367
1	6	2015	23.53	36.32	0.03	5.1905
2	6	2015	24.30	36.51	0.21	5.3856
3	6	2015	25.07	35.62	0.14	4.8782
4	6	2015	23.49	36.21	0.01	5.1633
5	6	2015	24.43	32.95	0.04	4.1105
6	6	2015	23.97	36.12	0.32	5.2870
7	6	2015	24.57	35.98	0.06	5.0000
8	6	2015	25.39	32.91	0.18	4.1221
9	6	2015	24.40	31.80	0.04	3.6385
10	6	2015	22.86	35.90	0.00	5.2866
11	6	2015	23.86	35.86	0.00	5.4124
12	6	2015	23.35	34.15	0.00	5.2558
13	6	2015	23.99	33.33	0.00	4.7353
14	6	2015	23.93	36.18	0.00	5.0380
15	6	2015	22.91	37.18	0.00	5.3189
16	6	2015	24.56	37.64	0.00	5.7877
17	6	2015	25.26	36.27	0.00	5.0572
18	6	2015	24.97	36.47	0.00	5.5338
19	6	2015	23.85	37.47	0.00	5.6100
20	6	2015	25.12	36.49	0.00	5.6449
21	6	2015	23.63	36.31	0.00	5.6639
22	6	2015	23.46	36.16	0.00	5.6301
23	6	2015	22.76	36.20	0.00	5.5838
24	6	2015	22.86	36.44	0.00	5.8299
25	6	2015	24.73	34.46	0.50	4.7031
26	6	2015	24.71	35.20	0.01	5.7180
27	6	2015	23.97	36.01	0.00	5.7631
28	6	2015	23.43	36.56	0.04	5.9389
29	6	2015	24.52	35.96	0.05	5.4740
30	6	2015	23.79	36.08	0.00	5.3371
1	7	2015	25.16	33.68	0.00	4.9504
2	7	2015	24.38	36.48	0.03	5.5690
3	7	2015	24.04	35.32	1.97	4.3939
4	7	2015	24.34	34.39	0.62	4.4641
5	7	2015	24.06	34.98	1.23	4.3775
6	7	2015	24.46	34.19	3.17	4.0621
7	7	2015	24.07	35.71	1.97	4.7644
8	7	2015	24.31	35.70	0.09	5.0463
9	7	2015	24.26	36.55	0.00	5.5133
10	7	2015	23.77	34.57	0.00	4.9679
11	7	2015	23.11	36.09	0.00	5.0770
12	7	2015	23.61	36.90	0.00	5.7217
13	7	2015	22.54	36.38	0.00	5.5198
14	7	2015	25.29	35.53	0.00	5.4794
15	7	2015	25.29	37.06	0.00	6.3523
16	7	2015	23.19	36.65	0.00	5.9228
17	7	2015	24.64	36.88	0.00	6.2374
18	7	2015	23.80	35.85	0.00	5.9513
19	7	2015	23.10	36.98	0.00	6.2763
20	7	2015	22.28	37.22	0.00	6.2894
21	7	2015	22.87	37.68	0.13	6.0084
22	7	2015	24.51	36.56	1.91	5.3942
23	7	2015	22.97	37.22	0.18	5.6200
24	7	2015	23.47	37.52	0.01	5.8587
25	7	2015	24.70	37.02	0.00	5.6896
26	7	2015	24.40	37.58	0.09	5.9292
27	7	2015	24.21	37.94	0.01	6.1133
28	7	2015	25.06	37.06	0.00	5.5922
29	7	2015	25.41	37.97	0.00	6.1570
30	7	2015	24.94	37.58	0.00	6.3278
31	7	2015	25.54	36.91	0.00	6.5037
1	8	2015	24.12	37.30	0.00	6.5116
2	8	2015	22.67	37.21	0.00	6.5509
3	8	2015	23.98	38.26	0.00	6.6891
4	8	2015	23.26	38.08	0.00	6.5956
5	8	2015	23.21	38.90	0.00	6.6241
6	8	2015	22.70	38.25	0.00	6.5180
7	8	2015	23.17	37.80	0.00	6.0878
8	8	2015	24.82	37.94	0.02	6.6379
9	8	2015	23.36	36.75	0.53	6.2465
10	8	2015	22.74	37.98	0.01	6.7666
11	8	2015	23.46	37.63	0.00	6.5881
12	8	2015	24.27	37.08	0.00	6.7679
13	8	2015	21.17	36.95	0.00	6.7527
14	8	2015	22.62	37.03	0.00	6.7466
15	8	2015	22.51	37.67	0.00	6.5833
16	8	2015	24.85	38.97	0.00	7.0002
17	8	2015	24.06	38.09	0.00	6.9873
18	8	2015	23.49	38.86	0.00	7.0719
19	8	2015	24.85	39.39	0.00	7.2107
20	8	2015	23.48	38.25	0.00	6.7506
21	8	2015	25.48	39.20	0.00	6.7404
22	8	2015	25.36	39.30	0.00	6.5582
23	8	2015	25.80	39.84	0.00	6.8015
24	8	2015	24.50	40.07	0.02	6.3792
25	8	2015	27.18	38.96	0.00	5.9763
26	8	2015	26.04	38.35	0.00	6.5210
27	8	2015	26.67	39.22	0.00	6.8894
28	8	2015	28.16	38.79	1.77	5.8360
29	8	2015	25.86	38.03	0.97	5.9362
30	8	2015	26.98	38.67	0.00	6.5387
31	8	2015	24.41	38.39	0.00	6.5175
1	9	2015	24.81	38.43	0.00	6.1369
2	9	2015	25.63	39.82	0.04	6.9812
3	9	2015	26.68	38.60	1.52	5.9468
4	9	2015	27.29	40.08	0.00	6.4225
5	9	2015	27.53	39.81	0.00	6.5854
6	9	2015	26.97	39.98	0.00	6.0408
7	9	2015	26.93	38.43	0.00	6.1631
8	9	2015	26.60	39.40	0.00	6.4105
9	9	2015	26.16	39.17	0.00	7.2420
10	9	2015	26.24	39.63	0.00	7.1291
11	9	2015	25.84	38.98	0.00	6.7492
12	9	2015	25.94	40.92	0.00	7.2520
13	9	2015	27.82	40.94	0.00	6.4862
14	9	2015	27.25	40.26	0.00	7.0332
15	9	2015	27.87	40.19	0.12	7.3643
16	9	2015	27.30	39.85	0.10	7.4105
17	9	2015	27.40	39.99	0.00	7.4254
18	9	2015	27.32	40.05	0.00	7.6015
19	9	2015	27.92	39.74	0.00	7.3263
20	9	2015	28.52	40.35	0.00	7.0388
21	9	2015	27.51	39.98	0.00	6.5399
22	9	2015	27.98	39.90	0.00	6.6902
23	9	2015	26.68	40.28	0.08	7.0282
24	9	2015	28.27	39.40	1.04	6.7152
25	9	2015	27.17	39.72	0.13	7.2687
26	9	2015	27.47	39.54	0.12	7.1385
27	9	2015	27.84	40.11	0.01	7.2547
28	9	2015	28.67	39.35	0.30	7.0497
29	9	2015	27.58	38.93	0.03	7.0158
30	9	2015	28.57	40.74	0.00	6.4867
1	10	2015	27.58	39.41	0.00	6.7932
2	10	2015	27.79	39.44	0.00	7.4781
3	10	2015	26.54	40.94	0.00	7.5388
4	10	2015	27.60	41.82	0.00	7.8254
5	10	2015	28.52	42.02	0.67	7.6751
6	10	2015	28.22	39.96	0.51	6.1555
7	10	2015	28.92	39.88	1.22	6.6610
8	10	2015	28.19	37.85	1.79	5.7101
9	10	2015	27.18	38.93	0.04	6.3511
10	10	2015	27.69	39.21	0.00	7.1205
11	10	2015	28.99	40.16	0.00	7.6567
12	10	2015	29.05	40.17	0.00	7.0616
13	10	2015	28.80	40.62	0.00	7.5608
14	10	2015	28.26	39.76	0.00	7.2878
15	10	2015	29.81	40.42	0.34	7.2918
16	10	2015	28.09	40.25	0.08	7.6084
17	10	2015	27.10	40.06	0.90	7.7134
18	10	2015	27.72	40.12	1.27	7.4545
19	10	2015	28.28	39.21	0.45	6.5004
20	10	2015	27.43	38.98	0.00	6.5836
21	10	2015	28.23	40.78	0.00	7.6101
22	10	2015	28.70	42.23	0.01	6.3191
23	10	2015	28.41	41.00	10.81	6.7784
24	10	2015	25.55	37.55	2.17	6.2045
25	10	2015	25.51	37.54	3.62	6.2893
26	10	2015	25.28	37.16	0.46	5.6483
27	10	2015	26.02	38.00	0.35	6.1827
28	10	2015	25.94	38.57	0.63	5.9342
29	10	2015	26.93	38.78	0.11	6.0593
30	10	2015	27.66	36.87	3.35	5.9982
31	10	2015	25.28	30.10	6.15	4.2853
1	11	2015	24.28	36.13	0.66	5.2377
2	11	2015	25.10	37.15	2.72	5.9066
3	11	2015	26.12	36.08	8.32	5.3947
4	11	2015	25.00	35.77	3.86	5.4373
5	11	2015	25.76	33.69	0.09	5.5872
6	11	2015	23.34	37.49	0.01	5.9155
7	11	2015	24.67	36.50	0.00	5.3185
8	11	2015	25.37	36.48	0.00	5.2453
9	11	2015	25.86	36.88	0.50	5.7425
10	11	2015	25.85	37.59	0.91	5.5533
11	11	2015	25.91	39.17	0.01	6.8855
12	11	2015	26.34	40.44	0.08	6.6765
13	11	2015	27.93	40.71	0.01	7.4959
14	11	2015	28.02	40.19	0.50	6.7670
15	11	2015	26.96	39.88	0.03	7.0307
16	11	2015	27.66	39.92	0.00	7.2208
17	11	2015	29.40	37.82	0.00	5.4897
18	11	2015	27.08	38.60	0.23	6.1995
19	11	2015	27.43	39.96	0.07	6.8017
20	11	2015	28.76	40.14	0.00	6.0457
21	11	2015	28.87	39.87	0.00	6.5378
22	11	2015	28.75	39.60	0.05	6.8785
23	11	2015	29.10	40.02	0.38	7.4435
24	11	2015	26.97	34.63	3.79	4.3068
25	11	2015	26.38	38.26	0.60	5.7345
26	11	2015	26.09	37.88	0.48	5.8645
27	11	2015	27.44	39.40	0.00	6.5125
28	11	2015	28.03	40.41	0.16	6.8079
29	11	2015	28.56	39.80	0.07	7.1541
30	11	2015	28.66	40.87	0.00	7.7229
1	12	2015	27.64	41.44	0.00	7.8712
2	12	2015	29.33	40.09	0.00	7.1308
3	12	2015	29.38	36.26	0.00	5.6918
4	12	2015	27.91	38.28	0.00	5.9878
5	12	2015	28.01	36.50	0.09	5.5843
6	12	2015	27.42	35.84	0.15	5.6261
7	12	2015	27.78	36.39	0.04	5.7770
8	12	2015	26.68	39.65	0.13	6.9717
9	12	2015	27.21	39.81	0.17	6.8258
10	12	2015	28.37	38.77	0.12	5.7321
11	12	2015	26.55	38.51	0.24	5.9847
12	12	2015	27.31	39.51	0.10	6.3381
13	12	2015	27.81	40.50	0.01	6.5262
14	12	2015	29.12	38.29	0.09	6.4092
15	12	2015	28.55	36.96	0.26	5.9785
16	12	2015	27.64	37.13	0.98	6.2271
17	12	2015	26.87	36.76	0.96	5.5918
18	12	2015	26.05	38.29	4.11	5.9406
19	12	2015	26.87	36.28	1.53	4.9646
20	12	2015	26.10	34.58	8.06	5.0776
21	12	2015	24.30	33.82	6.59	4.1061
22	12	2015	25.59	34.09	1.83	4.8843
23	12	2015	24.39	36.02	0.44	5.1595
24	12	2015	24.88	34.56	15.43	4.8406
25	12	2015	23.41	32.86	7.48	4.5196
26	12	2015	23.92	34.76	0.19	4.8550
27	12	2015	24.68	35.15	0.82	4.9650
28	12	2015	25.27	35.43	0.83	4.9463
29	12	2015	25.10	37.62	0.05	6.4878
30	12	2015	26.23	36.75	2.43	6.2214
31	12	2015	24.63	28.94	16.67	2.8722
