Day	Month	Year	MinTemp	MaxTemp	Precipitation	ReferenceET
1	12	2021	22.61	31.96	0.10	4.4553
2	12	2021	23.30	32.62	11.91	4.2666
3	12	2021	23.21	28.19	3.32	2.8516
4	12	2021	21.96	29.74	4.81	2.7609
5	12	2021	21.41	30.47	10.61	3.3228
6	12	2021	22.57	31.64	1.02	4.5697
7	12	2021	23.07	31.05	16.23	4.1075
8	12	2021	23.78	29.82	4.43	3.1362
9	12	2021	23.08	27.57	5.24	3.7560
10	12	2021	23.65	28.38	27.30	3.4190
11	12	2021	23.27	28.29	13.95	3.4137
12	12	2021	23.55	29.89	3.30	3.9353
13	12	2021	23.31	31.51	0.44	4.2794
14	12	2021	23.42	31.56	0.15	4.0911
15	12	2021	23.94	30.80	0.36	3.9951
16	12	2021	24.03	30.40	0.08	3.7388
17	12	2021	23.46	28.78	1.24	3.7930
18	12	2021	23.18	30.50	10.63	3.8208
19	12	2021	23.88	28.32	7.03	3.1908
20	12	2021	23.47	28.13	10.83	3.6476
21	12	2021	22.71	29.54	3.75	3.1248
22	12	2021	21.79	31.26	0.20	4.9099
23	12	2021	23.25	28.88	7.61	3.6865
24	12	2021	22.20	26.20	30.20	3.2509
25	12	2021	21.55	27.70	19.18	2.6561
26	12	2021	21.81	27.25	12.52	2.5056
27	12	2021	21.46	28.11	6.22	2.8858
28	12	2021	21.78	29.40	7.14	2.8448
29	12	2021	20.90	28.83	3.57	3.2749
30	12	2021	21.48	30.16	21.26	4.1514
31	12	2021	21.91	25.67	41.28	2.0857
