Day	Month	Year	MinTemp	MaxTemp	Precipitation	ReferenceET
22	6	2009	20.56	28.89	0.00	3.7102
23	6	2009	20.43	28.88	0.00	3.7928
24	6	2009	20.65	29.53	0.14	3.6260
25	6	2009	21.57	28.97	0.05	3.5459
26	6	2009	20.89	29.28	0.09	3.6602
27	6	2009	20.63	29.37	0.05	3.7085
28	6	2009	20.71	29.32	0.00	3.5909
29	6	2009	20.58	29.27	0.00	3.7499
30	6	2009	21.15	29.19	0.02	3.7835
1	7	2009	20.94	29.20	0.08	3.8978
2	7	2009	19.55	29.72	0.00	3.7799
3	7	2009	20.89	29.32	0.00	3.8256
4	7	2009	20.76	29.40	0.01	3.7437
5	7	2009	20.30	28.78	0.00	3.7191
6	7	2009	20.00	28.94	0.00	3.8167
7	7	2009	19.29	28.64	0.00	3.6270
8	7	2009	19.93	28.85	0.00	3.5028
9	7	2009	20.54	28.68	0.00	4.0193
10	7	2009	19.24	28.94	0.00	3.8163
11	7	2009	20.43	29.93	0.00	4.1811
12	7	2009	21.10	29.81	0.00	4.1651
13	7	2009	21.22	29.95	0.90	3.6929
14	7	2009	21.77	30.29	0.03	3.9885
15	7	2009	21.15	29.34	0.01	3.7477
16	7	2009	20.65	29.14	0.00	3.8961
17	7	2009	20.16	29.03	0.00	3.8297
18	7	2009	20.59	29.58	0.00	4.1769
19	7	2009	19.75	29.53	0.00	4.1276
20	7	2009	20.29	30.21	0.12	3.9059
21	7	2009	21.14	30.27	0.12	3.9463
22	7	2009	21.81	30.02	0.01	3.6033
23	7	2009	21.61	29.55	1.82	3.2785
24	7	2009	22.06	29.00	1.80	2.9874
25	7	2009	22.04	29.74	0.26	3.9573
26	7	2009	19.60	30.22	0.00	4.2205
27	7	2009	19.60	30.37	0.00	4.1819
28	7	2009	19.42	30.69	0.00	4.2800
29	7	2009	20.99	30.31	0.00	4.0596
30	7	2009	20.43	30.21	0.00	4.3445
31	7	2009	19.71	30.10	0.00	4.2167
1	8	2009	19.83	29.62	0.00	4.3165
2	8	2009	18.97	30.16	0.00	4.2807
3	8	2009	20.30	30.39	0.00	4.2907
4	8	2009	19.46	29.84	0.00	4.4267
5	8	2009	20.52	29.73	0.00	4.1181
6	8	2009	19.75	30.20	0.00	4.2200
7	8	2009	21.24	30.70	0.00	4.4205
8	8	2009	20.86	30.68	0.00	4.2419
9	8	2009	20.72	30.19	0.00	4.5220
10	8	2009	19.52	31.36	0.00	4.8500
11	8	2009	19.53	31.51	0.00	4.6544
12	8	2009	20.91	31.13	0.00	4.2136
13	8	2009	21.65	30.65	0.00	4.8736
14	8	2009	19.53	30.91	0.00	4.7799
15	8	2009	19.82	30.89	0.00	4.7533
16	8	2009	19.87	31.30	0.04	4.8959
17	8	2009	19.65	31.30	0.00	4.7007
18	8	2009	20.10	31.53	0.00	4.8243
19	8	2009	20.68	31.63	0.00	4.3789
20	8	2009	20.76	31.86	0.15	4.7844
21	8	2009	21.81	32.29	0.08	4.8852
22	8	2009	22.26	31.33	17.26	3.7112
23	8	2009	22.32	30.41	4.27	3.4590
24	8	2009	21.35	30.75	0.01	3.9155
25	8	2009	20.61	31.87	0.00	4.7750
26	8	2009	20.74	31.73	0.00	3.9260
27	8	2009	21.96	31.14	0.00	4.1932
28	8	2009	21.87	31.90	0.00	4.4478
29	8	2009	23.10	31.57	0.24	3.6861
30	8	2009	22.72	31.40	0.30	4.2629
31	8	2009	20.76	31.25	0.00	4.9114
1	9	2009	19.76	32.13	0.00	5.1843
2	9	2009	21.00	32.95	0.00	5.3660
3	9	2009	20.58	32.66	0.00	4.7453
4	9	2009	20.54	33.23	0.00	5.5150
5	9	2009	20.94	33.02	0.01	5.3084
6	9	2009	21.36	32.44	0.00	3.6214
7	9	2009	21.72	32.43	0.00	4.2828
8	9	2009	21.48	32.81	0.00	5.3228
9	9	2009	20.77	32.79	0.00	4.8981
10	9	2009	22.07	32.96	0.00	4.3108
11	9	2009	21.87	32.97	0.00	5.1473
12	9	2009	20.86	34.07	0.00	5.6736
13	9	2009	21.96	33.86	0.00	5.3056
14	9	2009	22.50	34.38	0.00	5.2620
15	9	2009	22.97	33.86	0.00	4.5588
16	9	2009	23.24	33.22	0.00	4.4216
17	9	2009	23.10	32.76	1.71	4.2286
18	9	2009	23.87	33.17	0.21	4.4202
19	9	2009	23.42	33.67	0.00	4.4844
20	9	2009	23.09	33.97	0.00	4.6254
21	9	2009	22.67	34.16	0.00	5.3837
22	9	2009	21.94	33.97	0.00	5.3440
23	9	2009	22.54	33.89	0.00	4.4387
24	9	2009	23.25	35.03	0.00	5.3614
25	9	2009	24.32	35.35	0.20	6.0254
26	9	2009	22.38	34.70	0.08	4.5002
27	9	2009	23.30	34.86	0.00	5.6359
28	9	2009	22.84	34.83	0.00	6.0498
29	9	2009	22.21	35.90	0.00	6.2155
30	9	2009	23.73	35.21	1.80	5.5070
1	10	2009	24.30	34.32	0.26	5.3718
2	10	2009	23.29	36.05	0.00	6.2537
3	10	2009	23.12	35.95	0.00	6.0538
4	10	2009	24.15	36.14	0.00	5.8563
5	10	2009	24.73	35.87	0.00	4.7247
6	10	2009	24.41	35.26	0.24	5.4069
7	10	2009	23.86	35.96	0.49	5.6347
8	10	2009	24.30	35.75	0.20	4.9990
9	10	2009	24.70	31.68	12.60	4.8907
10	10	2009	23.39	33.30	1.05	4.7610
11	10	2009	23.72	33.33	4.63	4.8876
12	10	2009	23.33	31.98	1.25	3.3082
13	10	2009	22.72	33.76	0.04	4.6215
14	10	2009	23.14	34.10	0.34	5.1725
15	10	2009	24.07	31.98	2.72	4.1378
16	10	2009	23.66	33.07	2.07	3.7298
17	10	2009	23.67	33.22	1.21	4.5620
18	10	2009	23.31	35.01	0.01	4.8829
19	10	2009	23.92	35.28	0.30	4.9634
20	10	2009	24.19	34.94	0.36	4.8767
21	10	2009	23.47	36.29	0.00	6.3264
22	10	2009	23.08	36.26	4.52	6.1919
23	10	2009	24.72	35.67	1.43	4.8030
24	10	2009	24.84	32.26	0.45	5.1225
25	10	2009	24.12	31.53	10.55	4.4602
26	10	2009	23.20	33.59	6.01	3.3750
27	10	2009	23.70	34.06	0.05	4.5885
28	10	2009	24.45	33.54	0.14	4.7477
29	10	2009	24.14	33.14	1.33	4.2842
30	10	2009	24.50	33.32	1.10	4.3273
31	10	2009	23.65	35.24	0.00	6.0002
1	11	2009	24.25	34.38	0.00	5.3787
2	11	2009	23.49	34.75	2.13	5.1850
3	11	2009	24.53	33.99	1.08	3.8229
4	11	2009	23.63	33.82	0.04	4.4149
5	11	2009	23.88	32.34	0.00	4.3776
6	11	2009	23.77	36.02	0.00	5.4542
7	11	2009	23.11	35.49	0.51	4.7164
8	11	2009	24.58	36.09	0.07	5.2575
9	11	2009	24.89	34.14	0.00	4.7322
10	11	2009	24.82	35.38	3.88	4.5462
11	11	2009	25.11	33.86	1.32	4.9867
12	11	2009	25.26	36.42	0.00	5.6085
13	11	2009	24.73	35.70	0.02	4.6410
14	11	2009	24.49	30.85	22.03	3.6056
15	11	2009	23.82	33.57	4.84	5.0856
16	11	2009	25.42	33.75	0.15	4.6468
17	11	2009	24.73	34.57	0.03	5.5754
18	11	2009	25.04	34.61	0.05	4.7285
19	11	2009	24.38	34.21	0.21	5.0600
20	11	2009	24.65	34.05	0.44	4.7594
21	11	2009	24.36	35.90	0.03	5.4798
22	11	2009	23.28	36.29	0.00	6.3700
23	11	2009	22.63	36.55	0.00	5.8400
24	11	2009	24.55	36.13	0.00	5.7986
25	11	2009	24.41	35.98	0.97	5.5208
26	11	2009	24.02	36.34	0.25	5.2401
27	11	2009	24.40	35.29	0.00	5.7253
28	11	2009	23.79	37.49	0.00	6.3056
29	11	2009	23.93	36.87	0.55	5.7917
30	11	2009	25.46	35.69	5.96	5.0606
1	12	2009	24.23	32.30	4.07	3.1044
2	12	2009	22.53	28.43	0.02	3.2736
3	12	2009	22.09	34.79	0.00	4.9670
4	12	2009	24.46	34.21	7.43	4.5462
5	12	2009	24.11	29.73	7.17	3.3109
6	12	2009	23.43	28.08	1.95	2.8664
7	12	2009	22.42	32.07	0.17	3.5137
8	12	2009	23.56	32.87	1.87	3.7551
9	12	2009	23.85	32.74	3.28	4.6650
10	12	2009	23.18	33.54	2.50	4.2688
11	12	2009	22.87	33.60	2.28	4.4391
12	12	2009	23.75	32.52	5.94	4.2204
13	12	2009	23.34	32.49	4.93	4.5936
14	12	2009	23.33	32.20	3.17	4.7825
15	12	2009	23.12	32.78	5.39	3.6230
16	12	2009	24.02	29.28	4.28	3.4978
17	12	2009	22.90	32.31	1.62	4.4526
18	12	2009	23.14	29.61	0.15	4.2115
19	12	2009	23.06	31.11	0.00	4.8348
20	12	2009	22.02	32.37	3.13	4.2460
21	12	2009	23.32	29.07	2.21	3.0421
22	12	2009	22.67	28.46	16.86	1.6811
23	12	2009	20.62	30.42	4.08	3.3972
24	12	2009	21.42	31.59	0.53	4.1745
25	12	2009	22.54	30.73	0.08	4.0856
26	12	2009	22.10	30.78	1.21	4.3539
27	12	2009	22.55	29.71	2.14	3.2651
28	12	2009	23.25	29.80	3.64	2.8738
29	12	2009	23.06	31.49	3.29	4.4621
30	12	2009	23.54	31.39	13.35	2.4678
31	12	2009	22.69	27.14	10.60	3.5353
