date,tmax,tmin,prec,rs,rh,u2_obs,eto
2002-02-01,29.5,22.12,16.96,16.52,85.71,1.59,3.5061606062882062
2002-02-02,30.13,21.72,3.61,18.57,83.08,1.14,3.9353067746325876
2002-02-03,30.89,22.98,2.05,19.71,83.73,1.88,4.193793769311458
2002-02-04,30.47,22.75,3.4,19.47,82.99,1.8,4.1456676641189105
2002-02-05,28.14,23.54,1.78,20.89,82.76,1.55,4.261681749672856
2002-02-06,27.21,22.52,6.14,10.41,89.86,1.31,2.342862129570541
2002-02-07,29.49,21.65,3.09,19.19,86.88,1.79,3.849874035804605
2002-02-08,29.45,23.04,21.36,18.72,86.08,0.99,3.8690399030134452
2002-02-09,26.62,22.45,17.12,9.32,90.35,1.65,2.1435503432821443
2002-02-10,30.08,22.27,5.15,20.55,80.61,0.73,4.349217979864766
2002-02-11,29.59,22.51,11.95,19.27,84.88,1.56,3.981683537354554
2002-02-12,28.14,22.96,13.96,12.82,85.61,1.25,2.9207719984285436
2002-02-13,27.7,22.27,2.77,19.69,86.93,1.06,3.8472645227052884
2002-02-14,29.87,21.87,6.17,19.82,85.67,1.74,4.024752669032116
2002-02-15,27.77,23.44,0.75,17.69,90.63,1.18,3.4706307232965004
2002-02-16,29.18,22.33,1.92,18.24,89.12,1.33,3.636505587715676
2002-02-17,30.81,21.64,1.93,21.39,84.02,1.25,4.376534247967652
2002-02-18,31.83,22.4,5.41,21.47,82.94,1.12,4.539100862888507
2002-02-19,26.82,23.46,0.58,20.64,89.75,1.37,3.899559685054993
2002-02-20,31.44,22.69,0.18,18.21,84.39,1.22,3.955490882248021
2002-02-21,31.47,22.16,0.63,24.33,82.89,1.76,4.950518518822406
2002-02-22,32.14,21.87,0.16,23.88,81.2,1.54,4.975234103448745
2002-02-23,32.83,22.15,0.43,25.32,78.68,1.53,5.3614253041069615
2002-02-24,33.28,22.56,0.01,25.6,77.04,1.69,5.5241509305643115
2002-02-25,32.97,22.9,2.54,19.88,77.37,1.53,4.5945166244147515
2002-02-26,31.89,23.16,7.9,20.39,82.16,1.89,4.435751421335311
2002-02-27,30.63,22.96,2.37,21.57,82.96,1.91,4.494866289470841
2002-02-28,31.81,21.94,1.13,24.59,80.01,1.76,5.099900294151603
2002-03-01,31.95,22.16,6.76,21.67,77.43,1.14,4.759174055527219
2002-03-02,28.19,23.33,2.91,12.09,89.43,1.66,2.66744824324395
2002-03-03,27.81,22.53,5.8,18.55,85.83,1.16,3.732188030596209
2002-03-04,27.48,21.93,0.74,14.4,87.63,1.38,3.011466222172418
2002-03-05,27.89,22.35,5.99,13.74,86.62,1.1,2.984505243015404
2002-03-06,29.53,21.7,3.73,20.86,84.85,1.43,4.175099903912281
2002-03-07,30.4,22.95,2.24,17.36,84.66,1.08,3.7557116083757043
2002-03-08,29.95,23.67,1.19,18.8,84.86,1.03,3.9790015967727737
2002-03-09,30.87,22.88,3.76,18.84,82.67,0.85,4.084670687824601
2002-03-10,31.14,22.77,5.23,14.92,83.12,0.96,3.464021713079158
2002-03-11,26.88,23.04,13.44,18.67,89.48,1.02,3.5862935033391987
2002-03-12,29.27,21.78,0.46,16.5,83.4,0.91,3.5579565946329526
2002-03-13,29.85,22.85,3.45,21.54,83.68,1.06,4.393210161231458
2002-03-14,30.33,23.01,3.41,19.4,83.68,1.47,4.101861758823426
2002-03-15,30.54,22.5,0.57,22.78,83.46,1.31,4.619399301441722
2002-03-16,30.99,22.29,2.56,21.52,82.59,1.36,4.4752331867142985
2002-03-17,30.39,23.01,9.85,17.2,83.76,1.32,3.75769642851196
2002-03-18,30.43,22.86,12.07,20.2,83.22,0.94,4.236328968353927
2002-03-19,29.93,22.67,9.31,17.67,84.28,0.94,3.7674721717738815
2002-03-20,29.53,23.01,2.88,20.06,86.37,1.07,4.048999508160224
2002-03-21,29.99,22.84,4.16,21.97,82.4,0.87,4.500271574498549
2002-03-22,28.55,23.99,2.25,16.64,86.49,0.91,3.505622684708407
2002-03-23,30.01,22.85,12.94,20.25,86.28,1.53,4.099505271923074
2002-03-24,30.66,22.06,6.79,20.61,81.3,1.29,4.333409721552975
2002-03-25,28.96,22.43,16.91,20.39,84.84,0.95,4.079182870557785
2002-03-26,28.62,22.97,27.44,13.11,88.85,1.3,2.834295173489802
2002-03-27,29.02,21.85,1.13,21.7,86.29,0.97,4.194756804080961
2002-03-28,30.41,21.92,0.14,22.02,83.96,1.81,4.421855065400423
2002-03-29,30.59,22.23,1.65,23.88,86.04,1.69,4.665420316524067
2002-03-30,30.09,23.34,0.96,22.24,85.05,1.6,4.468472695802651
2002-03-31,30.23,22.94,8.16,15.62,81.92,0.99,3.5538367516348783
2002-04-01,28.9,22.93,3.51,16.46,87.27,1.04,3.4068791851627274
2002-04-02,27.86,23.09,2.41,20.78,88.77,1.2,3.950249931096463
2002-04-03,29.58,23.21,7.43,19.05,88.36,1.18,3.8098927174284305
2002-04-04,29.53,22.97,4.48,14.07,87.84,1.59,3.046888654553591
2002-04-05,27.91,23.23,1.56,18.37,87.41,0.73,3.6413605819890935
2002-04-06,29.22,22.15,7.88,8.82,88.14,1.19,2.1997437192830085
2002-04-07,28.79,22.8,6.58,18.6,78.99,0.64,4.000562449474639
2002-04-08,29.78,21.51,2.39,17.18,81.71,1.07,3.6960490425236654
2002-04-09,29.2,23.08,12.27,18.38,84.07,0.92,3.8202326821274535
2002-04-10,28.19,22.77,65.4,17.35,89.36,1.2,3.402527396835549
2002-04-11,27.13,22.86,15.14,16.51,88.27,1.22,3.2663847898119722
2002-04-12,28.33,22.1,0.92,16.32,86.55,1.11,3.3280744820218757
2002-04-13,29.79,21.83,1.78,21.56,86.0,1.28,4.193621484717191
2002-04-14,30.21,21.94,2.2,18.24,86.12,1.25,3.7216809254619596
2002-04-15,30.47,23.05,11.21,18.85,84.06,0.85,3.953067446097013
2002-04-16,28.91,22.79,5.33,17.59,87.05,1.18,3.5481036778381676
2002-04-17,28.72,21.13,1.88,18.88,87.6,1.39,3.6294625718881157
2002-04-18,30.43,20.88,0.47,21.19,85.04,1.66,4.153101468096628
2002-04-19,30.07,21.79,0.47,20.23,85.83,1.51,4.0010220133231424
2002-04-20,30.07,22.8,0.89,20.57,84.9,1.79,4.132176863394871
2002-04-21,30.8,21.67,0.01,24.07,81.29,1.34,4.762783573917093
2002-04-22,30.37,22.35,0.72,19.22,84.83,1.41,3.9232715903204194
2002-04-23,29.76,22.7,0.21,17.73,82.79,1.24,3.749707463620877
2002-04-24,28.87,22.9,0.09,20.89,82.95,1.26,4.1565251591885
2002-04-25,28.54,22.1,2.21,17.75,85.53,1.13,3.5510955560029744
2002-04-26,29.52,21.82,0.13,19.73,86.36,1.09,3.853320249726442
2002-04-27,30.29,21.83,2.47,15.97,83.87,1.11,3.43438681240943
2002-04-28,30.15,23.02,1.93,18.4,84.47,1.13,3.8136586785370987
2002-04-29,30.17,22.5,0.74,17.66,84.73,1.44,3.668589279899222
2002-04-30,29.59,21.93,2.75,17.04,85.19,1.2,3.4994486948534305
2002-05-01,30.68,22.1,1.68,20.51,82.57,1.03,4.175200731809363
2002-05-02,28.93,23.62,7.5,18.35,87.27,0.86,3.650990483838735
2002-05-03,28.61,23.46,0.81,16.61,88.58,1.29,3.3173812956328184
2002-05-04,28.23,22.9,0.22,20.44,88.21,0.93,3.8415743342919315
2002-05-05,30.58,21.64,0.27,18.29,82.48,1.27,3.8123556099166893
2002-05-06,30.63,22.75,5.04,18.95,82.96,1.34,3.943934445324805
2002-05-07,30.46,22.1,1.52,20.27,83.9,1.17,4.060069265244257
2002-05-08,29.32,23.28,2.88,14.42,86.59,1.28,3.0827615360010734
2002-05-09,29.26,22.65,2.83,16.5,85.62,1.12,3.393720886954814
2002-05-10,30.36,22.02,0.38,18.42,81.13,1.22,3.8669513477642683
2002-05-11,30.51,22.28,0.97,20.35,82.31,1.22,4.125418060546882
2002-05-12,30.23,23.44,4.86,13.41,85.62,1.68,3.0092728606109933
2002-05-13,30.6,23.28,1.05,21.99,83.18,1.6,4.392397869534682
2002-05-14,30.34,20.96,0.28,23.47,82.15,2.14,4.483911740947147
2002-05-15,30.74,20.73,0.05,22.57,81.62,1.47,4.3898199857519264
2002-05-16,31.12,22.69,1.43,18.8,81.52,1.13,3.9732835619085596
2002-05-17,28.99,24.19,3.3,17.61,86.39,1.0,3.5629024850537876
2002-05-18,29.51,23.15,6.03,12.71,89.36,1.39,2.705991541210866
2002-05-19,30.54,21.88,1.52,16.26,84.82,1.8,3.40408356052858
2002-05-20,30.66,21.92,0.49,18.11,84.07,1.39,3.7068048249017407
2002-05-21,30.04,23.0,0.4,18.93,83.73,0.98,3.8458341268173077
2002-05-22,29.57,23.59,1.29,14.59,85.09,1.07,3.159505042944713
2002-05-23,30.99,23.25,1.94,16.95,79.79,0.83,3.7627297557557915
2002-05-24,29.53,22.63,10.7,11.98,89.02,1.49,2.586639755484518
2002-05-25,28.79,22.08,17.83,7.81,87.6,1.23,2.0047421135870915
2002-05-26,28.94,22.16,5.79,16.12,86.42,1.82,3.233684192813146
2002-05-27,30.01,21.15,0.03,21.75,83.79,2.04,4.134103184111937
2002-05-28,30.18,21.79,0.01,22.02,83.02,1.59,4.241620996091811
2002-05-29,30.71,21.47,0.0,19.53,82.7,1.59,3.919357847352748
2002-05-30,31.1,22.27,0.01,20.85,82.39,1.84,4.185630978736559
2002-05-31,29.64,22.85,0.01,19.44,85.51,1.57,3.8029530200966843
2002-06-01,30.56,21.49,0.25,15.29,83.23,1.74,3.2845600613265664
2002-06-02,30.52,22.69,1.27,18.29,82.41,1.76,3.7889093854025724
2002-06-03,30.11,22.15,1.58,18.75,83.1,1.81,3.776664760645317
2002-06-04,30.53,22.15,0.03,21.02,81.55,1.32,4.177278415889296
2002-06-05,31.08,22.23,0.07,19.86,81.81,1.35,4.046434100488805
2002-06-06,31.08,22.62,0.56,19.46,82.17,1.67,3.994415528890754
2002-06-07,30.96,21.95,0.19,19.87,81.51,1.62,4.0319674762324045
2002-06-08,30.1,22.3,1.59,19.11,85.05,1.64,3.7609500143918937
2002-06-09,28.57,22.28,0.1,18.4,84.14,1.52,3.59110028634275
2002-06-10,30.31,21.85,1.19,20.08,78.94,1.17,4.088769867224557
2002-06-11,31.11,21.54,0.2,21.24,76.98,1.34,4.355324471751175
2002-06-12,31.53,20.42,0.11,18.35,77.72,1.31,3.9126489787159455
2002-06-13,31.4,22.06,0.39,18.24,79.76,1.22,3.888672697730576
2002-06-14,28.68,21.91,0.65,15.87,83.96,1.76,3.2365032163022454
2002-06-15,30.69,21.26,1.24,18.94,80.4,1.7,3.8772442390413384
2002-06-16,30.92,20.88,0.13,20.25,79.15,1.83,4.09711139249029
2002-06-17,31.61,22.02,0.02,21.69,72.77,1.83,4.608065169236847
2002-06-18,31.38,19.65,0.0,22.04,71.39,2.09,4.557656259872223
2002-06-19,32.1,19.76,0.02,21.22,68.55,1.87,4.608075588051974
2002-06-20,31.77,19.19,0.12,22.0,69.17,2.35,4.632779391567536
2002-06-21,31.55,20.88,0.08,19.22,75.69,1.61,4.116644171260182
2002-06-22,32.36,22.49,1.97,19.13,73.71,1.66,4.30576048415833
2002-06-23,32.54,22.13,0.37,19.51,72.72,1.83,4.389268588666975
2002-06-24,31.77,22.5,0.18,19.09,72.83,1.63,4.2852214916542355
2002-06-25,31.89,22.18,0.56,16.91,75.71,1.68,3.877913616388683
2002-06-26,32.68,22.73,0.11,15.35,72.09,1.89,3.865033213986408
2002-06-27,32.63,22.57,0.15,21.04,69.57,2.0,4.732374879715621
2002-06-28,32.78,20.05,0.0,21.96,65.01,2.23,4.889067836091661
2002-06-29,33.84,19.69,0.21,21.28,67.02,1.85,4.821517195253215
2002-06-30,33.45,20.45,0.22,21.66,69.15,2.01,4.803297541855293
2002-07-01,33.81,21.54,0.0,21.42,66.22,2.44,4.94718540011848
2002-07-02,34.25,22.03,0.01,18.17,64.89,2.45,4.6082206114044855
2002-07-03,34.4,22.14,0.0,21.96,59.11,2.43,5.321581096963338
2002-07-04,33.79,19.22,0.0,22.71,58.61,2.44,5.246102589769544
2002-07-05,34.49,20.3,0.0,21.84,63.78,2.08,5.094500230318683
2002-07-06,33.98,22.2,0.0,20.25,63.05,1.59,4.941340049869384
2002-07-07,35.67,22.4,0.0,21.05,60.8,1.25,5.2893416484969435
2002-07-08,35.47,22.38,0.0,20.02,57.32,1.43,5.241713860906223
2002-07-09,35.62,22.06,0.01,20.8,62.89,1.44,5.17290688592741
2002-07-10,35.43,21.28,0.05,17.12,65.69,1.95,4.514655400453403
2002-07-11,34.21,22.9,0.36,16.68,68.84,2.19,4.30194941672479
2002-07-12,34.25,23.05,0.5,17.23,67.65,1.84,4.434547742830037
2002-07-13,34.49,23.27,0.76,16.56,67.09,1.35,4.38723856857459
2002-07-14,34.33,22.56,0.73,16.59,68.28,1.66,4.310967952707817
2002-07-15,34.89,22.32,0.18,14.72,66.48,1.71,4.146306867634182
2002-07-16,34.08,22.8,0.0,17.14,66.81,1.91,4.437076975659786
2002-07-17,34.9,22.6,0.03,19.28,65.83,2.09,4.836398147189584
2002-07-18,34.77,22.79,0.5,15.73,64.94,1.64,4.361965065427181
2002-07-19,34.56,22.35,0.48,16.91,64.49,1.72,4.515625807078931
2002-07-20,35.42,21.68,0.08,20.36,61.63,1.82,5.14587000498686
2002-07-21,35.42,21.23,0.0,22.21,60.57,1.89,5.418256498276836
2002-07-22,35.45,21.79,0.28,20.37,63.72,1.53,5.091482048418044
2002-07-23,35.64,22.82,0.02,20.07,64.77,1.61,5.077310940889403
2002-07-24,34.94,23.76,0.07,19.38,62.47,2.25,5.036631801616108
2002-07-25,35.06,22.69,0.04,13.28,62.81,2.06,4.1310386905964185
2002-07-26,31.87,23.53,0.08,17.87,65.31,1.71,4.482831308433588
2002-07-27,35.05,23.09,0.09,16.94,61.96,2.01,4.698907538642714
2002-07-28,34.1,22.87,0.5,21.2,63.62,1.54,5.155586736606924
2002-07-29,34.84,22.54,1.29,17.02,67.19,2.08,4.486472245656843
2002-07-30,35.27,23.18,0.29,17.83,62.27,2.64,4.844474380646883
2002-07-31,34.69,21.29,0.59,19.65,59.72,2.34,5.066928812878509
2002-08-01,34.78,21.91,0.0,20.62,61.21,1.77,5.186648887266582
2002-08-02,36.59,21.23,0.0,20.93,58.62,1.69,5.466253566864471
2002-08-03,35.92,22.63,0.06,15.8,61.44,2.0,4.62841249883953
2002-08-04,34.86,23.09,0.05,16.79,63.55,1.92,4.627425447984515
2002-08-05,37.07,23.15,0.0,17.95,55.78,1.79,5.268830099000164
2002-08-06,37.03,21.26,0.23,20.91,54.97,2.17,5.64656849277049
2002-08-07,37.09,20.88,0.02,19.91,53.76,2.1,5.547834596777583
2002-08-08,35.73,21.21,0.0,21.05,52.32,2.36,5.626677670777316
2002-08-09,36.16,20.96,0.0,24.22,47.95,2.24,6.2084762282844235
2002-08-10,36.09,20.04,0.0,21.91,47.67,2.1,5.890353695243942
2002-08-11,36.28,21.63,0.1,19.68,49.23,2.07,5.631628883139927
2002-08-12,35.99,20.61,0.0,22.05,50.14,2.1,5.849759092620675
2002-08-13,36.51,22.99,0.0,19.29,53.84,2.07,5.49927502474056
2002-08-14,36.58,23.02,0.0,20.88,56.14,2.29,5.6580551848513245
2002-08-15,36.1,24.47,0.0,17.81,52.83,2.51,5.352495871096715
2002-08-16,36.44,22.53,0.0,20.25,54.74,1.83,5.59133312654413
2002-08-17,36.92,23.55,0.0,22.92,45.86,2.76,6.326224606271898
2002-08-18,36.84,22.31,0.0,24.28,42.22,3.05,6.550783798143076
2002-08-19,36.61,23.62,0.0,24.06,42.53,2.81,6.546160805340064
2002-08-20,36.6,22.58,0.0,22.78,41.53,3.17,6.376673289656032
2002-08-21,36.71,23.91,0.0,21.66,42.06,2.77,6.285001066548126
2002-08-22,37.09,24.07,0.0,23.53,41.47,2.72,6.593039151106032
2002-08-23,36.69,21.96,0.0,23.05,43.69,2.74,6.352495938681212
2002-08-24,37.34,22.85,0.0,24.3,39.98,2.64,6.723363051675248
2002-08-25,37.37,21.59,0.0,25.62,37.93,2.37,6.903995535685167
2002-08-26,37.93,22.19,0.0,21.87,38.83,2.04,6.505998162237518
2002-08-27,37.24,22.94,0.0,22.6,43.36,2.26,6.418916384067691
2002-08-28,38.77,22.97,0.0,23.85,40.35,2.14,6.846225497997388
2002-08-29,38.67,22.14,0.0,22.0,40.65,2.11,6.563935380688012
2002-08-30,38.11,24.27,0.0,18.67,46.57,2.21,5.926658735676796
2002-08-31,38.56,24.63,0.0,18.42,47.12,2.43,5.929059617607298
2002-09-01,39.34,24.58,0.0,19.13,45.39,1.82,6.170457135936966
2002-09-02,38.76,24.93,0.0,18.1,46.85,1.86,5.927648833178378
2002-09-03,38.66,26.6,0.59,16.45,47.84,2.16,5.694175560509742
2002-09-04,37.36,25.75,8.32,11.03,56.53,2.28,4.383535892190682
2002-09-05,35.71,23.73,0.51,19.08,64.64,2.38,5.117941507719702
2002-09-06,36.58,23.24,0.0,17.62,57.47,2.44,5.221700837488335
2002-09-07,38.16,22.46,0.03,24.71,50.76,2.03,6.62342090685087
2002-09-08,38.51,23.84,0.14,22.08,48.53,2.09,6.406683182989662
2002-09-09,37.42,25.04,0.13,17.32,49.29,2.58,5.628175268774312
2002-09-10,37.65,24.61,0.01,20.01,46.08,3.02,6.1384093050715425
2002-09-11,36.3,23.74,0.01,20.48,47.15,2.68,6.009854714538374
2002-09-12,37.97,23.48,0.0,23.25,41.36,2.43,6.734209250671568
2002-09-13,39.39,24.0,0.0,22.47,38.83,1.81,6.882229939077713
2002-09-14,39.95,25.33,0.0,24.3,41.0,1.71,7.186543701389379
2002-09-15,39.3,26.48,0.0,16.07,44.64,2.22,5.845074123994504
2002-09-16,39.19,26.7,0.0,17.21,42.01,3.15,6.1120550607747735
2002-09-17,38.4,24.92,0.0,22.37,39.81,2.95,6.77654744689603
2002-09-18,37.48,23.53,0.0,22.4,40.27,2.51,6.623647152929805
2002-09-19,38.52,24.99,0.0,23.44,38.6,2.33,6.978771999938704
2002-09-20,39.41,23.59,0.0,20.02,35.84,1.65,6.6642438217813185
2002-09-21,38.24,25.77,4.06,22.55,39.96,1.56,6.824289634788056
2002-09-22,38.09,24.35,2.5,24.0,49.25,1.78,6.6849510312019
2002-09-23,39.29,25.21,0.21,22.5,44.89,2.29,6.763249958107289
2002-09-24,38.01,25.53,2.25,16.96,52.05,1.98,5.567106085998691
2002-09-25,37.36,24.96,2.34,22.92,57.04,1.83,6.233255337636058
2002-09-26,38.79,24.39,1.02,20.15,51.49,1.61,6.113595988003366
2002-09-27,35.98,25.58,1.46,16.14,55.96,1.65,5.133063696068131
2002-09-28,35.96,24.7,0.17,16.38,55.87,2.11,5.142052079146129
2002-09-29,36.36,24.86,1.44,15.76,55.2,1.87,5.1122299633042125
2002-09-30,36.85,24.56,0.92,17.4,56.94,2.21,5.323710716068282
2002-10-01,37.43,24.24,0.33,21.31,49.69,2.24,6.220514422062465
2002-10-02,39.11,24.42,0.01,21.52,42.74,1.83,6.662368172529949
2002-10-03,39.42,26.11,0.04,19.74,42.98,2.09,6.484368947633827
2002-10-04,38.7,26.45,0.23,20.46,44.79,2.03,6.472616701669427
2002-10-05,38.71,25.57,0.02,16.94,46.07,2.59,5.875126415663881
2002-10-06,38.01,25.91,1.07,18.4,46.58,2.84,6.022766280843826
2002-10-07,38.28,25.76,0.37,21.44,46.24,2.86,6.50666674866824
2002-10-08,38.74,25.14,0.0,21.51,41.9,2.94,6.6830696874578965
2002-10-09,38.16,26.21,2.41,19.67,44.09,2.14,6.326482680380147
2002-10-10,38.48,25.19,0.14,20.88,44.3,2.61,6.490957897520933
2002-10-11,33.94,26.76,0.0,21.86,50.1,1.96,6.096327943495788
2002-10-12,38.39,24.93,0.0,19.79,46.16,2.0,6.251055355911244
2002-10-13,38.77,27.18,0.98,18.75,44.52,2.47,6.269249260584405
2002-10-14,38.49,27.08,1.48,16.85,47.83,2.33,5.828714633843938
2002-10-15,37.39,26.15,5.64,13.66,53.05,2.46,5.006558657358042
2002-10-16,36.44,25.38,2.69,19.69,56.49,2.29,5.706812074801973
2002-10-17,35.66,25.02,6.29,18.78,61.91,1.83,5.2847927323728126
2002-10-18,34.48,24.42,2.51,10.16,66.14,1.35,3.6541746436512255
2002-10-19,34.85,24.34,0.31,18.15,61.43,1.66,5.114394125344978
2002-10-20,36.64,23.87,0.01,18.5,55.96,1.95,5.503514500410856
2002-10-21,37.78,25.33,0.0,23.04,50.72,2.13,6.545059611563734
2002-10-22,38.96,25.47,0.16,21.56,49.12,1.83,6.496120660763735
2002-10-23,36.7,26.25,10.63,19.2,54.8,1.96,5.7526721214601455
2002-10-24,31.29,25.55,4.68,8.32,71.24,1.92,3.028711549996987
2002-10-25,35.67,23.81,0.09,19.27,61.36,1.36,5.335071824352673
2002-10-26,37.15,24.2,0.03,16.45,57.13,1.8,5.195836716617622
2002-10-27,37.55,24.97,1.67,17.56,55.31,1.96,5.499934451030849
2002-10-28,37.44,25.28,0.21,15.36,55.22,2.0,5.160232732628828
2002-10-29,37.49,25.91,0.01,17.6,53.93,2.19,5.587994777040915
2002-10-30,36.74,25.68,1.0,19.4,56.16,1.57,5.714087912550867
2002-10-31,37.51,25.79,2.82,20.06,56.92,1.65,5.862165016375863
2002-11-01,37.5,25.41,3.89,18.84,60.45,1.59,5.517160232476893
2002-11-02,36.88,26.24,1.05,17.5,59.28,1.0,5.326744400362902
2002-11-03,35.61,26.36,6.36,11.37,63.45,1.26,4.077168545176975
2002-11-04,32.66,24.37,8.15,20.0,74.31,1.85,4.764160018276558
2002-11-05,34.35,23.69,1.0,19.01,69.27,1.07,4.886877376188703
2002-11-06,30.55,24.34,0.05,20.72,69.31,1.03,4.897448424220277
2002-11-07,35.25,25.17,7.12,19.85,61.85,0.75,5.429150047702947
2002-11-08,33.16,24.99,6.67,13.11,73.76,1.4,3.7382927410453677
2002-11-09,30.5,23.83,6.19,12.88,77.99,2.2,3.3594611536964605
2002-11-10,31.39,22.51,3.85,15.25,73.32,0.73,3.9067182961858955
2002-11-11,35.67,23.41,0.16,19.54,66.0,1.58,5.184315843302697
2002-11-12,35.67,23.73,0.43,23.15,62.61,1.71,5.886397780889459
2002-11-13,34.16,23.72,5.59,21.3,67.6,2.06,5.290976730713476
2002-11-14,34.92,23.26,0.56,20.2,63.79,1.85,5.299194955308885
2002-11-15,36.23,23.79,0.18,22.16,58.44,1.56,5.928966691416072
2002-11-16,36.1,25.73,0.85,18.9,58.26,1.38,5.502005293962718
2002-11-17,35.91,23.96,1.12,17.62,65.35,1.81,4.942430915262495
2002-11-18,34.5,24.97,2.48,22.07,67.17,1.27,5.516201103827096
2002-11-19,36.0,23.93,2.21,18.71,65.25,1.93,5.125654470582861
2002-11-20,35.67,24.03,1.58,20.26,62.29,1.78,5.457239771659469
2002-11-21,36.75,24.99,0.92,19.04,59.84,1.98,5.486543038140819
2002-11-22,35.93,25.12,9.84,18.7,62.02,2.17,5.288320534431733
2002-11-23,36.33,24.36,1.06,20.58,61.15,2.02,5.618883760901524
2002-11-24,35.97,25.72,1.52,13.22,60.81,1.73,4.489868049687477
2002-11-25,33.97,24.4,3.28,16.28,69.71,2.16,4.433655198852519
2002-11-26,35.29,24.21,2.98,17.03,65.56,2.25,4.800547059678154
2002-11-27,36.1,24.26,0.52,18.66,61.67,2.12,5.2724463626480125
2002-11-28,37.7,24.65,0.09,20.33,56.79,2.28,5.870473813350662
2002-11-29,36.33,25.23,1.23,18.21,60.2,2.14,5.313511386185152
2002-11-30,36.54,24.78,2.2,17.75,59.88,2.09,5.252380400546123
2002-12-01,34.19,24.66,1.19,20.24,64.03,2.08,5.293040514721704
2002-12-02,36.06,24.53,0.37,13.72,61.12,1.6,4.524195752872031
2002-12-03,37.69,24.77,0.12,20.62,55.71,2.04,5.95684514384932
2002-12-04,36.89,25.13,0.02,20.74,55.8,2.2,5.913075535356469
2002-12-05,38.88,25.45,0.0,18.65,48.42,2.36,6.0528905392837045
2002-12-06,38.36,26.78,0.0,20.15,47.72,1.79,6.30579390797485
2002-12-07,38.26,26.55,2.71,16.96,52.13,2.49,5.6313105394669805
2002-12-08,29.74,25.45,15.04,9.55,71.44,2.34,3.1431141811948824
2002-12-09,29.26,24.0,34.42,10.08,84.92,1.33,2.589536141233289
2002-12-10,31.5,22.77,17.86,19.1,80.18,1.23,4.241691561788331
2002-12-11,27.77,23.49,10.35,13.94,84.24,1.82,3.131285457059307
2002-12-12,31.75,22.24,3.92,19.52,78.75,1.1,4.351411138743053
2002-12-13,30.95,24.72,1.65,16.0,77.5,0.95,3.911161087019739
2002-12-14,31.5,23.92,3.89,20.51,77.86,1.39,4.600624911260909
2002-12-15,31.75,23.78,0.21,20.91,77.7,1.45,4.679624229266858
2002-12-16,30.49,24.74,4.62,20.35,77.4,1.34,4.564440449632858
2002-12-17,30.28,24.23,10.48,12.33,85.57,1.32,2.9578971696122576
2002-12-18,28.63,23.77,2.53,16.92,87.03,1.59,3.5269449264147794
2002-12-19,27.82,23.04,7.43,19.18,88.29,1.13,3.7475427897516913
2002-12-20,27.0,22.26,14.83,15.05,90.47,0.95,2.978963238796766
2002-12-21,31.78,21.61,0.26,19.15,80.73,1.51,4.195381222500652
