Day	Month	Year	MinTemp	MaxTemp	Precipitation	ReferenceET
16	3	2008	22.19	28.62	7.41	3.1797
17	3	2008	22.13	27.91	8.05	3.3113
18	3	2008	21.58	28.02	13.83	3.1281
19	3	2008	21.59	26.78	9.45	3.6052
20	3	2008	21.17	28.95	3.38	3.9713
21	3	2008	22.43	29.54	4.37	3.3587
22	3	2008	22.56	26.55	11.13	2.9567
23	3	2008	22.02	26.75	37.10	3.2585
24	3	2008	21.73	29.47	10.01	3.4487
25	3	2008	22.36	30.12	18.63	3.9569
26	3	2008	22.46	27.74	20.92	2.9713
27	3	2008	22.43	29.31	31.07	3.7116
28	3	2008	22.20	28.53	13.57	2.4693
29	3	2008	22.23	29.82	3.49	3.7460
30	3	2008	22.20	28.08	23.89	3.1473
31	3	2008	22.14	28.58	44.31	3.4355
1	4	2008	22.18	26.76	27.97	2.0960
2	4	2008	21.30	28.65	4.50	3.6440
3	4	2008	21.72	28.60	23.00	3.1967
4	4	2008	21.98	27.18	13.19	2.9009
5	4	2008	21.72	28.46	3.57	2.9740
6	4	2008	21.53	27.77	0.70	2.7222
7	4	2008	21.81	28.00	7.03	3.3749
8	4	2008	22.16	27.54	24.01	3.5797
9	4	2008	20.88	27.73	3.80	3.9925
10	4	2008	21.62	28.57	4.11	3.9558
11	4	2008	22.90	30.53	1.34	4.3382
12	4	2008	21.92	30.28	8.92	3.7692
13	4	2008	22.45	29.41	9.53	3.8660
14	4	2008	21.85	29.62	5.76	3.5387
15	4	2008	22.57	28.55	7.85	3.6883
16	4	2008	22.74	29.98	5.11	3.2896
17	4	2008	23.26	30.07	12.57	4.0074
18	4	2008	22.89	28.46	5.16	3.8282
19	4	2008	21.63	29.83	4.02	3.9231
20	4	2008	22.64	29.93	4.88	4.0427
21	4	2008	23.34	28.66	4.82	4.0491
22	4	2008	22.91	28.80	19.23	3.7270
23	4	2008	22.90	28.24	13.25	3.5829
24	4	2008	22.60	28.07	18.77	3.5213
25	4	2008	23.67	29.27	9.55	3.7309
26	4	2008	22.92	29.66	6.53	3.5484
27	4	2008	22.99	30.27	3.76	3.9626
28	4	2008	23.07	30.46	3.82	4.2676
29	4	2008	22.69	30.66	19.31	3.6844
30	4	2008	22.80	30.23	14.19	3.0521
1	5	2008	22.69	30.00	3.80	3.6404
2	5	2008	22.55	27.30	9.86	2.8865
3	5	2008	21.30	30.07	11.14	3.0817
4	5	2008	21.79	29.50	22.73	2.7607
5	5	2008	23.04	28.71	3.54	3.0789
6	5	2008	21.91	26.85	0.01	3.4197
7	5	2008	21.98	28.41	11.68	3.5275
8	5	2008	22.30	29.68	18.15	3.1677
9	5	2008	22.67	28.36	47.63	2.1249
10	5	2008	22.44	26.35	21.15	2.6181
11	5	2008	21.93	27.75	2.76	2.8967
12	5	2008	21.11	28.74	0.72	3.3133
13	5	2008	21.72	28.93	0.05	3.9656
14	5	2008	20.28	29.31	0.00	4.0970
15	5	2008	20.11	29.81	0.00	4.1039
16	5	2008	22.02	29.77	0.01	4.1181
17	5	2008	22.16	29.33	0.02	3.7454
18	5	2008	22.16	26.93	0.13	3.8612
19	5	2008	21.61	29.76	0.01	3.5116
20	5	2008	20.40	30.07	0.01	3.9273
21	5	2008	21.03	29.86	0.00	3.6762
22	5	2008	23.17	29.16	3.73	3.7252
23	5	2008	22.44	28.54	1.52	3.0949
24	5	2008	22.59	26.58	12.63	2.8513
25	5	2008	21.52	28.02	4.35	3.4527
26	5	2008	22.32	29.10	2.71	3.4975
27	5	2008	21.03	29.35	1.56	3.3961
28	5	2008	21.79	28.76	3.51	2.9876
29	5	2008	21.24	29.15	0.23	4.0817
30	5	2008	20.08	29.67	0.01	3.9809
31	5	2008	22.23	29.51	0.01	4.1766
1	6	2008	20.50	28.24	0.79	3.6263
2	6	2008	19.76	28.76	0.02	3.5519
3	6	2008	20.95	28.64	0.00	3.9153
4	6	2008	20.10	28.95	0.00	3.7194
5	6	2008	20.56	29.36	0.00	3.7535
6	6	2008	20.82	29.38	0.00	3.8318
7	6	2008	20.91	28.06	0.00	3.7208
8	6	2008	20.09	28.73	0.00	3.8246
9	6	2008	17.81	28.72	0.00	3.7082
10	6	2008	21.06	28.94	0.00	3.1720
11	6	2008	21.25	29.46	0.00	3.5638
12	6	2008	21.02	29.72	0.00	4.0183
13	6	2008	20.67	29.59	0.00	3.5359
14	6	2008	22.24	28.54	0.00	3.6957
15	6	2008	21.24	29.57	0.00	3.8575
16	6	2008	20.44	29.92	0.00	4.0766
17	6	2008	22.01	29.97	0.49	3.5148
18	6	2008	21.57	29.55	0.23	3.7081
19	6	2008	18.81	28.55	0.00	4.0602
20	6	2008	17.94	28.99	0.02	4.1964
21	6	2008	19.96	29.39	0.00	4.2515
22	6	2008	18.65	29.53	0.00	3.9533
23	6	2008	19.01	29.64	0.00	4.1213
24	6	2008	20.93	29.59	0.00	3.9566
25	6	2008	19.90	29.18	0.11	4.0017
26	6	2008	19.17	29.16	0.00	3.9572
27	6	2008	19.63	29.01	0.00	4.0530
28	6	2008	18.78	29.46	0.00	4.0846
29	6	2008	19.29	28.75	0.00	3.9135
30	6	2008	18.73	28.57	0.00	4.0666
1	7	2008	18.55	29.06	0.00	4.0963
2	7	2008	19.62	27.53	0.02	3.3062
3	7	2008	19.91	29.24	0.00	4.1112
4	7	2008	19.04	29.75	0.00	4.1087
5	7	2008	19.70	30.30	0.00	4.2313
6	7	2008	19.86	29.62	0.00	3.9397
7	7	2008	21.15	28.91	1.85	3.7852
8	7	2008	20.65	29.75	0.08	4.0313
9	7	2008	19.96	29.38	0.00	4.2382
10	7	2008	19.58	29.14	0.00	4.2371
11	7	2008	18.59	30.19	0.00	4.3295
12	7	2008	19.58	29.99	0.00	4.4273
13	7	2008	17.78	29.92	0.73	4.3516
14	7	2008	18.17	29.15	0.02	4.2833
15	7	2008	16.64	29.55	0.00	4.3660
16	7	2008	16.78	29.27	0.00	4.2575
17	7	2008	19.21	29.24	0.00	3.9682
18	7	2008	19.56	29.55	0.23	3.6244
19	7	2008	19.92	30.25	0.05	3.9833
20	7	2008	20.73	30.69	0.00	3.9860
21	7	2008	19.96	30.39	0.00	4.4258
22	7	2008	20.03	30.30	0.00	3.8282
23	7	2008	20.97	30.98	0.00	4.2891
24	7	2008	20.59	31.84	0.00	4.7719
25	7	2008	19.63	31.99	0.00	4.6198
26	7	2008	20.05	31.86	0.00	4.6350
27	7	2008	20.23	30.70	0.00	4.1957
28	7	2008	20.33	30.84	0.00	4.7258
29	7	2008	18.56	30.73	0.00	4.8565
30	7	2008	18.33	31.09	0.00	4.2792
31	7	2008	19.92	31.85	0.00	4.6498
1	8	2008	19.32	31.41	0.00	4.7699
2	8	2008	19.26	32.42	0.00	4.8452
3	8	2008	19.66	32.52	0.00	4.6634
4	8	2008	21.42	32.91	0.00	4.6740
5	8	2008	21.92	32.51	0.32	4.5601
6	8	2008	21.50	33.33	0.15	4.9507
7	8	2008	18.97	31.93	0.00	5.0952
8	8	2008	19.97	31.73	0.00	4.2360
9	8	2008	21.38	31.79	0.00	4.3332
10	8	2008	21.28	33.35	0.00	5.0917
11	8	2008	20.39	33.49	0.00	5.1755
12	8	2008	22.53	33.17	0.43	5.2230
13	8	2008	21.21	33.04	0.00	4.8825
14	8	2008	20.59	33.47	0.00	5.3021
15	8	2008	19.76	33.46	0.00	5.4157
16	8	2008	20.57	33.80	0.00	5.5530
17	8	2008	20.36	33.82	0.00	5.2940
18	8	2008	20.38	34.70	0.00	5.6640
19	8	2008	21.56	34.07	0.00	5.9422
20	8	2008	17.87	33.45	0.00	5.6990
21	8	2008	20.72	34.70	0.00	5.7862
22	8	2008	22.91	33.88	0.00	5.1827
23	8	2008	23.45	33.90	0.00	4.5578
24	8	2008	22.91	35.38	0.00	5.2965
25	8	2008	23.33	35.51	0.00	5.5047
26	8	2008	21.85	36.38	0.00	5.9933
27	8	2008	21.20	35.98	0.00	5.8133
28	8	2008	21.87	35.16	0.21	5.2220
29	8	2008	23.94	33.99	1.29	4.7297
30	8	2008	23.45	35.46	0.07	5.2009
31	8	2008	24.27	34.55	0.11	4.4831
1	9	2008	24.56	33.00	0.71	4.5791
2	9	2008	22.39	35.56	0.00	5.7537
3	9	2008	24.34	34.19	0.00	5.4526
4	9	2008	22.81	35.32	0.00	5.4888
5	9	2008	22.49	35.57	12.92	5.0156
6	9	2008	22.49	35.20	1.78	5.2496
7	9	2008	21.53	35.19	0.00	5.2842
8	9	2008	22.70	33.54	0.00	5.0003
9	9	2008	23.28	33.81	0.00	5.4144
10	9	2008	21.62	36.18	0.00	6.2123
11	9	2008	21.27	36.08	0.00	5.9224
12	9	2008	23.52	35.55	0.00	5.8194
13	9	2008	23.86	35.96	0.00	5.8683
14	9	2008	24.10	36.89	0.00	6.4087
15	9	2008	24.23	37.18	0.00	6.2712
16	9	2008	24.71	37.14	0.00	6.6465
17	9	2008	22.08	36.91	0.00	6.4327
18	9	2008	23.24	37.18	0.00	6.1020
19	9	2008	25.45	36.49	0.00	5.9868
20	9	2008	24.19	36.82	0.00	5.9480
21	9	2008	24.10	36.55	0.00	6.0589
22	9	2008	23.62	36.93	0.03	5.6933
23	9	2008	24.18	38.43	0.02	5.7453
24	9	2008	25.89	37.12	0.01	5.0405
25	9	2008	25.50	36.54	0.86	5.2656
26	9	2008	24.40	37.00	0.03	5.8383
27	9	2008	24.88	36.78	0.01	5.8857
28	9	2008	25.31	37.79	0.00	6.3137
29	9	2008	25.40	38.28	0.04	6.0455
30	9	2008	24.26	39.05	0.00	6.4701
1	10	2008	25.42	36.89	1.06	5.7389
2	10	2008	25.48	30.68	8.43	2.9217
3	10	2008	22.84	35.41	2.03	5.3561
4	10	2008	24.13	36.83	1.18	5.8216
5	10	2008	24.14	34.20	10.12	5.5803
6	10	2008	23.52	35.49	0.28	5.8125
7	10	2008	24.33	36.22	1.04	6.4475
8	10	2008	22.16	36.53	1.75	6.3931
9	10	2008	24.00	37.50	0.62	6.0539
10	10	2008	24.79	37.97	0.19	6.7600
11	10	2008	25.16	38.32	0.01	6.6551
12	10	2008	22.98	37.74	0.08	6.6568
13	10	2008	24.22	38.25	0.01	6.9976
14	10	2008	24.08	37.82	0.00	6.7411
15	10	2008	24.43	38.81	0.00	6.8047
16	10	2008	24.79	37.70	0.00	6.4451
17	10	2008	25.66	38.09	0.01	6.6065
18	10	2008	25.96	36.52	0.53	5.4829
19	10	2008	25.63	34.04	9.84	4.7149
20	10	2008	24.72	35.61	0.33	5.6325
21	10	2008	24.82	36.43	2.77	5.8681
22	10	2008	24.59	35.86	0.46	5.3273
23	10	2008	25.57	37.87	0.61	6.1183
24	10	2008	25.11	36.76	0.09	5.9897
25	10	2008	25.36	34.17	19.57	6.2787
26	10	2008	23.18	36.51	0.01	6.3770
27	10	2008	25.77	34.70	10.20	5.4491
28	10	2008	24.56	35.39	1.03	4.8241
29	10	2008	24.71	34.48	0.00	4.9639
30	10	2008	24.28	34.40	7.90	5.2607
31	10	2008	25.16	35.15	0.22	5.1953
1	11	2008	25.30	36.20	0.75	4.9520
2	11	2008	24.59	35.64	0.13	5.7394
3	11	2008	24.34	37.44	0.00	6.0984
4	11	2008	25.52	36.06	0.68	5.7045
5	11	2008	24.03	35.88	0.13	5.2610
6	11	2008	24.36	36.23	2.06	5.1513
7	11	2008	24.06	35.29	10.79	5.3320
8	11	2008	24.21	34.56	1.63	5.0068
9	11	2008	24.51	33.48	5.27	4.5399
10	11	2008	23.91	36.34	0.45	5.1587
11	11	2008	25.56	36.32	0.01	5.6495
12	11	2008	25.68	36.70	0.00	5.8735
13	11	2008	26.01	35.83	8.72	5.2965
14	11	2008	24.17	34.81	2.23	4.8266
15	11	2008	25.28	33.92	10.67	3.7074
16	11	2008	24.15	33.37	3.85	4.6409
17	11	2008	24.57	34.30	1.61	5.0746
18	11	2008	24.61	32.95	0.40	4.6875
19	11	2008	24.11	32.73	28.69	4.4375
20	11	2008	23.72	29.00	15.68	3.4545
21	11	2008	22.61	31.98	1.79	4.3864
22	11	2008	23.15	33.67	0.08	5.1742
23	11	2008	25.14	32.47	4.49	3.9331
24	11	2008	24.27	30.19	14.14	2.5062
25	11	2008	23.62	28.29	8.24	3.7464
26	11	2008	23.41	32.20	0.16	4.6361
27	11	2008	24.14	30.55	7.84	4.0363
28	11	2008	23.60	28.22	15.57	3.3674
29	11	2008	22.87	30.06	2.73	4.6807
30	11	2008	23.29	31.01	0.02	4.5003
1	12	2008	23.43	31.11	0.00	4.1060
2	12	2008	23.74	27.64	7.23	2.6850
3	12	2008	23.25	29.76	2.26	3.4089
4	12	2008	22.91	30.21	7.81	3.4438
5	12	2008	22.72	31.00	1.20	3.8640
6	12	2008	23.19	32.05	17.16	4.7108
7	12	2008	23.96	31.57	7.15	4.9237
8	12	2008	22.43	32.52	0.02	4.7495
9	12	2008	22.99	32.78	0.21	4.6584
10	12	2008	23.20	32.08	2.68	4.5108
11	12	2008	23.89	30.97	13.14	4.5777
12	12	2008	24.06	30.15	37.57	4.0179
13	12	2008	22.55	30.26	12.85	4.1663
14	12	2008	23.54	29.08	11.85	4.4480
15	12	2008	22.69	29.67	33.68	3.5587
16	12	2008	22.41	25.80	5.29	1.9082
17	12	2008	20.92	30.79	11.07	3.9824
18	12	2008	22.24	30.67	2.38	3.9773
19	12	2008	23.41	28.79	23.25	3.3614
20	12	2008	23.68	27.29	38.93	2.1597
21	12	2008	22.20	29.24	3.16	4.1870
22	12	2008	23.16	29.43	0.95	4.2324
23	12	2008	22.45	29.96	3.04	3.9088
24	12	2008	22.30	29.22	0.75	3.6212
25	12	2008	22.79	28.18	24.70	2.7454
26	12	2008	21.38	30.32	7.98	3.6396
27	12	2008	22.02	30.35	0.52	4.5091
28	12	2008	23.68	31.26	0.02	5.0949
29	12	2008	23.51	31.61	0.00	4.5965
30	12	2008	23.48	30.99	8.12	3.9227
31	12	2008	22.53	29.06	4.21	3.8626
