date,tmax,tmin,prec,rs,rh,u2_obs,eto
2014-01-01,36.37,22.51,0.21,25.57,61.73,1.94,6.291937299466298
2014-01-02,36.23,23.44,1.95,24.6,60.0,1.63,6.229544905302017
2014-01-03,35.7,23.58,3.1,18.07,65.8,1.62,4.962518094524206
2014-01-04,32.65,23.75,7.61,21.14,74.66,2.05,4.892773835899635
2014-01-05,33.15,22.15,2.17,22.78,73.04,1.6,5.163156453544594
2014-01-06,29.96,23.89,7.47,21.36,75.16,1.61,4.71899622481616
2014-01-07,29.55,22.74,1.23,17.51,76.71,1.02,4.00984781890197
2014-01-08,32.48,22.33,0.0,16.11,70.16,1.23,4.216610144486032
2014-01-09,31.32,23.14,2.66,18.89,73.87,0.93,4.4515392437385195
2014-01-10,32.53,22.18,0.64,18.32,70.4,2.16,4.536724585747783
2014-01-11,31.78,21.77,3.17,20.69,74.73,1.22,4.661417619450438
2014-01-12,30.32,22.98,8.0,7.16,79.38,1.52,2.3963368279619095
2014-01-13,31.58,22.24,0.11,21.1,75.33,1.37,4.710803855874721
2014-01-14,29.71,22.91,4.73,20.58,80.53,1.33,4.35116660286352
2014-01-15,27.36,22.32,1.86,8.01,87.16,1.16,2.0946030927114196
2014-01-16,32.14,21.88,0.18,20.39,76.35,1.52,4.592717155591765
2014-01-17,33.82,22.84,0.01,18.65,71.15,2.18,4.683253765521537
2014-01-18,33.73,23.52,0.02,17.69,70.8,2.18,4.568450756829067
2014-01-19,34.76,23.0,1.98,19.18,70.46,1.47,4.871466027497052
2014-01-20,29.8,24.71,20.46,13.13,85.61,0.95,3.086727240747136
2014-01-21,30.75,23.74,2.37,10.03,79.77,1.63,2.85265920189809
2014-01-22,32.26,22.43,0.79,21.98,76.58,1.67,4.868636467861034
2014-01-23,32.98,22.5,0.04,19.81,73.12,1.52,4.71607382004456
2014-01-24,31.48,22.99,2.1,12.96,80.71,1.34,3.280283390996244
2014-01-25,31.08,22.42,6.08,17.39,78.38,1.25,4.016540428027458
2014-01-26,29.31,21.81,8.22,15.23,82.33,1.3,3.4178640764418904
2014-01-27,29.79,22.03,2.0,17.31,79.59,1.27,3.8663835691008126
2014-01-28,30.61,22.04,0.16,14.94,80.29,2.08,3.529786100866755
2014-01-29,32.7,20.98,2.74,20.07,73.68,1.6,4.6495727828733795
