Day	Month	Year	MinTemp	MaxTemp	Precipitation	ReferenceET
27	6	2001	21.34	30.29	0.40	4.0377
28	6	2001	21.33	29.47	0.80	3.6499
29	6	2001	22.04	28.73	2.62	2.6100
30	6	2001	21.36	29.29	0.45	3.8468
1	7	2001	19.40	29.57	0.00	3.9317
2	7	2001	20.99	29.89	0.00	3.7239
3	7	2001	21.59	30.41	0.00	3.9340
4	7	2001	21.22	28.69	0.02	3.3703
5	7	2001	21.74	28.44	0.00	3.4013
6	7	2001	21.38	30.46	0.00	4.0323
7	7	2001	20.98	29.43	0.00	3.9096
8	7	2001	19.76	29.90	0.00	4.0001
9	7	2001	20.16	30.81	0.00	4.3829
10	7	2001	20.11	30.73	0.00	4.1195
11	7	2001	21.42	31.47	1.10	4.1868
12	7	2001	20.69	31.36	0.03	4.2954
13	7	2001	20.68	30.59	1.41	3.5896
14	7	2001	21.87	29.41	1.81	3.5844
15	7	2001	21.69	29.65	0.55	3.7060
16	7	2001	20.34	29.35	1.85	3.9617
17	7	2001	20.10	30.58	0.03	4.0261
18	7	2001	20.40	30.30	0.00	3.8574
19	7	2001	20.91	30.80	0.00	3.9455
20	7	2001	21.20	30.95	0.00	3.8775
21	7	2001	21.39	31.25	0.00	4.0612
22	7	2001	22.01	30.47	0.03	3.7006
23	7	2001	22.24	31.18	0.01	3.6929
24	7	2001	21.58	31.36	1.44	4.1385
25	7	2001	19.40	31.01	0.00	4.5502
26	7	2001	19.19	31.02	0.00	4.5002
27	7	2001	20.12	31.58	0.00	4.8691
28	7	2001	18.47	30.62	0.00	4.7858
29	7	2001	17.56	31.43	0.00	4.7372
30	7	2001	19.03	31.39	0.00	4.7297
31	7	2001	20.29	32.05	0.00	5.1977
1	8	2001	19.68	31.75	0.00	5.2082
2	8	2001	17.57	31.94	0.00	5.2085
3	8	2001	17.34	31.00	0.00	5.0495
4	8	2001	17.93	31.48	0.00	4.9841
5	8	2001	16.89	31.37	0.02	5.1513
6	8	2001	18.32	32.27	0.00	5.0565
7	8	2001	18.15	32.54	0.00	5.3663
8	8	2001	16.74	32.19	0.00	5.1801
9	8	2001	19.59	32.47	0.00	5.3406
10	8	2001	19.24	33.08	0.00	5.0332
11	8	2001	20.37	33.63	0.00	5.3180
12	8	2001	20.17	33.04	0.00	4.8545
13	8	2001	20.61	33.30	0.00	5.2593
14	8	2001	20.78	33.49	0.00	5.7395
15	8	2001	19.79	33.61	0.00	5.6344
16	8	2001	21.43	33.09	0.00	5.3255
17	8	2001	20.11	33.97	0.00	5.6910
18	8	2001	20.59	34.40	0.00	5.8985
19	8	2001	20.42	34.41	0.00	5.7191
20	8	2001	21.14	34.69	0.00	5.8774
21	8	2001	22.67	34.68	0.00	5.6457
22	8	2001	21.79	35.54	0.00	5.8711
23	8	2001	21.11	35.36	0.00	5.8611
24	8	2001	20.92	35.06	0.00	5.7443
25	8	2001	19.74	35.20	0.00	5.6273
26	8	2001	21.82	35.44	0.00	5.3496
27	8	2001	21.83	35.54	0.00	5.2603
28	8	2001	22.44	35.77	0.03	5.1256
29	8	2001	22.18	35.96	0.00	4.7971
30	8	2001	23.25	35.08	0.59	5.1062
31	8	2001	22.67	35.59	0.03	5.2659
1	9	2001	22.38	34.73	0.00	4.9528
2	9	2001	21.52	35.84	0.00	5.7665
3	9	2001	21.64	35.46	0.00	5.4384
4	9	2001	22.24	34.88	0.00	5.5132
5	9	2001	22.76	37.76	0.00	5.5019
6	9	2001	24.26	35.99	0.04	4.5412
7	9	2001	24.63	36.31	0.07	5.1856
8	9	2001	24.11	36.06	0.04	4.7995
9	9	2001	24.70	37.34	0.00	5.7988
10	9	2001	24.27	37.94	0.03	5.9810
11	9	2001	24.71	37.95	0.04	5.6366
12	9	2001	25.62	37.40	0.80	5.0805
13	9	2001	23.86	36.62	0.31	5.4994
14	9	2001	24.06	36.77	0.03	6.3448
15	9	2001	24.37	36.91	0.01	5.9429
16	9	2001	24.81	37.09	2.06	5.6092
17	9	2001	23.73	36.90	1.10	4.6722
18	9	2001	23.97	35.97	9.06	4.9126
19	9	2001	22.52	33.75	5.87	4.2197
20	9	2001	21.62	35.03	0.20	5.3823
21	9	2001	22.34	35.86	0.00	6.0637
22	9	2001	23.53	35.90	0.03	5.5090
23	9	2001	22.84	37.48	0.00	6.0311
24	9	2001	24.27	36.94	0.00	5.6774
25	9	2001	23.84	37.36	0.00	5.4024
26	9	2001	22.54	37.56	1.68	5.8251
27	9	2001	24.03	38.34	0.84	6.0324
28	9	2001	24.97	38.39	0.12	5.7733
29	9	2001	25.34	36.62	4.35	4.8705
30	9	2001	23.93	36.05	0.90	5.8168
1	10	2001	23.71	37.46	0.13	6.1596
2	10	2001	24.66	37.02	0.01	5.7616
3	10	2001	24.14	37.66	1.30	6.1910
4	10	2001	23.03	37.45	0.11	6.2865
5	10	2001	23.19	37.82	0.00	6.1675
6	10	2001	24.10	37.90	2.35	5.5401
7	10	2001	24.00	38.25	0.86	5.7708
8	10	2001	24.98	37.92	0.59	5.6747
9	10	2001	25.12	36.77	4.05	5.1003
10	10	2001	23.67	37.68	2.05	5.4304
11	10	2001	24.39	37.81	1.33	6.0316
12	10	2001	24.15	37.63	0.91	5.1823
13	10	2001	24.84	37.05	1.48	5.4668
14	10	2001	24.92	35.14	0.30	4.8408
15	10	2001	24.91	35.26	0.08	4.6654
16	10	2001	25.22	37.15	0.02	5.9175
17	10	2001	26.02	36.73	0.00	5.9328
18	10	2001	25.72	37.36	0.08	5.4981
19	10	2001	25.96	36.30	6.11	5.4483
20	10	2001	24.78	29.00	8.17	2.8273
21	10	2001	23.71	36.53	0.82	5.7054
22	10	2001	25.66	37.22	0.16	5.4172
23	10	2001	25.93	38.28	0.20	5.4661
24	10	2001	26.11	34.11	20.24	4.7248
25	10	2001	24.01	31.27	15.65	2.2861
26	10	2001	23.50	31.00	0.93	3.8507
27	10	2001	22.82	33.53	3.98	5.0292
28	10	2001	22.84	34.26	0.06	4.9632
29	10	2001	23.65	34.41	0.00	4.8219
30	10	2001	23.63	35.29	1.19	4.7578
31	10	2001	24.54	36.33	0.63	5.3002
1	11	2001	23.91	35.58	1.04	4.3363
2	11	2001	24.18	32.78	6.25	4.2019
3	11	2001	23.26	33.01	9.87	4.9879
4	11	2001	24.54	28.38	0.92	4.3894
5	11	2001	22.02	35.16	0.73	5.3277
6	11	2001	23.20	35.76	0.12	5.5658
7	11	2001	24.10	36.57	0.26	4.8178
8	11	2001	24.00	36.64	0.03	5.3432
9	11	2001	23.40	35.98	3.94	5.4272
10	11	2001	23.27	35.69	2.82	5.5034
11	11	2001	23.57	36.07	0.30	5.3766
12	11	2001	25.19	36.97	0.91	5.6836
13	11	2001	24.72	38.47	0.07	5.4224
14	11	2001	25.41	34.08	0.40	5.3038
15	11	2001	24.38	33.73	22.71	4.9568
16	11	2001	24.66	32.84	1.61	4.4748
17	11	2001	23.92	34.77	0.62	5.1771
18	11	2001	25.08	34.12	7.66	4.8973
19	11	2001	25.35	32.40	4.27	4.8694
20	11	2001	24.73	34.32	2.35	4.8402
21	11	2001	24.51	33.65	0.76	4.4950
22	11	2001	24.48	29.51	4.37	3.7248
23	11	2001	23.37	31.98	17.66	4.0450
24	11	2001	24.15	31.06	4.37	2.4409
25	11	2001	23.40	31.71	19.85	4.1009
26	11	2001	23.72	29.53	20.50	2.4198
27	11	2001	22.33	30.72	3.82	3.9623
28	11	2001	23.14	31.27	19.76	3.7289
29	11	2001	23.05	28.26	22.43	2.8824
30	11	2001	22.24	30.00	2.60	3.4746
1	12	2001	22.79	30.80	0.07	4.3307
2	12	2001	23.01	32.05	1.60	4.6928
3	12	2001	23.66	29.50	14.36	1.8013
4	12	2001	23.14	30.60	8.10	3.9674
5	12	2001	21.99	31.46	0.74	4.0681
6	12	2001	22.56	31.93	1.51	4.5466
7	12	2001	23.02	32.94	0.09	4.9889
8	12	2001	22.45	32.46	3.43	3.8862
9	12	2001	23.84	29.71	4.07	3.4930
10	12	2001	23.33	31.03	1.06	4.1752
11	12	2001	23.28	31.28	4.86	4.2222
12	12	2001	22.92	29.92	3.71	3.5800
13	12	2001	22.66	30.04	1.56	3.6877
14	12	2001	23.33	30.33	1.31	4.3415
15	12	2001	22.99	32.55	0.78	4.5887
16	12	2001	23.98	32.00	2.84	4.2043
17	12	2001	24.21	30.94	3.23	4.1272
18	12	2001	23.46	30.32	2.28	3.6084
19	12	2001	24.24	32.05	15.73	5.0971
20	12	2001	24.12	31.68	2.49	3.2756
21	12	2001	23.99	30.18	0.85	4.3284
22	12	2001	22.83	29.46	1.73	3.5326
23	12	2001	23.71	30.97	3.36	3.7416
24	12	2001	23.70	32.62	0.97	5.0025
25	12	2001	23.25	32.95	10.76	4.9875
26	12	2001	23.87	31.59	14.14	4.3103
27	12	2001	23.42	29.07	9.04	2.6270
28	12	2001	22.84	29.82	0.28	3.8222
29	12	2001	22.30	30.40	0.71	4.2502
30	12	2001	23.04	29.82	3.26	3.8149
31	12	2001	23.46	29.05	4.27	4.0950
