Day	Month	Year	MinTemp	MaxTemp	Precipitation	ReferenceET
19	2	2016	24.92	32.86	0.06	4.6958
20	2	2016	24.56	32.50	2.00	4.4824
21	2	2016	23.00	34.70	0.01	5.4835
22	2	2016	24.43	35.59	0.00	5.7594
23	2	2016	24.57	36.15	0.37	6.0160
24	2	2016	24.22	38.65	0.16	6.7156
25	2	2016	25.26	33.18	5.04	4.9121
26	2	2016	23.54	33.36	3.59	4.1727
27	2	2016	24.84	30.82	17.27	3.0140
28	2	2016	24.10	32.82	4.09	4.7585
29	2	2016	24.20	34.91	0.00	5.5676
1	3	2016	24.79	34.91	0.12	4.9844
2	3	2016	25.37	30.08	3.52	3.4470
3	3	2016	24.00	33.45	0.25	3.4954
4	3	2016	24.38	33.66	2.99	4.4756
5	3	2016	24.89	31.14	10.26	3.8837
6	3	2016	23.67	31.32	13.80	2.8877
7	3	2016	23.72	27.84	38.37	2.0769
8	3	2016	23.78	26.86	23.37	2.7217
9	3	2016	23.20	28.67	2.20	2.9461
10	3	2016	22.59	30.06	28.36	3.7654
11	3	2016	22.19	28.49	12.64	3.6181
12	3	2016	23.44	30.13	1.51	4.6502
13	3	2016	23.61	31.79	3.53	3.5155
14	3	2016	24.01	27.49	3.03	3.6328
15	3	2016	23.59	31.79	0.22	4.4144
16	3	2016	23.19	32.11	0.62	4.4407
17	3	2016	24.24	31.38	0.71	4.1527
18	3	2016	23.79	31.53	0.50	4.5600
19	3	2016	23.86	29.29	7.60	3.7705
20	3	2016	24.52	30.08	3.63	3.7950
21	3	2016	24.03	29.48	6.20	3.2046
22	3	2016	23.75	30.89	2.16	4.0014
23	3	2016	23.75	30.91	0.74	4.0558
24	3	2016	23.64	30.45	1.43	3.9215
25	3	2016	24.61	30.99	1.34	3.8391
26	3	2016	24.76	29.00	2.14	3.8314
27	3	2016	23.73	31.39	2.81	4.2773
28	3	2016	24.45	31.94	1.37	3.8274
29	3	2016	24.77	30.27	1.95	3.8523
30	3	2016	23.92	32.29	0.56	4.3577
31	3	2016	23.92	30.98	11.34	4.3763
1	4	2016	23.98	30.40	14.78	3.6088
2	4	2016	23.76	30.99	17.85	3.8851
3	4	2016	24.12	29.40	10.47	3.3271
4	4	2016	23.39	30.08	0.02	4.2448
5	4	2016	23.66	30.98	0.75	4.4144
6	4	2016	24.13	30.76	5.61	3.5231
7	4	2016	23.95	31.20	9.17	3.9445
8	4	2016	24.43	31.96	0.21	4.0570
9	4	2016	24.12	32.38	0.17	4.3429
10	4	2016	24.87	30.20	2.48	4.0214
11	4	2016	23.84	30.00	3.50	3.3366
12	4	2016	24.46	27.78	8.61	3.3423
13	4	2016	23.96	30.21	0.24	3.3817
14	4	2016	23.17	31.06	8.10	4.2470
15	4	2016	24.13	29.57	6.20	2.6601
16	4	2016	23.20	29.78	4.97	3.5865
17	4	2016	23.85	29.24	1.33	3.7435
18	4	2016	23.39	31.62	0.29	4.2782
19	4	2016	24.15	28.78	1.13	3.9472
20	4	2016	22.97	32.91	0.00	5.1621
21	4	2016	23.73	32.50	0.00	4.8412
22	4	2016	24.69	32.68	4.11	3.9195
23	4	2016	24.85	31.64	1.80	4.3958
24	4	2016	24.66	32.44	0.10	4.5860
25	4	2016	24.93	31.88	0.17	4.2224
26	4	2016	24.11	32.13	0.07	4.3638
27	4	2016	24.85	32.24	0.12	4.2741
28	4	2016	25.38	31.27	4.42	3.6544
29	4	2016	24.58	30.66	4.72	3.0125
30	4	2016	24.09	29.71	2.20	3.3941
1	5	2016	24.28	30.88	1.28	3.7182
2	5	2016	23.89	31.51	0.77	4.0060
3	5	2016	24.06	29.41	13.93	3.3157
4	5	2016	23.00	29.51	6.86	3.4124
5	5	2016	23.16	29.88	0.28	3.8141
6	5	2016	22.64	31.38	0.40	4.2778
7	5	2016	22.78	31.43	0.01	4.5467
8	5	2016	22.63	32.56	0.00	4.6611
9	5	2016	22.71	32.41	0.04	4.6839
10	5	2016	24.22	32.86	5.19	4.4478
11	5	2016	24.66	31.68	0.45	3.7358
12	5	2016	24.22	30.61	2.06	3.4910
13	5	2016	23.90	30.37	4.23	3.7658
14	5	2016	22.57	32.21	1.12	3.5651
15	5	2016	23.64	32.86	0.10	4.3128
16	5	2016	23.34	33.51	0.21	4.5684
17	5	2016	23.52	33.91	0.24	4.5374
18	5	2016	23.83	34.96	0.04	4.7073
19	5	2016	24.34	34.64	0.01	4.6824
20	5	2016	23.96	35.82	0.00	5.0570
21	5	2016	22.70	36.52	0.00	5.4199
22	5	2016	23.05	36.83	0.00	5.5456
23	5	2016	24.46	37.90	0.00	5.4331
24	5	2016	24.93	37.25	0.00	5.4087
25	5	2016	25.81	34.20	7.48	4.0895
26	5	2016	24.35	31.26	4.05	3.7148
27	5	2016	23.14	32.92	0.05	4.3148
28	5	2016	23.13	33.40	0.00	4.9115
29	5	2016	24.33	34.55	0.00	4.6419
30	5	2016	24.46	33.79	0.09	4.4700
31	5	2016	25.11	30.15	9.15	3.2711
1	6	2016	24.46	31.99	5.07	3.6674
2	6	2016	23.08	33.37	0.10	4.3741
3	6	2016	22.98	34.36	0.01	4.1954
4	6	2016	24.93	35.21	0.02	4.8281
5	6	2016	24.60	34.75	6.11	4.3200
6	6	2016	23.94	32.97	14.32	3.7573
7	6	2016	23.15	32.65	1.66	4.1116
8	6	2016	23.29	33.66	0.00	4.3752
9	6	2016	23.45	33.89	0.00	4.1661
10	6	2016	23.08	34.31	0.10	4.5860
11	6	2016	22.73	34.52	0.21	4.6233
12	6	2016	23.42	34.39	0.29	4.9886
13	6	2016	23.28	34.81	0.09	4.7574
14	6	2016	22.83	35.49	0.03	5.1599
15	6	2016	20.84	35.87	0.00	5.7006
16	6	2016	22.51	36.85	0.00	5.7652
17	6	2016	24.49	36.58	0.00	5.7091
18	6	2016	24.41	36.28	0.00	5.2574
19	6	2016	23.65	36.58	0.00	5.3515
20	6	2016	24.28	36.38	0.00	5.5216
21	6	2016	23.69	36.69	0.00	5.9080
22	6	2016	22.63	36.42	0.00	5.6781
23	6	2016	24.72	34.05	0.00	5.2438
24	6	2016	24.48	37.38	0.00	5.9053
25	6	2016	23.33	36.63	0.00	6.0047
26	6	2016	23.86	35.92	0.00	5.6954
27	6	2016	22.94	36.24	0.00	5.8964
28	6	2016	24.71	36.43	0.00	6.1513
29	6	2016	25.52	36.67	0.00	6.3329
30	6	2016	22.24	37.33	0.00	6.3133
1	7	2016	21.96	36.65	0.00	6.2099
2	7	2016	23.21	36.99	0.00	5.9564
3	7	2016	26.32	37.22	0.00	6.2710
4	7	2016	24.83	37.04	0.00	6.1411
5	7	2016	24.30	36.10	0.00	6.0148
6	7	2016	23.33	36.85	0.00	6.0703
7	7	2016	25.52	37.81	0.07	5.9926
8	7	2016	25.88	37.25	0.09	5.4018
9	7	2016	25.37	37.07	3.67	5.1569
10	7	2016	24.24	36.17	0.99	4.9056
11	7	2016	24.30	37.44	0.00	5.7979
12	7	2016	25.28	38.19	0.02	6.1961
13	7	2016	23.33	37.63	0.11	5.9306
14	7	2016	25.01	38.09	0.00	6.1918
15	7	2016	24.96	38.94	0.00	6.5394
16	7	2016	22.23	38.53	0.01	6.5102
17	7	2016	22.06	38.55	0.00	6.4188
18	7	2016	24.75	37.72	0.01	6.0791
19	7	2016	26.03	37.78	0.11	5.8175
20	7	2016	25.09	37.88	0.01	5.6821
21	7	2016	25.46	38.52	0.00	6.4154
22	7	2016	25.14	38.34	0.00	6.6883
23	7	2016	23.53	37.73	0.00	6.5764
24	7	2016	23.53	37.45	0.00	6.6351
25	7	2016	23.35	37.75	0.00	6.6669
26	7	2016	22.28	37.48	0.00	6.6555
27	7	2016	21.63	37.54	0.00	6.7331
28	7	2016	20.72	37.50	0.00	6.6250
29	7	2016	24.12	38.27	0.00	5.9558
30	7	2016	24.67	37.40	0.00	6.7950
31	7	2016	21.01	36.91	0.00	6.5570
1	8	2016	24.36	37.36	0.00	6.7231
2	8	2016	22.82	37.76	0.00	6.6695
3	8	2016	23.42	37.40	0.00	6.6615
4	8	2016	23.64	37.98	0.00	6.7741
5	8	2016	22.87	38.27	0.00	6.9266
6	8	2016	23.23	38.02	0.00	6.8700
7	8	2016	22.79	39.43	0.00	7.0821
8	8	2016	23.33	39.19	0.00	6.7479
9	8	2016	23.70	39.06	0.00	6.8575
10	8	2016	25.09	39.32	0.00	6.5648
11	8	2016	24.87	39.55	0.21	6.3227
12	8	2016	26.43	39.13	0.56	5.9917
13	8	2016	27.79	38.64	0.00	6.2460
14	8	2016	26.06	38.53	0.00	6.4820
15	8	2016	23.91	38.99	0.00	6.8601
16	8	2016	24.93	39.43	0.00	6.5404
17	8	2016	27.11	40.23	0.00	6.9210
18	8	2016	26.25	39.62	0.00	6.6380
19	8	2016	25.75	39.08	0.00	6.4781
20	8	2016	25.67	38.77	0.00	6.9260
21	8	2016	26.36	39.14	0.00	7.0433
22	8	2016	25.90	40.70	0.00	6.8345
23	8	2016	28.48	39.75	0.15	6.1042
24	8	2016	26.52	38.32	0.19	6.2217
25	8	2016	25.45	37.67	0.00	6.9296
26	8	2016	25.54	38.71	0.00	7.0771
27	8	2016	25.68	38.03	0.00	6.7631
28	8	2016	25.33	39.14	0.00	6.4480
29	8	2016	25.33	38.92	0.00	6.8314
30	8	2016	26.63	39.46	0.00	6.7675
31	8	2016	26.47	39.04	0.00	6.2452
1	9	2016	28.30	40.14	0.18	7.1839
2	9	2016	26.71	39.72	0.02	7.0120
3	9	2016	25.11	38.95	0.00	6.7446
4	9	2016	26.12	38.92	0.23	6.7657
5	9	2016	27.93	39.62	0.04	7.1389
6	9	2016	28.60	38.89	0.00	6.9195
7	9	2016	26.91	40.93	0.11	6.8533
8	9	2016	28.81	40.83	0.14	6.3396
9	9	2016	28.39	39.14	0.84	6.7704
10	9	2016	26.86	38.69	0.95	6.6414
11	9	2016	24.07	38.76	0.00	7.0503
12	9	2016	26.91	39.67	0.01	6.5816
13	9	2016	28.11	39.30	1.70	6.3267
14	9	2016	25.97	39.81	1.54	6.4060
15	9	2016	27.94	40.21	0.04	6.8146
16	9	2016	27.24	38.68	1.54	5.9088
17	9	2016	26.68	39.47	0.36	6.6325
18	9	2016	26.88	38.66	1.90	6.7078
19	9	2016	25.62	39.83	0.13	6.6597
20	9	2016	26.92	40.07	0.00	6.1377
21	9	2016	28.19	40.07	0.00	7.0334
22	9	2016	27.39	40.39	1.50	7.0165
23	9	2016	26.70	34.32	6.05	4.9008
24	9	2016	25.68	37.95	0.35	5.8444
25	9	2016	26.10	38.21	0.10	6.5290
26	9	2016	26.85	38.60	1.58	5.7885
27	9	2016	25.82	32.64	2.12	4.9454
28	9	2016	25.53	36.54	1.85	5.2477
29	9	2016	25.85	32.83	17.53	4.5829
30	9	2016	24.51	30.93	41.22	2.2085
1	10	2016	24.21	30.28	4.62	4.2657
2	10	2016	23.33	34.29	0.01	5.7017
3	10	2016	25.07	34.85	0.02	5.9119
4	10	2016	25.18	35.56	0.22	5.6731
5	10	2016	24.73	33.45	0.56	3.6987
6	10	2016	23.98	31.18	10.55	4.0323
7	10	2016	22.95	33.03	5.42	4.2047
8	10	2016	24.09	33.15	5.19	4.8547
9	10	2016	23.89	33.85	3.16	4.8683
10	10	2016	23.12	35.14	0.00	5.5206
11	10	2016	23.61	35.22	0.00	6.3219
12	10	2016	22.00	34.77	0.00	5.8845
13	10	2016	23.85	35.73	0.00	6.0911
14	10	2016	24.58	36.69	0.00	6.4286
15	10	2016	24.66	37.59	0.00	6.9842
16	10	2016	24.11	38.03	0.00	6.7096
17	10	2016	24.56	37.11	0.01	5.8944
18	10	2016	24.33	38.19	0.01	6.5009
19	10	2016	24.80	39.45	0.00	6.8693
20	10	2016	26.15	40.09	0.00	6.0083
21	10	2016	27.55	39.73	0.13	5.7627
22	10	2016	27.65	37.18	0.11	6.1847
23	10	2016	27.18	34.44	2.17	5.4922
24	10	2016	25.94	33.27	0.73	4.3173
25	10	2016	24.38	37.73	0.02	5.7608
26	10	2016	25.84	38.32	0.00	5.9643
27	10	2016	27.47	37.33	0.21	5.8349
28	10	2016	26.81	36.72	0.24	5.7997
29	10	2016	26.46	38.34	0.78	4.5271
30	10	2016	25.59	38.88	0.56	6.0204
31	10	2016	26.31	36.58	1.12	5.9516
1	11	2016	26.13	38.49	0.31	5.9354
2	11	2016	27.13	39.35	0.00	7.0659
3	11	2016	28.67	39.48	0.00	6.9820
4	11	2016	27.29	39.99	0.13	6.9936
5	11	2016	27.80	40.79	0.03	7.4710
6	11	2016	28.64	39.03	0.00	6.9804
7	11	2016	26.76	39.25	0.09	6.3221
8	11	2016	27.89	35.99	3.76	5.6284
9	11	2016	25.90	35.55	2.69	4.3370
10	11	2016	25.51	32.23	5.68	4.4525
11	11	2016	23.66	31.72	3.10	4.1266
12	11	2016	23.69	36.16	0.02	4.6110
13	11	2016	25.21	35.15	0.05	5.9618
14	11	2016	23.96	37.25	1.42	5.7044
15	11	2016	25.58	32.69	3.69	3.0043
16	11	2016	25.41	31.71	0.41	4.7205
17	11	2016	24.48	37.25	0.03	5.9365
18	11	2016	24.64	33.86	0.15	4.3592
19	11	2016	24.54	34.20	11.36	4.3492
20	11	2016	24.58	30.61	35.51	3.8546
21	11	2016	23.51	30.64	2.99	3.9182
22	11	2016	23.41	32.65	0.06	4.2509
23	11	2016	23.33	35.27	0.04	5.0671
24	11	2016	24.37	34.95	0.08	5.2831
25	11	2016	23.67	35.81	0.00	5.7794
26	11	2016	25.01	35.81	0.06	5.2492
27	11	2016	24.56	35.95	0.00	5.8871
28	11	2016	24.43	37.49	0.00	6.4969
29	11	2016	23.36	37.83	0.00	6.2492
30	11	2016	25.59	37.65	0.01	5.3598
1	12	2016	26.00	31.68	0.06	4.7895
2	12	2016	24.62	34.15	0.38	3.9822
3	12	2016	24.38	35.08	0.23	4.4972
4	12	2016	24.04	37.79	0.19	5.3402
5	12	2016	25.47	37.92	0.65	6.0331
6	12	2016	25.72	36.13	0.82	5.5311
7	12	2016	26.48	33.67	18.54	4.7405
8	12	2016	24.21	28.35	11.34	2.9106
9	12	2016	23.35	33.78	0.05	5.1430
10	12	2016	23.67	34.61	1.60	4.9164
11	12	2016	23.81	34.85	2.74	4.7928
12	12	2016	24.85	34.69	1.56	4.4082
13	12	2016	24.64	32.50	28.79	4.4386
14	12	2016	23.79	30.71	19.78	3.0683
15	12	2016	23.40	28.82	6.89	2.8982
16	12	2016	22.57	30.29	0.79	3.9777
17	12	2016	23.05	30.19	0.77	2.8497
18	12	2016	21.97	30.11	7.77	3.2230
19	12	2016	20.81	29.54	6.33	3.3608
20	12	2016	21.02	31.18	0.26	4.6005
21	12	2016	21.95	31.25	0.11	4.4042
22	12	2016	23.16	32.18	0.06	4.6464
23	12	2016	24.26	32.70	0.20	4.1751
24	12	2016	24.65	31.80	0.96	3.6430
25	12	2016	23.31	31.43	12.61	3.7420
26	12	2016	23.52	30.38	1.56	3.9829
27	12	2016	23.98	30.10	9.03	3.7066
28	12	2016	23.81	28.66	5.89	3.5218
29	12	2016	22.79	30.56	0.72	3.3567
30	12	2016	23.01	28.49	0.90	3.8048
31	12	2016	21.95	29.68	0.15	3.6495
