Day	Month	Year	MinTemp	MaxTemp	Precipitation	ReferenceET
11	2	2021	23.39	30.51	15.95	3.2406
12	2	2021	23.73	28.92	18.07	4.1027
13	2	2021	23.69	28.50	2.69	2.7433
14	2	2021	23.04	30.13	13.31	3.7839
15	2	2021	23.56	28.16	41.18	2.3168
16	2	2021	22.63	27.28	2.82	2.3079
17	2	2021	21.59	29.64	7.25	3.4814
18	2	2021	22.62	27.84	24.43	2.3144
19	2	2021	22.04	27.80	4.89	3.6562
20	2	2021	22.52	27.95	4.08	3.3196
21	2	2021	22.66	29.25	2.52	3.4834
22	2	2021	21.83	29.38	7.73	2.6085
23	2	2021	22.41	28.12	8.98	3.5505
24	2	2021	21.64	30.03	2.13	4.2317
25	2	2021	23.17	28.14	12.36	3.8383
26	2	2021	22.13	26.95	27.22	3.6532
27	2	2021	22.03	30.62	14.43	3.4582
28	2	2021	21.94	31.12	0.93	4.9897
1	3	2021	23.00	28.97	12.12	2.9763
2	3	2021	22.05	28.83	13.00	3.4909
3	3	2021	22.66	29.26	3.60	4.1460
4	3	2021	22.45	29.95	2.78	3.9444
5	3	2021	22.84	29.34	1.20	4.0675
6	3	2021	23.02	29.80	1.40	3.7508
7	3	2021	23.13	30.07	2.75	3.9069
8	3	2021	22.55	31.03	0.94	4.4135
9	3	2021	23.73	28.82	1.69	4.0758
10	3	2021	22.82	29.38	1.42	3.9183
11	3	2021	22.74	30.48	2.51	3.9391
12	3	2021	22.56	30.21	5.42	3.7347
13	3	2021	23.03	30.61	11.26	3.8868
14	3	2021	23.87	30.73	6.87	4.2510
15	3	2021	24.03	29.65	13.64	4.1295
16	3	2021	23.04	30.35	2.27	4.6076
17	3	2021	22.57	30.13	5.89	3.9271
18	3	2021	22.55	29.32	6.77	3.6521
19	3	2021	22.15	26.74	34.55	2.6308
20	3	2021	21.15	29.53	8.93	3.1640
21	3	2021	21.88	30.44	4.33	4.1028
22	3	2021	22.89	27.30	4.90	2.9953
23	3	2021	21.37	30.63	0.66	4.4768
24	3	2021	22.46	30.17	4.15	3.9931
25	3	2021	22.41	26.91	31.96	2.6682
26	3	2021	22.42	29.54	24.90	3.7832
27	3	2021	22.35	28.42	5.40	3.4834
28	3	2021	22.60	28.06	0.15	4.3708
29	3	2021	21.72	30.20	0.02	3.9888
30	3	2021	23.65	29.85	0.06	3.8002
31	3	2021	23.12	29.83	2.60	4.0428
1	4	2021	23.02	30.69	19.47	3.7675
2	4	2021	22.42	29.51	2.26	3.7823
3	4	2021	23.22	30.48	0.04	4.6538
4	4	2021	23.35	31.22	0.00	4.5826
5	4	2021	23.88	30.24	1.95	3.7937
6	4	2021	23.14	31.81	0.32	4.8327
7	4	2021	22.55	32.02	0.00	5.2650
8	4	2021	22.88	31.08	0.00	5.0897
9	4	2021	22.72	31.12	1.54	3.5910
10	4	2021	23.80	31.36	0.09	4.7917
11	4	2021	23.98	30.61	0.63	3.3881
12	4	2021	23.18	31.14	0.33	4.5189
13	4	2021	23.34	31.95	4.37	4.3531
14	4	2021	23.80	30.14	2.74	3.8654
15	4	2021	23.45	29.94	4.78	2.8966
16	4	2021	23.78	30.75	2.67	3.8859
17	4	2021	22.74	29.44	1.52	2.8641
18	4	2021	21.82	29.18	6.95	4.0282
19	4	2021	21.86	25.90	15.06	2.5249
20	4	2021	21.46	29.29	0.08	3.9247
21	4	2021	22.13	28.53	1.38	3.4643
22	4	2021	22.01	29.80	11.02	3.8174
23	4	2021	22.87	26.80	1.54	3.9335
24	4	2021	22.66	30.73	1.10	3.1592
25	4	2021	22.52	30.63	4.86	3.2186
26	4	2021	22.94	30.80	3.00	4.0154
27	4	2021	23.78	31.30	5.06	4.1403
28	4	2021	23.65	27.75	7.28	3.1335
29	4	2021	22.95	30.73	2.18	4.0234
30	4	2021	23.41	29.24	4.13	3.4858
1	5	2021	22.58	29.19	1.85	3.1506
2	5	2021	22.59	29.93	0.19	4.1349
3	5	2021	21.98	30.52	0.29	4.3719
4	5	2021	22.66	28.81	14.75	3.5386
5	5	2021	22.15	28.47	5.08	3.0102
6	5	2021	22.38	30.14	3.03	3.8192
7	5	2021	22.62	30.49	0.69	3.5799
8	5	2021	22.66	30.60	2.95	3.8584
9	5	2021	23.80	30.21	0.96	3.7187
10	5	2021	22.88	31.49	0.00	4.5097
11	5	2021	23.29	31.23	0.00	4.4890
12	5	2021	22.41	31.14	0.00	4.3255
13	5	2021	22.58	30.66	0.00	4.4200
14	5	2021	21.98	30.83	0.13	3.8182
15	5	2021	22.76	29.84	0.87	3.2340
16	5	2021	21.74	29.91	0.12	3.7786
17	5	2021	23.40	28.88	0.09	3.4081
18	5	2021	22.38	31.02	0.25	3.7843
19	5	2021	23.40	31.24	0.42	4.0594
20	5	2021	23.26	31.35	1.40	4.1049
21	5	2021	23.42	32.34	0.17	4.4985
22	5	2021	23.95	32.12	0.45	3.5954
23	5	2021	23.50	33.20	0.20	4.4330
24	5	2021	23.87	33.31	0.00	4.5264
25	5	2021	24.51	33.58	0.00	5.1152
26	5	2021	23.61	34.16	0.00	5.1482
27	5	2021	22.11	33.75	0.02	5.0853
28	5	2021	22.53	33.49	0.00	4.6406
29	5	2021	22.70	33.49	0.26	4.7157
30	5	2021	22.74	34.75	0.12	5.1128
31	5	2021	22.95	34.83	0.00	5.2506
1	6	2021	22.05	34.17	0.00	4.8930
2	6	2021	23.06	34.55	0.02	4.7685
3	6	2021	24.02	34.02	2.53	3.8980
4	6	2021	23.36	33.92	0.28	4.1664
5	6	2021	22.91	33.72	0.02	4.3742
6	6	2021	23.53	34.68	0.00	5.0829
7	6	2021	22.77	34.78	0.00	4.8904
8	6	2021	23.11	34.38	0.00	4.6293
9	6	2021	23.61	32.37	1.68	3.5205
10	6	2021	23.97	31.87	0.80	3.9091
11	6	2021	23.41	32.46	0.74	4.1135
12	6	2021	22.67	32.24	0.35	4.0880
13	6	2021	23.03	34.19	0.63	4.2971
14	6	2021	24.46	31.93	1.37	3.6709
15	6	2021	23.63	33.40	0.14	4.1940
16	6	2021	22.42	34.88	0.05	4.8115
17	6	2021	22.81	34.50	0.59	4.6934
18	6	2021	22.75	33.93	0.19	3.8092
19	6	2021	22.81	34.89	0.00	4.4190
20	6	2021	22.60	35.57	0.00	5.1748
21	6	2021	21.82	35.56	0.00	5.0801
22	6	2021	22.83	35.66	0.00	4.7447
23	6	2021	23.60	34.71	0.59	4.2952
24	6	2021	23.74	33.25	4.26	4.3009
25	6	2021	22.38	34.04	0.38	4.5999
26	6	2021	23.05	34.23	0.06	4.7485
27	6	2021	23.15	34.71	0.01	5.0068
28	6	2021	21.64	35.72	0.00	5.3786
29	6	2021	21.88	35.36	0.00	5.7658
30	6	2021	21.61	35.25	0.00	5.4805
1	7	2021	21.36	36.02	0.00	5.0944
2	7	2021	24.75	30.51	0.97	3.6374
3	7	2021	23.01	35.43	0.27	4.8199
4	7	2021	23.58	35.11	0.31	5.0549
5	7	2021	23.51	35.87	0.00	5.2472
6	7	2021	23.38	36.29	0.00	5.4108
7	7	2021	23.48	35.73	0.00	5.1822
8	7	2021	23.91	34.88	0.00	5.1895
9	7	2021	23.01	35.68	0.00	5.2661
10	7	2021	24.43	35.59	0.00	5.4757
11	7	2021	24.56	33.40	0.00	4.6954
12	7	2021	24.07	36.89	0.00	5.4593
13	7	2021	24.61	36.76	0.01	5.9307
14	7	2021	22.79	36.73	0.09	5.9359
15	7	2021	23.59	36.83	0.16	5.4445
16	7	2021	23.70	37.06	0.00	5.5100
17	7	2021	24.37	36.68	0.00	4.8264
18	7	2021	23.94	36.47	0.00	5.1900
19	7	2021	23.95	36.98	0.00	5.4893
20	7	2021	24.06	37.52	0.01	5.0665
21	7	2021	24.43	35.37	0.01	4.7757
22	7	2021	23.62	37.19	0.00	6.1661
23	7	2021	22.80	36.33	0.00	6.1658
24	7	2021	22.18	36.44	0.00	6.1666
25	7	2021	22.29	36.49	0.00	6.1265
26	7	2021	24.14	36.99	0.00	6.3882
27	7	2021	23.03	37.16	0.00	6.0561
28	7	2021	23.81	38.27	0.00	5.9405
29	7	2021	25.37	36.72	0.52	5.5352
30	7	2021	24.65	34.85	2.22	4.4619
31	7	2021	24.18	36.51	2.32	4.2724
1	8	2021	22.91	35.26	3.49	5.6631
2	8	2021	22.45	35.82	0.00	6.1079
3	8	2021	20.29	36.77	0.00	6.3514
4	8	2021	22.50	37.75	0.00	6.2335
5	8	2021	22.29	37.04	0.00	6.4952
6	8	2021	20.13	36.86	0.00	6.3213
7	8	2021	23.60	37.08	0.00	6.4449
8	8	2021	24.31	36.93	0.00	6.6750
9	8	2021	23.02	37.57	0.00	6.7491
10	8	2021	22.84	38.46	0.00	6.7347
11	8	2021	25.68	39.09	0.00	6.4047
12	8	2021	26.24	38.15	0.00	6.0206
13	8	2021	26.09	36.38	0.00	5.5335
14	8	2021	24.84	37.40	0.00	5.5393
15	8	2021	24.09	39.09	0.00	6.6866
16	8	2021	22.03	36.86	0.00	5.9227
17	8	2021	23.64	38.23	0.00	6.5951
18	8	2021	22.63	38.22	0.00	7.0221
19	8	2021	22.53	37.67	0.00	6.9024
20	8	2021	23.23	38.73	0.00	6.8732
21	8	2021	24.45	38.97	0.00	6.6944
22	8	2021	24.80	39.06	0.00	6.8532
23	8	2021	24.86	39.47	0.00	6.8624
24	8	2021	25.13	39.12	0.19	6.4660
25	8	2021	25.49	37.43	0.10	5.6673
26	8	2021	26.48	37.11	0.13	5.8239
27	8	2021	25.77	38.35	0.11	5.7050
28	8	2021	26.23	38.76	0.03	6.3358
29	8	2021	25.65	40.00	0.00	6.7247
30	8	2021	26.29	39.09	0.00	6.3961
31	8	2021	26.47	35.58	0.78	5.2017
1	9	2021	25.00	32.81	1.38	3.8634
2	9	2021	23.96	36.29	2.08	4.8362
3	9	2021	25.25	38.27	0.74	5.9162
4	9	2021	26.16	36.16	0.02	5.3520
5	9	2021	25.21	38.66	0.02	6.4930
6	9	2021	25.23	38.43	0.68	6.4696
7	9	2021	25.42	37.28	0.53	5.5762
8	9	2021	25.96	36.63	0.02	5.5573
9	9	2021	26.12	39.42	0.00	6.0230
10	9	2021	25.80	39.53	0.00	5.5197
11	9	2021	25.89	38.78	1.96	5.6429
12	9	2021	25.19	37.86	0.67	5.2494
13	9	2021	26.21	38.08	0.02	6.4213
14	9	2021	26.42	37.12	1.09	5.9565
15	9	2021	24.86	36.10	5.98	5.0884
16	9	2021	23.79	35.51	1.98	5.6719
17	9	2021	24.53	36.57	0.61	5.7232
18	9	2021	23.86	37.75	0.15	5.7437
19	9	2021	24.78	38.70	0.00	5.7703
20	9	2021	25.43	38.76	0.00	6.4627
21	9	2021	26.36	38.80	0.00	6.3112
22	9	2021	25.38	38.62	0.00	6.1113
23	9	2021	26.90	35.32	2.40	5.5183
24	9	2021	25.79	36.18	2.22	5.2992
25	9	2021	24.10	36.71	2.87	5.5237
26	9	2021	25.68	37.24	0.10	5.6571
27	9	2021	26.01	37.24	0.05	5.3952
28	9	2021	25.01	35.72	10.21	4.0712
29	9	2021	24.07	31.69	2.10	4.5845
30	9	2021	23.53	32.65	5.65	4.6170
1	10	2021	23.46	31.48	20.71	3.9152
2	10	2021	23.47	32.48	14.75	2.8466
3	10	2021	22.35	33.28	0.43	4.5091
4	10	2021	22.93	34.76	0.01	5.2205
5	10	2021	23.33	35.90	0.00	5.9953
6	10	2021	24.17	36.82	0.22	5.8445
7	10	2021	24.42	36.75	0.20	5.5973
8	10	2021	24.85	37.32	0.01	5.1573
9	10	2021	25.16	37.19	0.01	5.4855
10	10	2021	25.52	34.07	0.01	4.8701
11	10	2021	24.94	37.92	0.01	5.3960
12	10	2021	25.26	37.57	0.01	6.3343
13	10	2021	25.83	37.93	0.08	5.3320
14	10	2021	25.66	38.06	0.22	5.5973
15	10	2021	25.34	38.90	0.36	5.4891
16	10	2021	26.20	37.75	0.11	6.0144
17	10	2021	26.00	38.65	0.93	5.8542
18	10	2021	25.65	35.02	6.62	3.6304
19	10	2021	23.82	35.93	0.94	4.8935
20	10	2021	24.43	37.54	0.10	5.8783
21	10	2021	25.09	32.70	22.64	5.1812
22	10	2021	24.29	27.82	68.91	1.9058
23	10	2021	23.69	31.70	31.48	2.5393
24	10	2021	23.77	32.03	0.08	5.0862
25	10	2021	24.66	32.53	0.15	5.0130
26	10	2021	23.95	31.52	5.29	3.2065
27	10	2021	23.05	32.91	1.18	4.8009
28	10	2021	23.19	32.42	1.56	4.4955
29	10	2021	22.88	31.57	0.52	4.6353
30	10	2021	22.65	32.61	0.11	4.4923
31	10	2021	23.49	33.29	0.92	5.0490
1	11	2021	23.53	32.52	5.29	4.1201
2	11	2021	23.49	28.81	5.31	2.9552
3	11	2021	23.02	30.92	3.07	4.4758
4	11	2021	22.65	31.60	2.01	4.1064
5	11	2021	24.04	30.87	12.57	4.1805
6	11	2021	23.42	30.22	37.08	3.6197
7	11	2021	23.00	29.98	6.83	2.5370
8	11	2021	23.41	29.40	0.68	4.3868
9	11	2021	23.64	30.05	9.40	2.4771
10	11	2021	23.54	28.05	34.05	2.5611
11	11	2021	22.74	31.73	0.06	4.8106
12	11	2021	22.46	32.42	0.00	4.9833
13	11	2021	23.16	32.71	2.61	4.8049
14	11	2021	22.93	32.34	4.18	3.4908
15	11	2021	23.86	29.45	5.09	3.7597
16	11	2021	23.12	31.59	3.04	3.5784
17	11	2021	22.70	32.34	0.83	4.2996
18	11	2021	23.78	32.38	0.08	4.7455
19	11	2021	24.02	32.88	0.00	4.8542
20	11	2021	23.93	32.92	3.68	3.8498
21	11	2021	23.91	33.21	3.08	3.4048
22	11	2021	23.54	33.79	0.54	5.4091
23	11	2021	23.60	33.77	1.30	4.8352
24	11	2021	24.47	32.83	0.15	4.8747
25	11	2021	24.66	32.68	1.71	4.5729
26	11	2021	24.54	31.30	5.56	4.3656
27	11	2021	24.16	29.15	6.47	3.9411
28	11	2021	23.58	32.63	2.60	4.8758
29	11	2021	24.51	29.10	11.42	4.2532
30	11	2021	23.04	30.30	3.75	4.5704
1	12	2021	23.80	32.71	0.15	4.9309
2	12	2021	23.71	32.40	29.87	4.3876
3	12	2021	23.82	30.29	2.07	3.3834
4	12	2021	22.60	28.80	10.24	2.5374
5	12	2021	22.10	29.95	9.62	3.6714
6	12	2021	23.43	32.02	0.21	4.5381
7	12	2021	23.47	31.46	18.62	4.3545
8	12	2021	24.33	29.86	9.00	2.7599
9	12	2021	23.04	27.93	4.08	3.8268
10	12	2021	24.13	29.23	27.93	2.8865
11	12	2021	24.21	28.81	17.75	3.1058
12	12	2021	24.14	30.36	3.63	3.3324
13	12	2021	24.08	32.08	0.07	4.3880
14	12	2021	23.56	31.66	0.09	4.5339
15	12	2021	24.37	31.30	0.27	4.2931
16	12	2021	24.68	30.99	0.10	3.4309
17	12	2021	23.90	29.07	1.69	3.9176
18	12	2021	23.90	30.87	13.12	3.7548
19	12	2021	24.14	29.68	7.99	2.9441
20	12	2021	24.50	29.34	13.27	3.7624
21	12	2021	23.39	30.18	3.22	2.8912
22	12	2021	22.87	31.76	0.09	4.6157
23	12	2021	24.31	29.93	5.19	3.4606
24	12	2021	23.16	28.67	24.37	3.8419
25	12	2021	22.61	28.89	32.27	2.9228
26	12	2021	22.42	28.12	8.89	2.4525
27	12	2021	22.30	28.07	3.22	2.8270
28	12	2021	21.88	30.07	3.35	2.9285
29	12	2021	21.32	30.33	3.62	3.1470
30	12	2021	22.12	31.19	16.16	4.4286
31	12	2021	22.90	26.29	64.13	1.6300
