date,tmax,tmin,prec,rs,rh,u2_obs,eto
2003-01-01,26.86,23.73,4.76,16.82,90.42,1.34,3.299053285329472
2003-01-02,30.57,22.8,3.53,19.97,84.71,1.57,4.155174275606956
2003-01-03,31.51,22.65,1.34,20.66,79.47,1.48,4.507309938340689
2003-01-04,31.9,22.69,0.0,24.49,74.2,1.2,5.307447698431898
2003-01-05,32.11,24.29,1.08,23.33,77.18,1.34,5.139518807353969
2003-01-06,31.99,23.36,12.06,23.33,77.28,0.95,5.073855938685292
2003-01-07,32.05,24.61,4.71,18.5,80.82,1.27,4.247378201141032
2003-01-08,32.22,23.33,3.03,21.11,74.91,1.23,4.827163582507785
2003-01-09,31.31,23.76,0.53,17.54,79.88,1.49,4.046446862526662
2003-01-10,32.88,23.72,0.78,19.87,75.41,1.6,4.683757224170892
2003-01-11,32.11,24.27,2.7,11.09,78.35,1.62,3.1451407924246344
2003-01-12,31.87,23.35,0.73,22.92,75.43,1.51,5.0654090301566
2003-01-13,32.28,23.31,13.31,20.5,74.7,1.09,4.746100710823389
2003-01-14,30.24,24.11,18.91,13.26,83.89,1.42,3.1741192287006452
2003-01-15,31.98,23.36,5.12,19.31,78.53,1.5,4.403025889925231
2003-01-16,31.8,22.89,0.23,19.85,77.32,1.22,4.497633286274984
2003-01-17,31.5,23.35,1.57,18.67,73.78,1.19,4.447272193759027
2003-01-18,31.65,23.67,5.54,16.32,77.97,1.46,3.948528222976713
2003-01-19,27.12,23.86,4.09,9.37,86.69,1.23,2.3447796158117664
2003-01-20,29.49,23.05,18.29,18.88,83.38,1.09,3.9874156030560592
2003-01-21,27.19,22.84,28.07,10.4,87.66,1.01,2.435110905859228
2003-01-22,30.5,22.74,16.09,14.4,79.45,0.44,3.4980144951606156
2003-01-23,29.43,23.23,7.47,16.56,85.81,1.42,3.5464139489748474
2003-01-24,29.99,22.29,1.05,14.34,84.09,1.93,3.2643662133338065
2003-01-25,30.28,21.44,0.09,21.09,81.28,1.44,4.372766069356483
2003-01-26,30.05,23.79,0.56,19.88,80.83,0.86,4.307001390678849
2003-01-27,29.25,23.14,2.66,13.64,84.28,0.96,3.1464407278940767
2003-01-28,27.65,22.69,18.31,17.49,89.65,1.56,3.432714109047916
2003-01-29,29.32,21.63,1.15,19.96,85.11,1.35,4.0150430536236685
2003-01-30,27.53,22.99,1.76,13.38,86.2,1.37,2.9552213778172125
2003-01-31,29.53,21.36,1.43,19.91,83.23,1.19,4.076032606270823
2003-02-01,29.81,21.91,8.14,18.99,85.41,1.53,3.902249052073865
2003-02-02,29.6,22.53,5.13,20.27,85.4,1.82,4.115202983859896
2003-02-03,28.51,22.35,2.4,20.18,89.01,1.25,3.8970009811930058
2003-02-04,30.35,23.08,4.96,21.36,85.61,1.3,4.355520314395153
2003-02-05,30.66,22.21,19.85,18.07,87.15,1.43,3.7603196444612674
2003-02-06,28.31,23.6,6.98,19.16,87.64,1.59,3.840567272656555
2003-02-07,30.39,21.78,0.85,22.07,83.17,1.15,4.486192076620046
2003-02-08,31.21,23.51,5.03,19.44,82.22,1.42,4.254084165816218
2003-02-09,28.93,22.75,0.49,20.21,85.6,1.54,4.069840182661341
2003-02-10,30.14,22.73,0.79,19.62,84.0,1.12,4.111927731080913
2003-02-11,30.66,23.19,2.15,19.79,82.89,0.91,4.234389603748388
2003-02-12,30.15,23.76,5.9,7.94,82.73,1.33,2.381460269253092
2003-02-13,28.93,23.15,3.11,18.4,85.69,1.51,3.8101347790918316
2003-02-14,30.28,22.15,4.38,14.9,85.67,1.46,3.301971616814736
2003-02-15,30.34,23.77,7.91,19.69,84.35,1.28,4.173959263212423
2003-02-16,29.6,23.37,27.81,14.08,85.87,0.85,3.178117925908851
2003-02-17,26.74,22.68,10.31,16.24,92.18,1.47,3.1120729009903925
2003-02-18,30.67,21.64,11.16,22.18,82.67,1.05,4.534996883358711
2003-02-19,29.37,22.34,21.22,16.22,86.62,1.66,3.430461113144088
2003-02-20,29.88,22.14,6.47,10.16,85.37,1.3,2.5669703841587572
2003-02-21,29.99,22.23,7.65,18.03,85.63,1.55,3.774776638798355
2003-02-22,27.35,22.35,13.64,17.8,87.69,0.96,3.524307543691925
2003-02-23,30.01,22.14,44.75,15.24,81.94,0.73,3.486597547480983
2003-02-24,28.2,22.98,41.59,13.26,88.29,1.56,2.8832434805298788
2003-02-25,28.46,22.44,9.38,12.18,84.9,0.68,2.8488614239733305
2003-02-26,29.23,22.19,5.07,20.16,85.95,0.98,4.040019271656533
2003-02-27,30.08,22.66,18.83,14.56,87.07,1.43,3.200571757152661
2003-02-28,28.47,22.61,19.2,21.29,89.93,1.56,4.045104450925213
2003-03-01,29.75,22.96,1.73,23.28,86.01,1.5,4.592154422315528
2003-03-02,30.69,22.21,0.89,20.06,84.72,1.33,4.161701879327705
2003-03-03,29.6,23.46,2.19,17.45,86.3,1.16,3.6879538825143903
2003-03-04,29.73,22.25,5.41,18.48,86.48,1.63,3.7942746919305224
2003-03-05,29.0,22.0,26.3,19.42,86.12,1.26,3.894896435913897
2003-03-06,28.39,23.01,24.04,18.49,85.45,0.85,3.7898708301838746
2003-03-07,29.55,22.23,5.22,17.65,83.93,1.0,3.748921186651176
2003-03-08,30.02,21.88,1.57,18.46,85.47,1.68,3.8263182520049916
2003-03-09,30.56,22.28,2.23,20.32,84.82,1.55,4.188156031657718
2003-03-10,30.34,22.22,2.71,18.58,85.57,1.77,3.8736503652294276
2003-03-11,30.42,22.7,6.48,18.73,85.85,1.74,3.9122027368251717
2003-03-12,29.61,22.98,19.77,17.08,87.26,1.56,3.5677806883876126
2003-03-13,30.87,22.41,16.61,14.99,83.08,0.92,3.447645349287752
2003-03-14,30.91,24.16,3.62,15.6,85.31,1.04,3.522144741401167
2003-03-15,28.0,22.53,15.68,18.3,88.79,1.79,3.5883359983431675
2003-03-16,29.05,21.88,13.43,15.74,86.7,1.21,3.3077256139756344
2003-03-17,28.79,21.3,8.49,15.46,85.07,0.94,3.292555037283785
2003-03-18,29.47,22.06,11.97,14.78,86.16,1.29,3.208535169512124
2003-03-19,29.54,22.12,22.03,7.61,86.26,0.9,2.1199388488847095
2003-03-20,28.33,22.71,2.34,22.47,84.02,0.87,4.3985411032366
2003-03-21,30.02,22.07,21.14,19.5,85.98,1.15,3.9606497736663413
2003-03-22,27.25,23.0,5.56,16.23,90.74,1.62,3.180347869174449
2003-03-23,27.95,22.44,4.56,14.35,87.51,1.17,3.0310181033580617
2003-03-24,30.28,22.15,3.24,19.9,85.41,1.81,4.058012844251003
2003-03-25,30.56,21.85,2.81,19.85,85.18,1.79,4.060770848134836
2003-03-26,28.45,23.04,9.96,9.37,86.52,1.55,2.359512705456895
2003-03-27,29.61,21.73,3.13,20.55,85.28,0.77,4.091240514837445
2003-03-28,28.61,23.41,0.83,17.42,85.88,0.95,3.6159988341469944
2003-03-29,30.18,22.39,4.11,17.43,87.4,1.42,3.601321519999311
2003-03-30,30.19,23.22,11.81,15.44,85.24,1.16,3.408029897090419
2003-03-31,28.44,23.27,3.64,15.56,84.99,0.95,3.349854548397438
2003-04-01,29.82,23.28,18.84,16.68,84.15,0.98,3.6205399823129025
2003-04-02,27.58,23.2,16.4,16.27,90.66,1.09,3.1964030522478954
2003-04-03,29.0,22.07,2.95,18.81,86.83,1.46,3.7402082226132265
2003-04-04,30.88,22.52,8.79,20.16,87.29,1.31,4.067176616100406
2003-04-05,31.18,23.6,6.57,16.78,84.47,1.11,3.705164670913557
2003-04-06,28.4,23.86,4.46,19.09,89.55,1.34,3.7298566411226055
2003-04-07,30.41,22.05,1.8,15.97,84.21,1.52,3.4814755843259193
2003-04-08,30.54,22.44,20.19,19.12,83.34,1.21,4.013156373342801
2003-04-09,28.75,23.18,16.63,15.56,89.11,1.7,3.1890981136989547
2003-04-10,28.4,22.6,0.53,20.78,85.73,1.23,4.042299308442008
2003-04-11,28.26,22.01,4.65,18.16,85.79,1.15,3.6177979873772195
2003-04-12,30.8,22.97,4.26,19.74,81.58,0.83,4.202580838069741
2003-04-13,30.4,23.74,3.02,18.51,83.53,1.16,3.953197970752651
2003-04-14,30.18,22.48,3.18,17.22,85.0,1.44,3.6304794925208927
2003-04-15,29.45,23.52,3.19,19.49,81.91,0.57,4.0837362523893
2003-04-16,29.74,23.11,3.99,18.82,84.31,1.05,3.894255113963853
2003-04-17,30.6,22.23,1.09,20.04,84.35,1.3,4.087191780572903
2003-04-18,29.78,22.38,0.38,21.5,85.93,1.59,4.200779612032772
2003-04-19,31.21,21.63,0.01,20.49,83.11,1.63,4.205565991689556
2003-04-20,30.99,23.18,0.0,22.11,82.25,1.57,4.541883625777863
2003-04-21,30.73,23.58,1.29,19.5,84.03,1.89,4.0802374118934015
2003-04-22,30.64,23.61,0.13,23.05,83.39,2.0,4.639535201779804
2003-04-23,29.23,22.09,2.02,21.31,85.7,2.04,4.110878876026936
2003-04-24,29.91,21.85,0.64,22.52,85.14,1.3,4.339743735921532
2003-04-25,30.7,22.69,3.41,18.08,84.43,1.2,3.7939900249428153
2003-04-26,30.29,22.75,8.69,19.91,85.18,1.36,4.01751939241142
2003-04-27,28.71,22.85,18.78,19.93,88.17,1.16,3.8174422428225623
2003-04-28,29.11,23.18,16.59,16.82,87.45,0.87,3.4167106819862423
2003-04-29,29.94,23.47,0.74,20.8,86.22,1.19,4.121193816688331
2003-04-30,30.44,23.05,1.19,16.52,86.08,1.46,3.484179286342066
2003-05-01,29.0,22.47,1.06,18.07,87.82,1.08,3.5430266590720607
2003-05-02,30.32,22.68,0.65,20.4,85.73,1.33,4.052636428143989
2003-05-03,30.0,22.53,0.52,15.78,86.72,1.53,3.296645430596131
2003-05-04,29.53,22.45,2.66,15.46,86.32,1.16,3.2343041432078152
2003-05-05,28.88,23.44,7.09,16.12,90.3,1.37,3.1893261021873145
2003-05-06,28.15,22.95,3.9,17.83,89.19,1.39,3.419859968779945
2003-05-07,30.22,22.39,1.43,20.43,81.58,0.88,4.159304665938908
2003-05-08,30.12,21.93,3.27,21.12,84.37,1.35,4.132476870193064
2003-05-09,30.5,22.48,5.45,20.55,84.55,1.17,4.095441645358629
2003-05-10,30.72,22.81,0.19,17.49,83.59,1.55,3.701825684256564
2003-05-11,30.53,22.76,0.01,21.32,82.99,1.73,4.2716593399392835
2003-05-12,30.13,21.76,0.01,22.17,84.72,2.06,4.251894661641224
2003-05-13,28.4,22.01,0.01,21.01,86.45,1.67,3.9162473562731854
2003-05-14,30.31,22.36,0.71,21.5,84.14,1.52,4.212961034606735
2003-05-15,30.22,22.66,0.21,21.53,84.76,1.68,4.203819745760422
2003-05-16,30.08,22.16,0.0,21.94,81.4,1.99,4.329780471522461
2003-05-17,30.25,21.49,0.0,19.55,82.0,1.98,3.945502702743326
2003-05-18,30.6,22.6,0.0,21.96,82.25,1.87,4.3634656954280135
2003-05-19,30.07,22.32,0.15,22.53,82.11,2.06,4.389939495332711
2003-05-20,30.11,21.95,1.34,16.04,86.77,1.79,3.2768926660460207
2003-05-21,31.04,21.29,0.21,21.37,83.04,1.88,4.207113132860155
2003-05-22,31.04,22.39,0.07,19.96,83.35,1.65,4.0450875001342235
2003-05-23,31.13,22.67,0.01,21.06,84.38,1.62,4.1920677158486725
2003-05-24,31.4,22.53,0.01,20.42,83.71,1.39,4.129250884402567
2003-05-25,29.76,24.02,11.01,19.48,81.69,0.58,4.017665115324252
2003-05-26,29.99,23.84,7.24,16.82,80.05,0.57,3.693221584365291
2003-05-27,30.22,22.68,12.87,9.35,77.92,0.66,2.686425629611242
2003-05-28,30.16,21.13,1.57,16.95,79.44,0.48,3.6225253004173004
2003-05-29,30.26,23.03,0.77,18.17,80.7,0.97,3.8372587463314463
2003-05-30,29.34,23.01,2.64,14.36,86.55,1.44,3.0243308908452646
2003-05-31,28.6,23.28,1.08,16.24,87.81,1.36,3.2211003785573644
2003-06-01,29.55,23.35,0.19,17.19,84.36,1.3,3.5345317316608407
2003-06-02,29.73,22.19,0.02,17.86,86.0,1.59,3.5297997029108497
2003-06-03,30.06,21.6,0.0,19.78,83.0,1.28,3.8949925629750144
2003-06-04,30.45,21.49,0.56,20.32,83.08,1.54,3.988803227954865
2003-06-05,30.13,22.55,0.02,19.88,81.53,1.25,4.006435047205304
2003-06-06,30.65,22.96,0.0,19.95,80.83,1.45,4.095827956281382
2003-06-07,30.67,22.84,0.36,19.68,78.37,1.23,4.131947191690568
2003-06-08,30.72,21.36,0.0,19.52,76.43,1.09,4.103646998630824
2003-06-09,30.12,21.64,0.0,20.77,79.74,1.43,4.134364876605782
2003-06-10,30.36,20.49,0.0,21.91,77.03,1.66,4.331175847470828
2003-06-11,30.66,21.5,0.0,18.09,77.87,1.17,3.858781741661667
