Day	Month	Year	MinTemp	MaxTemp	Precipitation	ReferenceET
1	1	2006	22.13	30.19	14.31	3.2352
2	1	2006	23.64	29.25	4.44	4.2015
3	1	2006	23.77	29.57	5.44	4.2467
4	1	2006	23.17	31.08	1.85	2.6237
5	1	2006	22.54	26.16	2.56	2.2599
6	1	2006	20.86	29.96	7.19	3.7919
7	1	2006	22.48	30.36	5.04	2.9774
8	1	2006	22.98	26.82	41.07	3.3549
9	1	2006	22.33	27.61	21.47	2.8095
10	1	2006	21.31	29.20	0.74	3.6801
11	1	2006	23.13	29.65	2.40	3.9225
12	1	2006	23.08	29.76	1.62	3.2194
13	1	2006	21.82	31.30	0.02	4.5840
14	1	2006	22.09	31.45	0.30	4.5352
15	1	2006	23.36	29.19	0.07	3.9569
16	1	2006	23.22	31.07	0.37	4.5103
17	1	2006	23.15	29.64	0.30	4.3320
18	1	2006	23.43	28.12	16.50	3.2692
19	1	2006	22.74	28.89	2.39	4.0636
20	1	2006	22.39	29.39	1.67	3.1784
21	1	2006	22.01	28.93	0.15	3.6478
22	1	2006	22.73	29.83	0.97	4.0167
23	1	2006	22.72	30.90	3.06	4.0460
24	1	2006	23.33	29.64	6.63	4.4115
25	1	2006	22.74	31.68	0.97	4.6063
26	1	2006	23.06	30.94	0.06	4.0926
27	1	2006	23.77	31.06	0.01	4.4898
28	1	2006	23.00	30.12	0.21	4.2588
29	1	2006	23.93	29.95	1.18	3.8849
30	1	2006	23.46	29.43	2.17	4.3343
31	1	2006	23.39	29.02	0.70	3.7659
1	2	2006	23.35	29.85	10.22	3.9285
2	2	2006	22.75	29.01	13.22	3.6048
3	2	2006	21.19	30.34	13.73	3.4371
4	2	2006	22.60	29.26	4.06	3.6246
5	2	2006	22.66	29.09	15.77	3.5314
6	2	2006	23.53	28.82	14.08	3.2753
7	2	2006	22.34	28.38	0.57	3.5800
8	2	2006	20.90	30.71	1.97	4.8912
9	2	2006	21.77	31.81	0.23	5.0612
10	2	2006	23.26	30.95	18.70	4.4574
11	2	2006	23.74	28.33	12.68	3.7396
12	2	2006	23.20	28.15	39.64	2.8061
13	2	2006	22.52	30.11	14.70	3.8016
14	2	2006	22.21	27.86	13.93	3.4062
15	2	2006	21.03	30.55	0.19	4.0893
16	2	2006	22.17	30.58	18.13	4.4675
17	2	2006	22.84	30.63	32.21	4.4992
18	2	2006	22.53	30.02	15.70	4.7513
19	2	2006	21.63	30.73	1.33	4.0345
20	2	2006	22.37	30.62	4.66	3.8895
21	2	2006	23.78	29.54	2.02	3.4704
22	2	2006	22.13	30.33	1.33	4.4646
23	2	2006	22.54	30.76	1.41	4.1422
24	2	2006	22.83	31.08	6.50	4.1260
25	2	2006	24.46	29.63	2.97	3.8096
26	2	2006	22.57	30.55	6.23	3.9622
27	2	2006	22.59	31.12	3.31	4.0631
28	2	2006	23.95	29.13	20.03	3.1006
1	3	2006	22.50	28.82	16.93	2.6835
2	3	2006	23.11	30.43	0.85	3.9966
3	3	2006	22.71	30.36	1.73	3.7892
4	3	2006	23.59	29.11	13.05	3.2218
5	3	2006	22.81	30.03	3.25	4.2730
6	3	2006	22.64	31.17	0.21	4.1080
7	3	2006	22.57	31.02	1.27	3.7869
8	3	2006	22.98	30.03	16.32	3.8646
9	3	2006	23.11	27.00	10.38	3.1352
10	3	2006	22.40	27.14	3.84	3.3606
11	3	2006	22.29	29.37	3.18	3.7601
12	3	2006	22.12	30.57	4.41	4.4647
13	3	2006	22.42	30.07	26.92	4.2714
14	3	2006	23.74	28.14	20.44	3.2475
15	3	2006	22.38	30.41	2.31	4.3539
16	3	2006	22.72	30.45	9.89	3.9708
