date,tmax,tmin,prec,rs,rh,u2_obs,eto
2022-09-15,38.37,23.68,0.01,15.83,50.39,0.89,5.424213732422697
2022-09-16,37.36,24.33,0.68,21.05,54.78,1.1,5.974539784216025
2022-09-17,37.72,24.28,0.17,21.89,52.26,1.16,6.222274291859208
2022-09-18,37.45,24.18,0.14,18.11,52.97,1.27,5.603413840431749
2022-09-19,37.98,23.83,0.03,20.76,49.71,1.07,6.154536221857162
2022-09-20,37.76,25.35,0.0,21.42,48.5,1.21,6.330906552838745
2022-09-21,37.42,23.82,0.0,19.49,50.42,1.34,5.893117915613115
2022-09-22,36.96,23.1,0.0,19.71,52.59,1.15,5.780522954339867
2022-09-23,37.81,24.0,0.03,23.09,49.66,0.86,6.4971596288634865
2022-09-24,37.3,24.81,3.6,14.87,54.66,0.94,5.062157813999849
2022-09-25,35.03,23.12,1.11,18.09,66.27,1.08,4.8656269957781335
2022-09-26,33.94,23.63,0.02,22.54,64.82,1.18,5.534046951700058
2022-09-27,36.5,23.21,0.01,24.17,55.3,1.0,6.315837516226674
2022-09-28,37.7,23.8,0.0,17.01,49.31,1.06,5.608489382781178
2022-09-29,37.22,23.77,0.25,18.91,51.35,1.05,5.767538915150434
2022-09-30,36.89,23.78,0.4,18.65,55.78,1.17,5.535244451382324
2022-10-01,37.64,24.32,0.0,24.32,51.28,1.31,6.640855368403318
2022-10-02,38.25,23.52,0.0,21.37,48.54,1.04,6.3253161636568365
2022-10-03,38.68,24.31,0.0,19.81,44.66,1.16,6.304097087886594
2022-10-04,36.48,24.99,0.0,18.34,50.33,1.14,5.705769983420862
2022-10-05,38.24,24.33,0.0,23.01,47.97,1.08,6.619076533559103
2022-10-06,37.19,24.52,0.0,18.27,51.42,1.38,5.701310999041206
2022-10-07,38.48,24.25,0.0,22.25,47.28,1.33,6.5537222814737985
2022-10-08,38.2,24.27,0.0,23.74,48.17,1.1,6.71768035189289
2022-10-09,37.04,26.15,3.26,19.57,54.4,1.14,5.841238907211231
2022-10-10,36.6,24.3,1.04,15.47,59.88,1.35,4.884535040577151
2022-10-11,37.29,24.2,0.1,21.34,50.87,1.28,6.180271795377121
2022-10-12,38.26,25.08,0.0,24.0,44.9,1.34,6.898496168517596
2022-10-13,37.83,24.8,0.06,19.46,47.53,1.29,6.094373455922072
2022-10-14,37.03,24.75,0.08,21.32,54.37,1.24,6.056497590244917
2022-10-15,37.2,25.52,0.34,19.37,52.44,1.28,5.873614442123403
2022-10-16,36.97,25.59,0.1,18.92,51.93,1.21,5.806740702217512
2022-10-17,37.96,25.44,0.0,16.84,47.0,1.09,5.761728245373699
2022-10-18,38.26,26.13,0.0,18.32,47.3,1.36,6.020413927620785
2022-10-19,37.69,25.89,0.0,21.19,49.07,1.29,6.329490209498405
2022-10-20,38.46,25.62,0.0,21.89,47.74,1.12,6.543980904562338
2022-10-21,39.52,26.18,0.0,16.15,43.87,0.97,5.940190443665102
2022-10-22,38.47,27.26,0.05,14.58,46.54,1.08,5.537355480482242
2022-10-23,38.57,27.02,0.02,16.67,48.2,1.11,5.791203321470525
2022-10-24,38.78,26.63,1.59,17.28,50.01,1.04,5.819855866510213
2022-10-25,29.63,24.53,6.74,14.51,78.13,0.74,3.586924184525586
2022-10-26,31.93,23.8,4.77,13.69,75.47,1.0,3.656179635767454
2022-10-27,34.24,22.99,3.54,17.26,71.8,1.23,4.4743908472277365
2022-10-28,36.68,23.29,0.3,19.23,61.93,1.47,5.368894776983588
2022-10-29,37.82,23.17,0.04,21.86,56.74,1.06,6.071385661241628
2022-10-30,37.1,25.4,0.01,15.17,57.46,0.91,5.012051286083273
2022-10-31,37.89,25.43,0.01,23.86,56.28,1.25,6.506843054694624
2022-11-01,35.12,25.7,0.25,13.07,56.43,1.14,4.604624147892288
2022-11-02,34.08,24.72,0.02,18.26,63.45,1.01,5.009447000980275
2022-11-03,31.27,24.27,14.59,15.84,72.08,0.78,4.103356907909993
2022-11-04,28.8,22.08,17.37,4.69,83.68,0.86,1.782929134926276
2022-11-05,31.11,21.82,17.61,18.72,82.44,0.84,4.037297980120653
2022-11-06,31.34,22.46,14.16,17.68,80.33,0.74,3.9978421240965045
2022-11-07,30.59,23.26,26.39,15.73,84.31,1.13,3.530631989475979
2022-11-08,27.98,22.85,21.24,14.22,88.65,0.83,2.9918646565678952
2022-11-09,29.89,22.01,1.19,17.16,83.65,0.97,3.6879640571876364
2022-11-10,31.75,21.5,0.05,23.38,77.69,0.81,4.946256278242097
2022-11-11,32.41,22.5,0.03,21.7,77.13,0.8,4.812348342318929
2022-11-12,26.34,23.45,6.77,16.81,88.66,0.7,3.3265877234582155
2022-11-13,31.48,21.81,3.07,18.75,80.32,0.78,4.141452094772274
2022-11-14,31.55,23.08,3.36,19.44,81.87,1.0,4.253494527312025
2022-11-15,31.09,23.42,2.29,18.52,81.05,1.17,4.124979489804556
2022-11-16,31.94,23.02,0.9,20.41,77.87,0.8,4.573930570048718
2022-11-17,32.42,23.34,0.27,19.84,75.45,0.63,4.622015091983512
2022-11-18,28.68,23.46,1.4,15.46,79.96,0.79,3.5644745673707883
2022-11-19,28.58,22.43,17.95,16.7,86.09,0.78,3.470673127587119
2022-11-20,30.63,21.75,5.02,12.19,82.04,0.99,3.023594156751042
2022-11-21,31.82,21.53,1.72,23.65,77.07,0.87,5.009841153952351
2022-11-22,32.46,22.64,0.04,19.14,75.8,0.93,4.46897377258902
2022-11-23,30.75,23.73,0.04,16.94,76.76,0.7,4.031649725391657
