date,tmax,tmin,prec,rs,rh,u2_obs,eto
2017-01-30,27.97,22.61,2.63,15.94,90.08,1.13,3.1955434430868537
2017-01-31,27.74,22.12,3.11,17.79,87.85,0.77,3.524315570684567
2017-02-01,26.17,23.08,18.92,18.03,91.31,1.19,3.3975464811521596
2017-02-02,28.14,21.88,9.89,17.41,83.71,0.85,3.631444765084597
2017-02-03,30.78,22.5,5.86,16.82,83.19,1.05,3.7340686636997216
2017-02-04,29.54,22.67,1.25,19.83,86.48,1.33,4.012714699458756
2017-02-05,30.25,23.11,0.95,21.22,84.94,0.98,4.352268745865427
2017-02-06,27.57,23.83,1.95,17.73,88.94,1.12,3.5447374346582543
2017-02-07,29.51,22.29,7.11,18.76,88.45,1.43,3.7570595553729116
2017-02-08,30.12,21.43,42.81,11.28,86.11,1.13,2.6973322066826206
2017-02-09,30.17,22.98,31.75,16.55,87.41,1.14,3.5171942810314776
2017-02-10,26.9,22.85,39.3,12.43,89.95,1.17,2.640310645454888
2017-02-11,28.97,22.0,3.63,12.01,84.47,0.91,2.8480317774615247
2017-02-12,28.97,21.9,11.04,17.15,86.11,0.77,3.5521529245409047
2017-02-13,27.73,22.71,19.19,8.77,89.41,0.94,2.1348181518529317
2017-02-14,26.67,22.3,7.18,17.73,91.69,1.44,3.332546785210298
2017-02-15,29.96,21.31,0.58,19.33,86.37,1.93,3.9041684851680394
2017-02-16,26.93,22.43,0.86,14.98,90.96,1.05,2.9685531647854857
2017-02-17,29.2,22.61,6.93,13.84,87.91,1.09,3.0163697958959466
2017-02-18,26.35,22.27,11.05,18.16,92.84,1.53,3.3375867608971896
2017-02-19,29.48,22.03,13.88,16.68,86.26,0.62,3.5078377565215813
2017-02-20,29.27,22.23,40.8,16.98,86.44,0.81,3.5437415012094884
2017-02-21,27.73,22.78,2.09,16.57,89.54,1.38,3.309908412939767
2017-02-22,28.71,21.95,4.64,14.28,85.75,0.84,3.124200474029989
2017-02-23,29.29,22.16,0.94,17.99,85.41,1.16,3.7334149404827106
2017-02-24,30.38,21.7,6.13,21.34,85.86,1.17,4.275711710020099
2017-02-25,28.4,22.92,7.83,17.74,88.55,1.06,3.563471045801396
2017-02-26,28.87,22.61,6.37,15.95,84.2,0.95,3.465961123005025
2017-02-27,30.72,22.58,0.02,21.1,82.24,0.94,4.433759767948492
2017-02-28,28.73,23.18,11.77,18.34,85.99,1.03,3.777879227859953
2017-03-01,27.34,22.21,29.79,15.84,87.7,1.28,3.2261914745135503
2017-03-02,29.43,21.2,4.04,16.88,84.5,1.37,3.5655674766191523
2017-03-03,29.63,21.53,4.85,21.02,86.94,1.3,4.126130895396292
2017-03-04,29.52,23.51,2.77,18.05,85.97,0.98,3.7912076436141513
2017-03-05,30.12,23.27,5.38,20.32,86.32,1.31,4.158067044984726
2017-03-06,30.28,23.37,1.07,21.21,86.29,1.73,4.314482606551791
2017-03-07,28.4,22.99,6.2,17.33,89.29,1.24,3.4714891778445893
2017-03-08,29.0,23.21,10.6,15.55,89.06,1.11,3.2430872206926478
2017-03-09,30.47,22.1,15.48,18.3,84.84,0.95,3.86083004288926
2017-03-10,28.89,23.3,15.52,16.91,87.9,1.13,3.494930272788221
2017-03-11,30.01,22.6,8.82,17.66,85.48,1.54,3.731288390905355
2017-03-12,29.79,22.71,1.15,18.12,85.33,1.26,3.7991391122411304
2017-03-13,30.0,22.57,2.57,15.6,85.14,1.1,3.422903289896447
2017-03-14,30.29,23.17,17.0,17.33,86.42,1.1,3.681655260652928
2017-03-15,28.78,23.7,1.71,11.58,85.64,0.54,2.768832860484007
2017-03-16,27.16,22.59,0.69,17.73,90.65,1.49,3.3931836994643274
2017-03-17,27.61,22.02,3.16,14.47,88.34,1.62,2.99382629251419
2017-03-18,28.26,22.34,14.88,14.62,86.32,1.21,3.132675562140721
2017-03-19,31.34,20.88,0.55,22.7,82.6,1.45,4.604071902430471
2017-03-20,31.26,21.83,4.21,20.53,84.7,1.34,4.2371526642939505
2017-03-21,27.65,23.23,2.91,13.82,90.73,1.43,2.8442756001821143
2017-03-22,29.34,22.16,5.13,18.68,89.01,1.0,3.6871748778435514
2017-03-23,29.95,22.25,2.34,18.32,85.88,1.23,3.784816024983032
2017-03-24,31.04,22.41,0.11,17.53,83.96,1.33,3.8043712125240283
2017-03-25,30.64,22.66,4.52,17.31,85.37,1.76,3.702723194584875
2017-03-26,29.94,23.45,3.06,15.99,87.62,1.68,3.404048920448155
2017-03-27,29.67,21.95,1.25,17.07,87.27,1.2,3.5077924001660925
2017-03-28,29.8,22.94,1.15,20.09,86.13,1.6,4.062265442439058
2017-03-29,31.27,23.22,2.52,18.98,83.81,1.17,4.078695345858998
2017-03-30,31.09,23.15,13.61,17.08,84.1,1.21,3.7532646268776078
2017-03-31,30.32,23.89,3.02,18.37,85.43,0.93,3.8922361125681606
2017-04-01,30.61,23.45,2.93,15.87,85.89,1.33,3.477137377823772
2017-04-02,30.33,22.79,7.52,20.23,85.48,1.61,4.123655477906286
2017-04-03,30.38,22.55,6.52,11.84,83.89,0.98,2.8888692549186086
2017-04-04,30.23,21.67,9.74,15.44,86.98,1.3,3.2763197025134048
2017-04-05,30.69,22.24,1.35,16.92,84.82,1.54,3.6297880854494298
2017-04-06,29.91,23.69,11.7,21.57,86.4,2.02,4.308988144607372
2017-04-07,30.82,23.78,4.3,16.92,84.09,1.09,3.7250868440758134
2017-04-08,31.54,23.16,0.33,22.96,81.55,1.48,4.774093215104303
2017-04-09,31.23,22.42,0.63,21.32,83.22,1.46,4.39740781284235
2017-04-10,29.78,22.79,0.38,20.49,84.05,1.28,4.157460183856575
2017-04-11,31.66,22.8,0.38,19.14,75.77,1.1,4.372374006739999
2017-04-12,27.43,23.54,3.21,20.32,86.42,0.58,3.9344895691480297
2017-04-13,29.36,22.88,6.74,16.27,86.45,1.17,3.4071226933037226
2017-04-14,29.58,23.82,3.13,19.9,88.44,1.56,3.9440459347302816
2017-04-15,30.03,22.88,0.96,19.75,87.4,1.68,3.9359318647782833
2017-04-16,30.86,22.63,0.35,16.12,85.01,1.19,3.5022064533725366
2017-04-17,29.96,24.43,2.02,18.91,85.97,1.03,3.9239775810186694
2017-04-18,29.96,23.63,4.91,18.92,87.41,1.08,3.8323837567296732
2017-04-19,29.99,23.66,5.51,17.47,86.81,1.3,3.6307014956178914
2017-04-20,30.68,23.4,1.83,18.42,85.44,1.41,3.853907685330458
2017-04-21,30.87,23.76,0.04,19.24,83.52,1.27,4.0762151231061265
2017-04-22,31.66,24.17,0.0,21.04,82.02,1.38,4.481986625832048
2017-04-23,31.74,23.28,0.43,19.46,82.85,1.57,4.163355211419019
2017-04-24,30.93,22.97,6.97,19.1,84.87,0.88,3.964011585435456
2017-04-25,28.72,23.54,5.82,21.81,89.09,1.47,4.111417858885598
2017-04-26,31.08,21.54,0.47,21.58,84.36,1.27,4.290421621292513
2017-04-27,30.94,23.19,0.52,21.25,83.66,1.2,4.3378574673264145
2017-04-28,31.28,23.5,1.85,20.08,84.7,1.15,4.159627043095525
2017-04-29,29.7,23.31,2.05,18.11,88.54,1.53,3.608222918134218
2017-04-30,30.39,21.89,3.95,16.17,85.4,1.47,3.407097621491082
2017-05-01,29.82,23.4,0.43,18.42,83.64,1.51,3.8350572132054244
2017-05-02,28.84,21.84,0.18,19.06,83.21,1.38,3.8042961061794256
2017-05-03,31.67,22.52,0.01,19.2,79.96,1.7,4.155198095463578
2017-05-04,31.39,22.16,0.19,19.86,81.86,1.52,4.1473433387279215
2017-05-05,30.64,23.45,0.22,17.83,83.42,1.35,3.79618617903766
2017-05-06,30.08,23.52,0.03,20.94,83.88,1.32,4.210799392416338
2017-05-07,32.0,22.54,0.08,19.55,81.07,1.52,4.181169535242599
2017-05-08,31.95,22.74,0.07,20.6,81.31,1.34,4.334687672814862
2017-05-09,31.51,23.22,0.2,17.46,82.66,1.53,3.8007346453464037
2017-05-10,30.99,23.43,2.07,15.78,80.7,1.25,3.5955480381958673
2017-05-11,31.27,23.91,2.58,16.06,83.32,1.01,3.5729172523624615
2017-05-12,30.39,23.83,3.84,14.05,84.88,1.58,3.1559119176613524
2017-05-13,31.67,23.4,0.01,18.42,81.11,1.6,4.009755030172014
2017-05-14,32.57,22.89,0.0,21.36,79.22,1.35,4.5566210751628216
2017-05-15,32.65,23.06,0.0,19.19,80.63,1.61,4.190671186973516
2017-05-16,32.78,23.14,0.0,19.06,80.67,1.59,4.179891747520051
2017-05-17,32.0,23.12,0.12,19.11,81.01,1.56,4.116073864740802
2017-05-18,29.62,24.28,6.48,17.66,86.21,1.43,3.615090856996753
2017-05-19,30.23,23.43,3.28,16.9,86.38,1.35,3.489255584649646
2017-05-20,31.37,23.78,0.42,16.64,82.68,1.34,3.6647728625983693
2017-05-21,32.11,23.54,0.12,19.39,81.72,1.88,4.151967102650391
2017-05-22,32.7,23.45,0.02,19.55,80.3,1.97,4.261349431171169
2017-05-23,32.22,22.79,0.4,19.62,79.4,1.74,4.231962024227624
2017-05-24,32.64,23.11,0.51,18.5,78.3,1.77,4.146475859999486
2017-05-25,33.12,22.8,0.24,20.03,76.07,2.02,4.470181928306884
2017-05-26,32.99,22.72,0.19,15.53,78.29,2.13,3.705516736002784
2017-05-27,32.69,23.15,0.82,19.08,76.52,1.46,4.292964557680368
2017-05-28,30.45,22.75,0.14,19.97,79.03,1.31,4.1508139398158495
2017-05-29,31.9,23.47,0.12,18.49,78.33,1.35,4.0970135697862995
2017-05-30,33.41,22.45,0.02,19.2,74.99,1.8,4.379112902872756
2017-05-31,34.32,22.79,0.0,18.67,71.6,1.25,4.503646312668515
2017-06-01,34.51,23.52,0.04,19.67,72.58,1.75,4.665325043507314
2017-06-02,33.66,23.88,0.05,15.45,75.89,1.77,3.8593836597965523
2017-06-03,31.57,24.61,9.08,15.85,79.26,2.17,3.6928527591724105
2017-06-04,30.42,23.06,5.98,18.15,83.88,1.86,3.7255299580970394
2017-06-05,32.2,21.0,0.0,21.33,77.21,2.1,4.431934229022478
2017-06-06,32.25,22.18,0.0,21.55,75.27,2.05,4.587042817854627
2017-06-07,32.56,20.34,0.02,22.23,75.4,2.0,4.609475635680949
2017-06-08,33.98,21.21,0.0,20.22,72.59,1.67,4.581919087572482
2017-06-09,34.81,22.07,0.0,22.06,68.56,1.48,5.088994272199008
2017-06-10,35.12,22.5,0.02,21.0,70.19,1.21,4.931781319202659
2017-06-11,32.49,23.26,4.71,16.0,75.65,1.02,3.839199892559131
2017-06-12,31.74,24.07,4.59,16.4,80.21,1.48,3.717026165260437
2017-06-13,32.55,21.91,0.08,19.83,77.15,2.09,4.2823013972535025
2017-06-14,33.72,21.69,0.0,20.54,72.02,1.95,4.638243688862733
2017-06-15,34.4,21.22,0.0,22.22,69.93,2.01,4.981226495291568
2017-06-16,33.89,20.99,0.0,22.05,71.17,2.25,4.858507819959686
2017-06-17,33.98,21.54,0.0,20.27,71.77,2.2,4.621468618831306
2017-06-18,35.05,21.89,0.0,21.59,67.14,2.0,5.071047830772881
2017-06-19,35.01,21.7,0.0,21.52,66.89,2.0,5.055963043592358
2017-06-20,35.17,23.01,0.08,20.28,66.38,1.84,4.970059178506187
2017-06-21,35.78,22.62,0.01,20.94,63.2,2.31,5.205023857763367
2017-06-22,35.38,22.7,0.0,21.95,61.93,2.56,5.3497456863680775
2017-06-23,35.03,22.17,0.0,22.34,61.3,2.39,5.362635257086894
2017-06-24,35.66,21.34,0.0,21.42,59.87,2.49,5.308915581331609
2017-06-25,35.37,22.18,0.0,19.97,60.81,1.93,5.089866142767326
2017-06-26,35.44,22.75,0.0,21.57,56.51,2.19,5.468809134627326
2017-06-27,34.67,21.54,0.0,21.66,63.01,2.25,5.15669655705752
2017-06-28,34.49,21.77,0.0,21.82,63.01,2.21,5.172008611168847
2017-06-29,35.37,21.65,0.0,22.16,60.16,2.14,5.3862735413698966
2017-06-30,34.17,22.05,0.04,18.69,67.36,1.95,4.58736546480142
2017-07-01,34.93,22.58,0.07,17.12,59.64,1.81,4.72520507029696
2017-07-02,32.85,23.85,5.55,15.31,69.24,2.06,4.022394202871667
2017-07-03,33.57,22.25,2.76,12.81,70.18,2.16,3.6252504364198543
2017-07-04,33.37,22.53,0.16,21.87,56.39,2.91,5.3110035521985655
2017-07-05,33.77,20.51,0.0,22.6,52.13,2.97,5.473616501664908
2017-07-06,34.32,19.64,0.0,22.32,57.86,2.23,5.295086191798924
2017-07-07,34.25,22.24,0.0,18.67,64.6,1.53,4.701884932363875
2017-07-08,35.36,22.63,0.0,21.71,59.51,2.17,5.401234088202838
2017-07-09,34.72,21.28,0.0,22.96,48.16,2.93,5.7648538146992125
2017-07-10,35.16,20.47,0.0,23.01,54.7,2.26,5.605235296670233
2017-07-11,35.57,22.48,0.0,20.69,59.37,1.96,5.287039979690239
2017-07-12,35.4,24.01,0.0,20.82,50.36,2.82,5.629536335836296
2017-07-13,36.04,20.75,0.0,23.08,44.27,2.81,6.019147120399314
2017-07-14,35.58,21.45,0.0,22.27,47.92,2.4,5.80182379772817
2017-07-15,34.8,18.96,0.0,23.22,45.96,2.4,5.797501702675421
2017-07-16,34.37,18.87,0.0,22.92,50.75,2.27,5.581046658641915
2017-07-17,36.3,20.08,0.0,22.92,51.37,2.03,5.821693325841978
2017-07-18,35.26,19.95,0.0,22.98,56.66,1.8,5.558655265852285
2017-07-19,33.87,20.73,0.0,23.37,55.85,1.71,5.523382951129339
2017-07-20,36.51,20.11,0.01,22.46,56.17,1.94,5.6536029007962965
2017-07-21,36.56,22.12,0.01,19.93,57.45,2.25,5.353768440117276
2017-07-22,35.82,22.86,0.0,18.7,53.1,2.43,5.293362231840841
2017-07-23,36.53,23.15,0.0,20.83,54.31,2.61,5.621970875391216
2017-07-24,35.55,23.94,0.0,21.36,49.77,2.74,5.769655208466764
2017-07-25,36.24,22.32,0.0,23.31,45.0,3.05,6.1572589612311655
2017-07-26,35.6,21.14,0.0,23.8,40.51,2.88,6.221813707090169
2017-07-27,35.94,20.53,0.0,23.49,41.87,2.62,6.174025009339915
2017-07-28,35.89,23.57,0.0,23.8,43.84,2.39,6.274901077237746
2017-07-29,36.2,23.3,0.0,22.42,45.03,2.71,6.10021222644364
2017-07-30,36.03,24.04,0.0,23.76,38.88,3.23,6.43555472264797
2017-07-31,36.09,23.06,0.0,23.46,41.86,2.54,6.300504671214732
2017-08-01,36.74,23.86,0.0,23.7,44.6,1.89,6.36803693569501
2017-08-02,34.79,22.8,0.0,20.76,51.25,1.9,5.56603779362817
2017-08-03,37.23,23.49,0.02,19.1,51.93,1.78,5.584254866514207
2017-08-04,37.15,24.05,0.05,20.24,54.54,1.86,5.6746413763754875
2017-08-05,36.79,24.36,3.76,19.26,59.84,1.82,5.33611641376608
2017-08-06,35.76,23.48,2.23,16.7,65.49,1.91,4.630616023699959
2017-08-07,36.7,24.48,0.2,18.14,58.68,2.5,5.214140047364195
2017-08-08,37.19,23.95,0.01,22.19,52.54,2.48,6.030875728134339
2017-08-09,37.88,23.68,0.09,23.92,48.75,2.15,6.448399437342999
2017-08-10,37.36,22.26,1.32,22.8,56.96,1.77,5.939118863040644
2017-08-11,37.17,23.64,1.04,18.58,57.93,1.79,5.329951270528938
2017-08-12,36.93,24.62,0.22,19.51,54.87,2.42,5.59187605413099
2017-08-13,37.88,24.14,0.0,23.53,52.43,2.2,6.3299406739643755
2017-08-14,38.69,24.41,0.03,22.36,49.5,1.76,6.351125505527157
2017-08-15,38.8,23.36,0.06,21.71,45.85,2.14,6.349164760315785
2017-08-16,37.54,24.25,0.01,18.03,50.96,2.41,5.573204166826176
2017-08-17,38.23,22.76,0.0,20.96,49.35,1.71,6.062765649820342
2017-08-18,38.78,24.1,0.0,22.4,47.1,1.58,6.445475513528711
2017-08-19,39.0,24.86,0.0,22.26,44.2,2.35,6.5676221320702375
2017-08-20,37.12,26.29,0.23,18.87,51.42,2.19,5.730579793117911
2017-08-21,38.34,24.47,0.8,16.64,52.72,1.95,5.401379461306131
2017-08-22,37.67,23.67,1.92,20.5,57.06,2.06,5.734313788709514
2017-08-23,38.28,25.46,0.16,20.29,44.04,2.91,6.265806211441799
2017-08-24,37.23,22.88,0.0,23.3,39.82,2.83,6.590736298672987
2017-08-25,36.98,24.88,0.0,21.68,46.78,2.38,6.2306427111358
2017-08-26,38.52,24.44,0.0,24.63,40.3,2.7,6.962174112081113
2017-08-27,38.6,24.2,0.01,24.48,35.98,2.54,7.055098773570893
2017-08-28,38.87,25.31,0.0,22.64,37.21,2.4,6.862317433854161
2017-08-29,39.15,24.56,0.0,21.03,38.91,2.33,6.613043798438976
2017-08-30,39.75,23.55,0.0,23.33,33.0,2.3,7.1175029424306615
2017-08-31,40.04,23.95,0.0,24.41,33.33,1.91,7.294723548745798
2017-09-01,39.09,24.68,0.0,17.91,43.1,2.28,6.057791822999218
2017-09-02,38.57,26.72,0.05,20.27,39.26,2.58,6.530454102366468
2017-09-03,38.42,25.47,0.0,24.9,31.47,3.16,7.274435936218558
2017-09-04,37.53,23.65,0.0,25.64,32.7,3.26,7.177924130785144
2017-09-05,37.22,22.84,0.1,23.54,39.08,3.1,6.701437404929656
2017-09-06,38.34,23.9,0.0,25.11,37.9,2.78,7.103531707943292
2017-09-07,38.02,26.02,0.0,22.02,40.2,2.75,6.680837238635481
2017-09-08,39.14,26.24,0.0,21.75,38.56,2.76,6.818989044166902
2017-09-09,39.44,25.97,0.0,24.94,34.85,2.87,7.370640320614557
2017-09-10,39.21,26.16,0.0,25.77,33.31,3.09,7.4978700244295995
2017-09-11,39.26,25.29,0.0,25.44,34.44,3.18,7.409809497991129
2017-09-12,37.96,24.88,0.0,26.04,32.89,3.39,7.360238775521893
2017-09-13,37.54,24.13,0.0,22.92,36.46,2.73,6.811116865014409
2017-09-14,38.81,25.71,0.0,24.75,36.08,2.53,7.259234229653452
2017-09-15,39.33,27.49,0.0,25.24,33.79,3.17,7.508188589472436
2017-09-16,38.75,24.88,0.0,26.87,33.36,3.45,7.5655818069796865
2017-09-17,38.61,25.12,0.0,25.59,34.91,3.27,7.364811292269936
2017-09-18,39.11,25.97,0.0,24.84,34.32,2.84,7.372994321657107
2017-09-19,39.99,26.87,0.0,24.62,33.03,2.67,7.508951249826505
2017-09-20,40.04,25.53,0.12,23.89,33.6,2.7,7.363268253733901
2017-09-21,39.64,26.6,0.13,23.03,34.91,3.16,7.2092859783445995
2017-09-22,38.39,26.49,0.11,22.39,37.45,3.18,6.920796484961463
2017-09-23,38.9,26.38,0.0,23.07,40.91,2.76,6.968165326581547
2017-09-24,39.02,26.61,0.0,20.91,39.69,2.53,6.722021467861985
2017-09-25,38.85,27.07,0.09,21.02,34.99,2.66,6.883338205997662
2017-09-26,39.26,25.47,0.05,23.57,33.56,2.78,7.252378887779592
2017-09-27,39.43,25.59,0.02,21.82,35.58,2.82,6.988897739136246
2017-09-28,40.11,26.02,0.0,23.61,36.62,2.68,7.295070004966198
2017-09-29,40.27,28.58,0.24,23.24,38.32,2.77,7.311991770636702
2017-09-30,38.57,27.61,0.23,21.57,43.43,2.23,6.708096803046146
2017-10-01,40.22,27.7,0.0,23.33,37.92,2.84,7.300227438341199
2017-10-02,39.84,26.67,0.0,20.58,39.06,2.88,6.796604642815681
2017-10-03,38.23,27.38,0.0,22.06,43.55,2.73,6.739423551744867
2017-10-04,40.24,26.91,0.16,22.58,40.24,2.3,7.103749230336656
2017-10-05,40.72,29.21,0.0,23.24,36.33,3.26,7.449137997817393
2017-10-06,39.89,28.83,0.0,22.77,38.07,2.56,7.234882257637601
2017-10-07,39.13,27.84,0.0,19.75,38.4,2.72,6.67800388265634
2017-10-08,38.77,28.1,0.0,17.7,41.26,2.5,6.2592944791303715
2017-10-09,36.71,26.88,0.0,17.6,48.02,2.0,5.7783940553467446
2017-10-10,37.51,26.61,0.0,17.32,48.43,2.17,5.777257889480305
2017-10-11,39.41,26.76,0.0,17.05,44.62,2.41,6.050759651545162
2017-10-12,38.36,28.05,0.03,19.82,46.76,2.53,6.348795128696217
2017-10-13,40.11,27.81,0.0,17.75,41.82,2.52,6.35920741836319
2017-10-14,38.9,29.09,0.0,19.59,44.67,2.91,6.477380736260362
2017-10-15,39.13,28.29,0.09,18.66,45.87,2.43,6.280452410579647
2017-10-16,37.83,27.41,0.72,18.84,49.18,2.6,6.04231894557599
2017-10-17,40.23,26.82,0.1,20.49,46.06,2.86,6.609455034554985
2017-10-18,39.59,27.46,0.1,19.85,42.32,2.52,6.60066063529879
2017-10-19,37.99,27.15,0.76,20.18,49.37,2.94,6.2477943824659
2017-10-20,39.82,26.27,0.03,25.59,46.1,2.74,7.334904663274816
2017-10-21,39.65,27.34,0.0,23.33,41.3,3.4,7.154788463874576
2017-10-22,40.42,28.52,0.0,25.23,38.68,3.01,7.639556339972031
2017-10-23,39.76,27.23,0.06,21.69,39.43,2.65,6.977007423269287
2017-10-24,40.91,26.77,0.01,21.75,37.27,2.58,7.156890384172746
2017-10-25,38.73,28.81,0.26,15.25,41.03,2.33,5.935418752170631
2017-10-26,35.95,27.79,1.72,19.16,53.3,2.19,5.8067981373542334
2017-10-27,32.59,26.57,0.25,16.21,64.17,1.71,4.647693861228852
2017-10-28,38.89,24.81,1.33,19.26,52.53,1.68,5.9862334307997545
2017-10-29,39.26,26.97,0.08,19.84,49.66,1.65,6.295001475395604
2017-10-30,39.2,26.33,0.86,12.85,47.85,2.16,5.248234712466909
2017-10-31,26.86,23.38,25.3,6.16,79.75,1.9,2.152954096272854
2017-11-01,32.43,22.68,0.06,17.33,71.76,0.8,4.354095253182878
2017-11-02,35.18,24.47,0.06,20.39,64.79,1.27,5.371571964212999
2017-11-03,34.24,24.66,1.17,19.79,66.22,1.87,5.157970991717939
2017-11-04,35.22,24.89,0.1,17.03,65.1,1.84,4.846236342619359
2017-11-05,37.76,24.67,0.01,22.25,57.75,1.72,6.157021344777312
2017-11-06,36.38,26.4,0.02,20.74,58.85,1.05,5.828835022480128
2017-11-07,34.28,25.25,8.01,16.8,65.01,1.39,4.760948227075935
2017-11-08,31.83,24.96,25.33,17.09,76.88,1.48,4.176273373431802
2017-11-09,33.52,24.16,1.18,17.04,70.47,1.8,4.48961678262423
2017-11-10,34.7,24.8,1.1,21.71,69.45,1.49,5.390570454110387
2017-11-11,31.13,24.87,5.41,21.75,79.28,1.3,4.779989088560222
2017-11-12,33.18,23.52,0.13,19.04,74.02,1.11,4.618180901314263
2017-11-13,31.99,25.5,0.22,21.21,71.67,1.21,5.055291617833519
2017-11-14,30.88,24.33,4.33,13.97,77.67,1.39,3.57506927762478
2017-11-15,30.77,23.68,2.31,13.68,79.48,2.14,3.4283609025325332
2017-11-16,29.45,23.05,4.44,10.74,82.0,1.59,2.798836815803938
2017-11-17,32.25,23.08,0.94,17.65,73.75,1.61,4.327366466702747
2017-11-18,33.29,23.31,5.35,20.81,71.64,1.38,4.979112184975325
2017-11-19,30.77,23.92,10.84,7.58,74.28,0.46,2.7216832183102184
2017-11-20,33.27,24.16,0.02,21.44,68.49,1.12,5.227489851360609
2017-11-21,35.07,23.58,0.15,22.34,68.56,1.11,5.489182216886163
2017-11-22,34.13,24.16,0.92,18.22,70.35,1.0,4.71909620222657
2017-11-23,32.01,24.41,0.49,16.03,75.39,1.39,4.049679700269794
2017-11-24,32.54,24.38,8.31,15.73,74.86,1.61,4.0526720707018375
2017-11-25,30.69,22.83,3.72,16.46,78.82,1.83,3.8429379041242733
2017-11-26,34.01,23.42,5.07,21.39,67.66,1.22,5.27047957101671
2017-11-27,34.1,24.39,1.2,22.45,69.65,1.51,5.423681679985788
2017-11-28,35.65,24.16,1.26,22.53,66.7,1.71,5.6617405553073
2017-11-29,34.66,25.19,0.86,22.2,68.62,1.7,5.507894746808161
2017-11-30,30.24,24.53,0.5,17.42,77.19,1.54,4.096473109952862
2017-12-01,29.39,23.74,0.35,17.19,77.05,1.52,3.9818556986245097
2017-12-02,36.15,23.03,0.0,20.41,63.66,1.52,5.425547116811973
2017-12-03,36.24,25.21,0.32,23.81,60.28,1.85,6.18603628205752
2017-12-04,38.19,24.36,0.04,26.03,53.4,2.46,6.905694983874767
2017-12-05,38.71,25.18,0.0,25.0,49.39,2.2,6.960508088055459
2017-12-06,38.3,26.04,0.0,22.53,52.7,1.27,6.4707942035367525
2017-12-07,35.3,25.95,8.2,15.41,62.24,1.3,4.739007413723156
2017-12-08,26.77,23.0,42.35,13.57,85.28,1.73,2.9776173466852707
2017-12-09,32.31,22.25,7.43,17.91,74.06,1.59,4.318732713575149
2017-12-10,30.92,23.65,0.82,13.27,77.91,1.01,3.430169727533189
2017-12-11,31.23,23.54,0.06,17.96,75.34,1.13,4.262428575916154
2017-12-12,29.2,24.04,1.89,22.58,80.96,1.19,4.6563975968642675
2017-12-13,29.84,23.89,13.62,14.78,85.35,1.49,3.323379432234812
2017-12-14,26.75,22.58,38.95,6.27,90.65,1.48,1.6786807240712347
2017-12-15,29.46,21.83,2.41,17.4,84.19,0.92,3.6674330639375268
2017-12-16,28.12,22.51,8.36,8.71,87.3,1.63,2.211912650886511
2017-12-17,29.4,22.64,7.86,15.63,85.05,1.36,3.397607092935253
2017-12-18,29.06,22.37,11.31,14.47,84.79,1.48,3.2061928268553705
2017-12-19,27.85,21.77,16.95,12.83,89.97,1.67,2.6878039880174125
2017-12-20,30.56,21.69,0.23,19.21,82.74,1.32,4.053765427787045
2017-12-21,31.1,22.4,0.11,21.87,80.29,1.55,4.6187121808690845
