Day	Month	Year	MinTemp	MaxTemp	Precipitation	ReferenceET
15	4	2023	23.55	31.17	3.71	4.5733
16	4	2023	24.05	29.43	2.40	3.7141
17	4	2023	22.54	31.34	0.75	4.2034
18	4	2023	23.63	28.72	0.31	2.9493
19	4	2023	22.41	28.94	0.06	3.0612
20	4	2023	23.33	30.85	2.22	4.0544
21	4	2023	23.34	29.42	2.43	4.0257
22	4	2023	23.08	30.56	0.16	3.8330
23	4	2023	23.39	30.69	1.33	4.3850
24	4	2023	22.25	31.07	0.06	4.2307
25	4	2023	21.03	31.09	0.02	4.0605
26	4	2023	22.84	31.97	0.08	4.6479
27	4	2023	23.62	29.87	1.07	3.6569
28	4	2023	23.23	31.17	1.20	4.5266
29	4	2023	23.66	31.59	1.39	3.9874
30	4	2023	23.66	30.51	2.55	3.9817
1	5	2023	23.62	29.51	1.20	3.1969
2	5	2023	23.20	29.86	4.15	4.0068
3	5	2023	23.18	30.58	3.08	3.2186
4	5	2023	22.32	31.36	3.41	3.7768
5	5	2023	23.10	31.13	2.32	4.1255
6	5	2023	23.52	30.35	0.58	3.8351
7	5	2023	23.24	31.41	0.18	4.2647
8	5	2023	23.24	32.11	0.06	4.7539
9	5	2023	22.53	32.32	0.01	4.7394
10	5	2023	23.41	32.68	0.03	4.6980
11	5	2023	23.46	32.58	1.36	4.0329
12	5	2023	24.07	30.62	1.51	3.9071
13	5	2023	24.31	31.64	0.16	4.2868
14	5	2023	23.53	31.93	3.38	3.4143
15	5	2023	24.01	31.00	1.77	2.8790
16	5	2023	23.51	31.10	1.36	2.9835
17	5	2023	24.86	30.02	1.30	3.5280
18	5	2023	23.61	29.56	2.88	2.6028
19	5	2023	23.17	31.95	0.50	4.2480
20	5	2023	22.72	31.77	0.03	4.1270
21	5	2023	23.92	32.33	0.03	4.4136
22	5	2023	23.01	32.94	0.00	4.8539
23	5	2023	22.49	33.26	0.01	4.7376
24	5	2023	23.46	32.52	0.02	4.3254
25	5	2023	23.45	33.34	0.00	4.5944
26	5	2023	22.53	32.91	0.00	4.8004
27	5	2023	22.48	33.23	0.00	4.6836
28	5	2023	22.67	33.88	0.09	4.8687
29	5	2023	23.26	33.88	0.04	4.8934
30	5	2023	24.84	32.61	0.11	4.6891
31	5	2023	24.30	32.61	0.01	4.5431
1	6	2023	24.00	34.96	0.00	5.2594
2	6	2023	23.61	32.34	0.00	4.7955
3	6	2023	23.80	34.05	0.02	4.8138
4	6	2023	24.12	33.66	0.00	4.7318
5	6	2023	22.47	33.87	0.00	4.9830
6	6	2023	22.47	33.23	0.05	4.7943
7	6	2023	21.92	34.49	0.06	4.9062
8	6	2023	21.69	34.27	0.00	4.7791
9	6	2023	24.45	34.22	0.06	4.9552
10	6	2023	24.01	34.79	0.01	4.9243
11	6	2023	23.94	33.59	0.48	4.3390
12	6	2023	23.72	35.66	0.02	5.2023
13	6	2023	23.38	34.83	0.00	4.8092
14	6	2023	24.02	35.24	0.00	4.9111
15	6	2023	23.29	35.61	0.00	5.2438
16	6	2023	23.93	35.29	0.00	4.7032
17	6	2023	25.03	34.68	0.01	4.6236
18	6	2023	23.43	35.93	0.07	5.2302
19	6	2023	23.51	34.96	0.23	4.6584
20	6	2023	22.36	35.65	0.00	5.1553
21	6	2023	22.83	34.75	0.10	5.0960
22	6	2023	24.18	35.47	0.00	5.3128
23	6	2023	22.36	35.79	0.00	5.5864
24	6	2023	22.49	35.74	0.00	5.3419
25	6	2023	23.42	35.41	0.00	5.3174
26	6	2023	21.75	35.43	0.00	5.4636
27	6	2023	22.48	35.71	0.00	5.2479
28	6	2023	24.02	35.98	0.00	5.2402
29	6	2023	23.89	36.49	0.00	5.3389
30	6	2023	23.88	36.35	0.00	5.3827
1	7	2023	23.38	36.46	0.00	5.3359
2	7	2023	22.61	35.70	0.00	5.0854
3	7	2023	23.86	36.57	0.00	5.4447
4	7	2023	24.01	37.36	0.00	5.5496
5	7	2023	22.58	36.79	0.00	5.6585
6	7	2023	21.61	35.90	0.00	5.5696
7	7	2023	22.47	36.54	0.00	5.0633
8	7	2023	24.14	36.36	0.00	5.2247
9	7	2023	23.97	36.96	0.04	5.2116
10	7	2023	25.26	36.41	0.01	5.0142
11	7	2023	24.20	36.51	0.00	5.0958
12	7	2023	24.20	37.72	0.00	5.4152
13	7	2023	24.90	37.58	0.00	5.3596
14	7	2023	24.03	37.65	0.00	5.7162
15	7	2023	24.54	37.85	0.00	5.4766
16	7	2023	24.48	37.32	0.00	5.5442
17	7	2023	21.67	37.28	0.00	6.0908
18	7	2023	21.64	37.17	0.00	6.0715
19	7	2023	23.53	37.56	0.00	6.1018
20	7	2023	21.91	36.40	0.00	5.9350
21	7	2023	21.01	35.12	0.00	5.9777
22	7	2023	21.70	35.92	0.00	5.9567
23	7	2023	23.49	36.75	0.00	6.1844
24	7	2023	20.57	36.87	0.00	6.0476
25	7	2023	22.28	37.41	0.00	6.1910
26	7	2023	22.92	38.07	0.00	6.2696
27	7	2023	22.56	38.38	0.00	6.2154
28	7	2023	23.23	37.72	0.00	6.0178
29	7	2023	23.33	38.62	0.00	6.1014
30	7	2023	25.20	38.07	0.00	6.1811
31	7	2023	24.04	37.95	0.67	5.7504
1	8	2023	24.34	38.10	0.02	6.4228
2	8	2023	24.99	38.21	0.02	6.2239
3	8	2023	25.37	38.57	0.00	6.4182
4	8	2023	25.05	38.51	0.00	6.2914
5	8	2023	26.13	37.37	0.00	5.5542
6	8	2023	24.67	39.03	0.00	6.4332
7	8	2023	25.26	38.70	0.00	6.1795
8	8	2023	25.56	39.38	0.00	6.4460
9	8	2023	26.20	38.98	0.00	5.8012
10	8	2023	25.63	37.82	0.00	6.0493
11	8	2023	23.75	38.43	0.00	6.6229
12	8	2023	21.10	38.46	0.00	6.4980
13	8	2023	23.79	38.09	0.01	6.2695
14	8	2023	22.15	38.57	0.00	6.6656
15	8	2023	21.96	38.51	0.00	6.8320
16	8	2023	21.88	37.60	0.00	6.6051
17	8	2023	24.47	38.12	0.00	6.9082
18	8	2023	22.97	39.01	0.00	7.0204
19	8	2023	25.29	38.88	0.00	6.5930
20	8	2023	25.86	39.30	0.00	6.5368
21	8	2023	25.46	40.34	0.00	6.5918
22	8	2023	26.72	39.20	0.19	5.5776
23	8	2023	26.62	38.63	0.04	5.5182
24	8	2023	26.06	39.62	0.00	6.4934
25	8	2023	26.02	38.53	0.00	6.2450
26	8	2023	26.52	39.55	0.00	6.4112
27	8	2023	26.47	39.09	0.00	6.0394
28	8	2023	26.64	39.71	0.23	6.3988
29	8	2023	27.78	38.74	0.42	6.4496
30	8	2023	27.58	38.37	0.38	5.8394
31	8	2023	26.24	39.05	0.19	5.8380
1	9	2023	27.14	38.24	0.13	5.7051
2	9	2023	26.49	37.88	1.06	5.6001
3	9	2023	24.54	38.61	0.02	6.3205
4	9	2023	27.31	39.29	0.18	6.9450
5	9	2023	24.75	40.11	0.03	7.1959
6	9	2023	24.80	38.90	1.24	6.1377
7	9	2023	26.67	36.28	2.39	5.7686
8	9	2023	24.70	38.07	0.00	6.2943
9	9	2023	26.81	39.83	0.00	7.0412
10	9	2023	25.11	40.30	0.00	7.0850
11	9	2023	27.06	39.73	0.00	6.9975
12	9	2023	27.82	39.35	0.00	6.8268
13	9	2023	25.68	40.05	0.00	7.5099
14	9	2023	25.90	38.16	0.00	6.0056
15	9	2023	25.73	41.07	0.00	7.5337
16	9	2023	26.24	40.44	0.00	6.3716
17	9	2023	27.64	39.63	0.00	7.0350
18	9	2023	24.60	39.63	0.00	7.1526
19	9	2023	26.46	39.91	0.14	7.1978
20	9	2023	28.47	40.86	0.05	6.9804
21	9	2023	29.14	41.26	0.01	7.5417
22	9	2023	26.17	39.77	0.00	7.0424
23	9	2023	28.21	40.03	0.00	7.0595
24	9	2023	29.02	40.39	0.01	7.2891
25	9	2023	28.88	40.80	0.04	7.5958
26	9	2023	28.80	41.57	0.00	6.8312
27	9	2023	28.42	39.65	1.00	7.0556
28	9	2023	28.18	39.08	0.45	6.1676
29	9	2023	28.43	40.28	0.00	7.2148
30	9	2023	28.36	41.49	0.02	7.5846
1	10	2023	28.46	41.42	0.00	7.4154
2	10	2023	29.62	41.60	0.00	7.5288
3	10	2023	29.98	41.65	0.20	7.4421
4	10	2023	29.83	41.39	0.05	7.0453
5	10	2023	29.22	40.98	0.02	7.1079
6	10	2023	28.70	40.68	0.00	6.9401
7	10	2023	28.96	40.52	0.00	6.5831
8	10	2023	29.74	37.79	0.67	5.9967
9	10	2023	26.46	40.92	0.00	6.6133
10	10	2023	27.69	42.07	0.00	6.6869
11	10	2023	28.91	40.22	0.00	6.3839
12	10	2023	29.41	39.54	0.00	6.7517
13	10	2023	28.05	40.94	0.01	7.4726
14	10	2023	28.80	40.95	5.95	7.2019
15	10	2023	26.00	37.70	3.34	5.9651
16	10	2023	26.51	37.84	0.88	5.7377
17	10	2023	26.54	37.62	2.80	5.8919
18	10	2023	25.57	37.08	0.48	6.3376
19	10	2023	24.84	39.57	0.00	7.0424
20	10	2023	27.39	40.96	0.04	7.5266
21	10	2023	28.25	41.32	0.10	6.8029
22	10	2023	29.20	40.63	0.01	6.1951
23	10	2023	26.02	35.70	24.07	5.3563
24	10	2023	24.99	32.57	5.60	3.6570
25	10	2023	23.96	35.83	0.00	5.2311
26	10	2023	25.69	37.55	0.00	6.5814
27	10	2023	24.96	38.49	0.00	6.8071
28	10	2023	25.43	38.24	0.00	6.5012
29	10	2023	26.89	37.56	0.00	5.9745
30	10	2023	25.86	39.35	0.02	6.6664
31	10	2023	26.66	39.80	0.01	7.0568
1	11	2023	26.19	39.30	0.00	5.8918
2	11	2023	27.41	39.86	0.01	6.9805
3	11	2023	28.32	40.36	0.04	6.6469
4	11	2023	28.49	38.88	0.22	6.1785
5	11	2023	27.61	37.97	2.61	5.5970
6	11	2023	27.04	37.33	7.48	3.9182
7	11	2023	25.24	34.78	9.18	5.0501
8	11	2023	25.89	33.67	3.04	3.7678
9	11	2023	24.68	36.61	0.58	5.3311
10	11	2023	24.46	36.71	0.37	5.4878
11	11	2023	25.35	37.17	0.84	6.0918
12	11	2023	24.69	38.82	0.63	6.6784
13	11	2023	25.36	39.90	0.12	7.2488
14	11	2023	25.28	40.80	0.00	7.4144
15	11	2023	27.22	40.33	0.11	6.6367
16	11	2023	27.32	40.71	0.03	6.3335
17	11	2023	28.60	38.74	0.02	6.3128
18	11	2023	27.97	39.79	0.00	6.2539
19	11	2023	27.70	35.44	0.28	5.9721
20	11	2023	27.44	39.22	0.81	5.9500
21	11	2023	27.57	36.93	4.90	5.5841
22	11	2023	25.00	30.39	10.16	4.0573
23	11	2023	24.09	28.50	13.20	2.9703
24	11	2023	24.10	34.21	0.00	5.5556
25	11	2023	24.66	36.70	0.00	5.9830
26	11	2023	24.92	36.40	0.02	5.7203
27	11	2023	24.38	37.20	0.03	5.5684
28	11	2023	23.78	37.01	0.03	5.8538
29	11	2023	25.16	37.34	0.17	6.1410
30	11	2023	25.28	39.12	0.47	6.6436
1	12	2023	25.72	38.82	0.14	5.8163
2	12	2023	25.47	38.36	0.05	5.7671
3	12	2023	26.43	37.43	3.97	5.4929
4	12	2023	25.25	34.73	3.45	4.6438
5	12	2023	25.28	31.01	1.80	4.3418
6	12	2023	25.69	35.90	0.21	4.4720
7	12	2023	26.35	35.70	0.83	5.2326
8	12	2023	25.50	36.72	0.57	5.3870
9	12	2023	25.94	37.52	0.47	5.7548
10	12	2023	26.33	37.17	39.13	4.4075
11	12	2023	25.47	31.56	2.12	3.6170
12	12	2023	24.45	33.64	0.04	5.0452
13	12	2023	24.56	34.70	0.07	5.1002
14	12	2023	24.33	33.54	1.78	3.8376
15	12	2023	24.39	34.11	0.41	4.0190
16	12	2023	22.92	35.60	0.50	5.2644
17	12	2023	24.69	33.95	1.00	4.5842
18	12	2023	24.68	31.64	0.16	3.8768
19	12	2023	23.58	35.73	2.95	5.2442
20	12	2023	25.15	35.80	6.39	3.9826
21	12	2023	23.31	35.74	2.48	4.7117
22	12	2023	25.09	33.09	0.00	5.0551
23	12	2023	24.43	37.69	0.00	5.9446
24	12	2023	25.14	38.31	0.07	6.3071
25	12	2023	25.15	38.90	0.02	6.3076
26	12	2023	26.86	38.90	5.31	6.5241
27	12	2023	25.94	32.22	9.94	3.5424
28	12	2023	25.25	34.45	2.21	4.5194
29	12	2023	25.51	36.67	0.93	5.1267
30	12	2023	25.54	34.20	3.77	4.4900
31	12	2023	25.00	28.31	0.89	3.0394
