Day	Month	Year	MinTemp	MaxTemp	Precipitation	ReferenceET
26	7	2017	21.14	35.60	0.00	6.2218
27	7	2017	20.53	35.94	0.00	6.1740
28	7	2017	23.57	35.89	0.00	6.2749
29	7	2017	23.30	36.20	0.00	6.1002
30	7	2017	24.04	36.03	0.00	6.4356
31	7	2017	23.06	36.09	0.00	6.3005
1	8	2017	23.86	36.74	0.00	6.3680
2	8	2017	22.80	34.79	0.00	5.5660
3	8	2017	23.49	37.23	0.02	5.5843
4	8	2017	24.05	37.15	0.05	5.6746
5	8	2017	24.36	36.79	3.76	5.3361
6	8	2017	23.48	35.76	2.23	4.6306
7	8	2017	24.48	36.70	0.20	5.2141
8	8	2017	23.95	37.19	0.01	6.0309
9	8	2017	23.68	37.88	0.09	6.4484
10	8	2017	22.26	37.36	1.32	5.9391
11	8	2017	23.64	37.17	1.04	5.3300
12	8	2017	24.62	36.93	0.22	5.5919
13	8	2017	24.14	37.88	0.00	6.3299
14	8	2017	24.41	38.69	0.03	6.3511
15	8	2017	23.36	38.80	0.06	6.3492
16	8	2017	24.25	37.54	0.01	5.5732
17	8	2017	22.76	38.23	0.00	6.0628
18	8	2017	24.10	38.78	0.00	6.4455
19	8	2017	24.86	39.00	0.00	6.5676
20	8	2017	26.29	37.12	0.23	5.7306
21	8	2017	24.47	38.34	0.80	5.4014
22	8	2017	23.67	37.67	1.92	5.7343
23	8	2017	25.46	38.28	0.16	6.2658
24	8	2017	22.88	37.23	0.00	6.5907
25	8	2017	24.88	36.98	0.00	6.2306
26	8	2017	24.44	38.52	0.00	6.9622
27	8	2017	24.20	38.60	0.01	7.0551
28	8	2017	25.31	38.87	0.00	6.8623
29	8	2017	24.56	39.15	0.00	6.6130
30	8	2017	23.55	39.75	0.00	7.1175
31	8	2017	23.95	40.04	0.00	7.2947
1	9	2017	24.68	39.09	0.00	6.0578
2	9	2017	26.72	38.57	0.05	6.5305
3	9	2017	25.47	38.42	0.00	7.2744
4	9	2017	23.65	37.53	0.00	7.1779
5	9	2017	22.84	37.22	0.10	6.7014
6	9	2017	23.90	38.34	0.00	7.1035
7	9	2017	26.02	38.02	0.00	6.6808
8	9	2017	26.24	39.14	0.00	6.8190
9	9	2017	25.97	39.44	0.00	7.3706
10	9	2017	26.16	39.21	0.00	7.4979
11	9	2017	25.29	39.26	0.00	7.4098
12	9	2017	24.88	37.96	0.00	7.3602
13	9	2017	24.13	37.54	0.00	6.8111
14	9	2017	25.71	38.81	0.00	7.2592
15	9	2017	27.49	39.33	0.00	7.5082
16	9	2017	24.88	38.75	0.00	7.5656
17	9	2017	25.12	38.61	0.00	7.3648
18	9	2017	25.97	39.11	0.00	7.3730
19	9	2017	26.87	39.99	0.00	7.5090
20	9	2017	25.53	40.04	0.12	7.3633
21	9	2017	26.60	39.64	0.13	7.2093
22	9	2017	26.49	38.39	0.11	6.9208
23	9	2017	26.38	38.90	0.00	6.9682
24	9	2017	26.61	39.02	0.00	6.7220
25	9	2017	27.07	38.85	0.09	6.8833
26	9	2017	25.47	39.26	0.05	7.2524
27	9	2017	25.59	39.43	0.02	6.9889
28	9	2017	26.02	40.11	0.00	7.2951
29	9	2017	28.58	40.27	0.24	7.3120
30	9	2017	27.61	38.57	0.23	6.7081
1	10	2017	27.70	40.22	0.00	7.3002
2	10	2017	26.67	39.84	0.00	6.7966
3	10	2017	27.38	38.23	0.00	6.7394
4	10	2017	26.91	40.24	0.16	7.1037
5	10	2017	29.21	40.72	0.00	7.4491
6	10	2017	28.83	39.89	0.00	7.2349
7	10	2017	27.84	39.13	0.00	6.6780
8	10	2017	28.10	38.77	0.00	6.2593
9	10	2017	26.88	36.71	0.00	5.7784
10	10	2017	26.61	37.51	0.00	5.7773
11	10	2017	26.76	39.41	0.00	6.0508
12	10	2017	28.05	38.36	0.03	6.3488
13	10	2017	27.81	40.11	0.00	6.3592
14	10	2017	29.09	38.90	0.00	6.4774
15	10	2017	28.29	39.13	0.09	6.2805
16	10	2017	27.41	37.83	0.72	6.0423
17	10	2017	26.82	40.23	0.10	6.6095
18	10	2017	27.46	39.59	0.10	6.6007
19	10	2017	27.15	37.99	0.76	6.2478
20	10	2017	26.27	39.82	0.03	7.3349
21	10	2017	27.34	39.65	0.00	7.1548
22	10	2017	28.52	40.42	0.00	7.6396
23	10	2017	27.23	39.76	0.06	6.9770
24	10	2017	26.77	40.91	0.01	7.1569
25	10	2017	28.81	38.73	0.26	5.9354
26	10	2017	27.79	35.95	1.72	5.8068
27	10	2017	26.57	32.59	0.25	4.6477
28	10	2017	24.81	38.89	1.33	5.9862
29	10	2017	26.97	39.26	0.08	6.2950
30	10	2017	26.33	39.20	0.86	5.2482
31	10	2017	23.38	26.86	25.30	2.1530
1	11	2017	22.68	32.43	0.06	4.3541
2	11	2017	24.47	35.18	0.06	5.3716
3	11	2017	24.66	34.24	1.17	5.1580
4	11	2017	24.89	35.22	0.10	4.8462
5	11	2017	24.67	37.76	0.01	6.1570
6	11	2017	26.40	36.38	0.02	5.8288
7	11	2017	25.25	34.28	8.01	4.7609
8	11	2017	24.96	31.83	25.33	4.1763
9	11	2017	24.16	33.52	1.18	4.4896
10	11	2017	24.80	34.70	1.10	5.3906
11	11	2017	24.87	31.13	5.41	4.7800
12	11	2017	23.52	33.18	0.13	4.6182
13	11	2017	25.50	31.99	0.22	5.0553
14	11	2017	24.33	30.88	4.33	3.5751
15	11	2017	23.68	30.77	2.31	3.4284
16	11	2017	23.05	29.45	4.44	2.7988
17	11	2017	23.08	32.25	0.94	4.3274
18	11	2017	23.31	33.29	5.35	4.9791
19	11	2017	23.92	30.77	10.84	2.7217
20	11	2017	24.16	33.27	0.02	5.2275
21	11	2017	23.58	35.07	0.15	5.4892
22	11	2017	24.16	34.13	0.92	4.7191
23	11	2017	24.41	32.01	0.49	4.0497
24	11	2017	24.38	32.54	8.31	4.0527
25	11	2017	22.83	30.69	3.72	3.8429
26	11	2017	23.42	34.01	5.07	5.2705
27	11	2017	24.39	34.10	1.20	5.4237
28	11	2017	24.16	35.65	1.26	5.6617
29	11	2017	25.19	34.66	0.86	5.5079
30	11	2017	24.53	30.24	0.50	4.0965
1	12	2017	23.74	29.39	0.35	3.9819
2	12	2017	23.03	36.15	0.00	5.4255
3	12	2017	25.21	36.24	0.32	6.1860
4	12	2017	24.36	38.19	0.04	6.9057
5	12	2017	25.18	38.71	0.00	6.9605
6	12	2017	26.04	38.30	0.00	6.4708
7	12	2017	25.95	35.30	8.20	4.7390
8	12	2017	23.00	26.77	42.35	2.9776
9	12	2017	22.25	32.31	7.43	4.3187
10	12	2017	23.65	30.92	0.82	3.4302
11	12	2017	23.54	31.23	0.06	4.2624
12	12	2017	24.04	29.20	1.89	4.6564
13	12	2017	23.89	29.84	13.62	3.3234
14	12	2017	22.58	26.75	38.95	1.6787
15	12	2017	21.83	29.46	2.41	3.6674
16	12	2017	22.51	28.12	8.36	2.2119
17	12	2017	22.64	29.40	7.86	3.3976
18	12	2017	22.37	29.06	11.31	3.2062
19	12	2017	21.77	27.85	16.95	2.6878
20	12	2017	21.69	30.56	0.23	4.0538
21	12	2017	22.40	31.10	0.11	4.6187
22	12	2017	22.37	31.92	0.07	4.8959
23	12	2017	23.92	28.12	0.31	3.0887
24	12	2017	22.76	27.68	1.25	2.1174
25	12	2017	22.73	28.45	1.05	3.4892
26	12	2017	22.60	30.57	0.06	4.2444
27	12	2017	21.96	31.20	1.67	3.9755
28	12	2017	23.17	26.72	4.26	3.3115
29	12	2017	22.51	30.28	0.26	4.1443
30	12	2017	23.87	31.49	1.39	4.1689
31	12	2017	22.73	31.91	0.25	4.8700
