date,tmax,tmin,prec,rs,rh,u2_obs,eto
2001-04-02,30.06,21.71,37.53,12.07,80.63,0.73,3.0209864523463197
2001-04-03,30.17,21.82,42.99,19.71,85.44,0.84,3.985665274447972
2001-04-04,29.3,22.63,17.0,15.47,87.04,1.19,3.268459857303726
2001-04-05,28.02,22.66,1.33,16.92,88.32,1.21,3.37329687270907
2001-04-06,30.15,22.44,1.16,16.75,85.5,1.6,3.5542360001838165
2001-04-07,30.64,22.19,1.37,20.47,84.33,1.41,4.180311517130711
2001-04-08,28.82,23.02,0.29,20.91,88.47,1.39,4.022914523781281
2001-04-09,29.58,21.45,2.15,19.9,83.78,1.02,4.002022734940492
2001-04-10,27.45,22.39,4.16,18.11,86.46,1.0,3.561146193993328
2001-04-11,27.44,22.52,4.68,14.66,86.45,1.14,3.0668036806667387
2001-04-12,29.71,21.81,13.09,20.1,82.8,0.84,4.083537244838359
2001-04-13,29.51,22.44,4.4,16.12,81.1,0.69,3.575216011584322
2001-04-14,29.85,22.36,8.95,14.98,83.01,0.91,3.347493964341955
2001-04-15,30.01,21.49,2.22,23.23,83.0,0.94,4.531628357595257
2001-04-16,30.0,22.75,15.51,17.21,84.26,1.07,3.6528345989800686
2001-04-17,30.13,22.63,8.16,18.17,84.29,1.27,3.796097149795466
2001-04-18,29.24,22.92,26.29,16.35,87.37,1.25,3.369155237860172
2001-04-19,27.76,23.29,37.6,15.93,90.67,1.43,3.1234899798557727
2001-04-20,27.93,22.61,25.72,11.33,87.83,0.91,2.5366650674704374
2001-04-21,30.02,22.75,29.58,17.67,84.02,0.53,3.7192817162088123
2001-04-22,28.3,22.78,4.31,19.29,86.41,1.02,3.769742523246626
2001-04-23,29.86,22.66,1.32,21.71,84.49,1.3,4.285360710239146
2001-04-24,29.67,21.16,1.32,23.74,83.57,1.9,4.510375725379107
2001-04-25,29.63,20.33,0.38,20.54,83.8,1.38,3.9956695552745933
2001-04-26,30.8,22.32,0.26,22.59,81.24,1.3,4.5644924794280985
2001-04-27,30.36,22.02,0.89,21.6,84.55,1.25,4.25565883661189
2001-04-28,29.53,22.79,4.58,14.92,89.59,1.83,3.0567024328833283
2001-04-29,29.57,22.05,0.97,20.11,87.69,1.62,3.869213411156755
2001-04-30,30.26,21.82,0.06,17.79,84.7,1.34,3.6617826494075367
2001-05-01,30.02,22.65,1.42,19.11,86.03,1.29,3.8306727454701703
2001-05-02,30.45,22.42,0.43,18.45,85.98,1.62,3.7471073131814716
2001-05-03,30.39,22.1,0.33,20.38,85.22,1.7,4.0391295659964515
2001-05-04,30.56,22.27,1.32,18.19,83.59,1.29,3.7880262080703484
2001-05-05,30.23,22.73,0.1,18.09,81.81,0.78,3.83380500873001
2001-05-06,30.92,24.4,0.38,16.52,80.69,1.06,3.7538807322569654
2001-05-07,29.62,22.94,2.71,20.45,89.06,1.03,3.898431661419951
2001-05-08,29.87,22.77,1.73,16.5,86.42,0.68,3.4055979935368033
2001-05-09,29.15,23.48,0.48,19.59,86.73,0.98,3.8404788565750327
2001-05-10,30.5,23.81,4.68,16.19,85.71,0.93,3.4587156876888767
2001-05-11,28.15,23.65,1.98,14.58,87.16,1.1,3.037738099937557
2001-05-12,30.14,22.27,0.35,19.14,85.19,1.08,3.82190753662097
2001-05-13,30.08,23.32,0.1,19.77,86.63,1.38,3.9115427894541086
2001-05-14,30.62,22.55,0.28,20.14,85.82,1.43,3.9888047947343384
2001-05-15,30.6,22.48,1.78,18.89,86.01,1.65,3.788508418173917
2001-05-16,30.42,21.74,0.41,15.36,86.03,1.57,3.2223516864331256
2001-05-17,30.75,21.86,0.47,21.14,84.02,1.22,4.161172928162657
2001-05-18,29.77,22.44,0.12,20.61,85.49,1.08,3.992413048636122
2001-05-19,29.42,21.92,0.47,19.32,86.96,1.17,3.7043910642254834
2001-05-20,30.23,22.0,10.35,18.36,84.48,1.05,3.7046929194022145
2001-05-21,27.57,22.35,25.49,10.82,91.6,1.5,2.2436117109791867
2001-05-22,28.66,21.58,6.74,17.98,84.66,0.92,3.523090438644445
2001-05-23,29.97,22.29,1.96,18.7,82.43,0.87,3.813315383152227
2001-05-24,29.35,22.73,0.16,16.95,85.12,0.99,3.449381970624842
2001-05-25,28.73,23.12,0.68,18.23,86.98,0.98,3.5477431400356045
2001-05-26,28.9,23.06,0.4,16.74,86.08,1.25,3.3701862503400646
2001-05-27,27.74,22.1,0.14,18.0,89.46,0.87,3.320264416740395
2001-05-28,29.61,22.26,0.55,17.59,85.85,1.21,3.501480217657956
2001-05-29,29.21,22.19,0.34,18.78,86.65,1.26,3.6137370716108195
2001-05-30,29.68,22.89,0.03,17.11,85.54,1.25,3.4718673095487405
2001-05-31,29.37,23.11,0.22,16.58,86.14,1.17,3.3641764003120844
2001-06-01,28.89,21.89,0.23,16.5,86.43,1.2,3.2619536252295807
2001-06-02,27.87,22.85,1.75,17.04,89.69,1.22,3.207892638393557
2001-06-03,29.11,21.26,1.95,17.14,84.64,1.41,3.396187106705391
2001-06-04,28.49,22.04,0.62,13.44,84.38,1.1,2.8944459717298545
2001-06-05,28.46,21.68,0.11,18.33,85.44,1.42,3.5083271839192887
2001-06-06,28.98,20.02,0.02,18.76,84.87,1.38,3.540506334287054
2001-06-07,29.54,22.0,1.18,17.55,85.58,1.61,3.4727109007227526
2001-06-08,28.79,22.09,0.91,16.38,86.3,2.09,3.242846356329205
2001-06-09,28.64,20.05,0.06,15.58,84.65,2.06,3.102093904793335
2001-06-10,29.46,20.28,0.23,17.96,83.34,1.69,3.5220400057037953
2001-06-11,29.57,20.46,0.06,20.23,83.83,1.96,3.826820601079951
2001-06-12,28.64,20.72,0.0,20.26,81.28,2.0,3.8590490696993394
2001-06-13,28.79,18.96,0.0,19.8,83.63,1.73,3.6482016727368047
2001-06-14,28.99,20.63,0.0,20.12,80.99,1.09,3.8680256412623404
2001-06-15,28.4,21.5,0.45,19.35,84.13,1.19,3.665804106253586
2001-06-16,29.5,20.88,0.1,20.23,82.75,1.67,3.8729413192182762
2001-06-17,29.98,20.2,0.0,20.79,83.32,1.61,3.9309421532111424
2001-06-18,29.57,20.6,0.0,21.14,79.94,1.07,4.07420702459472
2001-06-19,29.96,21.71,0.1,19.83,80.76,1.6,3.9555126345512632
2001-06-20,29.94,20.57,0.0,20.04,80.17,1.14,3.9456342801255775
2001-06-21,29.62,21.58,0.26,19.58,81.51,1.08,3.866012735407309
2001-06-22,29.91,21.42,1.63,15.86,81.6,0.9,3.3660685103267673
2001-06-23,29.39,22.3,7.35,12.45,83.72,1.34,2.821196807206133
2001-06-24,29.01,21.36,9.08,13.73,87.2,1.88,2.8179465664415857
2001-06-25,29.59,20.52,1.03,18.75,82.94,1.82,3.65423993243291
2001-06-26,29.69,21.39,0.14,20.16,80.35,1.68,3.978606959781484
2001-06-27,30.29,21.34,0.4,20.65,81.9,1.34,4.03766166898918
2001-06-28,29.47,21.33,0.8,18.96,84.85,1.47,3.6498721160292913
2001-06-29,28.73,22.04,2.62,12.28,87.67,1.68,2.6100200142999492
2001-06-30,29.29,21.36,0.45,20.23,83.88,1.88,3.846825385622856
2001-07-01,29.57,19.4,0.0,21.02,82.15,1.84,3.9317227511099806
2001-07-02,29.89,20.99,0.0,18.6,81.63,1.52,3.723856241547065
2001-07-03,30.41,21.59,0.0,19.49,80.95,1.23,3.9340107445758967
2001-07-04,28.69,21.22,0.02,17.33,85.08,1.57,3.3702718076783564
2001-07-05,28.44,21.74,0.0,17.98,87.05,1.42,3.4012628516868917
2001-07-06,30.46,21.38,0.0,20.4,81.72,1.83,4.032268815900543
2001-07-07,29.43,20.98,0.0,19.82,80.21,1.98,3.9095864348369833
2001-07-08,29.9,19.76,0.0,20.76,80.56,2.07,4.0000829390930415
2001-07-09,30.81,20.16,0.0,21.84,75.96,1.87,4.382871413235465
2001-07-10,30.73,20.11,0.0,20.63,78.92,1.46,4.1194550177628315
2001-07-11,31.47,21.42,1.1,19.74,76.84,1.44,4.186812002200432
2001-07-12,31.36,20.69,0.03,21.29,78.81,1.31,4.295411796449536
2001-07-13,30.59,20.68,1.41,16.78,79.71,1.0,3.589633723483782
2001-07-14,29.41,21.87,1.81,17.84,83.42,1.7,3.5844022414529078
2001-07-15,29.65,21.69,0.55,18.38,82.32,1.96,3.7060089676827985
2001-07-16,29.35,20.34,1.85,20.6,81.22,2.02,3.961740015411385
2001-07-17,30.58,20.1,0.03,19.81,78.49,1.92,4.026061659510305
2001-07-18,30.3,20.4,0.0,19.71,83.01,1.82,3.8574022858114474
2001-07-19,30.8,20.91,0.0,19.5,81.36,1.69,3.945526774876749
2001-07-20,30.95,21.2,0.0,18.75,81.03,1.86,3.8774883953926365
2001-07-21,31.25,21.39,0.0,19.79,80.93,1.8,4.061219422013736
2001-07-22,30.47,22.01,0.03,17.06,79.52,1.67,3.700630783541904
2001-07-23,31.18,22.24,0.01,16.33,78.42,1.35,3.6929038082500947
2001-07-24,31.36,21.58,1.44,18.5,74.07,1.65,4.138526082757402
2001-07-25,31.01,19.4,0.0,22.06,72.29,1.78,4.550173250625484
2001-07-26,31.02,19.19,0.0,21.67,72.08,1.61,4.500193148745201
2001-07-27,31.58,20.12,0.0,22.52,66.92,1.66,4.869057664957407
2001-07-28,30.62,18.47,0.0,22.12,62.84,1.43,4.7857784551064535
2001-07-29,31.43,17.56,0.0,23.52,71.2,1.25,4.73721835198003
2001-07-30,31.39,19.03,0.0,22.77,70.59,1.73,4.729674073970494
2001-07-31,32.05,20.29,0.0,23.76,63.59,2.13,5.19771841898571
2001-08-01,31.75,19.68,0.0,24.04,62.6,2.25,5.2081528294283554
2001-08-02,31.94,17.57,0.0,24.22,60.78,2.05,5.208497296793651
2001-08-03,31.0,17.34,0.0,24.39,63.5,2.3,5.049471809128635
2001-08-04,31.48,17.93,0.0,22.89,62.18,2.31,4.984146265549598
2001-08-05,31.37,16.89,0.02,24.24,60.33,1.84,5.151267842536248
2001-08-06,32.27,18.32,0.0,23.61,66.06,1.65,5.056493301622398
2001-08-07,32.54,18.15,0.0,24.64,60.95,1.86,5.366265287760419
2001-08-08,32.19,16.74,0.0,23.65,60.02,2.24,5.180134987070612
2001-08-09,32.47,19.59,0.0,24.15,62.07,1.93,5.340615635825872
2001-08-10,33.08,19.24,0.0,21.61,62.83,1.72,5.033232612553107
2001-08-11,33.63,20.37,0.0,21.45,56.57,1.51,5.317979581463788
2001-08-12,33.04,20.17,0.0,19.97,62.97,1.65,4.854470350050268
2001-08-13,33.3,20.61,0.0,22.53,62.51,2.37,5.259250751352386
2001-08-14,33.49,20.78,0.0,24.7,57.19,2.17,5.739492226784334
2001-08-15,33.61,19.79,0.0,24.42,58.53,2.31,5.634395471558455
2001-08-16,33.09,21.43,0.0,22.98,63.37,2.36,5.325511191860341
2001-08-17,33.97,20.11,0.0,24.42,58.7,2.24,5.690957168936119
2001-08-18,34.4,20.59,0.0,24.8,55.82,2.25,5.898489712219753
2001-08-19,34.41,20.42,0.0,23.39,55.54,2.52,5.719110543694317
2001-08-20,34.69,21.14,0.0,23.98,55.05,2.58,5.877434065107893
2001-08-21,34.68,22.67,0.0,22.27,57.37,2.15,5.64574233320166
2001-08-22,35.54,21.79,0.0,23.56,57.53,1.99,5.871095509003284
2001-08-23,35.36,21.11,0.0,23.41,55.76,2.33,5.861092971771118
2001-08-24,35.06,20.92,0.0,22.31,53.66,2.53,5.744308494492376
2001-08-25,35.2,19.74,0.0,22.05,55.35,2.15,5.627309714253145
2001-08-26,35.44,21.82,0.0,20.4,59.98,1.98,5.349591255550923
2001-08-27,35.54,21.83,0.0,20.18,61.99,1.9,5.260290685277581
2001-08-28,35.77,22.44,0.03,18.71,61.05,1.96,5.1255772719136905
2001-08-29,35.96,22.18,0.0,16.44,61.14,2.08,4.797128534706049
2001-08-30,35.08,23.25,0.59,18.88,61.7,2.25,5.106195237128528
2001-08-31,35.59,22.67,0.03,19.52,60.54,2.21,5.265873394026308
2001-09-01,34.73,22.38,0.0,18.22,61.7,2.24,4.952779254040126
2001-09-02,35.84,21.52,0.0,21.93,55.64,2.33,5.766506836163885
2001-09-03,35.46,21.64,0.0,20.08,56.78,2.12,5.438396711939397
2001-09-04,34.88,22.24,0.0,21.71,60.63,2.44,5.513213119030843
2001-09-05,37.76,22.76,0.0,18.11,54.27,1.89,5.501859852582542
2001-09-06,35.99,24.26,0.04,13.89,60.12,1.52,4.541239504366932
2001-09-07,36.31,24.63,0.07,17.48,58.64,1.63,5.185580490861982
2001-09-08,36.06,24.11,0.04,15.4,59.53,2.09,4.799480413316659
2001-09-09,37.34,24.7,0.0,19.84,54.33,2.29,5.798760579191763
2001-09-10,37.94,24.27,0.03,20.13,51.61,1.85,5.981013576894015
2001-09-11,37.95,24.71,0.04,18.04,52.98,1.77,5.636599329916224
2001-09-12,37.4,25.62,0.8,14.91,54.62,2.71,5.080544052077707
2001-09-13,36.62,23.86,0.31,19.28,57.89,2.44,5.499351829755883
2001-09-14,36.77,24.06,0.03,23.99,54.58,2.08,6.344778293804766
2001-09-15,36.91,24.37,0.01,20.82,53.36,1.73,5.942923120804448
2001-09-16,37.09,24.81,2.06,18.4,53.57,1.19,5.609178666484963
2001-09-17,36.9,23.73,1.1,12.91,55.22,1.31,4.672175425422856
2001-09-18,35.97,23.97,9.06,16.96,62.91,1.89,4.912622062217626
2001-09-19,33.75,22.52,5.87,15.05,67.78,3.03,4.2197458510649914
2001-09-20,35.03,21.62,0.2,20.63,60.78,2.8,5.382287850505872
2001-09-21,35.86,22.34,0.0,23.49,56.33,2.53,6.063666398700462
2001-09-22,35.9,23.53,0.03,19.09,55.33,2.38,5.5090072622305994
2001-09-23,37.48,22.84,0.0,20.68,50.71,2.11,6.031083188616221
2001-09-24,36.94,24.27,0.0,18.7,52.51,2.12,5.677406237245266
2001-09-25,37.36,23.84,0.0,16.53,51.9,2.2,5.402438497054057
2001-09-26,37.56,22.54,1.68,20.12,54.25,1.9,5.825118681695844
2001-09-27,38.34,24.03,0.84,21.03,56.03,1.96,6.032404794677485
2001-09-28,38.39,24.97,0.12,18.13,51.91,2.74,5.773305561470372
2001-09-29,36.62,25.34,4.35,14.27,56.35,2.22,4.870537084154747
2001-09-30,36.05,23.93,0.9,21.85,59.61,2.04,5.816826708593151
2001-10-01,37.46,23.71,0.13,21.64,52.4,2.1,6.159618625852888
2001-10-02,37.02,24.66,0.01,19.22,53.27,2.19,5.761602287021123
2001-10-03,37.66,24.14,1.3,21.42,51.68,2.05,6.190953418733253
2001-10-04,37.45,23.03,0.11,22.04,49.73,2.08,6.286530074111588
2001-10-05,37.82,23.19,0.0,21.12,50.58,2.17,6.16747708643899
2001-10-06,37.9,24.1,2.35,17.35,53.26,2.12,5.540074189868963
2001-10-07,38.25,24.0,0.86,19.44,56.44,2.0,5.7708351979392765
2001-10-08,37.92,24.98,0.59,18.63,55.77,2.29,5.674722232730743
2001-10-09,36.77,25.12,4.05,16.64,60.12,1.88,5.10032326607043
2001-10-10,37.68,23.67,2.05,17.95,57.65,2.03,5.430430120279855
2001-10-11,37.81,24.39,1.33,20.96,55.19,2.32,6.031568053328609
2001-10-12,37.63,24.15,0.91,15.68,55.34,2.14,5.182292296084856
2001-10-13,37.05,24.84,1.48,17.86,56.08,1.75,5.466786324291019
2001-10-14,35.14,24.92,0.3,15.87,60.5,1.43,4.840818577157207
2001-10-15,35.26,24.91,0.08,14.6,60.19,1.86,4.665403806789619
2001-10-16,37.15,25.22,0.02,20.44,55.43,1.61,5.91752857605844
2001-10-17,36.73,26.02,0.0,20.7,56.07,1.41,5.932846146738039
2001-10-18,37.36,25.72,0.08,17.44,55.11,0.98,5.498080396389846
2001-10-19,36.3,25.96,6.11,18.66,59.47,1.41,5.448321774599565
2001-10-20,29.0,24.78,8.17,9.67,78.27,1.18,2.827256188237691
2001-10-21,36.53,23.71,0.82,22.13,65.57,1.41,5.705386480327734
2001-10-22,37.22,25.66,0.16,18.29,60.37,1.21,5.417204213225715
2001-10-23,38.28,25.93,0.2,17.16,56.89,1.26,5.466069121745314
2001-10-24,34.11,26.11,20.24,17.0,67.39,1.48,4.724825082232971
2001-10-25,31.27,24.01,15.65,6.2,79.49,1.81,2.2861315624054686
2001-10-26,31.0,23.5,0.93,15.46,75.98,1.57,3.85073199394241
2001-10-27,33.53,22.82,3.98,20.39,68.49,1.57,5.029158677232736
2001-10-28,34.26,22.84,0.06,19.55,68.36,2.31,4.963173948491986
2001-10-29,34.41,23.65,0.0,18.16,67.56,2.19,4.821934454088037
2001-10-30,35.29,23.63,1.19,17.38,67.68,2.47,4.75783858178623
2001-10-31,36.33,24.54,0.63,19.01,63.42,2.31,5.30018785345945
2001-11-01,35.58,23.91,1.04,14.35,66.86,1.56,4.336255454515858
2001-11-02,32.78,24.18,6.25,16.07,72.76,1.44,4.201863470674837
2001-11-03,33.01,23.26,9.87,21.17,72.42,1.0,4.98792420629167
2001-11-04,28.38,24.54,0.92,20.5,79.12,1.84,4.389433156217583
2001-11-05,35.16,22.02,0.73,20.52,63.56,1.4,5.327669496680612
2001-11-06,35.76,23.2,0.12,21.43,63.71,1.42,5.56581426133666
2001-11-07,36.57,24.1,0.26,15.57,61.77,1.79,4.8177736755574925
2001-11-08,36.64,24.0,0.03,18.42,59.92,2.11,5.34315769850361
2001-11-09,35.98,23.4,3.94,19.72,60.95,1.74,5.42724139866143
2001-11-10,35.69,23.27,2.82,20.55,61.52,2.08,5.503425175361173
2001-11-11,36.07,23.57,0.3,19.53,61.89,1.92,5.376599193903784
2001-11-12,36.97,25.19,0.91,19.87,58.91,1.75,5.6835639977393795
2001-11-13,38.47,24.72,0.07,16.92,56.34,1.85,5.422428853147992
2001-11-14,34.08,25.41,0.4,19.6,61.9,1.87,5.303831814367765
2001-11-15,33.73,24.38,22.71,19.6,69.38,1.27,4.956818238866611
2001-11-16,32.84,24.66,1.61,18.17,74.85,1.45,4.47480876444387
2001-11-17,34.77,23.92,0.62,20.28,67.92,1.35,5.177077157723313
2001-11-18,34.12,25.08,7.66,18.58,68.23,1.46,4.897304744292453
2001-11-19,32.4,25.35,4.27,19.62,70.43,0.91,4.869448258327934
2001-11-20,34.32,24.73,2.35,18.25,68.31,1.1,4.840245958997602
2001-11-21,33.65,24.51,0.76,17.49,72.67,1.29,4.4950336400355635
2001-11-22,29.51,24.48,4.37,17.29,85.46,1.09,3.724843963517043
2001-11-23,31.98,23.37,17.66,16.81,77.53,1.13,4.044980272924421
2001-11-24,31.06,24.15,4.37,6.99,78.71,1.58,2.440931805984251
2001-11-25,31.71,23.4,19.85,17.25,77.45,1.26,4.100903960389519
2001-11-26,29.53,23.72,20.5,8.62,83.69,1.79,2.419792950956268
2001-11-27,30.72,22.33,3.82,17.99,81.31,1.39,3.962313810151062
2001-11-28,31.27,23.14,19.76,15.66,79.72,0.92,3.72888029351113
2001-11-29,28.26,23.05,22.43,12.85,86.59,1.72,2.8824441047602942
2001-11-30,30.0,22.24,2.6,15.49,82.95,0.99,3.4745755658241793
2001-12-01,30.8,22.79,0.07,19.69,79.02,1.33,4.330700431949302
2001-12-02,32.05,23.01,1.6,21.0,77.3,1.35,4.692841697576959
2001-12-03,29.5,23.66,14.36,5.62,87.05,1.7,1.801325272155024
2001-12-04,30.6,23.14,8.1,17.91,81.55,1.93,3.967437219852541
2001-12-05,31.46,21.99,0.74,18.16,79.97,1.57,4.06811995311329
2001-12-06,31.93,22.56,1.51,20.47,78.2,1.72,4.546582101886003
2001-12-07,32.94,23.02,0.09,22.11,75.75,2.24,4.988935051821732
2001-12-08,32.46,22.45,3.43,15.62,76.6,2.04,3.886207565964964
2001-12-09,29.71,23.84,4.07,15.18,82.41,1.5,3.492981161553809
2001-12-10,31.03,23.33,1.06,18.5,79.33,1.03,4.17519364091312
2001-12-11,31.28,23.28,4.86,19.58,83.02,1.59,4.222193305480229
2001-12-12,29.92,22.92,3.71,16.6,85.16,1.83,3.5800092980935028
2001-12-13,30.04,22.66,1.56,16.54,81.98,1.24,3.6876696194308805
2001-12-14,30.33,23.33,1.31,19.16,76.28,1.35,4.34147408911808
2001-12-15,32.55,22.99,0.78,19.14,73.15,1.51,4.588673808481893
2001-12-16,32.0,23.98,2.84,16.35,72.14,1.58,4.2043386014481
2001-12-17,30.94,24.21,3.23,17.92,79.11,1.59,4.127248123717261
2001-12-18,30.32,23.46,2.28,16.14,83.68,1.06,3.6083651604693228
2001-12-19,32.05,24.24,15.73,22.64,74.83,0.94,5.097092619224517
2001-12-20,31.68,24.12,2.49,11.8,77.32,1.39,3.2755805599741294
