date,tmax,tmin,prec,rs,rh,u2_obs,eto
2015-03-14,30.11,23.66,3.74,13.6,83.06,1.07,3.2391590782949247
2015-03-15,31.68,23.45,0.27,21.55,77.88,0.95,4.756924620320508
2015-03-16,31.51,24.34,0.29,17.19,77.14,0.99,4.131243538458871
2015-03-17,28.76,23.93,5.71,10.76,85.61,0.83,2.6484793910061115
2015-03-18,30.1,23.06,1.52,15.67,84.18,1.06,3.489909369756423
2015-03-19,26.7,22.58,13.28,17.67,88.47,1.22,3.435451599316715
2015-03-20,28.72,22.08,24.83,5.63,88.62,0.81,1.6978259847833177
2015-03-21,29.14,22.37,12.01,16.32,80.06,0.88,3.663546479093959
2015-03-22,30.66,20.51,2.77,17.07,79.01,0.69,3.824999996235208
2015-03-23,29.83,22.37,11.97,21.08,84.37,1.08,4.257541091183585
2015-03-24,29.86,22.8,2.31,13.17,83.27,1.27,3.1150716204566677
2015-03-25,30.64,22.95,4.97,15.67,80.79,0.83,3.6367762299862996
2015-03-26,30.28,23.03,4.51,20.93,80.39,0.66,4.432514546422984
2015-03-27,27.97,23.96,1.14,20.57,87.27,1.04,4.035708692023226
2015-03-28,31.84,22.56,0.58,19.54,81.85,1.43,4.246951422631469
2015-03-29,31.78,23.38,6.81,20.31,83.3,1.78,4.349639292540848
2015-03-30,30.83,23.24,14.9,19.0,85.95,1.64,3.974795598079161
2015-03-31,29.62,23.19,22.1,16.99,86.56,1.22,3.564761079962674
2015-04-01,29.55,23.08,10.34,19.89,85.87,0.89,4.02387168664151
2015-04-02,29.76,23.59,7.54,16.87,86.84,1.23,3.556679669225142
2015-04-03,30.29,23.42,1.3,19.59,83.27,0.88,4.129917475663885
2015-04-04,30.45,22.98,14.29,20.88,83.71,1.57,4.299018733298123
2015-04-05,30.7,22.66,16.78,18.51,85.62,1.27,3.863689994598572
2015-04-06,28.81,22.31,1.48,21.59,86.23,1.06,4.167408675143077
2015-04-07,31.24,22.15,2.37,18.87,78.16,0.95,4.1975686538569725
2015-04-08,30.08,23.32,9.28,20.03,83.68,1.0,4.152592331365335
2015-04-09,28.91,23.19,6.41,18.36,84.48,1.12,3.790639747457405
2015-04-10,29.26,23.21,5.88,16.05,87.75,1.18,3.339342764275073
2015-04-11,29.77,22.75,1.11,16.85,86.4,1.12,3.5175336949282863
2015-04-12,30.02,22.58,3.62,17.03,86.14,1.22,3.5590366814839154
2015-04-13,29.59,22.75,7.03,15.5,86.6,1.13,3.2917067814428695
2015-04-14,27.16,23.22,7.85,15.86,88.52,1.35,3.172356735252488
2015-04-15,30.02,21.73,3.12,18.09,86.51,1.32,3.6618615157970043
2015-04-16,30.48,22.71,2.55,19.14,85.14,1.32,3.940636596310358
2015-04-17,31.11,23.62,0.45,19.45,82.02,1.17,4.181836016030129
2015-04-18,31.79,24.02,0.2,19.26,80.07,1.11,4.28455443471178
2015-04-19,29.25,24.22,0.14,18.59,84.81,1.14,3.8576843663815246
2015-04-20,30.4,22.49,0.02,18.45,81.9,1.35,3.9264831782690615
2015-04-21,31.74,22.86,4.27,19.79,79.84,1.25,4.305962111668422
2015-04-22,31.15,23.31,1.38,18.32,81.46,1.47,4.002647269634969
2015-04-23,31.78,22.39,0.08,18.83,79.74,1.91,4.138936427574257
2015-04-24,30.25,23.18,7.5,17.24,83.43,1.77,3.7008961881060367
2015-04-25,29.98,22.79,3.61,18.98,84.88,1.38,3.8730369910540032
2015-04-26,30.95,22.11,2.11,14.9,84.29,1.4,3.3073560153366746
2015-04-27,28.77,23.35,0.34,18.73,87.39,1.18,3.6949193472773825
2015-04-28,32.01,21.34,0.08,20.11,80.29,1.68,4.263835285769933
2015-04-29,31.74,22.71,0.13,20.06,79.33,1.45,4.332590360854635
2015-04-30,30.19,23.39,2.9,17.75,84.23,1.19,3.738506207647004
2015-05-01,31.13,21.9,1.49,14.77,83.07,1.27,3.325816437910941
2015-05-02,31.26,22.06,5.61,17.53,80.04,0.88,3.8596055501466857
2015-05-03,29.35,23.28,3.13,7.23,77.45,0.67,2.4235553176357465
2015-05-04,29.57,21.72,2.11,16.05,82.54,1.67,3.4333743231871288
2015-05-05,31.78,22.5,0.15,17.51,78.15,1.32,3.96949555499168
2015-05-06,31.94,22.99,0.68,16.97,77.04,1.2,3.9584779404057793
2015-05-07,31.2,23.37,5.04,14.0,84.26,1.01,3.205762607718374
2015-05-08,30.09,23.83,2.33,16.73,84.4,1.42,3.571598919828346
2015-05-09,31.17,22.86,3.0,17.49,81.52,1.14,3.8094122743392163
2015-05-10,30.84,23.26,1.9,20.33,80.76,1.36,4.251587714678631
2015-05-11,32.46,22.53,0.01,17.66,77.5,1.19,4.0453682788636165
2015-05-12,31.38,23.35,0.0,18.1,77.96,1.22,4.054448313689602
2015-05-13,32.13,23.68,0.0,19.51,74.97,1.54,4.431889127055452
2015-05-14,33.76,22.41,0.0,21.49,71.26,1.72,4.912524761801643
2015-05-15,32.83,22.43,0.03,19.3,71.6,1.92,4.5043884510458625
2015-05-16,34.86,23.06,0.01,21.6,66.57,1.93,5.203762345030077
2015-05-17,35.26,23.46,0.0,21.94,63.21,1.71,5.41248507581555
2015-05-18,35.54,23.72,0.0,20.09,59.63,1.65,5.295711402935868
2015-05-19,33.85,23.73,0.01,20.14,65.35,1.17,4.964585228854348
2015-05-20,32.53,23.85,0.14,18.43,68.42,1.09,4.515882710992554
2015-05-21,33.2,24.36,1.14,15.55,71.56,1.51,4.050243711780781
2015-05-22,33.04,23.16,3.17,17.69,73.29,1.91,4.239715986340203
2015-05-23,34.49,23.1,0.31,17.82,70.44,1.69,4.464037898167507
2015-05-24,35.26,23.62,0.01,19.01,64.55,2.08,4.927563171402149
2015-05-25,35.27,24.83,0.0,18.78,61.51,1.41,5.047633969193325
2015-05-26,32.94,24.59,0.16,17.35,68.41,1.25,4.408783490219774
2015-05-27,33.44,23.92,0.26,16.08,76.66,1.44,3.923703357870943
2015-05-28,34.78,23.26,0.05,18.08,68.82,1.8,4.577665173373385
2015-05-29,35.46,22.94,0.0,17.1,63.3,1.5,4.673554272948047
2015-05-30,34.43,24.6,0.0,18.2,64.23,1.81,4.779850911789902
2015-05-31,35.19,23.82,1.48,19.82,64.33,2.11,5.036702969341961
2015-06-01,36.32,23.53,0.03,19.23,59.75,2.02,5.190500527973676
2015-06-02,36.51,24.3,0.21,19.6,56.81,1.49,5.385626090610988
2015-06-03,35.62,25.07,0.14,16.77,58.59,1.8,4.878225021373253
2015-06-04,36.21,23.49,0.01,19.03,59.17,2.14,5.163317616399765
2015-06-05,32.95,24.43,0.04,14.19,63.73,1.88,4.110486439316317
2015-06-06,36.12,23.97,0.32,19.42,57.28,1.41,5.286959253547446
2015-06-07,35.98,24.57,0.06,17.39,57.69,1.16,5.000047848027221
2015-06-08,32.91,25.39,0.18,13.9,63.13,1.72,4.1220933275424345
2015-06-09,31.8,24.4,0.04,11.13,63.37,1.71,3.6384596460169503
2015-06-10,35.9,22.86,0.0,20.2,58.36,1.15,5.2866305751594
2015-06-11,35.86,23.86,0.0,20.76,57.98,0.99,5.412439358190675
2015-06-12,34.15,23.35,0.0,20.11,54.33,0.98,5.255793109181909
2015-06-13,33.33,23.99,0.0,18.24,61.62,1.43,4.735337352590875
2015-06-14,36.18,23.93,0.0,18.1,58.99,2.04,5.038019877533581
2015-06-15,37.18,22.91,0.0,18.86,55.37,1.78,5.318857975554196
2015-06-16,37.64,24.56,0.0,20.66,51.66,1.91,5.787741932424078
2015-06-17,36.27,25.26,0.0,17.43,57.34,2.02,5.057247438449229
2015-06-18,36.47,24.97,0.0,19.98,53.73,1.99,5.533801899445592
2015-06-19,37.47,23.85,0.0,18.99,48.74,1.16,5.609966953930199
2015-06-20,36.49,25.12,0.0,19.76,49.32,2.23,5.644939076989376
2015-06-21,36.31,23.63,0.0,20.22,48.11,2.58,5.6638912669311505
2015-06-22,36.16,23.46,0.0,19.88,47.12,2.8,5.630067226066765
2015-06-23,36.2,22.76,0.0,20.3,49.68,2.11,5.583773378400313
2015-06-24,36.44,22.86,0.0,20.85,44.52,1.76,5.829872097905125
2015-06-25,34.46,24.73,0.5,15.47,55.16,2.27,4.703136401840433
2015-06-26,35.2,24.71,0.01,20.99,47.38,2.79,5.717956573589766
2015-06-27,36.01,23.97,0.0,20.21,44.14,2.55,5.763103756122474
2015-06-28,36.56,23.43,0.04,21.81,46.07,2.06,5.938938660512071
2015-06-29,35.96,24.52,0.05,18.59,47.76,2.04,5.473968516801251
2015-06-30,36.08,23.79,0.0,18.47,51.09,1.86,5.337111150584956
2015-07-01,33.68,25.16,0.0,17.09,52.98,1.84,4.950381601318584
2015-07-02,36.48,24.38,0.03,19.23,48.8,2.66,5.5690355913124465
2015-07-03,35.32,24.04,1.97,15.14,63.46,2.1,4.3939004495023894
2015-07-04,34.39,24.34,0.62,16.79,66.47,1.8,4.464057503007062
2015-07-05,34.98,24.06,1.23,14.04,59.31,1.87,4.377514579410215
2015-07-06,34.19,24.46,3.17,13.68,65.09,1.56,4.062135445437428
2015-07-07,35.71,24.07,1.97,17.6,64.04,1.51,4.764443042684381
2015-07-08,35.7,24.31,0.09,18.13,58.39,1.37,5.046282943111674
2015-07-09,36.55,24.26,0.0,19.73,53.17,1.91,5.513260003099094
2015-07-10,34.57,23.77,0.0,17.97,56.73,2.19,4.967861111254603
2015-07-11,36.09,23.11,0.0,17.37,54.36,2.11,5.077022725001939
2015-07-12,36.9,23.61,0.0,19.98,48.04,2.22,5.721683058564111
2015-07-13,36.38,22.54,0.0,20.18,52.56,2.12,5.51978344903784
2015-07-14,35.53,25.29,0.0,19.1,50.33,2.12,5.479446802863781
2015-07-15,37.06,25.29,0.0,22.45,39.4,2.91,6.352325999351883
2015-07-16,36.65,23.19,0.0,20.29,41.66,2.96,5.922775022108645
2015-07-17,36.88,24.64,0.0,22.17,41.25,2.68,6.237440252230096
2015-07-18,35.85,23.8,0.0,20.85,41.16,2.67,5.951324422120794
2015-07-19,36.98,23.1,0.0,22.47,39.65,2.6,6.276347240862406
2015-07-20,37.22,22.28,0.0,22.66,40.15,2.45,6.289424133595365
2015-07-21,37.68,22.87,0.13,20.15,42.1,1.88,6.008356031466718
2015-07-22,36.56,24.51,1.91,18.12,51.56,1.68,5.394218543584664
2015-07-23,37.22,22.97,0.18,17.66,43.58,2.1,5.61999477542665
2015-07-24,37.52,23.47,0.01,18.92,42.5,1.8,5.858693604428627
2015-07-25,37.02,24.7,0.0,18.03,44.12,1.72,5.689611726210804
2015-07-26,37.58,24.4,0.09,19.19,42.7,1.91,5.929195667832739
2015-07-27,37.94,24.21,0.01,19.53,39.18,2.01,6.113255822875149
2015-07-28,37.06,25.06,0.0,17.52,45.87,2.04,5.592187268370992
2015-07-29,37.97,25.41,0.0,20.05,41.61,2.59,6.156975556179983
2015-07-30,37.58,24.94,0.0,20.98,37.84,2.81,6.327811587102034
2015-07-31,36.91,25.54,0.0,22.75,37.64,2.82,6.503665021559417
2015-08-01,37.3,24.12,0.0,22.76,37.09,2.9,6.511610654788029
2015-08-02,37.21,22.67,0.0,23.29,35.84,2.53,6.550943274916386
2015-08-03,38.26,23.98,0.0,23.44,37.77,2.25,6.689091713159972
2015-08-04,38.08,23.26,0.0,22.52,35.62,2.34,6.595590223380565
2015-08-05,38.9,23.21,0.0,21.63,34.25,2.28,6.624132770616121
2015-08-06,38.25,22.7,0.0,21.7,35.51,2.23,6.517965143988005
2015-08-07,37.8,23.17,0.0,19.89,41.68,2.34,6.087777922604238
2015-08-08,37.94,24.82,0.02,22.18,34.65,2.42,6.637941323119627
2015-08-09,36.75,23.36,0.53,21.03,37.96,2.48,6.246459415508448
2015-08-10,37.98,22.74,0.01,23.69,34.62,2.36,6.766619356955396
2015-08-11,37.63,23.46,0.0,22.73,36.83,2.96,6.588051379588516
2015-08-12,37.08,24.27,0.0,24.17,35.38,3.23,6.767904251693013
2015-08-13,36.95,21.17,0.0,24.74,34.03,2.76,6.752685983105417
2015-08-14,37.03,22.62,0.0,24.49,35.72,2.81,6.746626098597472
2015-08-15,37.67,22.51,0.0,22.97,38.04,2.56,6.583253496433266
2015-08-16,38.97,24.85,0.0,24.02,35.7,2.83,7.000206938527617
2015-08-17,38.09,24.06,0.0,24.61,34.1,2.86,6.987285919754885
2015-08-18,38.86,23.49,0.0,24.64,33.97,2.34,7.071879005414207
2015-08-19,39.39,24.85,0.0,24.38,31.19,2.27,7.210699915696973
2015-08-20,38.25,23.48,0.0,22.56,34.56,2.29,6.750644641647845
2015-08-21,39.2,25.48,0.0,21.6,36.86,1.82,6.740391592851057
2015-08-22,39.3,25.36,0.0,20.48,38.52,2.18,6.558225386495896
2015-08-23,39.84,25.8,0.0,21.7,38.36,1.81,6.801503621827575
2015-08-24,40.07,24.5,0.02,18.34,37.39,1.99,6.379211677651409
2015-08-25,38.96,27.18,0.0,16.64,41.43,2.48,5.976266314606781
2015-08-26,38.35,26.04,0.0,21.75,43.72,2.67,6.521019380388752
2015-08-27,39.22,26.67,0.0,22.76,39.86,1.58,6.889398545799429
2015-08-28,38.79,28.16,1.77,15.44,41.38,1.53,5.836010686499753
2015-08-29,38.03,25.86,0.97,18.92,48.54,2.54,5.936155867660869
2015-08-30,38.67,26.98,0.0,20.24,39.05,2.84,6.538712674328795
2015-08-31,38.39,24.41,0.0,20.99,39.39,2.19,6.517505622593188
2015-09-01,38.43,24.81,0.0,17.99,39.52,1.76,6.13688201476805
2015-09-02,39.82,25.63,0.04,22.44,37.01,1.33,6.981231052438439
2015-09-03,38.6,26.68,1.52,17.75,46.16,1.93,5.946795234482553
2015-09-04,40.08,27.29,0.0,18.61,40.75,2.21,6.422489038781466
2015-09-05,39.81,27.53,0.0,20.01,41.5,2.33,6.585397732973856
2015-09-06,39.98,26.97,0.0,15.88,40.18,2.79,6.040801368360975
2015-09-07,38.43,26.93,0.0,18.31,42.54,2.59,6.16314478938197
2015-09-08,39.4,26.6,0.0,18.95,40.39,2.55,6.410525670904683
2015-09-09,39.17,26.16,0.0,24.72,38.07,2.8,7.242032248253911
2015-09-10,39.63,26.24,0.0,23.55,38.5,2.9,7.129134139601079
2015-09-11,38.98,25.84,0.0,21.35,38.45,1.84,6.7492139171943775
2015-09-12,40.92,25.94,0.0,22.5,33.88,1.6,7.251987258067498
2015-09-13,40.94,27.82,0.0,16.56,34.36,1.77,6.486219027238114
2015-09-14,40.26,27.25,0.0,21.45,35.77,2.44,7.03323077088522
2015-09-15,40.19,27.87,0.12,23.28,33.35,3.1,7.364338508331782
2015-09-16,39.85,27.3,0.1,23.81,32.14,2.9,7.410473340030551
2015-09-17,39.99,27.4,0.0,23.6,31.3,2.53,7.425442389674777
2015-09-18,40.05,27.32,0.0,24.57,29.3,3.05,7.601469388239653
2015-09-19,39.74,27.92,0.0,23.31,33.83,2.27,7.326298407485778
2015-09-20,40.35,28.52,0.0,20.82,35.06,2.49,7.038844660304687
2015-09-21,39.98,27.51,0.0,18.35,37.72,2.59,6.539912441118878
2015-09-22,39.9,27.98,0.0,19.38,37.9,2.57,6.690246802471877
2015-09-23,40.28,26.68,0.08,21.56,36.9,2.68,7.028186730591129
2015-09-24,39.4,28.27,1.04,19.39,36.19,2.57,6.715246553607901
2015-09-25,39.72,27.17,0.13,23.8,38.28,2.73,7.268670564683493
2015-09-26,39.54,27.47,0.12,22.94,38.4,2.19,7.138522345017518
2015-09-27,40.11,27.84,0.01,22.95,37.01,2.22,7.254684656512704
2015-09-28,39.35,28.67,0.3,21.95,37.73,2.59,7.049712638936524
2015-09-29,38.93,27.58,0.03,22.77,40.08,2.51,7.015825216676645
2015-09-30,40.74,28.57,0.0,16.33,34.57,2.6,6.486671986977065
2015-10-01,39.41,27.58,0.0,20.41,37.99,2.49,6.793192881171209
2015-10-02,39.44,27.79,0.0,25.06,37.58,2.87,7.478132405712972
2015-10-03,40.94,26.54,0.0,24.19,35.1,2.25,7.538827264199488
2015-10-04,41.82,27.6,0.0,25.01,33.77,1.75,7.82540193705982
2015-10-05,42.02,28.52,0.67,24.02,36.47,2.3,7.675082498527662
2015-10-06,39.96,28.22,0.51,16.03,40.22,2.87,6.155533506272183
2015-10-07,39.88,28.92,1.22,19.26,40.01,2.71,6.661036499726974
2015-10-08,37.85,28.19,1.79,16.19,47.82,2.17,5.710110402561205
2015-10-09,38.93,27.18,0.04,19.38,45.2,2.45,6.35114874239613
2015-10-10,39.21,27.69,0.0,23.32,41.05,2.58,7.120532977688075
2015-10-11,40.16,28.99,0.0,24.95,35.51,2.56,7.656725116703926
2015-10-12,40.17,29.05,0.0,20.63,34.93,2.67,7.0616157602600085
2015-10-13,40.62,28.8,0.0,23.76,34.27,2.94,7.56079151325524
2015-10-14,39.76,28.26,0.0,22.7,34.83,2.82,7.287849156159706
2015-10-15,40.42,29.81,0.34,21.91,35.24,2.75,7.291778346848358
2015-10-16,40.25,28.09,0.08,24.33,32.94,2.69,7.608437198265378
2015-10-17,40.06,27.1,0.9,25.34,31.84,2.3,7.713386874363922
2015-10-18,40.12,27.72,1.27,24.21,37.39,1.99,7.454533163880046
2015-10-19,39.21,28.28,0.45,18.6,39.7,2.31,6.500358391905291
2015-10-20,38.98,27.43,0.0,19.6,40.04,2.33,6.583643617119628
2015-10-21,40.78,28.23,0.0,24.8,38.39,1.89,7.610064208287082
2015-10-22,42.23,28.7,0.01,14.31,35.29,2.46,6.3191193548422255
2015-10-23,41.0,28.41,10.81,19.98,42.7,2.56,6.778361445469935
2015-10-24,37.55,25.55,2.17,22.8,59.58,2.57,6.204540411869225
2015-10-25,37.54,25.51,3.62,22.8,56.96,2.39,6.289259194015538
2015-10-26,37.16,25.28,0.46,18.49,54.66,1.82,5.648273948352708
2015-10-27,38.0,26.02,0.35,21.35,55.25,1.85,6.182711333950594
2015-10-28,38.57,25.94,0.63,18.76,52.09,1.74,5.934247783977959
2015-10-29,38.78,26.93,0.11,18.59,49.48,1.42,6.059308849630186
2015-10-30,36.87,27.66,3.35,19.69,52.19,1.96,5.998193107715525
2015-10-31,30.1,25.28,6.15,17.64,73.96,1.92,4.285343097298008
2015-11-01,36.13,24.28,0.66,19.24,65.33,1.67,5.237737613404897
2015-11-02,37.15,25.1,2.72,20.89,57.64,1.81,5.906574368463109
2015-11-03,36.08,26.12,8.32,19.38,63.74,1.65,5.394747771940305
2015-11-04,35.77,25.0,3.86,19.87,62.7,1.85,5.437265445911505
2015-11-05,33.69,25.76,0.09,20.84,58.91,1.44,5.587234751235521
2015-11-06,37.49,23.34,0.01,20.36,54.01,1.46,5.915540943000588
2015-11-07,36.5,24.67,0.0,17.77,58.28,1.08,5.318485396059433
2015-11-08,36.48,25.37,0.0,16.49,55.68,1.34,5.245257723073986
2015-11-09,36.88,25.86,0.5,19.75,57.36,1.68,5.742456728594522
2015-11-10,37.59,25.85,0.91,17.05,52.71,1.82,5.553330638400932
2015-11-11,39.17,25.91,0.01,23.21,45.96,2.1,6.885515033014664
2015-11-12,40.44,26.34,0.08,19.74,40.92,1.5,6.676532267742021
2015-11-13,40.71,27.93,0.01,24.24,38.62,1.9,7.495870722847469
2015-11-14,40.19,28.02,0.5,20.26,41.41,3.13,6.767041570372782
2015-11-15,39.88,26.96,0.03,22.22,40.07,2.78,7.030675966975292
2015-11-16,39.92,27.66,0.0,22.84,37.65,2.56,7.2207934380624685
2015-11-17,37.82,29.4,0.0,13.32,43.54,2.36,5.489687325060482
2015-11-18,38.6,27.08,0.23,18.82,46.16,1.94,6.199526494471669
2015-11-19,39.96,27.43,0.07,20.77,41.27,1.31,6.801744572869965
2015-11-20,40.14,28.76,0.0,14.96,39.81,1.94,6.0457151350707
2015-11-21,39.87,28.87,0.0,18.79,41.51,2.3,6.537781161579119
2015-11-22,39.6,28.75,0.05,20.59,38.41,2.36,6.878465888778835
2015-11-23,40.02,29.1,0.38,23.91,37.51,1.74,7.443544817630927
2015-11-24,34.63,26.97,3.79,10.78,55.44,1.54,4.306826233197708
2015-11-25,38.26,26.38,0.6,18.11,54.11,1.14,5.734474479691194
2015-11-26,37.88,26.09,0.48,19.74,56.43,1.19,5.864536736804639
2015-11-27,39.4,27.44,0.0,20.48,46.88,1.71,6.512496798155126
2015-11-28,40.41,28.03,0.16,20.52,41.8,1.87,6.807894824134628
2015-11-29,39.8,28.56,0.07,22.91,40.93,2.21,7.154093608726958
2015-11-30,40.87,28.66,0.0,24.67,33.21,3.08,7.722890269095302
2015-12-01,41.44,27.64,0.0,25.5,32.92,3.01,7.871171912626621
2015-12-02,40.09,29.33,0.0,21.58,36.95,2.07,7.130765017400754
2015-12-03,36.26,29.38,0.0,16.22,46.45,1.63,5.691783447254087
2015-12-04,38.28,27.91,0.0,17.38,45.86,2.54,5.987790064066227
2015-12-05,36.5,28.01,0.09,15.55,45.72,1.68,5.584312500995132
2015-12-06,35.84,27.42,0.15,17.13,48.81,1.67,5.626054031489042
2015-12-07,36.39,27.78,0.04,17.61,48.2,2.11,5.777001881942252
2015-12-08,39.65,26.68,0.13,22.76,43.12,2.44,6.971671393187411
2015-12-09,39.81,27.21,0.17,20.64,38.94,2.2,6.82583569300456
2015-12-10,38.77,28.37,0.12,15.21,45.31,1.87,5.7320509534613535
2015-12-11,38.51,26.55,0.24,18.4,49.3,1.81,5.984740991488804
2015-12-12,39.51,27.31,0.1,18.95,45.14,2.55,6.338131083246437
2015-12-13,40.5,27.81,0.01,17.64,37.51,2.53,6.526175581065257
2015-12-14,38.29,29.12,0.09,18.53,40.16,1.99,6.409215259127941
2015-12-15,36.96,28.55,0.26,17.52,44.4,1.93,5.97853701921617
2015-12-16,37.13,27.64,0.98,19.02,42.91,1.95,6.227111727163488
2015-12-17,36.76,26.87,0.96,16.11,47.05,2.3,5.591792565992138
2015-12-18,38.29,26.05,4.11,19.25,53.05,2.17,5.940606768568843
2015-12-19,36.28,26.87,1.53,14.92,57.24,1.81,4.964597430689794
2015-12-20,34.58,26.1,8.06,17.97,62.78,1.31,5.077637911407108
2015-12-21,33.82,24.3,6.59,15.28,73.47,1.52,4.106138264967052
2015-12-22,34.09,25.59,1.83,18.42,68.28,1.31,4.884274405089445
