date,tmax,tmin,prec,rs,rh,u2_obs,eto
2011-03-01,27.94,22.2,8.8,7.29,85.43,1.43,2.0774778658884223
2011-03-02,28.02,22.3,28.43,21.63,85.49,0.69,4.202360435607386
2011-03-03,28.25,22.78,6.5,18.47,86.67,0.54,3.726049665394843
2011-03-04,30.39,21.8,11.93,16.49,84.42,0.94,3.5847001482394343
2011-03-05,28.97,23.14,0.89,16.77,87.32,1.21,3.4960102010210705
2011-03-06,28.83,21.75,10.64,21.75,87.32,1.19,4.179113832852762
2011-03-07,29.73,23.07,15.77,16.62,85.54,0.75,3.5756147885684664
2011-03-08,25.93,22.93,2.44,16.45,92.05,1.29,3.1154756806515373
2011-03-09,29.43,21.92,0.96,15.94,86.4,1.0,3.375968736973366
2011-03-10,29.13,22.45,4.18,17.38,85.93,1.12,3.617231685519273
2011-03-11,28.15,22.5,11.93,16.08,87.84,1.05,3.300393307502155
2011-03-12,28.19,21.7,26.37,16.66,90.51,1.38,3.256468658123051
2011-03-13,27.46,22.0,14.11,12.62,89.85,1.94,2.6588268867141758
2011-03-14,29.11,21.44,0.72,21.28,85.87,1.86,4.152972850244618
2011-03-15,29.97,21.76,4.07,17.61,85.47,1.18,3.682019446342147
2011-03-16,29.2,23.29,9.73,16.41,90.09,1.31,3.3440077144835336
2011-03-17,26.89,22.27,11.48,20.58,88.69,1.61,3.850935428276854
2011-03-18,30.81,20.8,0.2,23.54,81.97,0.73,4.7080127694139025
2011-03-19,30.36,22.85,0.0,20.89,83.87,1.28,4.313274251237246
2011-03-20,30.68,23.04,7.45,19.5,82.58,1.23,4.173258678719401
2011-03-21,27.12,23.12,3.32,19.3,89.27,1.07,3.6922752513581347
2011-03-22,29.86,22.74,6.51,20.12,86.54,1.34,4.05663998308472
2011-03-23,29.56,22.25,9.65,18.35,86.84,1.35,3.7313466469246204
2011-03-24,30.45,21.88,2.44,21.02,84.24,1.13,4.268742147953083
2011-03-25,30.31,23.14,0.14,18.36,85.95,1.5,3.84664152050175
2011-03-26,30.04,22.63,2.96,19.19,86.8,1.42,3.9030188212946464
2011-03-27,29.25,23.3,14.76,17.19,87.68,1.23,3.5452243203895657
2011-03-28,28.62,23.62,6.88,16.9,87.89,0.97,3.4721337040322435
2011-03-29,29.71,22.84,1.52,21.68,85.8,1.42,4.304621503771942
2011-03-30,28.57,22.61,0.58,17.86,87.12,1.14,3.5956136109543197
2011-03-31,31.11,22.65,0.65,19.51,85.56,1.25,4.057208561348331
2011-04-01,30.53,22.21,0.77,18.78,86.97,1.56,3.833166711329901
2011-04-02,30.51,22.48,9.02,19.89,82.58,1.0,4.1709843403660845
2011-04-03,28.28,23.83,18.34,21.03,84.59,1.19,4.194250834591318
2011-04-04,30.61,23.22,11.11,18.51,82.96,0.7,3.983221824062188
2011-04-05,30.07,22.47,11.51,16.08,87.35,1.19,3.3803866271877565
2011-04-06,28.67,22.46,15.37,11.76,86.27,1.32,2.706613025778068
2011-04-07,30.04,22.55,10.0,16.93,85.57,0.68,3.575509759756358
2011-04-08,29.47,23.02,3.59,16.69,84.6,1.2,3.561817182260535
2011-04-09,30.0,22.03,0.68,17.57,85.12,0.94,3.6605569559260704
2011-04-10,27.8,21.62,9.31,17.3,88.51,1.43,3.3558389510841065
2011-04-11,29.95,21.88,9.31,19.12,85.88,1.07,3.8512710170689055
2011-04-12,28.49,22.48,3.34,18.68,85.82,1.0,3.7251066678102367
2011-04-13,28.98,22.99,4.32,16.08,87.27,1.08,3.332788579351408
2011-04-14,30.12,22.72,3.53,16.66,87.21,1.19,3.469513316386823
2011-04-15,29.83,22.84,5.96,18.78,84.78,1.47,3.8668372829356654
2011-04-16,30.41,22.04,0.73,20.3,82.61,1.48,4.167257814686277
2011-04-17,28.56,23.13,0.08,18.27,86.35,1.49,3.667641781903984
2011-04-18,29.62,22.69,2.76,19.08,86.65,1.08,3.8176422890969945
2011-04-19,28.69,23.03,11.45,15.09,89.72,1.47,3.0663801901180556
2011-04-20,28.33,22.76,6.26,16.05,87.62,1.03,3.257756635082962
2011-04-21,30.07,22.41,2.2,21.83,82.84,0.9,4.366067492937703
2011-04-22,29.67,22.5,3.07,16.14,84.95,0.97,3.424166535356598
2011-04-23,29.83,23.13,16.22,15.27,86.45,1.07,3.2678780866890715
2011-04-24,26.62,22.58,16.48,17.63,92.5,1.61,3.20846035211716
2011-04-25,28.91,22.13,4.77,17.84,86.38,0.88,3.5564034554365143
2011-04-26,29.31,22.2,2.79,15.23,85.85,1.05,3.2163110603688922
2011-04-27,30.09,22.78,0.8,18.37,84.1,1.41,3.810277941940902
2011-04-28,27.7,22.45,1.0,12.29,86.97,0.96,2.6814017237668324
2011-04-29,30.09,22.13,1.43,22.0,81.28,1.01,4.401026055851979
2011-04-30,29.06,23.02,0.57,17.73,83.37,0.84,3.682531408081834
2011-05-01,29.57,22.57,7.02,21.75,86.63,0.87,4.168649157594333
2011-05-02,29.48,23.17,7.56,14.86,89.35,1.3,3.0600195811432953
2011-05-03,29.47,23.56,4.61,19.25,90.26,1.28,3.7091033060809506
2011-05-04,29.68,23.51,6.17,14.13,88.74,1.07,2.9901717931394836
2011-05-05,28.29,23.61,12.66,14.43,91.43,1.25,2.872500778429798
2011-05-06,27.42,23.13,30.95,15.36,92.95,1.27,2.8946506769329785
2011-05-07,29.29,23.34,6.1,17.79,88.99,1.23,3.5005057042603127
2011-05-08,29.9,22.23,0.03,21.54,85.9,1.69,4.143632874462985
2011-05-09,29.81,20.85,0.0,22.86,84.71,1.64,4.286700013563611
2011-05-10,30.27,21.84,0.0,20.32,85.73,1.59,3.969891858696514
2011-05-11,29.8,23.05,0.15,17.1,86.34,2.07,3.498216313686946
2011-05-12,29.61,23.5,4.58,16.69,86.88,1.67,3.4241840279465277
2011-05-13,29.93,23.0,9.78,17.45,86.11,1.01,3.5586949008295523
2011-05-14,27.83,22.69,5.7,13.6,89.38,1.1,2.7573639283103466
2011-05-15,27.96,22.11,2.25,18.53,88.48,1.2,3.4702415838991167
2011-05-16,29.06,22.69,0.22,16.53,85.48,0.54,3.376516572325249
2011-05-17,26.71,22.68,1.08,14.98,91.1,0.96,2.834211110302974
2011-05-18,29.37,22.33,15.8,15.06,88.3,0.94,3.0578328916632276
2011-05-19,26.21,22.7,12.88,14.5,93.22,1.45,2.66515032984323
2011-05-20,29.35,21.02,1.53,16.39,88.34,1.77,3.1910928474796028
2011-05-21,29.32,22.15,0.49,18.68,87.56,2.09,3.5915160460979627
2011-05-22,28.76,20.62,0.0,22.56,84.5,2.3,4.114389765147088
2011-05-23,28.34,20.05,0.0,21.5,84.76,1.69,3.899217282722462
2011-05-24,29.94,21.54,0.05,18.93,86.26,1.54,3.6753331491598176
2011-05-25,30.04,22.31,1.6,17.73,87.6,2.04,3.494595034454244
2011-05-26,29.6,21.95,0.09,21.14,87.33,2.0,3.9492921588206795
2011-05-27,30.2,21.67,0.0,19.84,84.87,1.3,3.86926299583444
2011-05-28,29.64,22.77,0.0,19.13,86.91,1.47,3.713175471870887
2011-05-29,29.81,21.94,0.01,19.7,86.72,1.65,3.769687868220133
2011-05-30,29.45,20.85,0.0,19.73,87.15,2.03,3.6796013361607156
2011-05-31,29.11,21.68,0.0,18.22,85.97,2.05,3.523767991931618
2011-06-01,29.51,20.26,0.0,17.8,86.75,2.0,3.39816035926742
2011-06-02,29.17,20.31,0.0,19.21,86.53,1.61,3.5782073405747874
2011-06-03,29.54,20.42,0.0,21.52,85.33,1.53,3.963141178284839
2011-06-04,29.97,21.21,0.0,21.44,83.59,1.45,4.079133493075097
2011-06-05,30.24,21.07,0.0,21.08,83.4,1.14,4.046223970090254
2011-06-06,29.63,21.43,0.0,21.04,84.94,1.57,3.963215677458186
2011-06-07,29.18,21.5,0.0,19.81,86.04,1.97,3.7268439915777645
2011-06-08,29.73,20.43,0.0,22.32,85.86,1.73,4.062466995462904
2011-06-09,30.37,20.13,0.0,21.39,84.55,1.42,4.007539081551527
2011-06-10,29.6,21.65,0.0,17.86,84.79,1.57,3.5278864104423784
2011-06-11,30.36,20.12,0.0,20.74,84.91,1.7,3.9022032750178597
2011-06-12,30.03,22.01,0.0,18.62,86.25,1.79,3.627163256089207
2011-06-13,30.0,22.2,0.0,19.76,84.47,1.94,3.8554470702744323
2011-06-14,29.37,20.92,0.0,21.53,85.41,1.66,3.959481102318165
2011-06-15,29.04,20.68,0.0,22.3,83.92,2.02,4.071501798298786
2011-06-16,28.94,18.9,0.0,22.08,81.57,2.37,4.012272442831473
2011-06-17,28.84,19.38,0.0,21.68,82.21,2.1,3.9571761340777685
2011-06-18,29.98,20.82,0.0,20.87,83.24,1.45,3.975129403327465
2011-06-19,30.38,22.2,0.01,19.53,83.76,1.29,3.868960908083493
2011-06-20,30.16,21.89,0.11,14.76,84.17,1.74,3.151315354951069
2011-06-21,29.47,20.79,0.05,16.03,83.62,1.86,3.2667048891186767
2011-06-22,29.8,21.5,0.0,21.0,83.66,1.52,4.00053237669177
2011-06-23,29.88,20.79,0.0,20.1,83.86,1.53,3.8397898094148832
2011-06-24,29.86,21.45,0.01,17.11,85.39,1.84,3.4028757168342985
2011-06-25,30.1,21.82,0.4,14.91,84.65,1.65,3.148982189878504
2011-06-26,30.08,22.91,0.24,16.28,79.62,1.26,3.566603791239183
2011-06-27,30.28,21.47,0.0,19.52,79.58,1.11,3.963508939829972
2011-06-28,30.54,21.05,0.0,20.81,83.56,1.58,4.010962935998872
2011-06-29,29.81,21.26,1.49,17.21,83.95,1.5,3.4579506256291195
2011-06-30,29.76,21.39,0.06,20.36,82.68,1.9,3.9382856153309826
2011-07-01,29.47,20.44,0.0,20.32,81.96,1.88,3.888689255869275
2011-07-02,29.32,19.03,0.0,22.2,77.2,2.17,4.201649406571137
2011-07-03,29.54,19.98,0.0,20.99,79.28,1.51,4.047476648890254
2011-07-04,30.44,20.72,0.0,20.13,80.08,1.42,4.011914473355977
2011-07-05,29.8,21.05,0.38,17.78,83.39,1.43,3.551545979267707
2011-07-06,29.94,21.14,0.44,16.22,84.25,1.51,3.3189235106827697
2011-07-07,30.82,22.41,0.04,20.05,78.54,1.41,4.1668631534231535
2011-07-08,30.16,21.27,7.95,17.07,81.21,1.02,3.565697282238448
2011-07-09,27.38,22.68,7.53,8.52,90.3,1.24,1.9586267322266824
2011-07-10,28.45,20.92,3.28,19.22,84.39,2.14,3.6279618479968825
2011-07-11,29.17,19.06,0.0,21.21,83.55,2.03,3.880570785846869
2011-07-12,29.69,20.64,0.0,17.36,83.83,1.64,3.4639689268614435
2011-07-13,29.59,20.17,0.0,19.79,83.06,1.97,3.795114431441503
2011-07-14,29.69,20.36,0.0,21.77,82.32,1.85,4.105794396629849
2011-07-15,29.58,20.02,0.0,19.52,82.73,1.66,3.766025247654986
2011-07-16,30.09,20.03,0.0,17.62,81.37,1.45,3.5924040336833443
2011-07-17,30.42,20.29,0.0,20.15,81.31,1.58,3.975830517136087
2011-07-18,30.27,20.15,0.0,21.84,77.43,1.55,4.313769515996629
2011-07-19,30.63,18.38,0.0,22.85,71.59,1.69,4.571322906514266
2011-07-20,30.56,18.03,0.0,21.48,78.78,1.49,4.148827584814418
2011-07-21,30.82,20.63,0.0,21.21,76.68,1.75,4.329163388057257
2011-07-22,31.29,19.62,0.0,22.25,72.12,1.72,4.605101594527725
2011-07-23,31.29,19.64,0.0,22.43,74.24,1.45,4.566781336599999
2011-07-24,30.57,19.98,0.0,22.85,72.98,2.43,4.62009487662879
2011-07-25,30.13,18.12,0.0,22.59,73.68,2.26,4.438225315400742
2011-07-26,30.52,19.23,0.0,22.97,74.66,2.26,4.548569571600409
2011-07-27,30.33,17.64,0.0,23.67,67.91,2.21,4.750907364147517
2011-07-28,30.75,17.82,0.0,23.43,74.2,1.99,4.57950366858031
2011-07-29,30.43,18.73,0.0,23.11,73.86,1.66,4.56949210454323
2011-07-30,31.76,20.2,0.0,23.7,70.14,1.67,4.9583180687942034
2011-07-31,32.01,19.76,0.0,21.95,70.94,1.55,4.703239158797606
2011-08-01,31.5,21.58,0.48,19.54,75.96,1.1,4.252504003566574
2011-08-02,32.62,22.46,0.81,18.97,75.19,1.5,4.3237186552516444
2011-08-03,32.17,22.83,0.05,17.41,78.03,1.7,3.9794097442484673
2011-08-04,32.6,22.58,0.1,16.28,75.9,1.81,3.9111543266654247
2011-08-05,32.81,22.48,0.01,18.2,75.47,2.06,4.223855185006673
2011-08-06,31.93,20.69,0.01,21.35,75.43,1.81,4.53363578238309
2011-08-07,32.76,19.91,0.0,22.41,68.7,1.9,4.938203766524596
2011-08-08,32.5,19.34,0.0,23.94,68.52,1.8,5.103365395526063
2011-08-09,33.56,19.31,0.0,24.27,62.26,1.65,5.446724461044357
2011-08-10,33.89,19.03,0.0,23.55,62.07,1.19,5.382970024641812
2011-08-11,33.82,20.48,0.0,22.45,72.13,1.66,4.971580503017793
2011-08-12,32.63,22.27,0.19,16.67,73.11,2.11,4.0840664122099195
2011-08-13,32.94,22.05,0.0,18.42,68.09,2.21,4.535649062427417
2011-08-14,34.03,20.11,0.0,23.23,63.9,1.77,5.362253860469302
2011-08-15,34.75,20.75,0.0,22.25,67.93,1.87,5.195873169222173
2011-08-16,34.22,21.77,0.0,18.92,66.54,2.12,4.762148884581556
2011-08-17,33.2,21.18,0.0,23.75,63.69,2.23,5.423760331033952
2011-08-18,34.2,19.64,0.0,23.1,58.79,1.66,5.520218020629969
2011-08-19,35.06,21.32,0.0,23.37,62.2,1.53,5.615117197828707
2011-08-20,35.67,21.67,0.0,23.21,59.59,1.71,5.756663363657495
2011-08-21,36.09,20.2,0.0,22.72,52.78,1.92,5.892976675395844
2011-08-22,35.75,20.37,0.0,22.83,57.9,2.21,5.718745847940691
2011-08-23,35.21,22.05,0.0,19.37,61.0,2.2,5.1436335446077495
2011-08-24,34.97,22.14,0.0,20.58,60.87,2.39,5.3076315186697265
2011-08-25,35.68,22.73,0.0,21.08,60.6,2.35,5.4830373485325286
2011-08-26,34.77,21.66,0.0,21.53,59.84,2.24,5.446195138600271
2011-08-27,34.3,22.63,0.0,20.87,63.72,2.29,5.2245250078286665
2011-08-28,34.86,22.52,0.0,19.57,63.16,2.23,5.100958731167371
2011-08-29,36.11,21.83,0.0,23.59,60.41,2.04,5.875012152351894
2011-08-30,36.74,22.31,0.0,22.38,59.31,1.62,5.821483830572354
2011-08-31,36.23,22.86,0.05,23.11,60.04,1.79,5.882695749080081
2011-09-01,36.91,22.51,0.0,18.3,58.71,2.11,5.2657774205307835
2011-09-02,36.09,22.45,0.0,18.14,58.36,2.4,5.18471641114261
2011-09-03,36.36,22.77,0.0,19.34,55.46,2.69,5.504056461270278
2011-09-04,36.62,22.61,0.0,22.54,53.63,2.62,6.049265266195008
2011-09-05,36.86,22.08,0.0,22.33,48.84,2.3,6.1817284143686
2011-09-06,37.02,22.74,0.0,23.12,50.08,1.9,6.298651515202944
2011-09-07,36.93,23.48,0.02,22.35,55.24,1.94,6.047838489977483
2011-09-08,36.71,24.73,0.0,22.31,57.03,1.85,6.020491481824971
2011-09-09,38.04,23.2,0.0,24.57,55.75,1.95,6.476798034429288
2011-09-10,37.27,24.05,0.0,22.96,52.12,2.42,6.306924530241782
2011-09-11,37.26,22.92,0.0,23.44,50.97,2.41,6.367716835861351
2011-09-12,37.49,22.69,0.0,23.77,50.14,2.08,6.459799062571055
2011-09-13,36.67,24.36,0.0,21.78,55.27,2.15,5.993024295097174
2011-09-14,37.57,22.52,0.0,19.41,52.15,1.82,5.770967269331535
2011-09-15,37.16,21.11,0.0,21.77,50.52,2.14,6.080003772188913
2011-09-16,37.52,22.76,0.0,23.67,48.02,2.76,6.530390795236502
2011-09-17,37.04,23.94,0.0,23.45,46.65,3.1,6.540264199816667
2011-09-18,36.39,23.13,0.0,24.63,48.52,2.63,6.549397232670402
2011-09-19,37.08,22.67,0.0,26.7,45.79,2.74,6.973044885949295
2011-09-20,37.04,23.14,0.0,25.86,44.23,2.45,6.918916146482921
2011-09-21,38.45,22.14,0.0,27.26,40.92,2.09,7.326421453915384
2011-09-22,38.75,22.13,0.0,25.96,42.31,2.17,7.153834061596813
2011-09-23,37.93,23.18,0.0,22.08,48.91,2.2,6.353832425310877
2011-09-24,38.14,23.68,0.0,20.44,50.24,2.24,6.109277246883335
2011-09-25,40.06,24.41,0.0,23.37,45.88,2.52,6.922526693057403
2011-09-26,38.9,24.65,0.0,16.88,43.69,3.32,5.9377857398532825
2011-09-27,38.11,23.47,0.0,19.74,41.37,3.14,6.3170030122825525
2011-09-28,39.02,24.69,0.0,22.45,42.4,2.12,6.79773919619623
2011-09-29,37.91,25.81,0.0,24.46,49.34,2.42,6.813564855011304
2011-09-30,33.85,25.09,0.08,18.88,57.06,2.62,5.324581537937731
2011-10-01,36.74,24.23,0.01,18.56,56.62,2.27,5.494754305626942
2011-10-02,36.94,24.45,0.02,19.16,56.87,1.83,5.604543544466649
2011-10-03,30.62,25.44,5.21,12.93,69.15,1.32,3.7844603913748767
2011-10-04,33.12,24.39,1.5,16.96,71.01,1.74,4.431728054440286
2011-10-05,35.36,23.0,0.08,21.54,64.85,1.98,5.4880854245873545
2011-10-06,35.84,24.61,0.44,19.45,60.29,2.3,5.440182918858841
2011-10-07,36.82,24.37,0.0,23.37,57.27,2.27,6.2336328259846745
2011-10-08,38.48,23.32,0.0,21.91,52.76,2.07,6.286059479006569
2011-10-09,38.25,24.49,0.0,21.02,53.85,1.97,6.132941513569655
2011-10-10,38.74,25.55,0.0,15.68,51.55,2.21,5.467903763636121
2011-10-11,38.57,26.13,0.0,17.13,51.61,2.35,5.697203010704778
2011-10-12,36.71,26.22,0.01,17.3,55.57,1.84,5.421839056215815
2011-10-13,36.8,25.82,0.08,15.54,55.05,1.84,5.161198573512075
2011-10-14,36.25,26.38,0.14,14.1,58.19,1.84,4.784124974551468
2011-10-15,35.4,25.65,10.58,16.87,66.36,1.54,4.811314030688996
2011-10-16,28.05,24.36,8.22,17.6,81.85,1.02,3.826328576548943
2011-10-17,31.09,23.31,15.81,10.25,81.0,1.54,2.8341037164163434
2011-10-18,28.53,23.73,13.94,9.97,82.72,0.69,2.6401464104097254
2011-10-19,32.67,22.6,6.43,21.29,77.13,0.94,4.779819505989409
2011-10-20,27.99,22.4,13.06,4.12,87.63,1.26,1.5114945449714738
2011-10-21,31.71,21.1,4.36,17.67,78.14,2.23,4.050843835435744
2011-10-22,30.57,22.24,23.74,16.14,81.72,2.14,3.65830731657434
2011-10-23,33.42,21.85,1.02,25.48,74.84,2.47,5.5375728815451435
2011-10-24,34.29,21.92,0.0,26.4,69.48,2.1,5.940790054162147
2011-10-25,33.18,22.47,0.1,17.12,72.32,2.03,4.342391618283054
2011-10-26,33.54,23.64,0.59,23.62,71.27,1.96,5.475334060421429
2011-10-27,34.08,22.15,0.05,20.88,68.25,2.06,5.127209684200814
2011-10-28,34.37,22.34,0.04,20.01,68.08,1.69,5.032007488022627
2011-10-29,31.43,23.55,9.44,14.48,76.33,1.17,3.711184399897579
2011-10-30,28.5,23.94,12.64,18.23,84.65,1.19,3.826225016592634
2011-10-31,31.25,23.38,2.08,16.1,77.72,0.83,3.8902459757196977
2011-11-01,28.23,24.03,14.22,17.91,84.23,0.85,3.781941318099806
2011-11-02,27.25,23.37,16.04,11.88,89.01,1.68,2.6176524505400036
2011-11-03,29.57,22.28,7.38,17.35,83.87,1.77,3.7064771407486847
2011-11-04,27.29,23.01,7.09,13.8,89.06,2.22,2.8935302341055866
2011-11-05,30.92,21.91,0.55,20.12,81.87,2.41,4.268193054528213
2011-11-06,30.72,22.19,0.0,19.75,80.89,1.87,4.246598581457885
2011-11-07,29.7,22.64,2.02,21.07,80.94,1.4,4.397800605012391
2011-11-08,30.6,22.5,1.7,17.76,80.8,1.31,3.9520173073199434
2011-11-09,30.7,23.17,12.37,17.51,81.54,2.11,3.9201464841453784
2011-11-10,27.58,22.72,5.81,12.72,87.28,2.4,2.8028408998575087
2011-11-11,30.63,21.18,1.04,18.59,81.51,2.19,3.9953800530177577
2011-11-12,28.55,22.85,4.04,7.98,85.57,1.5,2.198116961575461
2011-11-13,30.15,22.2,12.93,8.27,82.4,2.59,2.411090471494378
2011-11-14,30.82,22.14,2.09,17.13,77.57,1.61,3.974883210088085
2011-11-15,32.74,22.9,0.0,20.24,72.84,0.93,4.787041471290474
2011-11-16,32.41,23.0,0.07,20.36,74.73,1.2,4.717146677579839
2011-11-17,33.22,23.39,0.06,17.14,73.88,1.66,4.319343522300533
2011-11-18,30.62,23.3,16.39,16.65,79.65,1.51,3.857429855924588
2011-11-19,31.33,22.41,2.03,18.65,79.77,1.26,4.165336947715165
2011-11-20,31.68,23.55,0.01,18.02,77.35,1.21,4.2307616277327496
2011-11-21,30.73,22.62,0.0,18.8,79.73,1.27,4.15985932521779
2011-11-22,31.74,23.94,1.48,17.41,76.28,1.22,4.1961785231324855
2011-11-23,31.75,23.53,1.3,21.59,77.8,1.3,4.774655167965254
2011-11-24,32.09,22.39,0.29,20.94,76.04,0.84,4.703186781208991
2011-11-25,29.28,23.93,15.15,7.26,83.78,0.95,2.2038199199221453
2011-11-26,26.96,23.66,2.88,15.37,86.55,1.35,3.228784188329645
2011-11-27,31.28,22.73,0.02,19.49,77.17,1.11,4.39800236604424
2011-11-28,33.33,21.87,0.03,21.24,73.63,1.48,4.905318079417912
2011-11-29,30.93,23.99,1.66,19.13,77.29,1.13,4.374119326072799
2011-11-30,30.78,24.02,16.25,13.01,81.04,1.07,3.268456354100874
2011-12-01,27.97,23.86,6.61,17.17,90.74,1.08,3.39966066495806
2011-12-02,29.09,23.2,2.95,17.31,87.05,1.2,3.58720746123877
2011-12-03,29.99,22.67,0.96,9.67,82.83,1.52,2.607534384316946
2011-12-04,29.44,22.71,0.04,21.75,79.11,1.35,4.538146380193287
2011-12-05,31.95,21.83,0.0,22.03,75.85,1.41,4.8335263020880435
2011-12-06,33.09,21.69,0.0,23.09,74.27,1.62,5.135931691073051
2011-12-07,33.67,22.59,0.36,18.9,71.16,1.38,4.690814424686365
2011-12-08,32.32,23.82,0.19,17.84,76.63,1.16,4.277850777382911
2011-12-09,34.07,24.04,0.0,16.67,66.53,0.89,4.610123554142274
2011-12-10,34.04,24.33,0.0,23.23,64.89,1.14,5.692818424264856
2011-12-11,33.53,24.6,0.0,21.83,67.88,1.53,5.346088255717468
2011-12-12,33.01,24.09,28.2,17.96,72.85,1.61,4.497056992563291
2011-12-13,30.26,23.93,14.84,13.36,82.39,1.28,3.240370498794831
2011-12-14,30.58,22.93,4.47,16.97,79.85,1.37,3.8756399497815464
2011-12-15,30.83,23.56,15.98,13.75,82.04,1.12,3.328911714286814
2011-12-16,28.5,23.79,3.71,20.95,84.99,1.02,4.210195610217672
2011-12-17,31.59,22.7,0.0,22.52,77.71,1.15,4.860055671212688
2011-12-18,31.19,23.25,10.52,17.57,79.81,1.14,4.019264148855279
2011-12-19,31.21,24.01,7.17,17.58,78.66,1.27,4.098564236635526
2011-12-20,30.98,22.74,3.06,21.23,78.92,1.0,4.5771039664147475
