Day	Month	Year	MinTemp	MaxTemp	Precipitation	ReferenceET
27	4	2014	22.28	30.43	12.66	3.4100
28	4	2014	22.48	27.32	5.28	2.4269
29	4	2014	21.27	29.90	1.20	4.1039
30	4	2014	20.61	30.42	0.00	3.8334
1	5	2014	22.62	29.42	0.00	4.2140
2	5	2014	22.96	29.10	0.35	3.3918
3	5	2014	22.17	30.56	0.82	3.4441
4	5	2014	23.22	29.16	1.33	3.6455
5	5	2014	22.12	30.96	0.34	4.2823
6	5	2014	22.41	31.49	0.00	4.5367
7	5	2014	22.68	31.44	0.00	4.0943
8	5	2014	22.63	31.12	0.20	3.4358
9	5	2014	23.80	30.09	0.65	3.8137
10	5	2014	23.42	29.39	0.43	3.6080
11	5	2014	23.09	29.99	0.03	2.7766
12	5	2014	22.18	30.15	2.70	3.2740
13	5	2014	22.33	30.47	0.26	4.1349
14	5	2014	22.35	32.28	0.01	4.4231
15	5	2014	23.23	32.14	0.00	4.5694
16	5	2014	24.03	30.66	0.38	3.8217
17	5	2014	22.87	31.66	1.86	3.6517
18	5	2014	24.70	31.25	5.96	3.7920
19	5	2014	23.12	31.99	2.76	3.9869
20	5	2014	23.16	31.18	0.54	3.7733
21	5	2014	23.54	31.01	0.09	3.9352
22	5	2014	23.05	31.81	1.85	3.8239
23	5	2014	23.63	29.72	5.28	3.3772
24	5	2014	22.96	28.89	3.82	2.6768
25	5	2014	22.75	31.43	0.26	3.7873
26	5	2014	22.98	31.42	0.09	3.6542
27	5	2014	22.43	31.96	0.20	3.8690
28	5	2014	22.76	33.47	0.00	4.7929
29	5	2014	23.20	32.48	0.49	4.1904
30	5	2014	23.55	33.36	0.02	4.5160
31	5	2014	23.13	33.92	0.00	4.8462
1	6	2014	21.84	34.53	0.00	5.1701
2	6	2014	22.38	34.86	0.21	5.0698
3	6	2014	22.66	35.98	0.11	5.2573
4	6	2014	23.20	36.15	0.01	4.9982
5	6	2014	23.60	35.02	0.00	4.7995
6	6	2014	23.37	35.14	0.00	5.0300
7	6	2014	23.15	35.65	0.00	4.9961
8	6	2014	23.34	35.55	0.00	4.8324
9	6	2014	23.66	36.68	0.00	5.2520
10	6	2014	22.91	36.18	0.00	5.5997
11	6	2014	23.62	35.90	0.00	5.2995
12	6	2014	22.07	35.62	0.00	5.6236
13	6	2014	21.23	36.25	0.00	5.7365
14	6	2014	22.79	36.12	0.00	5.4371
15	6	2014	23.03	35.52	0.00	5.1020
16	6	2014	24.00	35.15	0.00	5.3156
17	6	2014	24.75	35.72	0.00	5.4516
18	6	2014	24.28	35.91	0.01	5.0366
19	6	2014	24.66	34.08	0.00	4.7885
20	6	2014	23.89	35.76	0.01	4.5916
21	6	2014	23.91	33.84	0.72	4.6953
22	6	2014	22.07	36.13	0.05	5.5565
23	6	2014	21.63	36.26	0.00	5.6848
24	6	2014	21.90	35.46	0.01	5.1171
25	6	2014	23.65	36.37	0.00	5.5792
26	6	2014	24.37	36.37	0.00	5.4457
27	6	2014	23.95	35.30	0.12	4.6969
28	6	2014	24.17	35.61	0.10	4.5292
29	6	2014	24.38	36.82	0.01	5.1875
30	6	2014	24.17	36.65	0.02	4.6753
1	7	2014	25.19	36.24	0.04	5.1625
2	7	2014	23.98	36.65	0.01	5.1190
3	7	2014	22.94	36.95	0.00	5.5173
4	7	2014	22.83	36.25	0.00	5.3535
5	7	2014	22.96	36.37	0.00	5.5896
6	7	2014	22.75	36.49	0.00	5.7439
7	7	2014	24.26	36.77	0.00	5.7690
8	7	2014	23.11	35.81	0.00	5.8511
9	7	2014	22.63	36.27	0.00	5.7058
10	7	2014	23.38	36.71	0.00	5.6721
11	7	2014	24.84	36.76	0.00	5.6539
12	7	2014	24.65	36.20	0.00	5.3794
13	7	2014	23.86	32.99	0.45	4.4876
14	7	2014	22.42	36.49	0.05	5.4440
15	7	2014	22.30	36.41	0.00	5.5015
16	7	2014	23.43	36.13	0.00	5.5930
17	7	2014	23.62	34.60	0.00	5.0453
18	7	2014	23.41	34.99	0.00	5.2780
19	7	2014	23.62	36.44	0.00	5.6948
20	7	2014	23.97	36.83	0.01	5.4893
21	7	2014	23.79	35.93	0.00	5.2670
22	7	2014	23.03	36.01	0.00	5.5074
23	7	2014	22.53	36.24	0.00	5.6072
24	7	2014	23.20	37.09	0.00	5.5989
25	7	2014	23.33	36.75	0.00	5.8501
26	7	2014	23.64	37.12	0.00	6.0930
27	7	2014	23.91	37.56	0.00	6.3476
28	7	2014	22.89	37.71	0.00	6.4726
29	7	2014	22.65	37.03	0.00	5.9245
30	7	2014	23.11	37.29	0.00	6.4598
31	7	2014	22.61	36.74	0.00	6.0665
1	8	2014	24.43	36.66	0.00	6.0424
2	8	2014	23.61	37.35	0.00	6.2635
3	8	2014	24.06	37.89	0.00	6.3405
4	8	2014	24.37	37.46	0.00	5.6243
5	8	2014	24.49	37.55	0.00	6.0215
6	8	2014	26.10	35.88	0.82	5.3034
7	8	2014	24.17	36.14	0.02	5.6607
8	8	2014	22.99	37.32	0.00	6.3999
9	8	2014	23.42	37.83	0.01	6.4105
10	8	2014	25.43	36.93	0.00	6.5381
11	8	2014	22.88	37.80	0.00	6.7140
12	8	2014	22.18	37.93	0.00	6.5598
13	8	2014	23.07	38.67	0.00	6.8373
14	8	2014	22.97	38.92	0.00	6.9964
15	8	2014	22.09	37.55	0.00	6.6084
16	8	2014	24.16	37.46	0.00	6.8634
17	8	2014	21.92	36.99	0.00	6.5268
18	8	2014	24.00	37.38	0.00	6.8395
19	8	2014	22.49	38.21	0.00	6.9077
20	8	2014	23.39	38.21	0.00	6.9509
21	8	2014	26.40	38.06	0.00	6.6490
22	8	2014	25.92	38.01	0.00	6.1740
23	8	2014	24.75	38.78	0.00	6.7505
24	8	2014	24.03	37.48	0.00	5.9508
25	8	2014	25.24	38.01	0.00	6.1982
26	8	2014	25.66	39.33	0.00	7.0271
27	8	2014	24.67	37.93	0.00	6.6351
28	8	2014	25.91	38.19	0.00	6.7250
29	8	2014	25.16	38.40	0.76	6.1070
30	8	2014	25.35	37.49	0.26	5.8401
31	8	2014	25.99	38.32	0.01	6.0180
1	9	2014	25.43	37.98	0.00	5.8471
2	9	2014	24.86	38.89	0.00	6.1816
3	9	2014	24.51	39.38	0.00	7.3021
4	9	2014	24.31	38.97	0.00	6.8696
5	9	2014	26.00	40.03	0.00	6.2432
6	9	2014	26.58	36.84	0.24	4.9133
7	9	2014	25.32	38.11	0.05	6.5438
8	9	2014	25.08	38.72	0.00	7.2025
9	9	2014	25.11	38.47	0.00	6.7795
10	9	2014	25.18	39.31	0.00	6.9371
11	9	2014	26.67	39.52	0.00	7.2355
12	9	2014	26.73	39.01	0.00	7.0909
13	9	2014	27.14	37.68	0.00	6.8538
14	9	2014	27.83	39.27	0.00	6.7236
15	9	2014	27.71	39.11	0.00	6.6370
16	9	2014	27.47	40.13	0.00	6.4911
17	9	2014	27.19	39.87	0.00	6.4130
18	9	2014	28.67	37.90	0.69	5.4781
19	9	2014	26.85	38.31	0.86	5.4880
20	9	2014	27.33	37.76	0.25	5.8924
21	9	2014	26.15	38.85	0.01	6.4276
22	9	2014	27.18	38.97	0.00	5.7938
23	9	2014	26.40	37.70	4.45	5.3798
24	9	2014	24.90	36.46	0.31	5.7232
25	9	2014	24.31	37.92	0.07	6.3828
26	9	2014	24.76	38.28	0.01	6.8529
27	9	2014	24.71	38.97	0.03	7.0257
28	9	2014	25.87	38.92	0.10	7.1685
29	9	2014	25.58	34.43	0.18	6.1863
30	9	2014	25.48	38.63	0.13	6.4217
1	10	2014	26.03	39.74	0.97	6.7519
2	10	2014	27.99	38.12	4.22	6.1401
3	10	2014	24.45	35.32	2.96	4.3265
4	10	2014	23.60	30.84	0.53	4.6210
5	10	2014	22.78	37.43	0.07	6.6272
6	10	2014	24.20	38.39	0.04	7.1261
7	10	2014	25.43	38.68	0.00	7.3618
8	10	2014	25.31	39.24	0.00	7.2553
9	10	2014	25.60	39.33	0.00	7.0114
10	10	2014	26.68	39.04	0.00	7.0511
11	10	2014	25.86	37.75	1.87	6.4977
12	10	2014	27.82	36.21	1.46	5.9219
13	10	2014	26.02	37.04	0.82	5.6801
14	10	2014	26.63	38.79	0.13	5.9355
15	10	2014	25.66	37.12	0.44	6.5049
16	10	2014	26.94	38.32	0.11	6.1466
17	10	2014	26.69	33.78	2.83	5.3715
18	10	2014	24.27	31.75	5.77	4.8083
19	10	2014	22.57	33.61	0.37	5.3744
20	10	2014	24.17	35.86	0.07	5.2001
21	10	2014	25.27	36.14	1.61	4.5934
22	10	2014	24.96	35.00	7.27	4.5200
23	10	2014	24.23	29.33	8.17	3.3332
24	10	2014	23.30	34.66	3.52	4.7313
25	10	2014	24.16	34.50	0.39	4.9292
26	10	2014	24.03	35.66	0.27	5.8187
27	10	2014	24.12	36.90	0.12	5.8307
28	10	2014	25.58	37.69	0.11	5.8587
29	10	2014	25.52	35.32	0.26	5.3024
30	10	2014	25.04	36.38	1.76	5.6994
31	10	2014	25.43	35.47	0.08	4.8388
1	11	2014	25.28	36.67	0.03	6.1247
2	11	2014	26.74	39.26	0.03	6.5090
3	11	2014	25.96	34.43	2.33	3.2689
4	11	2014	25.34	31.92	0.86	4.2612
5	11	2014	24.84	34.74	0.97	5.3682
6	11	2014	25.08	39.23	0.00	7.1855
7	11	2014	26.25	38.78	0.66	6.4867
8	11	2014	27.00	38.82	5.39	5.3049
9	11	2014	25.37	33.91	2.02	4.7623
10	11	2014	23.76	38.00	0.02	5.8773
11	11	2014	25.75	37.32	0.03	5.8963
12	11	2014	25.15	32.25	14.68	3.5633
13	11	2014	24.29	34.15	1.15	4.3478
14	11	2014	24.40	36.10	0.31	6.0134
15	11	2014	25.55	36.19	1.03	5.0890
16	11	2014	22.23	27.44	5.37	3.3880
17	11	2014	21.39	33.02	8.23	3.0491
18	11	2014	23.40	32.51	0.13	4.5567
19	11	2014	23.62	32.79	11.41	4.6816
20	11	2014	23.58	31.60	9.81	4.3744
21	11	2014	23.63	31.93	2.92	4.5119
22	11	2014	23.37	34.96	0.54	5.5523
23	11	2014	24.36	34.08	0.29	4.9047
24	11	2014	24.81	36.03	0.04	6.3690
25	11	2014	23.04	36.48	0.01	6.5812
26	11	2014	24.89	35.17	1.14	5.3981
27	11	2014	25.66	35.09	1.19	4.9218
28	11	2014	24.31	37.63	0.11	6.2256
29	11	2014	25.98	38.40	0.00	6.1987
30	11	2014	25.46	38.83	0.00	5.9900
1	12	2014	25.92	38.26	0.36	6.3252
2	12	2014	25.46	37.81	0.96	6.5527
3	12	2014	25.98	37.57	0.08	5.3374
4	12	2014	26.44	38.53	0.06	6.4552
5	12	2014	25.92	30.66	0.03	3.6873
6	12	2014	23.86	32.61	17.31	4.7911
7	12	2014	22.95	31.89	3.41	3.0231
8	12	2014	23.10	32.14	0.77	4.8907
9	12	2014	23.62	35.04	0.20	4.6043
10	12	2014	24.54	33.83	0.40	5.1340
11	12	2014	24.34	34.46	0.09	5.3406
12	12	2014	24.04	28.83	19.45	3.5156
13	12	2014	22.97	30.60	1.15	3.9022
14	12	2014	23.53	27.64	3.82	2.9727
15	12	2014	22.91	31.85	1.33	3.7653
16	12	2014	22.83	32.90	18.57	4.5992
17	12	2014	23.55	27.29	9.25	1.9778
18	12	2014	21.58	31.67	2.11	4.0570
19	12	2014	23.61	30.04	1.85	2.8619
20	12	2014	23.06	31.81	0.04	4.5318
21	12	2014	23.75	31.19	0.37	4.5688
22	12	2014	22.80	32.75	0.39	4.6813
23	12	2014	23.66	30.77	0.72	2.7405
24	12	2014	23.29	30.73	5.21	3.7647
25	12	2014	23.42	30.93	1.29	3.9577
26	12	2014	22.71	33.70	0.93	5.3113
27	12	2014	22.78	35.29	0.09	5.7622
28	12	2014	23.93	33.87	0.06	5.4771
29	12	2014	24.22	34.39	0.22	5.1781
30	12	2014	23.33	35.58	0.04	5.6188
31	12	2014	24.79	34.92	3.46	5.5826
