;tmin;tmax;precip;rh;vento;rad
2022-12-22;23.8;30.8;8.0;76.375;0.004166666666666667;12664.5
2022-12-23;23.7;31.6;0.8;78.54166666666667;0.0;15603.2
2022-12-24;23.0;30.0;0.2;78.41666666666667;0.0;11496.5
2022-12-25;23.4;33.0;5.0;78.95833333333333;0.0;14410.1
2022-12-26;23.1;31.7;40.8;84.54166666666667;0.0;12456.5
2022-12-27;22.6;32.3;2.8;78.41666666666667;0.0;18898.399999999998
2022-12-28;22.0;28.3;52.2;83.79166666666667;0.004166666666666667;9277.1
2022-12-29;22.3;32.3;0.0;78.95833333333333;0.0;20051.5
2022-12-30;22.9;31.5;6.0;77.5;0.012499999999999999;15906.6
2022-12-31;21.7;31.4;18.4;80.0;0.004166666666666667;16993.0
2023-01-01;22.4;32.6;1.8;77.20833333333333;0.0;20254.4
2023-01-02;23.2;33.4;0.0;73.95833333333333;0.0;20288.4
2023-01-03;22.0;32.9;8.6;74.70833333333333;0.03333333333333333;19793.3
2023-01-04;22.5;33.7;0.0;73.33333333333333;0.008333333333333333;24226.0
2023-01-05;21.9;32.9;15.8;77.79166666666667;0.0;14910.1
2023-01-06;22.3;31.7;0.0;79.25;0.0;17234.9
2023-01-07;23.4;31.0;0.0;77.79166666666667;0.008333333333333333;14722.0
2023-01-08;23.6;32.6;3.4;78.04166666666667;0.0;17661.3
2023-01-09;21.3;31.7;0.8;75.79166666666667;0.004166666666666667;16219.1
2023-01-10;23.6;31.2;0.4;75.91666666666667;0.0;16554.2
2023-01-11;23.5;30.2;0.0;76.75;0.0;12725.7
2023-01-12;22.6;33.6;0.0;73.75;0.0;22390.8
2023-01-13;24.4;32.2;2.6;75.66666666666667;0.012500000000000002;14431.6
2023-01-14;22.9;27.8;12.6;85.625;0.0;7871.6
2023-01-15;22.7;32.7;3.2;83.5;0.004166666666666667;17783.8
2023-01-16;21.4;31.1;0.0;81.0;0.0;14684.0
2023-01-17;20.9;32.4;1.8;76.58333333333333;0.029166666666666664;17806.399999999998
2023-01-18;22.3;29.3;0.8;82.75;0.0;9487.1
2023-01-19;20.9;30.5;7.6000000000000005;82.875;0.008333333333333333;13915.8
2023-01-20;20.4;33.6;0.4;75.70833333333333;0.0;23976.2
2023-01-21;22.2;33.8;2.0;73.16666666666667;0.0;21204.6
2023-01-22;21.6;32.8;0.4;75.20833333333333;0.0;19093.5
2023-01-23;23.0;33.1;3.4000000000000004;79.0;0.0;17664.7
2023-01-24;22.8;32.3;9.2;79.04166666666667;0.024999999999999998;16265.6
