tensao_solo_kpa,chuva_acum_3d_mm,tmax_max_3d_c,dap
0.07589455355458088,-1.2164035600333385,0.5640792060728953,-0.6481177660480744
0.28569430466702317,-1.2027679125755555,0.5640792060728953,-0.6101138648522296
-0.48666515227274776,-1.2027679125755555,0.800689147724797,-0.5721099636563849
-0.3255100587677386,-1.2027679125755555,0.9532402943161521,-0.5341060624605403
-0.21650442697690664,-0.781723895041386,0.9532402943161521,-0.49610216126469553
-0.06150321396178107,-0.6519214532878308,0.9532402943161521,-0.45809826006885085
0.11041375908383269,-0.631008592718722,0.7135170639583072,-0.4200943588730061
0.32092596479447344,-0.9558206714356849,0.7259702187820911,-0.38209045767716143
-0.487738045176627,-1.1698153238230358,0.7259702187820911,-0.3440865564813167
-0.3345939716991437,-1.2164035600333385,0.7259702187820911,-0.306082655285472
-0.1634009105463807,-1.2164035600333385,0.8038024364307425,-0.26807875408962734
0.05579863875001072,-1.2164035600333385,0.8038024364307425,-0.23007485289378263
0.3119568716111629,-1.2164035600333385,0.8598416331377714,-0.19207095169793792
-0.5058044956537039,-1.2164035600333385,1.2552292987929212,-0.15406705050209324
-0.34069839219753084,-1.2164035600333385,1.2552292987929212,-0.11606314930624853
-0.13351826688203758,-1.2164035600333385,1.2552292987929212,-0.07805924811040382
0.10116104037022909,-1.0097582315165552,1.2490027213810282,-0.04005534691455913
-0.5126410502565677,-0.9558206714356849,0.9688067378458837,-0.002051445718714428
-0.3582318082309081,-0.9558206714356849,1.3641944035010314,0.035952455477130274
-0.16814132035902188,-1.1445435812352354,1.4015538679723856,0.07395635667297497
0.05178347211297472,-1.2164035600333385,1.4015538679723856,0.11196025786881968
-0.5162825247411105,-1.2164035600333385,1.5323119936221203,0.14996415906466437
-0.34590276998369823,-1.2164035600333385,1.6661834079778006,0.18796806026050908
-0.1331704900203062,-1.2164035600333385,1.6661834079778006,0.22597196145635376
0.11158217456179306,-1.2164035600333385,1.6661834079778006,0.26397586265219847
-0.5143422186490376,-1.2164035600333385,1.4980658178567117,0.30197976384804315
-0.3461911479607901,-1.2164035600333385,1.2770223197345438,0.3399836650438879
-0.15898228749145013,-1.2164035600333385,1.09022499737778,0.37798756623973256
0.07605060388407302,-1.2164035600333385,1.3081552067940025,0.41599146743557724
-0.4937167028587982,-1.2164035600333385,1.3517412486772475,0.453995368631422
-0.3041362924880512,-1.2164035600333385,1.4295734663258988,0.49199926982726666
-0.08023102486936497,-1.2164035600333385,1.5291987049161726,0.5300031710231113
0.1867101762615461,-1.2164035600333385,1.7440156256264518,0.5680070722189561
-0.5013824823121316,-1.2164035600333385,1.8903401948059162,0.6060109734148008
-0.31428616068694004,-1.2164035600333385,1.8903401948059162,0.6440148746106454
-0.10467002804141248,-1.2164035600333385,1.8903401948059162,0.6820187758064902
0.15662584144410616,-1.2164035600333385,1.607030922564824,0.7200226770023349
-0.5082519932548154,-1.2164035600333385,1.5011791065626594,0.7580265781981795
-0.33021202118170273,-1.2164035600333385,1.7533554917442882,0.7960304793940243
-0.11106029843427527,-1.2164035600333385,1.7533554917442882,0.834034380589869
0.12841543768586056,-1.2164035600333385,1.7533554917442882,0.8720382817857136
-0.5206331085828828,-1.209551984150361,1.5883511903291492,0.9100421829815584
-0.35965600105189566,-1.209551984150361,1.5447651484459042,0.9480460841774031
-0.17890648585854288,-1.209551984150361,1.7440156256264518,0.9860499853732477
0.042991055007272364,-1.2164035600333385,1.7440156256264518,1.0240538865690925
0.2929630631052235,-1.2164035600333385,1.7440156256264518,1.062057787764937
0.6079728693593567,-1.2164035600333385,1.4762727969150893,1.100061688960782
-0.5062945184514119,-1.2164035600333385,1.650616964448069,1.1380655901566266
-0.3219837754104854,-1.2164035600333385,1.7159960272729364,1.1760694913524712
-0.10288913415004368,-1.2164035600333385,1.7969415336275332,1.214073392548316
0.1471615317831471,-1.2164035600333385,1.8810003286880776,1.2520772937441607
0.4421739105524373,-1.2164035600333385,2.0179850317497032,1.2900811949400053
