;tmin;tmax;precip;rh;vento;rad
2022-03-13;22.7;33.1;0.0;74.79166666666667;0.3833333333333333;40010.4
2022-03-14;22.3;31.7;6.800000000000001;78.375;0.26666666666666666;30728.6
2022-03-15;23.3;30.9;0.0;78.54166666666667;0.7083333333333334;31803.2
2022-03-16;21.7;32.1;84.8;78.45833333333333;0.4875;42043.6
2022-03-17;23.5;33.1;0.8;74.83333333333333;0.3416666666666666;45138.4
2022-03-18;23.3;30.6;6.0;82.29166666666667;0.3333333333333333;22732.6
2022-03-19;22.7;31.7;62.4;80.125;0.7000000000000001;43751.0
2022-03-20;23.3;31.7;29.6;82.20833333333333;0.25416666666666665;31899.0
2022-03-21;23.0;32.9;1.6;78.83333333333333;0.3416666666666666;41883.799999999996
2022-03-22;22.2;27.5;25.6;83.5;0.375;21155.0
2022-03-23;23.6;31.9;7.2;81.5;0.6625;35121.2
2022-03-24;23.3;32.0;24.8;77.95833333333333;0.7666666666666666;37763.0
2022-03-25;22.8;32.9;0.8;77.25;0.42916666666666664;39763.0
2022-03-26;23.6;33.0;0.4;77.83333333333333;0.28750000000000003;31549.0
2022-03-27;23.6;32.2;4.4;79.0;0.4291666666666667;31348.4
2022-03-28;22.0;31.5;52.0;82.625;0.5041666666666667;34151.4
2022-03-29;22.1;29.4;242.0;83.54166666666667;0.7000000000000001;26723.2
2022-03-30;22.2;32.3;32.0;82.33333333333333;0.5083333333333334;33509.4
2022-03-31;23.6;30.2;2.0;80.125;0.5125000000000001;27995.2
2022-04-01;23.0;33.0;0.4;78.66666666666667;0.15416666666666667;36236.2
2022-04-02;23.0;34.0;12.0;75.08333333333333;0.6124999999999999;45571.8
2022-04-03;22.7;30.9;12.0;82.33333333333333;0.42083333333333334;31018.6
2022-04-04;23.4;32.3;39.6;82.79166666666667;0.3458333333333334;33078.2
2022-04-05;24.4;31.2;6.800000000000001;81.83333333333333;0.2625;26037.6
2022-04-06;23.0;32.0;1.6;78.91666666666667;0.24583333333333335;35120.4
2022-04-07;22.8;32.1;0.0;74.45833333333333;0.3125;34749.2
2022-04-08;23.7;33.1;0.0;74.16666666666667;0.7041666666666666;35904.8
2022-04-09;22.8;32.1;15.6;79.375;0.3125;29013.8
2022-04-10;22.5;32.2;12.0;79.625;0.225;36532.6
