Date,Tensao_Media_Atual_mbar,Chuva_Acumulada_3d_mm,Tmax_Futura_3d_C,Irrigacao_mm
2022-05-12,7.904110576260868e+30,0.2,33.8,0.0
2022-05-13,7.904110576260868e+30,0.2,34.1,0.0
2022-05-14,7.904110576260868e+30,0.2,34.1,0.0
2022-05-15,7.904110576260868e+30,0.0,34.1,0.0
2022-05-16,7.904110576260868e+30,0.0,33.8,0.0
2022-05-17,7.904110576260868e+30,0.0,34.0,0.0
2022-05-18,7.904110576260868e+30,0.0,34.0,0.0
2022-05-19,7.904110576260868e+30,0.0,34.0,0.0
2022-05-20,7.904110576260868e+30,0.0,31.5,0.0
2022-05-21,7.904110576260868e+30,3.4,32.1,0.0
2022-05-22,7.904110576260868e+30,9.0,34.0,0.0
2022-05-23,7.904110576260868e+30,9.2,34.0,0.0
2022-05-24,7.904110576260868e+30,5.8,34.0,0.0
2022-05-25,7.904110576260868e+30,0.2,33.3,0.0
2022-05-26,7.904110576260868e+30,0.0,33.3,0.0
2022-05-27,7.904110576260868e+30,0.0,34.3,0.0
2022-05-28,7.904110576260868e+30,0.0,34.3,0.0
2022-05-29,7.904110576260868e+30,0.0,34.8,0.0
2022-05-30,7.904110576260868e+30,0.8,34.8,0.0
2022-05-31,7.904110576260868e+30,1.0,34.8,0.0
2022-06-01,7.904110576260868e+30,3.2,33.2,0.0
2022-06-02,7.904110576260868e+30,3.6000000000000005,34.4,0.0
2022-06-03,7.904110576260868e+30,3.4000000000000004,34.4,0.0
2022-06-04,7.904110576260868e+30,1.2,34.4,0.0
2022-06-05,7.904110576260868e+30,0.0,33.1,0.0
2022-06-06,7.904110576260868e+30,0.0,33.4,0.0
2022-06-07,7.904110576260868e+30,0.0,34.1,0.0
2022-06-08,7.904110576260868e+30,0.0,34.1,0.0
2022-06-09,7.904110576260868e+30,0.0,34.1,0.0
2022-06-10,7.904110576260868e+30,0.0,34.2,0.0
2022-06-11,7.904110576260868e+30,0.2,34.2,0.0
2022-06-12,7.904110576260868e+30,62.6,34.2,0.0
2022-06-13,7.904110576260868e+30,64.0,34.1,0.0
2022-06-14,7.904110576260868e+30,63.8,32.7,0.0
2022-06-15,7.904110576260868e+30,1.4,33.6,0.0
2022-06-16,7.904110576260868e+30,0.0,33.8,0.0
2022-06-17,7.904110576260868e+30,0.0,34.6,0.0
2022-06-18,7.904110576260868e+30,0.0,34.6,0.0
2022-06-19,7.904110576260868e+30,0.0,34.6,0.0
2022-06-20,7.904110576260868e+30,0.0,34.0,0.0
2022-06-21,7.904110576260868e+30,0.0,33.4,0.0
2022-06-22,7.904110576260868e+30,0.0,33.9,0.0
2022-06-23,7.904110576260868e+30,0.0,34.2,0.0
2022-06-24,7.904110576260868e+30,0.0,34.3,0.0
2022-06-25,7.904110576260868e+30,0.0,34.3,0.0
2022-06-26,7.904110576260868e+30,0.0,34.3,0.0
2022-06-27,7.904110576260868e+30,0.0,34.1,0.0
2022-06-28,7.904110576260868e+30,0.0,34.1,0.0
2022-06-29,7.904110576260868e+30,0.0,34.7,0.0
2022-06-30,7.904110576260868e+30,1.6,34.7,0.0
2022-07-01,7.904110576260868e+30,2.8,34.7,0.0
2022-07-02,7.904110576260868e+30,2.8,33.9,0.0
2022-07-03,7.904110576260868e+30,1.2,33.7,0.0
2022-07-04,7.904110576260868e+30,0.0,33.9,0.0
2022-07-05,7.904110576260868e+30,0.0,34.4,0.0
2022-07-06,7.904110576260868e+30,0.0,34.6,0.0
2022-07-07,7.904110576260868e+30,0.0,34.6,0.0
2022-07-08,7.904110576260868e+30,0.0,35.0,0.0
2022-07-09,7.904110576260868e+30,0.0,35.0,0.0
2022-07-10,7.904110576260868e+30,0.0,35.0,0.0
2022-07-11,7.904110576260868e+30,0.0,35.9,0.0
2022-07-12,7.904110576260868e+30,0.0,35.9,0.0
2022-07-13,7.904110576260868e+30,0.0,35.9,0.0
2022-07-14,7.904110576260868e+30,0.0,35.0,0.0
2022-07-15,7.904110576260868e+30,0.0,35.9,0.0
2022-07-16,7.904110576260868e+30,0.0,35.9,0.0
2022-07-17,7.904110576260868e+30,0.0,35.9,0.0
2022-07-18,7.904110576260868e+30,0.0,35.6,0.0
2022-07-19,7.904110576260868e+30,0.0,35.4,0.0
2022-07-20,7.904110576260868e+30,0.0,35.4,0.0
2022-07-21,7.904110576260868e+30,0.0,35.4,0.0
2022-07-22,7.904110576260868e+30,1.0,34.8,0.0
2022-07-23,7.904110576260868e+30,1.0,36.2,0.0
2022-07-24,7.904110576260868e+30,1.0,36.2,0.0
2022-07-25,7.904110576260868e+30,0.0,36.2,0.0
2022-07-26,7.904110576260868e+30,0.0,35.7,0.0
2022-07-27,7.904110576260868e+30,0.0,36.1,0.0
2022-07-28,7.904110576260868e+30,0.0,36.6,0.0
2022-07-29,7.904110576260868e+30,1.0,36.8,0.0
2022-07-30,7.904110576260868e+30,1.0,36.8,0.0
2022-07-31,7.904110576260868e+30,3.2,36.8,0.0
2022-08-01,7.904110576260868e+30,2.2,35.8,0.0
2022-08-02,7.904110576260868e+30,2.2,35.8,0.0
2022-08-03,7.904110576260868e+30,0.0,35.8,0.0
2022-08-04,7.904110576260868e+30,0.0,35.6,0.0
2022-08-05,7.904110576260868e+30,0.0,36.3,0.0
2022-08-06,7.904110576260868e+30,0.0,36.3,0.0
2022-08-07,7.904110576260868e+30,0.0,37.0,0.0
2022-08-08,7.904110576260868e+30,0.0,37.1,0.0
2022-08-09,7.904110576260868e+30,0.0,37.1,0.0
2022-08-10,7.904110576260868e+30,0.0,37.1,0.0
2022-08-11,7.904110576260868e+30,0.0,36.3,0.0
2022-08-12,7.904110576260868e+30,0.0,36.2,0.0
2022-08-13,7.904110576260868e+30,0.0,35.3,0.0
2022-08-14,7.904110576260868e+30,0.0,36.0,0.0
2022-08-15,7.904110576260868e+30,0.0,36.8,0.0
2022-08-16,7.904110576260868e+30,0.0,36.8,0.0
2022-08-17,7.904110576260868e+30,0.0,36.8,0.0
2022-08-18,7.904110576260868e+30,0.0,37.4,0.0
2022-08-19,7.904110576260868e+30,0.0,37.4,0.0
2022-08-20,7.904110576260868e+30,0.0,37.4,0.0
2022-08-21,7.904110576260868e+30,0.0,37.4,0.0
2022-08-22,7.904110576260868e+30,0.0,37.1,0.0
2022-08-23,7.904110576260868e+30,0.0,37.1,0.0
2022-08-24,7.904110576260868e+30,0.0,37.1,0.0
2022-08-25,7.904110576260868e+30,0.0,36.6,0.0
2022-08-26,7.904110576260868e+30,0.0,37.4,0.0
2022-08-27,7.904110576260868e+30,0.0,37.5,0.0
2022-08-28,7.904110576260868e+30,0.0,37.8,0.0
2022-08-29,7.904110576260868e+30,0.0,37.8,0.0
2022-08-30,7.904110576260868e+30,0.0,37.8,0.0
2022-08-31,7.904110576260868e+30,0.0,36.9,0.0
2022-09-01,7.904110576260868e+30,0.0,37.9,0.0
2022-09-02,7.904110576260868e+30,0.0,37.9,0.0
2022-09-03,7.904110576260868e+30,0.0,38.0,0.0
2022-09-04,7.904110576260868e+30,0.0,38.5,0.0
2022-09-05,7.904110576260868e+30,0.0,38.5,0.0
2022-09-06,7.904110576260868e+30,0.0,38.5,0.0
2022-09-07,7.904110576260868e+30,0.0,37.9,0.0
2022-09-08,7.904110576260868e+30,0.0,37.9,0.0
2022-09-09,7.904110576260868e+30,0.0,37.0,0.0
2022-09-10,7.904110576260868e+30,0.0,38.4,0.0
2022-09-11,7.904110576260868e+30,0.0,38.4,0.0
2022-09-12,7.904110576260868e+30,0.2,38.4,0.0
2022-09-13,7.904110576260868e+30,0.2,37.1,0.0
2022-09-14,7.904110576260868e+30,0.2,37.1,0.0
2022-09-15,7.904110576260868e+30,1.0,37.5,0.0
2022-09-16,7.904110576260868e+30,1.0,37.5,0.0
2022-09-17,7.904110576260868e+30,1.0,37.5,0.0
2022-09-18,7.904110576260868e+30,0.0,37.3,0.0
2022-09-19,7.904110576260868e+30,0.0,37.3,0.0
2022-09-20,7.904110576260868e+30,0.0,37.3,0.0
2022-09-21,7.904110576260868e+30,0.0,37.2,0.0
2022-09-22,7.904110576260868e+30,0.0,37.5,0.0
2022-09-23,7.904110576260868e+30,0.0,37.5,0.0
2022-09-24,7.904110576260868e+30,0.0,37.5,0.0
2022-09-25,7.904110576260868e+30,0.0,36.4,0.0
2022-09-26,7.904110576260868e+30,0.0,37.5,0.0
2022-09-27,7.904110576260868e+30,0.0,37.5,0.0
2022-09-28,7.904110576260868e+30,0.0,37.5,0.0
2022-09-29,7.904110576260868e+30,0.0,37.2,0.0
2022-09-30,7.904110576260868e+30,0.0,37.2,0.0
2022-10-01,7.904110576260868e+30,0.0,38.5,0.0
2022-10-02,7.904110576260868e+30,0.0,38.5,0.0
2022-10-03,7.904110576260868e+30,0.0,38.5,0.0
2022-10-04,7.904110576260868e+30,0.0,39.0,0.0
2022-10-05,7.904110576260868e+30,0.0,39.0,0.0
2022-10-06,7.904110576260868e+30,0.0,39.0,0.0
2022-10-07,7.904110576260868e+30,0.0,37.9,0.0
2022-10-08,7.904110576260868e+30,32.6,37.9,0.0
2022-10-09,7.904110576260868e+30,32.6,37.0,0.0
2022-10-10,7.904110576260868e+30,32.6,36.5,0.0
2022-10-11,7.904110576260868e+30,0.0,38.2,0.0
2022-10-12,7.904110576260868e+30,0.0,38.2,0.0
2022-10-13,7.904110576260868e+30,0.2,38.2,0.0
2022-10-14,7.904110576260868e+30,0.2,37.9,0.0
2022-10-15,7.904110576260868e+30,0.2,37.9,0.0
2022-10-16,7.904110576260868e+30,0.0,36.9,0.0
2022-10-17,7.904110576260868e+30,0.0,36.4,0.0
2022-10-18,7.904110576260868e+30,0.0,37.1,0.0
2022-10-19,7.904110576260868e+30,0.0,37.5,0.0
2022-10-20,7.904110576260868e+30,0.0,37.5,0.0
2022-10-21,7.904110576260868e+30,0.0,37.5,0.0
2022-10-22,7.904110576260868e+30,0.0,37.0,0.0
2022-10-23,7.904110576260868e+30,0.0,37.0,0.0
2022-10-24,7.904110576260868e+30,18.8,37.0,0.0
2022-10-25,7.904110576260868e+30,18.8,36.2,0.0
2022-10-26,7.904110576260868e+30,19.6,34.8,0.0
2022-10-27,7.904110576260868e+30,0.8,35.7,0.0
2022-10-28,7.904110576260868e+30,0.8,37.7,0.0
2022-10-29,7.904110576260868e+30,0.0,37.7,0.0
2022-10-30,7.904110576260868e+30,0.0,38.3,0.0
2022-10-31,7.904110576260868e+30,4.2,38.3,0.0
2022-11-01,7.904110576260868e+30,4.2,38.3,0.0
2022-11-02,7.904110576260868e+30,11.4,35.4,0.0
2022-11-03,7.904110576260868e+30,54.800000000000004,35.4,0.0
2022-11-04,7.904110576260868e+30,54.800000000000004,35.4,0.0
2022-11-05,7.904110576260868e+30,113.80000000000001,32.6,0.0
2022-11-06,7.904110576260868e+30,74.8,33.4,0.0
2022-11-07,7.904110576260868e+30,90.39999999999999,33.4,0.0
2022-11-08,7.904110576260868e+30,26.2,33.4,0.0
2022-11-09,7.904110576260868e+30,17.6,34.5,0.0
2022-11-10,7.904110576260868e+30,2.0,34.9,0.0
2022-11-11,7.904110576260868e+30,21.8,34.9,0.0
2022-11-12,7.904110576260868e+30,28.0,34.9,0.0
2022-11-13,7.904110576260868e+30,28.0,34.4,0.0
2022-11-14,7.904110576260868e+30,13.8,34.4,0.0
2022-11-15,7.904110576260868e+30,7.6,34.4,0.0
2022-11-16,7.904110576260868e+30,7.6,34.4,0.0
2022-11-17,7.904110576260868e+30,0.0,34.4,0.0
2022-11-18,7.904110576260868e+30,37.0,34.4,0.0
2022-11-19,7.904110576260868e+30,66.6,33.4,0.0
2022-11-20,7.904110576260868e+30,76.2,34.1,0.0
2022-11-21,7.904110576260868e+30,39.2,34.1,0.0
2022-11-22,7.904110576260868e+30,9.6,34.1,0.0
2022-11-23,7.904110576260868e+30,0.0,34.1,0.0
2022-11-24,7.904110576260868e+30,58.8,34.1,0.0
2022-11-25,7.904110576260868e+30,59.8,33.1,0.0
2022-11-26,7.904110576260868e+30,66.39999999999999,32.7,0.0
2022-11-27,7.904110576260868e+30,93.6,32.7,0.0
2022-11-28,7.904110576260868e+30,105.19999999999999,32.7,0.0
2022-11-29,7.904110576260868e+30,99.4,30.8,0.0
2022-11-30,7.904110576260868e+30,21.8,31.7,0.0
2022-12-01,7.904110576260868e+30,10.4,31.7,0.0
2022-12-02,7.904110576260868e+30,16.2,31.7,0.0
2022-12-03,7.904110576260868e+30,8.0,31.2,0.0
2022-12-04,7.904110576260868e+30,9.2,30.0,0.0
2022-12-05,7.904110576260868e+30,2.6,32.7,0.0
2022-12-06,7.904110576260868e+30,2.4,34.5,0.0
2022-12-07,7.904110576260868e+30,0.0,34.5,0.0
2022-12-08,7.904110576260868e+30,10.6,34.5,0.0
2022-12-09,7.904110576260868e+30,12.6,33.9,0.0
2022-12-10,7.904110576260868e+30,12.6,33.9,0.0
2022-12-11,7.904110576260868e+30,3.2,33.9,0.0
2022-12-12,7.904110576260868e+30,1.2,33.9,0.0
2022-12-13,7.904110576260868e+30,1.2,33.9,0.0
2022-12-14,7.904110576260868e+30,0.0,33.9,0.0
2022-12-15,7.904110576260868e+30,0.6,33.8,0.0
2022-12-16,7.904110576260868e+30,2.4,33.8,0.0
2022-12-17,7.904110576260868e+30,2.4000000000000004,34.5,0.0
2022-12-18,7.904110576260868e+30,2.2,34.5,0.0
2022-12-19,7.904110576260868e+30,0.40000000000000024,34.5,0.0
2022-12-20,7.904110576260868e+30,2.4000000000000004,33.7,0.0
2022-12-21,7.904110576260868e+30,10.0,33.5,0.0
2022-12-22,7.904110576260868e+30,10.8,32.5,0.0
2022-12-23,7.904110576260868e+30,9.0,31.6,0.0
2022-12-24,7.904110576260868e+30,6.0,33.0,0.0
2022-12-25,7.904110576260868e+30,46.0,33.0,0.0
2022-12-26,7.904110576260868e+30,48.599999999999994,33.0,0.0
2022-12-27,7.904110576260868e+30,95.8,32.3,0.0
2022-12-28,7.904110576260868e+30,55.0,32.3,0.0
2022-12-29,7.904110576260868e+30,58.2,32.3,0.0
2022-12-30,7.904110576260868e+30,24.4,32.3,0.0
2022-12-31,7.904110576260868e+30,26.2,32.6,0.0
2023-01-01,7.904110576260868e+30,20.2,33.4,0.0
2023-01-02,7.904110576260868e+30,10.4,33.4,0.0
2023-01-03,7.904110576260868e+30,8.6,33.7,0.0
2023-01-04,7.904110576260868e+30,24.4,33.7,0.0
2023-01-05,7.904110576260868e+30,15.8,33.7,0.0
2023-01-06,331.6627496292387,15.8,32.9,3.719628177650171
2023-01-07,328.7900391777067,3.4,32.6,0.0
2023-01-08,331.16678502520074,4.2,32.6,0.0
2023-01-09,331.59197391453813,4.6,32.6,4.156479999999996
2023-01-10,330.4663580468082,1.2000000000000002,31.7,0.0
2023-01-11,331.4565785975573,0.4,33.6,0.0
2023-01-12,331.6333074063317,2.6,33.6,5.6597728272921515
2023-01-13,331.6588923870446,15.2,33.6,0.0
2023-01-14,331.66225054837327,18.4,32.7,0.0
2023-01-15,300.73956699762516,15.8,32.7,0.0
2023-01-16,325.0042403464136,5.0,32.7,0.0
2023-01-17,330.7784021059115,2.6,32.4,0.0
2023-01-18,331.5482010482807,10.2,32.4,5.479993140408567
2023-01-19,326.9379776697002,8.799999999999999,33.6,0.0
2023-01-20,304.29261029376505,10.0,33.8,0.0
2023-01-21,327.0560557268799,2.8,33.8,4.521710294453424
2023-01-22,330.5335310550091,5.8,33.8,0.0
2023-01-23,331.49896933855956,13.0,33.1,0.0
2023-01-24,331.6410819282974,60.2,33.1,0.0
2023-01-25,313.0460705759959,56.800000000000004,33.0,0.0
2023-01-26,267.9278662019701,56.20000000000001,33.0,0.0
2023-01-27,322.6049703724576,9.0,33.0,0.0
2023-01-28,314.2999009110305,9.0,33.8,0.0
2023-01-29,328.8035867380356,0.4,33.8,0.0
2023-01-30,331.26495036790345,0.0,33.8,8.430255697719266
2023-01-31,328.34736710874915,13.2,33.7,0.0
2023-02-01,331.09233963205475,13.399999999999999,33.7,0.0
2023-02-02,308.3120735298229,13.399999999999999,32.2,0.0
2023-02-03,327.786288418528,0.2,33.5,0.0
2023-02-04,331.1323533264605,4.6,33.5,0.0
2023-02-05,331.5935732035462,6.3999999999999995,33.6,5.702821077877993
2023-02-06,328.48137091453043,6.8,33.6,0.0
2023-02-07,331.1138793122416,4.0,33.6,0.0
2023-02-08,331.58445810410217,2.2,33.7,4.648293769963461
2023-02-09,331.6524952322783,1.7999999999999998,34.3,0.0
2023-02-10,331.66142282294135,0.0,34.3,0.0
2023-02-11,331.66257795695043,0.0,34.3,13.747823959076342
2023-02-12,330.3251987383908,6.0,34.7,0.0
2023-02-13,331.43180968191626,6.0,34.7,0.0
2023-02-14,331.62975566951684,6.6,34.7,5.559955401546306
2023-02-15,331.65842687811005,2.0,34.1,0.0
2023-02-16,331.6621903167839,2.0,34.1,0.0
2023-02-17,331.66267726120844,32.6,34.1,9.63100908859071
2023-02-18,330.06395855100993,40.0,33.9,0.0
2023-02-19,276.8116088635693,67.6,32.0,0.0
2023-02-20,306.8280952470068,36.8,33.3,0.0
2023-02-21,275.94006857372335,45.8,33.3,0.0
2023-02-22,323.34412322048394,24.2,33.3,0.0
2023-02-23,293.8317285777093,24.0,33.4,0.0
2023-02-24,312.45746624357037,9.2,33.4,0.0
2023-02-25,328.6660423514442,5.2,33.4,0.0
2023-02-26,331.26582631095266,18.4,33.1,6.497245924407268
2023-02-27,331.61136779336243,15.6,33.3,0.0
2023-02-28,301.22493555682564,13.6,33.6,0.0
2023-03-01,326.80681896367446,0.2,33.6,6.79088016169469
2023-03-02,330.99032269330576,0.0,33.6,0.0
2023-03-03,331.5750863951179,0.0,33.5,0.0
2023-03-04,331.65140589466364,11.6,33.9,12.145608568073532
2023-03-05,331.66128187259784,18.0,33.9,0.0
2023-03-06,309.92581766084334,22.0,33.9,0.0
2023-03-07,315.93384993078996,26.0,32.6,0.0
2023-03-08,326.4474899620302,31.400000000000002,33.7,0.0
2023-03-09,297.47176520418407,27.599999999999998,33.7,0.0
2023-03-10,301.0356537936716,41.2,33.7,0.0
2023-03-11,326.92517315334044,29.599999999999998,33.3,0.0
2023-03-12,278.4785239040406,107.4,33.3,0.0
2023-03-13,323.2409242620562,80.0,33.3,0.0
2023-03-14,271.6652346767986,114.4,29.7,0.0
2023-03-15,323.24280396671963,38.8,32.6,0.0
2023-03-16,272.72955181547957,76.4,32.6,0.0
2023-03-17,322.75220687682776,63.0,32.6,0.0
2023-03-18,268.29535195519657,123.0,31.9,0.0
2023-03-19,288.0270038282362,88.19999999999999,31.9,0.0
2023-03-20,263.96140268654494,111.6,31.7,0.0
2023-03-21,321.8127121698372,49.199999999999996,31.7,0.0
2023-03-22,267.6545793522547,61.99999999999999,31.0,0.0
2023-03-23,322.60696080766456,85.6,31.0,0.0
2023-03-24,299.2064401436326,85.8,32.0,0.0
2023-03-25,264.2275619468234,68.8,32.0,0.0
2023-03-26,322.1074597304623,6.799999999999986,32.0,0.0
2023-03-27,330.41147400842584,29.19999999999999,31.5,0.0
2023-03-28,331.500597795087,29.39999999999999,33.0,0.0
2023-03-29,282.81622284719106,23.399999999999988,33.0,0.0
2023-03-30,323.77049557688696,5.999999999999986,33.0,0.0
2023-03-31,330.61706547278214,53.399999999999984,32.6,5.728846505439155
2023-04-01,329.14853707265786,53.399999999999984,31.7,0.0
2023-04-02,269.3120859239323,48.59999999999999,31.7,0.0
2023-04-03,322.63155034078346,1.1999999999999857,33.0,6.876543513646178
2023-04-04,328.4651833375356,0.9999999999999858,33.0,0.0
2023-04-05,331.16113547788825,5.199999999999985,33.0,0.0
2023-04-06,331.5935704864013,6.199999999999985,32.6,7.041496403101272
2023-04-07,328.6532334903875,32.999999999999986,32.3,0.0
2023-04-08,331.14355516644287,28.399999999999984,32.3,0.0
2023-04-09,282.2906451582203,41.79999999999998,33.8,0.0
2023-04-10,323.6757749159192,15.599999999999985,33.8,0.0
2023-04-11,290.8376898138764,16.999999999999986,33.8,0.0
2023-04-12,324.75443731744406,4.999999999999986,32.8,3.209865782578273
2023-04-13,330.7191605581076,4.399999999999986,33.2,0.0
2023-04-14,331.54017270066663,2.999999999999986,34.9,0.0
2023-04-15,331.64688726986515,0.0,34.9,9.1853859296147
