ID,Raio,Regras_Finais,R2
317,0.11366876932929547,72,0.6198528729409208
318,0.11055688685858821,73,0.6187718657059849
319,0.18626358328824544,43,0.5818495319164062
320,0.1502532639496151,53,0.5840846642324117
321,0.13225313086860838,60,0.62586716037214
322,0.017807374054593365,148,0.7128827960776011
323,0.06190103312178861,109,0.699464495054768
324,0.05489244413289905,113,0.7290506719607912
325,0.1748761568364526,45,0.5946410539457869
326,0.06681382034062401,107,0.7066307228819824
327,0.08351149611333768,93,0.6993629982643456
328,0.18624015034401645,43,0.5818495319164062
329,0.19170549871528203,42,0.5837653033789649
330,0.08386292773292021,93,0.6993629982643456
331,0.05126615752583362,115,0.7246397730249945
332,0.03599394828519604,129,0.7155623208849096
333,0.04053302409010823,125,0.709319556264676
334,0.07966123607207287,96,0.7182055846804305
335,0.054701163416919225,113,0.7290506719607912
336,0.071133799558697,105,0.6975882065448284
337,0.12642286532568484,65,0.614813494896141
338,0.08487324304365942,90,0.7017030636243514
339,0.10137012168933963,79,0.612024823701671
340,0.116264408784182,70,0.6229791458491767
341,0.010213287037704617,165,0.7046277762420747
342,0.1891696842097588,42,0.5836805540394459
343,0.011501161850672136,155,0.7207313798941817
344,0.15042270312344666,53,0.5840846642324117
345,0.057513786665398754,113,0.7117583404602388
346,0.02656201242139706,136,0.694984384897712
