ID,Raio,Regras_Finais,R2
252,0.14466990577747496,56,0.5701797870947656
253,0.16623864809652283,47,0.6190681988270123
254,0.019031638305613975,148,0.7128827960776011
255,0.0416938466603778,123,0.7137246329620979
256,0.10730015466850516,75,0.6149829631955201
257,0.1287759064825332,62,0.623006258591377
258,0.06026382706465886,113,0.7110929817508336
259,0.14437174083723475,56,0.5701797870947656
260,0.13072706890365293,61,0.6245601347301901
261,0.11815648733220689,67,0.6231952335091929
262,0.19542376811922793,42,0.5837653033789649
263,0.05963217008129625,113,0.7102095120752663
264,0.16328560429849984,50,0.6127924254956335
265,0.09696441153827373,81,0.6585316107411565
266,0.01165707540496211,155,0.7207313798941817
267,0.06971860257645715,105,0.6975922801563479
268,0.054544951137001474,114,0.7274369863882735
269,0.08340051603434655,93,0.6993629982643456
270,0.13770281722056474,58,0.6178134117536658
271,0.07182078598044653,105,0.6975882065448284
272,0.045295401988216966,118,0.732945821345285
273,0.19591049143046924,42,0.5837653033789649
274,0.19943139706058335,41,0.6003836040522224
275,0.14569402311497875,55,0.5811017747135226
276,0.051484361885073875,115,0.7246397730249945
277,0.0726303415955991,104,0.6979821574278546
278,0.13322887256057425,60,0.62586716037214
279,0.03790020683823668,129,0.7155566913812419
280,0.1928588328104258,42,0.5837653033789649
281,0.06530411144973833,107,0.7066307228819824
282,0.17164746735372163,46,0.6209225635497657
283,0.19152504101028206,42,0.5837653033789649
284,0.17899090301842632,42,0.5697264305504636
285,0.13626924064066862,60,0.6221450033915459
286,0.05943168355314949,113,0.7102095120752663
287,0.09598725813249352,83,0.6561798292026455
288,0.1338307455624396,60,0.62586716037214
289,0.021925799236208975,140,0.7106520112844753
290,0.05578246749018984,113,0.7290506719607912
291,0.06970319980924955,105,0.6975922801563479
292,0.08956637669574509,87,0.6334457896259273
293,0.0852736305751222,90,0.7017030636243514
294,0.04226316535500424,122,0.7141236220345686
295,0.12080427677283585,66,0.6221248710751519
296,0.019953376645683897,146,0.7133495038401267
297,0.08122081789052374,94,0.7189280742243389
298,0.17596197115670725,44,0.6096402330467348
299,0.13562343871727328,60,0.6221450033915459
300,0.1842153972328091,43,0.5818495319164062
301,0.165686915061505,48,0.6173460895311742
302,0.14523234149903344,55,0.5810560029691689
303,0.04801499538532781,117,0.7335099117836767
304,0.0185109089846907,148,0.7128827960776011
305,0.032176503658172796,133,0.6939592354951662
306,0.08186411086990901,94,0.6986739247658696
307,0.18682979562470425,43,0.5818495319164062
308,0.06290973543698782,108,0.696764243890525
309,0.14291065594439856,58,0.6178134117536658
310,0.16130027460729002,51,0.6187786761632454
311,0.17553663724448765,45,0.5946410539457869
312,0.0834655731949745,93,0.6993629982643456
313,0.19862717380540687,42,0.5837653033789649
314,0.18998794608261638,42,0.5837653033789649
315,0.1605204260975597,51,0.6185959636559417
316,0.07355785656556334,104,0.6979821574278546
317,0.17743361146134012,43,0.5728112065367125
318,0.1597095629400385,51,0.6185959636559417
319,0.049707454686975176,116,0.7243205409565598
320,0.03732989774870782,129,0.7155623208849096
321,0.1816541694676114,42,0.5697575901029411
322,0.19192325099571947,42,0.5837653033789649
323,0.1915198864422251,42,0.5837653033789649
324,0.1079044929503283,75,0.6149829631955201
325,0.1119773371001276,73,0.6187718657059849
326,0.08995068229358424,87,0.6334457896259273
327,0.09108255472535622,87,0.6630527188639405
328,0.19395263345037092,42,0.5837653033789649
329,0.14688512202869206,54,0.5823995697873028
330,0.07018690345974997,104,0.6980052873003983
331,0.10373850684229369,77,0.6120821620748891
332,0.19766386260738913,42,0.5837653033789649
333,0.04829570010905408,116,0.7338924887121908
334,0.06796891241364526,104,0.6927464596635049
335,0.1213043077454125,66,0.6221248710751519
336,0.03974553093896538,126,0.709032390298147
337,0.05420405027135761,114,0.7284787365918892
338,0.1944672962120826,42,0.5837653033789649
339,0.060440932413218476,113,0.7110929817508336
340,0.03057639283898323,133,0.6933792912782744
341,0.1270786064318891,65,0.6148478071830291
342,0.1966510783565184,42,0.5837653033789649
343,0.13645522833235782,60,0.6221450033915459
344,0.17872097484484947,43,0.5672627035516622
345,0.13443016773824076,60,0.62586716037214
346,0.0266036600212064,136,0.694984384897712
347,0.16602365636642252,48,0.6173460895311742
348,0.12643404392864754,65,0.614813494896141
349,0.06541871069182799,107,0.7066307228819824
350,0.11594946231833522,70,0.6229791458491767
351,0.16820441246480775,47,0.6184767427415081
352,0.10994125683265524,73,0.6188022726721798
353,0.09897451775124473,81,0.6586554360897947
354,0.1438106144933193,57,0.5636901305681609
355,0.03292137679988498,133,0.6939875464097314
356,0.011949570882078722,155,0.7207313798941817
357,0.028293134292626615,133,0.6933792912782744
358,0.039044394064857844,127,0.7116847801759558
359,0.050999130855525834,116,0.7243205409565598
360,0.18781174229080372,43,0.5818495319164062
361,0.04381665652674182,119,0.702574858159417
362,0.06864551350483479,104,0.6927479185690839
363,0.06973348439975659,104,0.6980052873003983
364,0.16293134505923548,50,0.6127924254956335
365,0.04831525550028058,116,0.7338924887121908
366,0.13413739342561865,60,0.62586716037214
367,0.10716039369573453,75,0.6149829631955201
368,0.057407262660139166,113,0.7117583404602388
369,0.15578357912267468,53,0.6154341318848116
370,0.020429192932583478,146,0.7133495038401267
371,0.1933305901097403,42,0.5837653033789649
372,0.11005212122820393,73,0.6187718657059849
373,0.10125871860841508,80,0.6109622737700962
374,0.16585398911159527,48,0.6173460895311742
375,0.11888590383821986,66,0.6245979848435963
376,0.058988022705167995,113,0.7102095120752663
377,0.16636397530057634,46,0.621275410226778
378,0.01396661771066483,155,0.7212961514568218
379,0.17914869518592302,42,0.5697264305504636
380,0.04590005919600365,118,0.7332049471354047
381,0.06807467359475582,104,0.6927464596635049
382,0.18835861711903049,43,0.5818495319164062
383,0.03063074983745353,133,0.6933792912782744
384,0.03312354453625778,133,0.6939875464097314
385,0.15240080298429406,54,0.5927952348745564
386,0.11047658680595232,73,0.6187718657059849
387,0.1512262612146206,54,0.5824603582280776
388,0.011333223125317754,155,0.7194515491149593
389,0.0830502236380976,94,0.6986826513917997
390,0.09300284493892143,85,0.652981554518774
391,0.188890844027102,42,0.5836805540394459
392,0.038773828658445766,127,0.7116847801759558
393,0.15095425974467158,54,0.5824603582280776
394,0.16885875947248943,47,0.6184767427415081
395,0.12759876233787545,63,0.6211153615870538
396,0.025508800580811248,138,0.7064996897132814
397,0.047686741192009253,117,0.7335099117836767
398,0.1620907518535515,51,0.6187786761632454
399,0.07010369655672477,104,0.6980052873003983
400,0.03746271600896299,129,0.7155623208849096
401,0.043241405838678866,120,0.7122179191571087
402,0.15658040852067098,52,0.6168763393100989
403,0.11924416105381415,66,0.6245979848435963
404,0.0519553192290398,115,0.7280765988751409
405,0.061309370806771284,110,0.699047371064693
406,0.12249820445101751,66,0.6221248710751519
407,0.1375907905927428,58,0.6178134117536658
408,0.05695147744366717,113,0.7117583404602388
409,0.06300927553549432,108,0.6967820094706896
410,0.09551412272132112,83,0.6561798292026455
411,0.026841183805338897,136,0.694984384897712
412,0.18243079334954046,43,0.5818495319164062
413,0.053773452004592485,114,0.7284787365918892
414,0.05880663906341652,113,0.7102095120752663
415,0.022546603549365947,140,0.7106520112844753
416,0.15934825271589587,51,0.6185959636559417
417,0.16528429080559529,48,0.617128678228954
418,0.11920630351832098,66,0.6245979848435963
419,0.040598893038568104,124,0.709738591285324
420,0.18365671038617837,43,0.5818495319164062
421,0.18987163720985514,42,0.5837653033789649
422,0.1855043084493213,43,0.5818495319164062
423,0.15215418515927287,54,0.5927952348745564
424,0.07131118513804485,105,0.6975882065448284
425,0.041659257387907135,123,0.7137246329620979
426,0.029082483311913807,133,0.6933792912782744
427,0.06746555446328376,104,0.6927416700063466
428,0.04910445995199555,116,0.7243205409565598
429,0.1405551663712013,58,0.6178134117536658
430,0.16063994341835433,51,0.6185959636559417
431,0.15860248833437962,51,0.6185959636559417
432,0.17625315765787467,43,0.5728112065367125
433,0.19140648277879765,42,0.5837653033789649
434,0.0840671823889133,93,0.6993629982643456
435,0.16616150491376608,48,0.6173460895311742
436,0.19274529699317572,42,0.5837653033789649
437,0.18266023460210135,43,0.5818495319164062
438,0.026435847815999898,138,0.7044900983670019
439,0.11924694079136161,66,0.6245979848435963
440,0.0977108197393649,82,0.657486658339978
441,0.0220132380789202,140,0.7106520112844753
442,0.10622680861527299,75,0.6149829631955201
443,0.024951606645049855,138,0.7064996897132814
444,0.1782126074911378,43,0.5672627035516622
445,0.08394138156607953,93,0.6993629982643456
446,0.0986579087149338,81,0.6586554360897947
447,0.0631174993469016,108,0.6967820094706896
448,0.06757218288978926,104,0.6927464596635049
449,0.14893883976898362,53,0.5840846642324117
450,0.06115311297463643,110,0.699047371064693
451,0.19523166401793488,42,0.5837653033789649
452,0.1440874942497598,56,0.5701797870947656
453,0.1740195541343146,45,0.5946410539457869
454,0.09737753775589349,81,0.6585316107411565
455,0.12408677456568441,66,0.6221248710751519
456,0.17734617240657788,43,0.5728112065367125
457,0.022071145799904452,140,0.7106520112844753
458,0.11393356990260113,71,0.6212482840601555
459,0.10210184126335797,79,0.612024823701671
460,0.10812636070805383,74,0.616304545175068
461,0.11489953141935438,71,0.6212146729125583
462,0.13889150261559824,58,0.6178134117536658
463,0.07226089590208108,105,0.6975623589066273
464,0.17247506812908997,45,0.5946410539457869
465,0.1771555261690401,43,0.5728112065367125
466,0.11827976253058911,66,0.6245979848435963
467,0.05659329009502298,113,0.7117583404602388
468,0.14917303809001725,53,0.5840846642324117
469,0.08459374910346289,91,0.7010512957813584
470,0.15414313753768955,54,0.6139057961145525
471,0.1819104415445473,43,0.581939550820662
472,0.10591830412549479,75,0.6149829631955201
473,0.08224992426024591,94,0.6986739247658696
474,0.13105021314451448,61,0.6245601347301901
475,0.06990270570774888,104,0.6980052873003983
476,0.10746501501388271,75,0.6149829631955201
477,0.1660110692358521,48,0.6173460895311742
478,0.12272315280445757,66,0.6221248710751519
479,0.08906308629065067,87,0.6334457896259273
480,0.15135792666772113,55,0.6187232847822879
481,0.10829964997878182,74,0.616304545175068
482,0.011628755404959876,155,0.7207313798941817
483,0.15906023603267322,51,0.6185959636559417
484,0.09321672364303768,85,0.652981554518774
485,0.1363588271377225,60,0.6221450033915459
486,0.07772185519424689,100,0.713186565675854
487,0.15762914466394054,51,0.6185959636559417
488,0.024846803194870083,138,0.7064996897132814
489,0.13393251434501563,60,0.62586716037214
490,0.13193583101225592,61,0.6245601347301901
491,0.04477591691667766,118,0.732945821345285
492,0.13556542090206178,60,0.6221450033915459
493,0.14405791396816384,56,0.5701797870947656
494,0.04945815359618731,116,0.7243205409565598
495,0.028795907085172483,133,0.6933792912782744
496,0.015547689220118446,152,0.7173195579747144
497,0.12442404169027863,66,0.6221248710751519
498,0.1018235630717828,79,0.612024823701671
499,0.1824960252075468,43,0.5818495319164062
500,0.029454847617712054,133,0.6933792912782744
