tensao_solo_kpa,chuva_acum_3d_mm,tmax_max_3d_c,dap,classe_irrigacao,irr_mm,ano,cenario
63.42102524040993,0.0,34.3,47,4,12.185643521321769,2020,cenario3_excesso_v3
60.31913880528305,0.0,34.3,48,4,11.970154646245676,2020,cenario3_excesso_v3
57.38418727012897,0.0,34.4,49,4,11.701792489989714,2020,cenario3_excesso_v3
54.57994977392029,0.0,34.4,50,4,12.09165099912414,2020,cenario3_excesso_v3
51.93917482736377,0.0,34.4,51,4,12.955923536799485,2020,cenario3_excesso_v3
49.42737816474388,0.0,34.4,52,4,12.145261120098947,2020,cenario3_excesso_v3
47.060491985210405,0.0,35.6,53,4,12.351666401768517,2020,cenario3_excesso_v3
47.060491985210405,0.0,35.9,54,4,12.519085619634442,2020,cenario3_excesso_v3
47.060491985210405,0.0,35.9,55,4,13.211944827242863,2020,cenario3_excesso_v3
47.060491985210405,0.0,35.9,56,4,13.00838059360671,2020,cenario3_excesso_v3
47.060491985210405,0.0,36.0,57,4,12.439650930421326,2020,cenario3_excesso_v3
47.060491985210405,0.0,36.4,58,4,12.411622373438163,2020,cenario3_excesso_v3
47.060491985210405,0.0,36.4,59,4,13.707320697278305,2020,cenario3_excesso_v3
47.060491985210405,0.0,36.4,60,4,13.692380918262145,2020,cenario3_excesso_v3
47.060491985210405,0.0,35.6,61,4,12.452159147030994,2020,cenario3_excesso_v3
47.060491985210405,0.0,35.6,62,4,13.553208094272659,2020,cenario3_excesso_v3
47.060491985210405,0.0,36.3,63,4,13.190003079769452,2020,cenario3_excesso_v3
47.060491985210405,0.0,36.3,64,4,13.28687515747313,2020,cenario3_excesso_v3
47.060491985210405,0.0,36.6,65,4,13.42389950686461,2020,cenario3_excesso_v3
47.060491985210405,0.0,36.6,66,4,13.14848849266563,2020,cenario3_excesso_v3
47.060491985210405,0.0,36.6,67,4,14.451927749773915,2020,cenario3_excesso_v3
47.060491985210405,0.0,36.0,68,4,13.462957580570121,2020,cenario3_excesso_v3
47.060491985210405,0.0,36.0,69,4,11.331222441762595,2020,cenario3_excesso_v3
47.060491985210405,0.0,36.0,70,4,13.592199344810073,2020,cenario3_excesso_v3
47.060491985210405,0.0,35.7,71,4,13.732530254175991,2020,cenario3_excesso_v3
47.060491985210405,0.0,35.7,72,4,13.528897711791384,2020,cenario3_excesso_v3
47.060491985210405,0.0,35.7,73,4,13.597520387949887,2020,cenario3_excesso_v3
47.060491985210405,0.0,35.3,74,4,13.293499700238648,2020,cenario3_excesso_v3
47.060491985210405,0.0,35.3,75,4,13.339449098151244,2020,cenario3_excesso_v3
47.060491985210405,0.0,35.3,76,4,13.655787356972334,2020,cenario3_excesso_v3
47.060491985210405,0.0,35.3,77,4,13.824546550723333,2020,cenario3_excesso_v3
47.060491985210405,0.0,35.3,78,4,13.183592284426332,2020,cenario3_excesso_v3
47.060491985210405,0.0,35.5,79,4,13.342283323539073,2020,cenario3_excesso_v3
47.060491985210405,0.0,35.5,80,4,13.825494473173347,2020,cenario3_excesso_v3
47.060491985210405,0.0,35.5,81,4,13.61004335125751,2020,cenario3_excesso_v3
47.060491985210405,0.0,35.5,82,4,13.339242385653547,2020,cenario3_excesso_v3
47.060491985210405,0.0,35.5,83,4,14.019273364079622,2020,cenario3_excesso_v3
47.060491985210405,0.0,35.4,84,4,14.371267634040402,2020,cenario3_excesso_v3
47.060491985210405,0.0,35.4,85,4,14.336788110183964,2020,cenario3_excesso_v3
47.060491985210405,0.0,37.2,86,4,14.560396979888921,2020,cenario3_excesso_v3
47.060491985210405,0.0,37.2,87,4,14.009023734334816,2020,cenario3_excesso_v3
47.060491985210405,0.0,37.2,88,4,14.37571570029484,2020,cenario3_excesso_v3
47.060491985210405,0.0,36.1,89,4,14.35759465514814,2020,cenario3_excesso_v3
47.060491985210405,0.0,36.1,90,4,14.847659050709481,2020,cenario3_excesso_v3
47.060491985210405,0.0,36.1,91,4,13.994087250470466,2020,cenario3_excesso_v3
47.060491985210405,0.0,36.1,92,4,13.582728812175196,2020,cenario3_excesso_v3
47.060491985210405,0.0,36.1,93,4,14.18251102938044,2020,cenario3_excesso_v3
47.060491985210405,0.0,35.5,94,4,13.598035132130036,2020,cenario3_excesso_v3
47.060491985210405,0.0,36.0,95,4,13.426263165135314,2020,cenario3_excesso_v3
47.060491985210405,0.0,36.8,96,4,13.6109563276177,2020,cenario3_excesso_v3
47.060491985210405,0.0,36.8,97,4,14.010447629055031,2020,cenario3_excesso_v3
47.060491985210405,0.0,36.8,98,4,14.217242102772172,2020,cenario3_excesso_v3
47.060491985210405,0.0,36.8,99,4,13.158716695029833,2020,cenario3_excesso_v3
47.060491985210405,0.0,37.0,100,4,13.365086540478064,2020,cenario3_excesso_v3
47.060491985210405,0.0,37.0,101,4,12.94841494862327,2020,cenario3_excesso_v3
47.060491985210405,0.0,37.0,102,4,13.408163345646898,2020,cenario3_excesso_v3
47.060491985210405,0.0,37.5,103,4,12.796255000060626,2020,cenario3_excesso_v3
47.060491985210405,0.0,37.9,104,4,12.628723283332633,2020,cenario3_excesso_v3
47.060491985210405,0.0,37.9,105,4,12.879151711040091,2020,cenario3_excesso_v3
47.060491985210405,0.0,37.9,106,4,12.831429480900157,2020,cenario3_excesso_v3
47.060491985210405,0.0,38.9,107,4,12.534370864765993,2020,cenario3_excesso_v3
943.8504032133353,0.0,34.2,14,2,5.8951598293952525,2021,cenario3_excesso_v3
866.4414692686531,0.0,34.2,15,2,5.8635482683310745,2021,cenario3_excesso_v3
730.3344569056219,0.0,34.9,16,3,6.374797566014847,2021,cenario3_excesso_v3
672.2653850214581,0.0,34.9,17,3,6.444517726546462,2021,cenario3_excesso_v3
618.6839181556036,0.0,34.9,18,3,6.6064620094627236,2021,cenario3_excesso_v3
