tensao_solo_kpa,chuva_acum_3d_mm,tmax_max_3d_c,dap,classe_irrigacao,irr_mm,ano,cenario
122.35570249894445,0.0,34.4,49,2,5.77231087475015,2020,cenario1_otimo_v5
116.65332766967825,0.0,34.4,50,2,6.000567848732383,2020,cenario1_otimo_v5
111.08138092854506,0.0,34.4,51,2,6.320478625894492,2020,cenario1_otimo_v5
105.73903732897429,0.0,34.4,52,2,6.054926000621494,2020,cenario1_otimo_v5
100.67560334999719,0.0,35.6,53,2,6.117940004375807,2020,cenario1_otimo_v5
100.67560334999719,0.0,35.9,54,2,6.166841965591562,2020,cenario1_otimo_v5
100.67560334999719,0.0,35.9,55,2,6.386521559100698,2020,cenario1_otimo_v5
100.67560334999719,0.0,35.9,56,2,6.315573311363529,2020,cenario1_otimo_v5
100.67560334999719,0.0,36.0,57,2,6.125002575855628,2020,cenario1_otimo_v5
100.67560334999719,0.0,36.4,58,2,6.1117000056143915,2020,cenario1_otimo_v5
100.67560334999719,0.0,36.4,59,2,6.525302849077774,2020,cenario1_otimo_v5
100.67560334999719,0.0,36.4,60,2,6.517239510636438,2020,cenario1_otimo_v5
100.67560334999719,0.0,35.6,61,2,6.11563163405542,2020,cenario1_otimo_v5
100.67560334999719,0.0,35.6,62,2,6.467811543345184,2020,cenario1_otimo_v5
100.67560334999719,0.0,36.3,63,2,6.350250419055241,2020,cenario1_otimo_v5
100.67560334999719,0.0,36.3,64,2,6.3730478454216035,2020,cenario1_otimo_v5
100.67560334999719,0.0,36.6,65,2,6.415070928904189,2020,cenario1_otimo_v5
100.67560334999719,0.0,36.6,66,2,6.33011164157615,2020,cenario1_otimo_v5
100.67560334999719,0.0,36.6,67,2,6.738956879794204,2020,cenario1_otimo_v5
100.67560334999719,0.0,36.0,68,2,6.435541986033977,2020,cenario1_otimo_v5
100.67560334999719,0.0,36.0,69,2,5.746613756281729,2020,cenario1_otimo_v5
100.67560334999719,0.0,36.0,70,2,6.4968913426963075,2020,cenario1_otimo_v5
100.67560334999719,0.0,35.7,71,2,6.544295668113569,2020,cenario1_otimo_v5
100.67560334999719,0.0,35.7,72,2,6.483404435511751,2020,cenario1_otimo_v5
100.67560334999719,0.0,35.7,73,2,6.508487084898885,2020,cenario1_otimo_v5
100.67560334999719,0.0,35.3,74,2,6.4153119133076935,2020,cenario1_otimo_v5
100.67560334999719,0.0,35.3,75,2,6.433477576995983,2020,cenario1_otimo_v5
100.67560334999719,0.0,35.3,76,2,6.5374328969745426,2020,cenario1_otimo_v5
100.67560334999719,0.0,35.3,77,2,6.59414681933705,2020,cenario1_otimo_v5
100.67560334999719,0.0,35.3,78,2,6.39426584417551,2020,cenario1_otimo_v5
100.67560334999719,0.0,35.5,79,2,6.448813594143224,2020,cenario1_otimo_v5
100.67560334999719,0.0,35.5,80,2,6.605628872867699,2020,cenario1_otimo_v5
100.67560334999719,0.0,35.5,81,2,6.541484356460389,2020,cenario1_otimo_v5
100.67560334999719,0.0,35.5,82,2,6.459041339308442,2020,cenario1_otimo_v5
100.67560334999719,0.0,35.5,83,2,6.677779623224577,2020,cenario1_otimo_v5
100.67560334999719,0.0,35.4,84,2,6.790816388049407,2020,cenario1_otimo_v5
100.67560334999719,0.0,35.4,85,2,6.7841501264171775,2020,cenario1_otimo_v5
100.67560334999719,0.0,37.2,86,2,6.856868199042842,2020,cenario1_otimo_v5
100.67560334999719,0.0,37.2,87,2,6.690292217634841,2020,cenario1_otimo_v5
100.67560334999719,0.0,37.2,88,2,6.808238782800787,2020,cenario1_otimo_v5
100.67560334999719,0.0,36.1,89,2,6.820559647182176,2020,cenario1_otimo_v5
100.67560334999719,0.0,36.1,90,2,6.989995438368756,2020,cenario1_otimo_v5
100.67560334999719,0.0,36.1,91,2,6.746857802597842,2020,cenario1_otimo_v5
100.67560334999719,0.0,36.1,92,2,6.638316418800763,2020,cenario1_otimo_v5
100.67560334999719,0.0,36.1,93,2,6.851423932541795,2020,cenario1_otimo_v5
100.67560334999719,0.0,35.5,94,2,6.691708375602976,2020,cenario1_otimo_v5
100.67560334999719,0.0,36.0,95,2,6.663531227145601,2020,cenario1_otimo_v5
100.67560334999719,0.0,36.8,96,2,6.7523724234084845,2020,cenario1_otimo_v5
100.67560334999719,0.0,36.8,97,2,6.911845664595603,2020,cenario1_otimo_v5
100.67560334999719,0.0,36.8,98,2,7.012091052071821,2020,cenario1_otimo_v5
100.67560334999719,0.0,36.8,99,2,6.708602628703417,2020,cenario1_otimo_v5
100.67560334999719,0.0,37.0,100,2,6.817060467317268,2020,cenario1_otimo_v5
100.67560334999719,0.0,37.0,101,2,6.723435332733733,2020,cenario1_otimo_v5
100.67560334999719,0.0,37.0,102,2,6.924426366541546,2020,cenario1_otimo_v5
100.67560334999719,0.0,37.5,103,2,6.773263635031724,2020,cenario1_otimo_v5
100.67560334999719,0.0,37.9,104,2,6.774117573094912,2020,cenario1_otimo_v5
100.67560334999719,0.0,37.9,105,2,6.9236066720724825,2020,cenario1_otimo_v5
