tensao_solo_kpa,chuva_bool,tmax_max_3d_c,dap,classe_irrigacao
88.40997818361024,0,35.6,67,2
88.40997818361024,0,35.6,68,2
88.40997818361024,0,35.9,69,2
88.40997818361024,0,35.9,70,2
88.40997818361024,0,35.9,71,2
88.40997818361024,0,35.3,72,2
88.40997818361024,0,36.6,73,2
88.40997818361024,0,36.6,74,1
88.40997818361024,0,36.6,75,2
88.40997818361024,0,36.3,76,2
88.40997818361024,0,36.0,77,2
88.40997818361024,0,36.8,78,2
88.40997818361024,0,36.8,79,2
88.40997818361024,0,36.8,80,2
88.40997818361024,0,36.8,81,2
88.40997818361024,1,35.7,82,1
88.40997818361024,0,35.0,83,1
88.40997818361024,0,35.0,84,1
88.40997818361024,0,35.8,85,2
88.40997818361024,0,36.3,86,2
88.40997818361024,0,36.6,87,2
88.40997818361024,0,36.6,88,2
88.40997818361024,0,36.6,89,2
88.40997818361024,0,36.9,90,2
88.40997818361024,0,37.0,91,2
88.40997818361024,0,37.7,92,2
88.40997818361024,0,37.7,93,2
88.40997818361024,0,37.7,94,2
88.40997818361024,0,37.2,95,2
88.40997818361024,0,37.2,96,2
88.40997818361024,0,37.0,97,2
88.40997818361024,0,37.0,98,1
88.40997818361024,0,37.5,99,2
88.40997818361024,0,37.5,100,1
88.40997818361024,0,37.5,101,2
88.40997818361024,0,37.7,102,2
763.0542252262134,1,34.0,14,0
590.4422172711969,0,33.3,15,0
561.5439187843452,0,33.3,16,0
537.6458458223378,0,34.3,17,0
473.1364998377746,0,34.3,18,0
454.1861880236916,0,34.8,19,0
439.3879640731008,0,34.8,20,0
426.4221817479064,0,34.8,21,0
383.4895652849075,0,33.2,22,0
372.7461185661318,0,34.4,23,1
348.4801549188804,1,34.4,24,1
332.42375278693925,0,34.4,25,1
315.05784652715334,0,33.1,26,1
279.300380141395,0,33.4,27,1
262.82294943318465,0,34.1,28,1
244.66562379872454,0,34.1,29,1
228.96208204196972,0,34.1,30,1
215.6284503780178,0,34.2,31,1
204.1875436684362,0,34.2,32,1
193.77372537764595,0,34.2,33,1
183.8790045589735,0,34.1,34,1
164.8502090605453,1,32.7,35,0
44.00458810678123,0,33.6,36,0
59.81517799329972,0,33.8,37,0
65.83273381796751,0,34.6,38,0
69.31647193758127,0,34.6,39,0
72.50185826488057,0,34.6,40,0
76.16053793533743,0,34.0,41,0
79.66797224158425,0,33.4,42,0
83.13026439525962,0,33.9,43,0
86.98356523489478,0,34.2,44,0
90.37212443740025,0,34.3,45,1
92.01439251718864,0,34.3,46,1
88.40997818361024,0,34.3,47,1
88.40997818361024,0,34.1,48,1
88.40997818361024,0,34.1,49,1
88.40997818361024,0,34.7,50,1
88.40997818361024,0,34.7,51,1
88.40997818361024,0,34.7,52,1
88.40997818361024,0,33.9,53,1
88.40997818361024,0,33.7,54,1
88.40997818361024,0,33.9,55,1
88.40997818361024,0,34.4,56,1
88.40997818361024,0,34.6,57,1
88.40997818361024,0,34.6,58,2
88.40997818361024,0,35.0,59,2
88.40997818361024,0,35.0,60,1
88.40997818361024,0,35.0,61,2
88.40997818361024,0,35.9,62,2
88.40997818361024,0,35.9,63,2
88.40997818361024,0,35.9,64,2
88.40997818361024,0,35.0,65,2
88.40997818361024,0,35.9,66,1
88.40997818361024,0,35.9,67,2
88.40997818361024,0,35.9,68,2
88.40997818361024,0,35.6,69,2
88.40997818361024,0,35.4,70,2
88.40997818361024,0,35.4,71,2
88.40997818361024,0,35.4,72,2
88.40997818361024,0,34.8,73,2
88.40997818361024,0,36.2,74,2
88.40997818361024,0,36.2,75,1
88.40997818361024,0,36.2,76,2
88.40997818361024,0,35.7,77,2
88.40997818361024,0,36.1,78,2
88.40997818361024,0,36.6,79,2
88.40997818361024,0,36.8,80,2
88.40997818361024,0,36.8,81,2
88.40997818361024,0,36.8,82,1
88.40997818361024,0,35.8,83,1
88.40997818361024,1,35.8,84,1
88.40997818361024,0,35.8,85,2
88.40997818361024,0,35.6,86,2
88.40997818361024,0,36.3,87,2
88.40997818361024,0,36.3,88,2
88.40997818361024,0,37.0,89,2
88.40997818361024,0,37.1,90,2
88.40997818361024,0,37.1,91,2
88.40997818361024,0,37.1,92,2
88.40997818361024,0,36.3,93,2
88.40997818361024,0,36.2,94,2
88.40997818361024,0,35.3,95,1
88.40997818361024,0,36.0,96,1
88.40997818361024,0,36.8,97,1
88.40997818361024,0,36.8,98,2
88.40997818361024,0,36.8,99,2
88.40997818361024,0,37.4,100,2
88.40997818361024,0,37.4,101,2
857.9966504115229,0,34.7,14,0
742.479092479464,0,34.7,15,0
705.6006346977058,0,34.7,16,0
614.2723207449673,0,34.7,17,0
585.1198169139147,0,34.7,18,0
557.4009924964234,0,35.4,19,0
491.73895647551853,0,35.4,20,0
472.78030459726807,0,35.4,21,0
457.080719653053,0,34.9,22,0
442.826664514958,0,35.7,23,0
397.7735270556448,0,35.7,24,1
372.47887272511065,0,35.7,25,1
353.0772040808799,0,35.5,26,1
334.41063692672515,0,35.2,27,1
315.71366710853925,0,34.8,28,1
279.3948174867774,0,34.7,29,1
262.82294943318465,0,34.8,30,1
244.66562379872454,0,35.2,31,1
228.96208204196972,0,35.2,32,1
215.6284503780178,0,35.2,33,1
204.1875436684362,0,34.5,34,1
193.77372537764595,0,34.4,35,1
183.8790045589735,0,34.7,36,1
164.8502090605453,0,35.4,37,1
156.13480206935802,0,35.5,38,1
147.88076689342873,0,35.5,39,1
138.75652624236525,0,35.5,40,1
130.79301435963274,0,35.2,41,1
123.97525179574491,0,35.2,42,1
118.0818141444003,0,34.4,43,1
112.68066288964633,0,34.4,44,1
107.51459205623327,0,34.8,45,1
102.46181055299641,0,34.8,46,1
97.55933875777257,0,34.8,47,2
92.86152864793537,0,35.2,48,2
88.40997818361024,0,35.2,49,2
88.40997818361024,0,35.4,50,2
88.40997818361024,0,35.4,51,2
88.40997818361024,0,35.4,52,2
88.40997818361024,0,35.4,53,2
88.40997818361024,0,35.4,54,2
88.40997818361024,0,36.1,55,2
88.40997818361024,0,36.1,56,2
88.40997818361024,0,36.1,57,2
88.40997818361024,0,35.7,58,2
88.40997818361024,0,35.1,59,2
88.40997818361024,0,34.8,60,2
88.40997818361024,0,36.1,61,2
88.40997818361024,0,36.1,62,2
88.40997818361024,0,36.1,63,2
88.40997818361024,0,35.9,64,2
88.40997818361024,0,35.9,65,2
88.40997818361024,0,36.3,66,2
88.40997818361024,0,36.3,67,2
88.40997818361024,0,36.3,68,2
88.40997818361024,0,36.2,69,2
88.40997818361024,0,36.2,70,2
88.40997818361024,0,36.2,71,2
88.40997818361024,0,36.0,72,2
88.40997818361024,0,36.0,73,2
88.40997818361024,0,35.7,74,2
88.40997818361024,0,35.2,75,2
88.40997818361024,0,35.3,76,2
88.40997818361024,0,36.0,77,2
88.40997818361024,0,36.0,78,2
88.40997818361024,0,36.1,79,2
88.40997818361024,0,36.1,80,2
88.40997818361024,0,37.1,81,2
88.40997818361024,0,37.1,82,2
88.40997818361024,0,37.1,83,2
88.40997818361024,0,36.5,84,2
88.40997818361024,0,36.5,85,2
88.40997818361024,0,36.6,86,2
88.40997818361024,0,36.9,87,2
88.40997818361024,0,36.9,88,2
88.40997818361024,0,37.3,89,2
88.40997818361024,0,37.3,90,2
88.40997818361024,0,37.3,91,2
88.40997818361024,0,37.0,92,2
88.40997818361024,0,37.0,93,2
88.40997818361024,0,37.3,94,2
88.40997818361024,0,37.3,95,2
88.40997818361024,0,37.3,96,2
88.40997818361024,0,37.3,97,2
88.40997818361024,0,36.9,98,2
88.40997818361024,0,36.9,99,2
88.40997818361024,0,37.8,100,2
88.40997818361024,0,37.8,101,2
88.40997818361024,0,37.8,102,2
88.40997818361024,0,37.8,103,2
965.8549941445455,0,35.0,14,0
822.0664529791732,0,35.0,15,0
768.4646992571105,0,35.0,16,0
662.0224259459239,0,34.8,17,0
624.6255818782985,0,34.8,18,0
592.774487965774,0,34.8,19,0
519.1264704693442,0,34.7,20,0
497.3771464504051,0,34.8,21,0
478.6990905862095,0,34.8,22,0
461.37786780667557,0,34.8,23,1
399.3676105376186,0,34.1,24,1
375.9711575200299,0,34.1,25,1
355.2138428407082,0,34.1,26,1
335.3505907288782,0,34.0,27,1
316.04219414152135,0,35.0,28,1
279.3948174867774,0,35.4,29,1
262.82294943318465,0,35.4,30,1
244.66562379872454,0,35.4,31,1
228.96208204196972,0,34.8,32,1
215.6284503780178,0,34.3,33,1
204.1875436684362,0,34.3,34,1
193.77372537764595,0,33.4,35,1
183.8790045589735,0,33.1,36,1
164.8502090605453,0,33.1,37,1
156.13480206935802,0,34.4,38,1
147.88076689342873,0,34.6,39,1
138.75652624236525,0,34.6,40,1
130.79301435963274,0,34.8,41,1
123.97525179574491,0,34.8,42,1
118.0818141444003,0,34.8,43,1
112.68066288964633,0,34.5,44,1
107.51459205623327,0,35.1,45,1
102.46181055299641,0,35.1,46,1
97.55933875777257,0,35.1,47,1
92.86152864793537,0,35.1,48,1
88.40997818361024,0,34.7,49,1
88.40997818361024,0,34.7,50,1
88.40997818361024,0,34.7,51,1
88.40997818361024,0,34.6,52,1
88.40997818361024,0,34.5,53,1
88.40997818361024,0,34.5,54,1
88.40997818361024,0,34.8,55,1
88.40997818361024,0,34.8,56,1
88.40997818361024,0,34.9,57,2
88.40997818361024,0,36.1,58,2
88.40997818361024,0,36.1,59,2
88.40997818361024,0,36.1,60,2
88.40997818361024,0,35.9,61,2
88.40997818361024,0,36.2,62,2
88.40997818361024,0,36.2,63,1
88.40997818361024,0,36.5,64,2
88.40997818361024,0,36.5,65,2
88.40997818361024,0,36.5,66,2
88.40997818361024,0,35.7,67,2
88.40997818361024,0,35.3,68,2
88.40997818361024,0,36.1,69,2
88.40997818361024,0,36.1,70,2
88.40997818361024,0,36.1,71,2
88.40997818361024,0,36.2,72,2
88.40997818361024,0,36.2,73,2
88.40997818361024,0,36.2,74,2
88.40997818361024,0,35.8,75,2
88.40997818361024,0,35.7,76,1
88.40997818361024,0,35.7,77,2
88.40997818361024,0,35.7,78,2
88.40997818361024,0,36.1,79,1
88.40997818361024,0,37.0,80,2
88.40997818361024,0,37.0,81,2
88.40997818361024,0,37.0,82,2
88.40997818361024,0,36.9,83,2
88.40997818361024,0,36.0,84,2
88.40997818361024,0,34.5,85,1
88.40997818361024,0,35.5,86,1
88.40997818361024,0,35.8,87,1
88.40997818361024,0,36.8,88,2
88.40997818361024,0,36.8,89,2
88.40997818361024,0,36.8,90,2
88.40997818361024,0,36.1,91,2
88.40997818361024,0,36.1,92,1
88.40997818361024,0,36.0,93,1
88.40997818361024,0,36.0,94,1
88.40997818361024,0,36.0,95,1
88.40997818361024,0,35.8,96,1
88.40997818361024,0,35.8,97,1
88.40997818361024,0,34.8,98,1
88.40997818361024,0,35.7,99,1
88.40997818361024,0,35.9,100,1
88.40997818361024,0,36.3,101,1
88.40997818361024,0,36.7,102,1
88.40997818361024,0,36.9,103,1
567.273474988837,0,34.3,14,1
482.1473765465436,0,34.3,15,1
444.64082666314994,0,34.2,16,1
380.46065991544594,0,34.7,17,1
353.45313045912235,0,34.7,18,1
328.60730576704634,0,34.7,19,1
284.3590090352092,0,35.1,20,1
264.8505282368949,0,35.1,21,1
246.93210524357033,0,35.1,22,1
229.85594554678656,0,34.0,23,1
200.15775528326054,0,35.2,24,1
187.51653248100578,0,35.2,25,1
175.87893944225834,0,35.2,26,1
165.1005556713824,1,35.2,27,0
154.64408550563024,0,35.2,28,1
136.78200809637724,0,35.2,29,1
128.656744656717,0,34.6,30,1
120.83036292280407,0,34.6,31,1
113.66633558891195,0,34.6,32,1
107.09710302922177,0,34.0,33,1
101.0908574083391,0,34.2,34,1
95.53765546751015,0,34.2,35,1
90.29941969426444,0,34.2,36,1
80.7600564204684,0,34.2,37,1
76.4571832817646,0,34.5,38,1
72.39039858155205,0,34.5,39,1
68.45981840517025,0,34.5,40,1
64.83225924668677,0,34.4,41,1
61.4795013391266,0,34.5,42,1
58.390712287967446,0,34.5,43,1
55.51393132964435,0,34.5,44,1
52.78082497647716,0,34.3,45,1
50.2082129364725,0,34.3,46,2
47.762680149791386,0,34.3,47,2
45.45923860535235,0,34.7,48,1
43.2783362822976,0,35.1,49,2
43.2783362822976,0,35.1,50,2
43.2783362822976,0,35.1,51,2
43.2783362822976,0,35.1,52,2
43.2783362822976,0,35.6,53,2
43.2783362822976,0,35.6,54,2
43.2783362822976,0,35.6,55,2
43.2783362822976,0,35.4,56,2
43.2783362822976,0,35.4,57,2
43.2783362822976,0,35.4,58,2
43.2783362822976,0,35.0,59,1
43.2783362822976,0,35.0,60,1
43.2783362822976,0,32.5,61,1
43.2783362822976,1,32.5,62,0
33.0,0,33.2,63,0
37.209754441300745,0,34.1,64,0
42.527344244354666,0,34.1,65,1
43.2783362822976,0,34.1,66,1
43.2783362822976,0,34.1,67,1
43.2783362822976,0,34.1,68,1
43.2783362822976,0,34.1,69,1
43.2783362822976,0,34.0,70,1
43.2783362822976,0,33.9,71,1
43.2783362822976,0,33.9,72,1
43.2783362822976,0,33.9,73,2
43.2783362822976,0,34.4,74,2
43.2783362822976,0,34.4,75,2
43.2783362822976,0,34.5,76,2
43.2783362822976,0,35.3,77,2
43.2783362822976,0,36.0,78,2
43.2783362822976,0,36.0,79,2
43.2783362822976,0,36.0,80,2
43.2783362822976,0,34.8,81,2
43.2783362822976,0,36.1,82,2
43.2783362822976,0,36.1,83,2
43.2783362822976,0,36.1,84,2
43.2783362822976,0,36.0,85,2
43.2783362822976,0,36.1,86,2
43.2783362822976,0,36.1,87,2
43.2783362822976,0,36.1,88,2
43.2783362822976,0,35.2,89,2
43.2783362822976,0,34.7,90,1
43.2783362822976,0,35.0,91,2
43.2783362822976,0,35.4,92,2
43.2783362822976,0,36.0,93,2
43.2783362822976,0,36.7,94,2
43.2783362822976,0,36.7,95,2
43.2783362822976,0,36.7,96,2
43.2783362822976,0,36.6,97,2
43.2783362822976,0,36.6,98,2
43.2783362822976,0,36.6,99,2
43.2783362822976,0,35.9,100,1
43.2783362822976,0,36.5,101,1
43.2783362822976,0,37.0,102,1
43.2783362822976,0,37.0,103,1
444.64082666314994,0,35.0,14,1
380.46065991544594,0,33.9,15,1
353.45313045912235,1,33.0,16,0
269.68547640782356,0,33.0,17,0
250.54505184972106,0,33.4,18,0
255.9996325551869,0,33.4,19,1
246.93210524357033,0,33.4,20,1
229.85594554678656,0,33.4,21,1
200.15775528326054,0,34.1,22,1
187.51653248100578,0,34.2,23,1
175.87893944225834,0,34.5,24,1
165.1005556713824,0,34.5,25,1
154.9687093098839,0,34.5,26,1
136.78200809637724,0,34.6,27,1
128.656744656717,0,34.7,28,1
120.83036292280407,0,34.7,29,1
113.66633558891195,0,34.7,30,1
107.09710302922177,0,34.7,31,1
101.0908574083391,0,34.7,32,1
95.53765546751015,0,34.7,33,1
90.29941969426444,0,34.5,34,1
80.7600564204684,0,34.5,35,1
76.4571832817646,0,34.5,36,1
72.39039858155205,0,34.5,37,1
68.45981840517025,0,34.3,38,1
64.83225924668677,0,34.3,39,1
61.4795013391266,0,34.3,40,1
58.390712287967446,0,34.3,41,1
55.51393132964435,0,34.3,42,1
52.78082497647716,0,34.4,43,1
50.2082129364725,0,34.4,44,2
47.762680149791386,0,34.4,45,2
45.45923860535235,0,34.4,46,1
43.2783362822976,0,35.6,47,2
43.2783362822976,0,35.9,48,2
43.2783362822976,0,35.9,49,2
43.2783362822976,0,35.9,50,2
43.2783362822976,0,36.0,51,2
43.2783362822976,0,36.4,52,2
43.2783362822976,0,36.4,53,2
43.2783362822976,0,36.4,54,2
43.2783362822976,0,35.6,55,2
43.2783362822976,0,35.6,56,2
43.2783362822976,0,36.3,57,2
43.2783362822976,0,36.3,58,2
43.2783362822976,0,36.6,59,2
43.2783362822976,0,36.6,60,2
43.2783362822976,0,36.6,61,2
43.2783362822976,0,36.0,62,2
43.2783362822976,0,36.0,63,1
43.2783362822976,0,36.0,64,2
43.2783362822976,0,35.7,65,2
43.2783362822976,0,35.7,66,2
43.2783362822976,0,35.7,67,2
43.2783362822976,0,35.3,68,2
43.2783362822976,0,35.3,69,2
43.2783362822976,0,35.3,70,2
43.2783362822976,0,35.3,71,2
43.2783362822976,0,35.3,72,2
43.2783362822976,0,35.5,73,2
43.2783362822976,0,35.5,74,2
43.2783362822976,0,35.5,75,2
43.2783362822976,0,35.5,76,2
43.2783362822976,0,35.5,77,2
43.2783362822976,0,35.4,78,2
43.2783362822976,0,35.4,79,2
43.2783362822976,0,37.2,80,2
43.2783362822976,0,37.2,81,2
43.2783362822976,0,37.2,82,2
43.2783362822976,0,36.1,83,2
43.2783362822976,0,36.1,84,2
43.2783362822976,0,36.1,85,2
43.2783362822976,0,36.1,86,2
43.2783362822976,0,36.1,87,2
43.2783362822976,0,35.5,88,2
43.2783362822976,0,36.0,89,2
43.2783362822976,0,36.8,90,2
43.2783362822976,0,36.8,91,2
43.2783362822976,0,36.8,92,2
43.2783362822976,0,36.8,93,2
43.2783362822976,0,37.0,94,2
43.2783362822976,0,37.0,95,2
43.2783362822976,0,37.0,96,2
43.2783362822976,0,37.5,97,2
43.2783362822976,0,37.9,98,2
43.2783362822976,0,37.9,99,2
43.2783362822976,0,37.9,100,2
43.2783362822976,0,38.9,101,2
482.1473765465436,0,34.9,14,1
444.64082666314994,0,35.7,15,1
380.46065991544594,0,35.7,16,1
353.45313045912235,0,35.7,17,1
328.60730576704634,0,35.1,18,1
284.3590090352092,0,34.7,19,1
264.8505282368949,0,34.9,20,1
246.93210524357033,0,35.0,21,1
229.85594554678656,0,35.0,22,1
200.15775528326054,0,35.0,23,1
187.51653248100578,0,34.8,24,1
175.87893944225834,0,34.4,25,1
165.1005556713824,0,34.4,26,1
154.9687093098839,0,34.5,27,1
136.78200809637724,0,34.9,28,1
128.656744656717,0,35.1,29,1
120.83036292280407,0,35.1,30,1
113.66633558891195,0,35.1,31,1
107.09710302922177,0,34.2,32,1
101.0908574083391,1,34.2,33,0
93.7180791147596,0,34.3,34,1
90.22678541058713,0,34.3,35,1
80.7600564204684,0,34.3,36,1
76.437363666013,0,35.2,37,1
72.39039858155205,0,35.2,38,1
68.45981840517025,0,35.2,39,1
64.83225924668677,0,34.3,40,1
61.4795013391266,0,34.5,41,1
58.390712287967446,0,35.1,42,1
55.51393132964435,0,35.1,43,1
52.78082497647716,0,35.1,44,2
50.2082129364725,0,34.5,45,1
47.762680149791386,0,33.9,46,1
45.45923860535235,1,34.3,47,0
39.18513499685885,0,34.3,48,1
43.2783362822976,0,34.3,49,1
43.2783362822976,0,34.3,50,1
43.2783362822976,0,34.8,51,2
43.2783362822976,0,36.0,52,2
43.2783362822976,0,36.0,53,2
43.2783362822976,0,36.0,54,2
43.2783362822976,0,34.2,55,1
43.2783362822976,0,35.0,56,1
43.2783362822976,0,35.3,57,2
43.2783362822976,0,35.3,58,2
43.2783362822976,0,35.3,59,2
43.2783362822976,0,35.2,60,2
43.2783362822976,0,35.7,61,2
43.2783362822976,0,35.7,62,2
43.2783362822976,0,35.7,63,2
43.2783362822976,0,36.1,64,2
43.2783362822976,0,36.1,65,2
43.2783362822976,0,36.1,66,2
43.2783362822976,0,35.6,67,2
43.2783362822976,0,35.6,68,2
43.2783362822976,0,35.9,69,2
43.2783362822976,0,35.9,70,2
43.2783362822976,0,35.9,71,2
43.2783362822976,0,35.3,72,2
43.2783362822976,0,36.6,73,1
43.2783362822976,0,36.6,74,1
43.2783362822976,0,36.6,75,2
43.2783362822976,0,36.3,76,2
43.2783362822976,0,36.0,77,2
43.2783362822976,0,36.8,78,2
43.2783362822976,0,36.8,79,2
43.2783362822976,0,36.8,80,2
43.2783362822976,0,36.8,81,2
43.2783362822976,1,35.7,82,1
43.2783362822976,0,35.0,83,1
43.2783362822976,0,35.0,84,1
43.2783362822976,0,35.8,85,2
43.2783362822976,0,36.3,86,2
43.2783362822976,0,36.6,87,2
43.2783362822976,0,36.6,88,2
43.2783362822976,0,36.6,89,2
43.2783362822976,0,36.9,90,2
43.2783362822976,0,37.0,91,2
43.2783362822976,0,37.7,92,2
43.2783362822976,0,37.7,93,2
43.2783362822976,0,37.7,94,2
43.2783362822976,0,37.2,95,2
43.2783362822976,0,37.2,96,2
43.2783362822976,0,37.0,97,1
43.2783362822976,0,37.0,98,1
43.2783362822976,0,37.5,99,2
43.2783362822976,0,37.5,100,1
43.2783362822976,0,37.5,101,2
43.2783362822976,0,37.7,102,2
442.826664514958,1,34.0,14,0
351.9523117439089,0,33.3,15,1
352.2019142273753,0,33.3,16,1
328.0336716490741,0,34.3,17,1
284.26254650622224,0,34.3,18,1
264.8505282368949,0,34.8,19,1
246.93210524357033,0,34.8,20,1
229.85594554678656,0,34.8,21,1
200.15775528326054,0,33.2,22,1
187.51653248100578,0,34.4,23,1
175.87893944225834,1,34.4,24,1
165.1005556713824,0,34.4,25,1
154.9687093098839,0,33.1,26,1
136.78200809637724,0,33.4,27,1
128.656744656717,0,34.1,28,1
120.83036292280407,0,34.1,29,1
113.66633558891195,0,34.1,30,1
107.09710302922177,0,34.2,31,1
101.0908574083391,0,34.2,32,1
95.53765546751015,0,34.2,33,1
90.29941969426444,0,34.1,34,1
80.7600564204684,1,32.7,35,0
33.0,0,33.6,36,0
59.36009953832847,0,33.8,37,0
65.76656162807596,0,34.6,38,1
64.7997681358143,0,34.6,39,1
61.464260220168846,0,34.6,40,1
58.3763888952947,0,34.0,41,1
55.50045378457528,0,33.4,42,1
52.78082497647716,0,33.9,43,1
50.2082129364725,0,34.2,44,1
47.762680149791386,0,34.3,45,1
45.45923860535235,0,34.3,46,2
43.2783362822976,0,34.3,47,2
43.2783362822976,0,34.1,48,2
43.2783362822976,0,34.1,49,2
43.2783362822976,0,34.7,50,2
43.2783362822976,0,34.7,51,1
43.2783362822976,0,34.7,52,2
43.2783362822976,0,33.9,53,1
43.2783362822976,0,33.7,54,1
43.2783362822976,0,33.9,55,1
43.2783362822976,0,34.4,56,1
43.2783362822976,0,34.6,57,1
43.2783362822976,0,34.6,58,2
43.2783362822976,0,35.0,59,2
43.2783362822976,0,35.0,60,1
43.2783362822976,0,35.0,61,2
43.2783362822976,0,35.9,62,2
43.2783362822976,0,35.9,63,2
43.2783362822976,0,35.9,64,2
43.2783362822976,0,35.0,65,2
43.2783362822976,0,35.9,66,1
43.2783362822976,0,35.9,67,2
43.2783362822976,0,35.9,68,2
43.2783362822976,0,35.6,69,2
43.2783362822976,0,35.4,70,2
43.2783362822976,0,35.4,71,2
43.2783362822976,0,35.4,72,2
43.2783362822976,0,34.8,73,2
43.2783362822976,0,36.2,74,2
43.2783362822976,0,36.2,75,1
43.2783362822976,0,36.2,76,2
43.2783362822976,0,35.7,77,2
43.2783362822976,0,36.1,78,2
43.2783362822976,0,36.6,79,2
43.2783362822976,0,36.8,80,2
43.2783362822976,0,36.8,81,2
43.2783362822976,0,36.8,82,1
43.2783362822976,0,35.8,83,1
43.2783362822976,1,35.8,84,1
43.2783362822976,0,35.8,85,2
43.2783362822976,0,35.6,86,2
43.2783362822976,0,36.3,87,2
43.2783362822976,0,36.3,88,2
43.2783362822976,0,37.0,89,2
43.2783362822976,0,37.1,90,2
43.2783362822976,0,37.1,91,2
43.2783362822976,0,37.1,92,2
43.2783362822976,0,36.3,93,2
43.2783362822976,0,36.2,94,2
43.2783362822976,0,35.3,95,1
43.2783362822976,0,36.0,96,1
43.2783362822976,0,36.8,97,1
43.2783362822976,0,36.8,98,2
43.2783362822976,0,36.8,99,2
43.2783362822976,0,37.4,100,2
43.2783362822976,0,37.4,101,2
568.8280649652455,0,34.7,14,1
482.1473765465436,0,34.7,15,1
444.64082666314994,0,34.7,16,1
380.46065991544594,0,34.7,17,1
353.45313045912235,0,34.7,18,1
328.60730576704634,0,35.4,19,1
284.3590090352092,0,35.4,20,1
264.8505282368949,0,35.4,21,1
246.93210524357033,0,34.9,22,1
229.85594554678656,0,35.7,23,1
200.15775528326054,0,35.7,24,1
187.51653248100578,0,35.7,25,1
175.87893944225834,0,35.5,26,1
165.1005556713824,0,35.2,27,1
154.9687093098839,0,34.8,28,1
136.78200809637724,0,34.7,29,1
128.656744656717,0,34.8,30,1
120.83036292280407,0,35.2,31,1
113.66633558891195,0,35.2,32,1
107.09710302922177,0,35.2,33,1
101.0908574083391,0,34.5,34,1
95.53765546751015,0,34.4,35,1
90.29941969426444,0,34.7,36,1
80.7600564204684,0,35.4,37,1
76.4571832817646,0,35.5,38,1
72.39039858155205,0,35.5,39,2
68.45981840517025,0,35.5,40,1
64.83225924668677,0,35.2,41,1
61.4795013391266,0,35.2,42,1
58.390712287967446,0,34.4,43,1
55.51393132964435,0,34.4,44,1
52.78082497647716,0,34.8,45,1
50.2082129364725,0,34.8,46,1
47.762680149791386,0,34.8,47,2
45.45923860535235,0,35.2,48,2
43.2783362822976,0,35.2,49,2
43.2783362822976,0,35.4,50,2
43.2783362822976,0,35.4,51,2
43.2783362822976,0,35.4,52,2
43.2783362822976,0,35.4,53,2
43.2783362822976,0,35.4,54,2
43.2783362822976,0,36.1,55,2
43.2783362822976,0,36.1,56,2
43.2783362822976,0,36.1,57,2
43.2783362822976,0,35.7,58,2
43.2783362822976,0,35.1,59,2
43.2783362822976,0,34.8,60,2
43.2783362822976,0,36.1,61,2
43.2783362822976,0,36.1,62,2
43.2783362822976,0,36.1,63,2
43.2783362822976,0,35.9,64,2
43.2783362822976,0,35.9,65,2
43.2783362822976,0,36.3,66,2
43.2783362822976,0,36.3,67,2
43.2783362822976,0,36.3,68,2
43.2783362822976,0,36.2,69,2
43.2783362822976,0,36.2,70,2
43.2783362822976,0,36.2,71,2
43.2783362822976,0,36.0,72,2
43.2783362822976,0,36.0,73,2
43.2783362822976,0,35.7,74,2
43.2783362822976,0,35.2,75,2
43.2783362822976,0,35.3,76,2
43.2783362822976,0,36.0,77,2
43.2783362822976,0,36.0,78,2
43.2783362822976,0,36.1,79,2
43.2783362822976,0,36.1,80,2
43.2783362822976,0,37.1,81,2
43.2783362822976,0,37.1,82,2
43.2783362822976,0,37.1,83,2
43.2783362822976,0,36.5,84,2
43.2783362822976,0,36.5,85,2
43.2783362822976,0,36.6,86,2
43.2783362822976,0,36.9,87,2
43.2783362822976,0,36.9,88,2
43.2783362822976,0,37.3,89,2
43.2783362822976,0,37.3,90,2
43.2783362822976,0,37.3,91,2
43.2783362822976,0,37.0,92,2
43.2783362822976,0,37.0,93,2
43.2783362822976,0,37.3,94,2
43.2783362822976,0,37.3,95,2
43.2783362822976,0,37.3,96,2
43.2783362822976,0,37.3,97,2
43.2783362822976,0,36.9,98,2
43.2783362822976,0,36.9,99,2
43.2783362822976,0,37.8,100,2
43.2783362822976,0,37.8,101,2
43.2783362822976,0,37.8,102,2
43.2783362822976,0,37.8,103,2
568.8280649652455,0,35.0,14,1
482.1473765465436,0,35.0,15,1
444.64082666314994,0,35.0,16,1
380.46065991544594,0,34.8,17,1
353.45313045912235,0,34.8,18,1
328.60730576704634,0,34.8,19,1
284.3590090352092,0,34.7,20,1
264.8505282368949,0,34.8,21,1
246.93210524357033,0,34.8,22,1
229.85594554678656,0,34.8,23,1
200.15775528326054,0,34.1,24,1
187.51653248100578,0,34.1,25,1
175.87893944225834,0,34.1,26,1
165.1005556713824,0,34.0,27,1
154.9687093098839,0,35.0,28,1
136.78200809637724,0,35.4,29,1
128.656744656717,0,35.4,30,1
120.83036292280407,0,35.4,31,1
113.66633558891195,0,34.8,32,1
107.09710302922177,0,34.3,33,1
101.0908574083391,0,34.3,34,1
95.53765546751015,0,33.4,35,1
90.29941969426444,0,33.1,36,1
80.7600564204684,0,33.1,37,1
76.4571832817646,0,34.4,38,1
72.39039858155205,0,34.6,39,1
68.45981840517025,0,34.6,40,1
