tensao_solo_kpa,chuva_acum_3d_mm,tmax_max_3d_c,dap,delta_tensao_kpa,classe_irrigacao,IrrDay,year,janela,cenario,grupo_id
14.916017454302011,14.619999999999987,30.31,74.0,2.9283438709686553,0,0.0,2001,chuva,excesso,1
16.714791117733633,3.7699999999999863,30.31,75.0,1.7987736634316214,0,0.0,2001,chuva,excesso,1
18.195989323923246,7.4299999999999855,30.31,76.0,1.4811982061896138,0,0.0,2001,chuva,excesso,1
17.87011674633014,9.229999999999986,30.3,77.0,-0.32587257759310617,0,0.0,2001,chuva,excesso,1
18.314712533958986,14.879999999999985,30.15,78.0,0.44459578762884533,0,0.0,2001,chuva,excesso,1
17.270907386174375,12.509999999999986,30.15,79.0,-1.0438051477846102,0,0.0,2001,chuva,excesso,1
18.002950406804324,11.369999999999987,30.56,80.0,0.7320430206299484,0,0.0,2001,chuva,excesso,1
18.84302666877901,20.179999999999986,30.56,81.0,0.8400762619746871,0,0.0,2001,chuva,excesso,1
14.420904362829758,27.12999999999999,30.56,82.0,-4.422122305949253,0,0.0,2001,chuva,excesso,1
12.809335455865613,32.039999999999985,30.25,83.0,-1.6115689069641448,0,0.0,2001,chuva,excesso,1
13.14376457415105,26.709999999999987,29.37,84.0,0.33442911828543664,0,0.0,2001,chuva,excesso,1
12.37834658998229,24.609999999999985,29.25,85.0,-0.7654179841687601,0,0.0,2001,chuva,excesso,1
12.948588144474948,18.979999999999983,29.44,86.0,0.5702415544926591,0,0.0,2001,chuva,excesso,1
15.086712901843867,20.76999999999999,29.44,87.0,2.138124757368919,0,0.0,2001,chuva,excesso,1
12.957001157057578,50.79999999999999,30.06,88.0,-2.12971174478629,0,0.0,2001,chuva,excesso,1
8.053120017979545,92.49,30.17,89.0,-4.903881139078033,0,0.0,2001,chuva,excesso,1
7.459355572726852,97.52,30.17,90.0,-0.5937644452526927,0,0.0,2001,chuva,excesso,1
10.398919764979267,61.319999999999986,30.17,91.0,2.9395641922524147,0,0.0,2001,chuva,excesso,1
14.481698831537999,19.489999999999984,30.15,92.0,4.082779066558732,0,0.0,2001,chuva,excesso,1
16.012508059982057,3.859999999999986,30.64,93.0,1.530809228444058,0,0.0,2001,chuva,excesso,1
17.156347824797415,2.8199999999999856,30.64,94.0,1.1438397648153575,0,0.0,2001,chuva,excesso,1
18.667809846849952,3.8099999999999854,30.64,95.0,1.5114620220525374,0,0.0,2001,chuva,excesso,1
19.44461924922103,6.599999999999985,29.58,96.0,0.7768094023710788,0,0.0,2001,chuva,excesso,1
19.10958245145239,10.989999999999984,29.58,97.0,-0.33503679776864104,0,0.0,2001,chuva,excesso,1
18.340274514505907,21.929999999999986,29.71,98.0,-0.7693079369464826,0,0.0,2001,chuva,excesso,1
14.859636687720595,22.169999999999984,29.71,99.0,-3.480637826785312,0,0.0,2001,chuva,excesso,1
14.50738885515761,26.439999999999984,29.85,100.0,-0.35224783256298586,0,0.0,2001,chuva,excesso,1
12.850920980738401,15.569999999999984,30.01,101.0,-1.6564678744192083,0,0.0,2001,chuva,excesso,1
14.7378106283016,26.679999999999986,30.01,102.0,1.8868896475631995,0,0.0,2001,chuva,excesso,1
11.703150032755447,25.889999999999986,30.13,103.0,-3.0346605955461534,0,0.0,2001,chuva,excesso,1
12.530813181009675,49.95999999999999,30.13,104.0,0.8276631482542278,0,0.0,2001,chuva,excesso,1
9.245293682137616,72.04999999999998,30.13,105.0,-3.285519498872059,0,0.0,2001,chuva,excesso,1
7.742597580528241,89.60999999999999,29.24,106.0,-1.5026961016093745,0,0.0,2001,chuva,excesso,1
8.869933997522152,92.89999999999998,30.02,107.0,1.1273364169939102,0,0.0,2001,chuva,excesso,1
22.511898397065025,1.34,29.97,14.0,0.0,0,0.0,2001,chuva,veranico,2
22.511898397065025,3.6500000000000004,30.62,15.0,0.0,0,0.0,2001,chuva,veranico,2
24.24757203477324,10.209999999999999,30.62,16.0,1.7356736377082136,0,0.0,2001,chuva,veranico,2
20.06009178605178,11.79,30.62,17.0,-4.18748024872146,0,0.0,2001,chuva,veranico,2
20.519670598638047,12.079999999999998,29.93,18.0,0.459578812586269,0,0.0,2001,chuva,veranico,2
20.139414621528235,12.259999999999998,28.52,19.0,-0.38025597710981174,0,0.0,2001,chuva,veranico,2
18.164278498919735,12.479999999999999,30.0,20.0,-1.9751361226085002,0,0.0,2001,chuva,veranico,2
17.569867877019007,18.08,30.0,21.0,-0.5944106219007281,0,0.0,2001,chuva,veranico,2
15.326080810764779,13.259999999999998,30.56,22.0,-2.243787066254228,0,0.0,2001,chuva,veranico,2
15.932666222887661,12.159999999999997,30.62,23.0,0.6065854121228824,0,0.0,2001,chuva,veranico,2
17.408851235175664,11.889999999999997,30.7,24.0,1.4761850122880027,0,0.0,2001,chuva,veranico,2
14.31502129566665,17.889999999999997,30.83,25.0,-3.093829939509014,0,0.0,2001,chuva,veranico,2
12.889727992265712,50.94,30.83,26.0,-1.425293303400938,0,0.0,2001,chuva,veranico,2
6.645026271597686,55.199999999999996,30.83,27.0,-6.244701720668026,0,0.0,2001,chuva,veranico,2
10.436707044587985,54.04599999999999,27.98,28.0,3.791680772990299,0,0.0,2001,chuva,veranico,2
12.739995962092125,21.843999999999994,27.98,29.0,2.3032889175041404,0,0.0,2001,chuva,veranico,2
13.811906170452081,11.635999999999992,29.67,30.0,1.0719102083599559,0,0.0,2001,chuva,veranico,2
15.019177711168528,7.489999999999993,29.67,31.0,1.2072715407164463,0,0.0,2001,chuva,veranico,2
15.743051777332338,5.811999999999993,30.01,32.0,0.7238740661638108,0,0.0,2001,chuva,veranico,2
17.340883797993243,4.003999999999993,30.01,33.0,1.5978320206609045,0,0.0,2001,chuva,veranico,2
18.60167760092776,1.513999999999993,30.52,34.0,1.2607938029345185,0,0.0,2001,chuva,veranico,2
20.88236210200723,0.865999999999993,31.22,35.0,2.2806845010794703,0,0.0,2001,chuva,veranico,2
23.27265097643496,3.5359999999999934,31.22,36.0,2.3902888744277284,0,0.0,2001,chuva,veranico,2
24.509709990856603,4.855999999999994,31.22,37.0,1.237059014421643,0,0.0,2001,chuva,veranico,2
24.643836213569514,4.4139999999999935,30.65,38.0,0.1341262227129114,0,0.0,2001,chuva,veranico,2
27.154338803554698,3.225999999999993,29.12,39.0,2.510502589985183,0,0.0,2001,chuva,veranico,2
29.039339522840955,3.173999999999993,29.53,40.0,1.885000719286257,0,0.0,2001,chuva,veranico,2
31.39083641411953,4.077999999999992,29.53,41.0,2.3514968912785754,0,0.0,2001,chuva,veranico,2
34.4067828370313,6.953999999999993,29.53,42.0,3.015946422911771,0,0.0,2001,chuva,veranico,2
31.787863930180183,13.753999999999992,29.1,43.0,-2.6189189068511176,0,0.0,2001,chuva,veranico,2
27.526811752712693,13.793999999999993,29.1,44.0,-4.261052177467491,0,0.0,2001,chuva,veranico,2
28.883838157210285,10.645999999999994,29.1,45.0,1.3570264044975922,0,0.0,2001,chuva,veranico,2
31.177966926885837,3.6499999999999932,29.55,46.0,2.2941287696755523,0,0.0,2001,chuva,veranico,2
33.33906990958459,2.967999999999993,29.55,47.0,2.1611029826987505,0,0.0,2001,chuva,veranico,2
35.817392358369936,1.6739999999999928,29.55,48.0,2.478322448785349,0,0.0,2001,chuva,veranico,2
38.633099946637174,0.961999999999993,29.28,49.0,2.8157075882672373,0,0.0,2001,chuva,veranico,2
43.00307968062024,1.3039999999999932,29.28,50.0,4.369979733983065,0,0.0,2001,chuva,veranico,2
45.09325244475371,1.9679999999999929,29.28,51.0,2.09017276413347,2,48.14108066874987,2001,chuva,veranico,2
14.806806829497999,3.4879999999999933,30.01,52.0,-30.286445615255708,0,0.0,2001,chuva,veranico,2
15.550042315852995,6.291999999999993,30.01,53.0,0.7432354863549957,0,0.0,2001,chuva,veranico,2
15.442148891168337,9.317999999999994,30.01,54.0,-0.1078934246846579,0,0.0,2001,chuva,veranico,2
15.369572053197714,10.111999999999993,29.78,55.0,-0.07257683797062242,0,0.0,2001,chuva,veranico,2
15.765012947047516,12.245999999999992,29.78,56.0,0.39544089384980197,0,0.0,2001,chuva,veranico,2
14.806806829497999,9.143999999999993,29.78,57.0,-0.9582061175495173,0,0.0,2001,chuva,veranico,2
15.93309152122556,7.607999999999993,29.73,58.0,1.1262846917275606,0,0.0,2001,chuva,veranico,2
16.860438599852884,2.0459999999999923,29.97,59.0,0.9273470786273244,0,0.0,2001,chuva,veranico,2
18.768318464291315,1.7579999999999922,30.71,60.0,1.9078798644384314,0,0.0,2001,chuva,veranico,2
20.64974125537925,2.1339999999999923,30.71,61.0,1.8814227910879353,0,0.0,2001,chuva,veranico,2
21.824663803201013,3.331999999999992,31.05,62.0,1.1749225478217618,0,0.0,2001,chuva,veranico,2
23.698307538763824,3.5359999999999925,31.05,63.0,1.873643735562812,0,0.0,2001,chuva,veranico,2
26.02117542770822,2.409999999999992,31.05,64.0,2.322867888944394,0,0.0,2001,chuva,veranico,2
28.660419294678352,3.7939999999999925,30.33,65.0,2.6392438669701335,0,0.0,2001,chuva,veranico,2
29.296694079252905,7.383999999999992,30.33,66.0,0.6362747845745531,0,0.0,2001,chuva,veranico,2
28.667721599509058,12.855999999999993,28.5,67.0,-0.6289724797438474,0,0.0,2001,chuva,veranico,2
26.302448315141742,14.407999999999994,29.39,68.0,-2.3652732843673157,0,0.0,2001,chuva,veranico,2
25.60921646648039,12.447999999999992,29.39,69.0,-0.6932318486613518,0,0.0,2001,chuva,veranico,2
26.177715543293832,6.921999999999993,30.29,70.0,0.5684990768134419,0,0.0,2001,chuva,veranico,2
28.8804668623442,4.613999999999992,30.29,71.0,2.7027513190503676,0,0.0,2001,chuva,veranico,2
30.11226728264923,4.7699999999999925,30.29,72.0,1.2318004203050315,0,0.0,2001,chuva,veranico,2
31.083851170363015,4.577999999999992,29.91,73.0,0.9715838877137841,0,0.0,2001,chuva,veranico,2
34.31533914661799,2.9239999999999924,30.31,74.0,3.2314879762549715,1,39.28039722585413,2001,chuva,veranico,2
14.773903070665458,0.753999999999992,30.31,75.0,-19.54143607595253,0,0.0,2001,chuva,veranico,2
16.272080452346124,1.485999999999992,30.31,76.0,1.4981773816806658,0,0.0,2001,chuva,veranico,2
17.527006686709463,1.845999999999992,30.3,77.0,1.2549262343633387,0,0.0,2001,chuva,veranico,2
19.042519884842232,2.975999999999992,30.15,78.0,1.5155131981327692,0,0.0,2001,chuva,veranico,2
20.35713229476536,2.5019999999999922,30.15,79.0,1.3146124099231287,0,0.0,2001,chuva,veranico,2
22.363597607678585,2.273999999999992,30.56,80.0,2.0064653129132246,0,0.0,2001,chuva,veranico,2
24.371539576415714,4.0359999999999925,30.56,81.0,2.0079419687371285,0,0.0,2001,chuva,veranico,2
24.76571570185922,5.425999999999992,30.56,82.0,0.3941761254435079,0,0.0,2001,chuva,veranico,2
25.83996831941334,6.407999999999992,30.25,83.0,1.0742526175541194,0,0.0,2001,chuva,veranico,2
27.340315422583792,5.341999999999992,29.37,84.0,1.5003471031704514,0,0.0,2001,chuva,veranico,2
28.391802610534594,4.921999999999992,29.25,85.0,1.0514871879508014,0,0.0,2001,chuva,veranico,2
30.05808259105079,3.7959999999999923,29.44,86.0,1.6662799805161974,0,0.0,2001,chuva,veranico,2
32.926234521814656,13.729999999999993,29.44,87.0,2.868151930763865,0,0.0,2001,chuva,veranico,2
26.78839465916661,49.75999999999999,30.06,88.0,-6.137839862648047,0,0.0,2001,chuva,veranico,2
12.579429921255095,92.49,30.17,89.0,-14.208964737911515,0,0.0,2001,chuva,veranico,2
7.687019899781755,97.52,30.17,90.0,-4.8924100214733395,0,0.0,2001,chuva,veranico,2
10.405379350817462,61.31999999999999,30.17,91.0,2.718359451035707,0,0.0,2001,chuva,veranico,2
14.481698831537999,19.48999999999999,30.15,92.0,4.076319480720537,0,0.0,2001,chuva,veranico,2
16.012508059982057,3.859999999999993,30.64,93.0,1.530809228444058,0,0.0,2001,chuva,veranico,2
17.156347824797415,2.8199999999999927,30.64,94.0,1.1438397648153575,0,0.0,2001,chuva,veranico,2
18.667809846849952,3.8099999999999925,30.64,95.0,1.5114620220525374,0,0.0,2001,chuva,veranico,2
19.44461924922103,6.5999999999999925,29.58,96.0,0.7768094023710788,0,0.0,2001,chuva,veranico,2
19.10958245145239,10.989999999999991,29.58,97.0,-0.33503679776864104,0,0.0,2001,chuva,veranico,2
18.340274514505907,21.929999999999993,29.71,98.0,-0.7693079369464826,0,0.0,2001,chuva,veranico,2
14.859636687720595,22.16999999999999,29.71,99.0,-3.480637826785312,0,0.0,2001,chuva,veranico,2
14.50738885515761,26.43999999999999,29.85,100.0,-0.35224783256298586,0,0.0,2001,chuva,veranico,2
12.850920980738401,15.569999999999991,30.01,101.0,-1.6564678744192083,0,0.0,2001,chuva,veranico,2
14.7378106283016,26.679999999999993,30.01,102.0,1.8868896475631995,0,0.0,2001,chuva,veranico,2
11.703150032755447,25.889999999999993,30.13,103.0,-3.0346605955461534,0,0.0,2001,chuva,veranico,2
12.530813181009675,49.959999999999994,30.13,104.0,0.8276631482542278,0,0.0,2001,chuva,veranico,2
9.245293682137616,72.04999999999998,30.13,105.0,-3.285519498872059,0,0.0,2001,chuva,veranico,2
7.742597580528241,89.60999999999999,29.24,106.0,-1.5026961016093745,0,0.0,2001,chuva,veranico,2
8.869933997522152,92.89999999999999,30.02,107.0,1.1273364169939102,0,0.0,2001,chuva,veranico,2
18.90585950540369,0.0,28.99,14.0,0.0,0,0.0,2001,seca,excesso,3
18.90585950540369,0.45,28.99,15.0,0.0,0,0.0,2001,seca,excesso,3
19.956751972754198,0.55,29.5,16.0,1.0508924673505078,0,0.0,2001,seca,excesso,3
22.882350513276666,0.55,29.98,17.0,2.9255985405224685,0,0.0,2001,seca,excesso,3
23.146579432370544,0.1,29.98,18.0,0.2642289190938776,1,15.338376316136436,2001,seca,excesso,3
15.018986685878229,0.1,29.98,19.0,-8.127592746492315,0,0.0,2001,seca,excesso,3
16.068553473049015,0.1,29.96,20.0,1.0495667871707859,0,0.0,2001,seca,excesso,3
18.01192767688382,0.36,29.96,21.0,1.9433742038348036,0,0.0,2001,seca,excesso,3
18.940642488954303,1.89,29.94,22.0,0.9287148120704849,0,0.0,2001,seca,excesso,3
20.338061895878322,9.24,29.91,23.0,1.3974194069240191,0,0.0,2001,seca,excesso,3
16.352690216172128,18.06,29.91,24.0,-3.985371679706194,0,0.0,2001,seca,excesso,3
13.537626320222031,17.46,29.59,25.0,-2.8150638959500967,0,0.0,2001,seca,excesso,3
15.777216453121518,10.249999999999998,29.69,26.0,2.2395901328994867,0,0.0,2001,seca,excesso,3
16.86950794328306,1.57,30.29,27.0,1.0922914901615428,0,0.0,2001,seca,excesso,3
19.010358437156306,1.34,30.29,28.0,2.140850493873245,0,0.0,2001,seca,excesso,3
20.75451779371425,3.8200000000000003,30.29,29.0,1.7441593565579439,0,0.0,2001,seca,excesso,3
19.56465651349535,3.87,29.47,30.0,-1.1898612802188993,0,0.0,2001,seca,excesso,3
21.378475338259086,3.0700000000000003,29.57,31.0,1.813818824763736,0,0.0,2001,seca,excesso,3
23.231632862694035,0.45,29.89,32.0,1.8531575244349483,0,0.0,2001,seca,excesso,3
23.530196281543837,0.0,30.41,33.0,0.29856341884980253,1,20.72909106106796,2001,seca,excesso,3
14.508376515673307,0.02,30.41,34.0,-9.02181976587053,0,0.0,2001,seca,excesso,3
16.081232086118554,0.02,30.41,35.0,1.5728555704452472,0,0.0,2001,seca,excesso,3
17.673593828372944,0.02,30.46,36.0,1.5923617422543899,0,0.0,2001,seca,excesso,3
19.590270781485263,0.0,30.46,37.0,1.9166769531123187,0,0.0,2001,seca,excesso,3
20.263243022146618,0.0,30.46,38.0,0.6729722406613554,0,0.0,2001,seca,excesso,3
22.26059710038552,0.0,30.81,39.0,1.997354078238903,0,0.0,2001,seca,excesso,3
24.68704770141566,0.0,30.81,40.0,2.4264506010301403,1,24.181755074129494,2001,seca,excesso,3
14.546277079660323,1.1,31.47,41.0,-10.140770621755339,0,0.0,2001,seca,excesso,3
15.919353113247645,1.1300000000000001,31.47,42.0,1.3730760335873224,0,0.0,2001,seca,excesso,3
17.947158449516348,2.54,31.47,43.0,2.0278053362687025,0,0.0,2001,seca,excesso,3
19.131162899359012,3.25,31.36,44.0,1.1840044498426643,0,0.0,2001,seca,excesso,3
19.091053706464685,3.7700000000000005,30.59,45.0,-0.04010919289432735,0,0.0,2001,seca,excesso,3
20.821143238006858,4.21,29.65,46.0,1.7300895315421734,0,0.0,2001,seca,excesso,3
22.07621111873034,2.43,30.58,47.0,1.2550678807234803,0,0.0,2001,seca,excesso,3
24.213757264600382,1.8800000000000001,30.58,48.0,2.1375461458700435,1,25.256293064810194,2001,seca,excesso,3
14.503344796783374,0.03,30.8,49.0,-9.710412467817008,0,0.0,2001,seca,excesso,3
16.00714007206706,0.0,30.95,50.0,1.5037952752836858,0,0.0,2001,seca,excesso,3
17.640339535414874,0.0,31.25,51.0,1.6331994633478146,0,0.0,2001,seca,excesso,3
19.38069444865543,0.03,31.25,52.0,1.7403549132405551,0,0.0,2001,seca,excesso,3
21.07803634876979,0.04,31.25,53.0,1.6973419001143597,0,0.0,2001,seca,excesso,3
22.929804430494034,1.48,31.36,54.0,1.851768081724245,0,0.0,2001,seca,excesso,3
24.637532195399988,1.45,31.36,55.0,1.707727764905954,1,26.682811533647634,2001,seca,excesso,3
14.760766237852538,1.44,31.36,56.0,-9.87676595754745,0,0.0,2001,seca,excesso,3
16.42801731226411,0.0,31.58,57.0,1.6672510744115723,0,0.0,2001,seca,excesso,3
18.4945522926273,0.0,31.58,58.0,2.0665349803631905,0,0.0,2001,seca,excesso,3
20.837682429021537,0.0,31.58,59.0,2.3431301363942367,0,0.0,2001,seca,excesso,3
23.524879933907684,0.0,31.43,60.0,2.6871975048861465,1,25.44465884793263,2001,seca,excesso,3
14.613942315375159,0.0,32.05,61.0,-8.910937618532525,0,0.0,2001,seca,excesso,3
16.540503829416572,0.0,32.05,62.0,1.9265615140414134,0,0.0,2001,seca,excesso,3
18.78147629776929,0.0,32.05,63.0,2.2409724683527195,0,0.0,2001,seca,excesso,3
21.403725829908957,0.0,31.94,64.0,2.6222495321396657,0,0.0,2001,seca,excesso,3
24.3775463249523,0.0,31.94,65.0,2.9738204950433413,1,27.226222552564515,2001,seca,excesso,3
14.5912614850759,0.02,31.48,66.0,-9.786284839876398,0,0.0,2001,seca,excesso,3
16.480395945159955,0.02,32.27,67.0,1.8891344600840547,0,0.0,2001,seca,excesso,3
18.47733330861014,0.02,32.54,68.0,1.9969373634501864,0,0.0,2001,seca,excesso,3
20.847631032955267,0.0,32.54,69.0,2.370297724345125,0,0.0,2001,seca,excesso,3
23.4559372853105,0.0,32.54,70.0,2.6083062523552343,1,25.772888977533945,2001,seca,excesso,3
14.669201412184892,0.0,33.08,71.0,-8.78673587312561,0,0.0,2001,seca,excesso,3
16.525452130806414,0.0,33.63,72.0,1.8562507186215225,0,0.0,2001,seca,excesso,3
18.803430726567225,0.0,33.63,73.0,2.2779785957608105,0,0.0,2001,seca,excesso,3
21.21470328200315,0.0,33.63,74.0,2.411272555435925,0,0.0,2001,seca,excesso,3
24.257749446983986,0.0,33.49,75.0,3.0430461649808365,1,27.202975236798565,2001,seca,excesso,3
14.777189479539773,0.0,33.61,76.0,-9.480559967444213,0,0.0,2001,seca,excesso,3
16.883575114700097,0.0,33.61,77.0,2.106385635160324,0,0.0,2001,seca,excesso,3
19.21296526309183,0.0,33.97,78.0,2.3293901483917345,0,0.0,2001,seca,excesso,3
22.137560877353767,0.0,34.4,79.0,2.9245956142619356,0,0.0,2001,seca,excesso,3
25.75635341949947,0.0,34.41,80.0,3.6187925421457017,1,30.266924352761063,2001,seca,excesso,3
14.55893382126756,0.0,34.69,81.0,-11.197419598231908,0,0.0,2001,seca,excesso,3
16.7109788044125,0.0,34.69,82.0,2.152044983144938,0,0.0,2001,seca,excesso,3
19.14546549628682,0.0,35.54,83.0,2.434486691874323,0,0.0,2001,seca,excesso,3
22.14291062622438,0.0,35.54,84.0,2.99744512993756,1,24.056160397147103,2001,seca,excesso,3
14.610699597524585,0.0,35.54,85.0,-7.5322110286997965,0,0.0,2001,seca,excesso,3
16.714791117733697,0.0,35.36,86.0,2.1040915202091117,0,0.0,2001,seca,excesso,3
19.136487129949312,0.0,35.44,87.0,2.421696012215616,0,0.0,2001,seca,excesso,3
21.83518288523932,0.0,35.54,88.0,2.6986957552900073,0,0.0,2001,seca,excesso,3
24.950231775776373,0.03,35.77,89.0,3.1150488905370537,1,28.24485991843941,2001,seca,excesso,3
14.568623051486194,0.03,35.96,90.0,-10.38160872429018,0,0.0,2001,seca,excesso,3
16.28315948999444,0.62,35.96,91.0,1.7145364385082456,0,0.0,2001,seca,excesso,3
18.120156781245,0.62,35.96,92.0,1.8369972912505617,0,0.0,2001,seca,excesso,3
20.420104757907364,0.62,35.59,93.0,2.299947976662363,0,0.0,2001,seca,excesso,3
22.77419150578767,0.03,35.84,94.0,2.354086747880306,0,0.0,2001,seca,excesso,3
25.859310485704157,0.0,35.84,95.0,3.085118979916487,0,0.0,2001,seca,excesso,3
29.177038748678015,0.0,35.84,96.0,3.3177282629738585,0,0.0,2001,seca,excesso,3
33.01266775681231,0.0,37.76,97.0,3.8356290081342976,1,39.28790699028638,2001,seca,excesso,3
